species,Lon,Lat,Temp,Sal,Status
Limnocalanus macrurus,19.82067,63.4998299992475,4.553736,5.455514,Native
Limnocalanus macrurus,22.06667,64.7078299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.26383,62.864329999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.95167,62.653999999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.822,63.5008299992475,5.448203,5.359873,Native
Limnocalanus macrurus,23.23667,65.1676699992818,2.577051,5.241366,Native
Limnocalanus macrurus,22.447,65.7299999992939,5.087923,5.002122,Native
Limnocalanus macrurus,22.06367,64.7076699992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.819,63.4994999992475,4.553736,5.455514,Native
Limnocalanus macrurus,22.06817,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.06633,64.7081699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.54883,62.0999999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.264,62.863329999235,5.729694,5.481621,Native
Limnocalanus macrurus,22.06567,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.44433,65.7294999992939,5.087923,5.002122,Native
Limnocalanus macrurus,18.953,62.652329999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.8085,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.54833,62.0996699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.95117,62.651999999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.8175,63.4999999992475,4.553736,5.455514,Native
Limnocalanus macrurus,22.44667,65.7294999992939,5.087923,5.002122,Native
Limnocalanus macrurus,19.8085,63.5248299992479,5.448203,5.359873,Native
Limnocalanus macrurus,18.54817,62.0994999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.952,62.652999999231,2.499454,10.61981,Native
Limnocalanus macrurus,22.06633,64.7084999992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.54917,62.0994999992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.80933,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.26433,62.863999999235,5.729694,5.481621,Native
Limnocalanus macrurus,22.06617,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,23.23283,65.1663299992817,2.576512,6.304968,Native
Limnocalanus macrurus,18.95267,62.653499999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.80867,63.525329999248,5.448203,5.359873,Native
Limnocalanus macrurus,23.23467,65.1664999992818,2.576512,6.304968,Native
Limnocalanus macrurus,22.06717,64.7078299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.95317,62.652669999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.2345,65.1666699992818,2.577051,5.241366,Native
Limnocalanus macrurus,19.8095,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,22.90267,64.9854999992779,2.774578,5.251194,Native
Limnocalanus macrurus,18.26433,62.863499999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.953,62.654169999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.81133,63.5246699992479,5.448203,5.359873,Native
Limnocalanus macrurus,18.549,62.0984999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.26417,62.863999999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.9505,62.652999999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.23333,65.1668299992818,2.577051,5.241366,Native
Limnocalanus macrurus,22.06733,64.7081699992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81817,63.4998299992475,4.553736,5.455514,Native
Limnocalanus macrurus,23.23183,65.1659999992818,2.576512,6.304968,Native
Limnocalanus macrurus,19.8195,63.4993299992475,4.553736,5.455514,Native
Limnocalanus macrurus,22.44583,65.7289999992939,5.087923,5.002122,Native
Limnocalanus macrurus,19.80833,63.524499999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.54817,62.0999999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.26483,62.864329999235,5.729694,5.481621,Native
Limnocalanus macrurus,22.06783,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.95283,62.654169999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.809,63.5248299992479,5.448203,5.359873,Native
Limnocalanus macrurus,18.546,62.0976699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.2645,62.863999999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.54733,62.0996699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.95,62.653169999231,2.499454,10.61981,Native
Limnocalanus macrurus,18.26617,62.863999999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.54933,62.0998299992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.26367,62.863829999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.95133,62.652829999231,2.499454,10.61981,Native
Limnocalanus macrurus,22.065,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.06667,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.80767,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,22.06467,64.7223299992724,2.570104,10.323195,Native
Limnocalanus macrurus,18.54717,62.0994999992206,2.818004,6.139409,Native
Limnocalanus macrurus,22.06717,64.7086699992721,2.570104,10.323195,Native
Limnocalanus macrurus,23.2345,65.1649999992817,2.576512,6.304968,Native
Limnocalanus macrurus,22.446,65.7301699992939,5.087923,5.002122,Native
Limnocalanus macrurus,19.8075,63.525329999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.54667,62.0994999992206,2.818004,6.139409,Native
Limnocalanus macrurus,23.23333,65.1669999992818,2.577051,5.241366,Native
Limnocalanus macrurus,18.54733,62.0993299992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.54883,62.0996699992206,2.818004,6.139409,Native
Limnocalanus macrurus,22.06767,64.7086699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.26483,62.863669999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.54817,62.1011699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.2635,62.863999999235,5.729694,5.481621,Native
Limnocalanus macrurus,23.23383,65.1668299992818,2.577051,5.241366,Native
Limnocalanus macrurus,-94.2122,58.763611,1.430762,31.095989,Native
Limnocalanus macrurus,-94.1947,58.770556,1.430762,31.095989,Native
Limnocalanus macrurus,18.26333,62.863829999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.54517,62.0984999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.95067,62.653669999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.81833,63.4994999992475,4.553736,5.455514,Native
Limnocalanus macrurus,23.2325,65.1686699992818,2.577051,5.241366,Native
Limnocalanus macrurus,22.06517,64.7086699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.95733,62.652669999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.81967,63.5001699992475,5.448203,5.359873,Native
Limnocalanus macrurus,23.234,65.1661699992818,2.576512,6.304968,Native
Limnocalanus macrurus,18.548,62.1006699992206,2.818004,6.139409,Native
Limnocalanus macrurus,22.89567,65.2223299992829,2.920697,4.99115,Native
Limnocalanus macrurus,19.82017,63.4998299992475,4.553736,5.455514,Native
Limnocalanus macrurus,22.06833,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81367,63.5234999992479,5.448203,5.359873,Native
Limnocalanus macrurus,18.54917,62.0986699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.951,62.653669999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.80783,63.5246699992479,5.448203,5.359873,Native
Limnocalanus macrurus,19.81967,63.4996699992475,4.553736,5.455514,Native
Limnocalanus macrurus,23.22967,65.1669999992818,2.577051,5.241366,Native
Limnocalanus macrurus,22.06583,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.8075,63.5246699992479,5.448203,5.359873,Native
Limnocalanus macrurus,18.54767,62.1001699992206,2.818004,6.139409,Native
Limnocalanus macrurus,14.08333,54.9999999991142,8.141903,8.822933,Native
Limnocalanus macrurus,18.26233,62.863499999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.95367,62.654169999231,2.499454,10.61981,Native
Limnocalanus macrurus,18.54967,62.1001699992206,2.818004,6.139409,Native
Limnocalanus macrurus,22.06683,64.7081699992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.44817,65.7299999992939,5.087923,5.002122,Native
Limnocalanus macrurus,19.81933,63.5004999992475,5.448203,5.359873,Native
Limnocalanus macrurus,23.23483,65.1669999992818,2.577051,5.241366,Native
Limnocalanus macrurus,19.81833,63.4874999992472,4.553736,5.455514,Native
Limnocalanus macrurus,22.44767,65.7301699992939,5.087923,5.002122,Native
Limnocalanus macrurus,19.809,63.524499999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.26317,62.862999999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.55217,62.1004999992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.26617,62.862829999235,5.729694,5.481621,Native
Limnocalanus macrurus,19.80917,63.5241699992479,5.448203,5.359873,Native
Limnocalanus macrurus,22.0675,64.7084999992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.44667,65.7296699992939,5.087923,5.002122,Native
Limnocalanus macrurus,22.44733,65.7299999992939,5.087923,5.002122,Native
Limnocalanus macrurus,18.95117,62.652169999231,2.499454,10.61981,Native
Limnocalanus macrurus,18.2635,62.863829999235,5.729694,5.481621,Native
Limnocalanus macrurus,18.54667,62.1001699992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.81917,63.5004999992475,5.448203,5.359873,Native
Limnocalanus macrurus,19.80733,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,22.0645,64.7084999992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.82017,63.4991699992474,4.553736,5.455514,Native
Limnocalanus macrurus,19.80917,63.5248299992479,5.448203,5.359873,Native
Limnocalanus macrurus,23.23317,65.1666699992818,2.577051,5.241366,Native
Limnocalanus macrurus,18.95233,62.652829999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.8195,63.4999999992475,4.553736,5.455514,Native
Limnocalanus macrurus,18.9525,62.653499999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.2335,65.1666699992818,2.577051,5.241366,Native
Limnocalanus macrurus,19.81983,63.4994999992475,4.553736,5.455514,Native
Limnocalanus macrurus,18.954,62.653169999231,2.499454,10.61981,Native
Limnocalanus macrurus,22.0655,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.95183,62.653329999231,2.499454,10.61981,Native
Limnocalanus macrurus,22.06467,64.7086699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.54817,62.0991699992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.80967,63.5239999992479,5.448203,5.359873,Native
Limnocalanus macrurus,23.23317,65.1663299992817,2.576512,6.304968,Native
Limnocalanus macrurus,18.95033,62.652829999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.81817,63.5001699992475,5.448203,5.359873,Native
Limnocalanus macrurus,19.808,63.524499999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.5495,62.1011699992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.82017,63.4994999992475,4.553736,5.455514,Native
Limnocalanus macrurus,18.951,62.652329999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.235,65.1666699992818,2.577051,5.241366,Native
Limnocalanus macrurus,22.0665,64.7084999992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.80767,63.526329999248,5.448203,5.359873,Native
Limnocalanus macrurus,23.2315,65.1659999992818,2.576512,6.304968,Native
Limnocalanus macrurus,18.54967,62.0999999992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.8175,63.4998299992475,4.553736,5.455514,Native
Limnocalanus macrurus,23.2335,65.1671699992818,2.577051,5.241366,Native
Limnocalanus macrurus,18.9505,62.652169999231,2.499454,10.61981,Native
Limnocalanus macrurus,22.06683,64.7074999992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.073,64.7093299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81883,63.4999999992475,4.553736,5.455514,Native
Limnocalanus macrurus,19.80883,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.9545,62.60282999923,2.499454,10.61981,Native
Limnocalanus macrurus,18.54967,62.0976699992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.95117,62.651829999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.814,63.4996699992475,4.553736,5.455514,Native
Limnocalanus macrurus,18.5485,62.1028299992207,2.818004,6.139409,Native
Limnocalanus macrurus,22.066,64.7093299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.94683,62.652829999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.23417,65.1664999992818,2.576512,6.304968,Native
Limnocalanus macrurus,18.9485,62.652499999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.80583,63.525499999248,5.448203,5.359873,Native
Limnocalanus macrurus,23.2325,65.1671699992818,2.577051,5.241366,Native
Limnocalanus macrurus,19.8195,63.5006699992475,5.448203,5.359873,Native
Limnocalanus macrurus,22.0665,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.06733,64.7093299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.808,63.525499999248,5.448203,5.359873,Native
Limnocalanus macrurus,18.53533,62.0998299992206,2.818004,6.139409,Native
Limnocalanus macrurus,18.954,62.654669999231,2.499454,10.61981,Native
Limnocalanus macrurus,23.23233,65.1641699992817,2.576512,6.304968,Native
Limnocalanus macrurus,19.80667,63.524999999248,5.448203,5.359873,Native
Limnocalanus macrurus,23.233,65.1668299992818,2.577051,5.241366,Native
Limnocalanus macrurus,18.54533,62.0999999992206,2.818004,6.139409,Native
Limnocalanus macrurus,-133.51,70.07,-0.311053,30.943157,Native
Limnocalanus macrurus,32.4167,66.8667,3.257857,29.058445,Native
Limnocalanus macrurus,32.7667,66.9167,3.396111,28.577997,Native
Limnocalanus macrurus,32.766701,66.916702,3.396111,28.577997,Native
Limnocalanus macrurus,32.416698,66.866699,3.257857,29.058445,Native
Limnocalanus macrurus,22.06633,64.7101699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.955,62.653829999231,2.499454,10.61981,Native
Limnocalanus macrurus,18.9495,62.653829999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.79933,63.5069999992476,5.448203,5.359873,Native
Limnocalanus macrurus,18.54683,62.0991699992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.81933,63.5001699992475,5.448203,5.359873,Native
Limnocalanus macrurus,22.07233,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,23.23567,65.1659999992818,2.576512,6.304968,Native
Limnocalanus macrurus,83.199997,70.083,0.460002,18.098387,Native
Limnocalanus macrurus,80.417,74,-0.21164,32.913773,Native
Limnocalanus macrurus,83.199997,71.583,0.453596,17.821285,Native
Limnocalanus macrurus,83.467003,70.667,0.455156,17.946611,Native
Limnocalanus macrurus,18.552,62.0998299992206,2.818004,6.139409,Native
Limnocalanus macrurus,22.06617,64.7069999992721,2.570104,10.323195,Native
Limnocalanus macrurus,23.24267,65.1621699992817,2.576512,6.304968,Native
Limnocalanus macrurus,74.099998,72.766998,0.73449,32.126987,Native
Limnocalanus macrurus,23.2295,65.1659999992818,2.576512,6.304968,Native
Limnocalanus macrurus,32.4,67.1167,3.260298,29.244543,Native
Limnocalanus macrurus,32.400002,67.116699,3.260298,29.244543,Native
Limnocalanus macrurus,22.0655,64.7084999992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.79733,63.5059999992476,5.448203,5.359873,Native
Limnocalanus macrurus,18.955,62.651669999231,2.499454,10.61981,Native
Limnocalanus macrurus,18.5485,62.0988299992206,2.818004,6.139409,Native
Limnocalanus macrurus,23.23617,65.1683299992818,2.577051,5.241366,Native
Limnocalanus macrurus,19.79767,63.5069999992476,5.448203,5.359873,Native
Limnocalanus macrurus,19.79733,63.5078299992476,5.448203,5.359873,Native
Limnocalanus macrurus,23.226,65.1718299992819,2.577051,5.241366,Native
Limnocalanus macrurus,18.55067,62.1004999992206,2.818004,6.139409,Native
Limnocalanus macrurus,19.7985,63.5071699992476,5.448203,5.359873,Native
Limnocalanus macrurus,22.0655,64.7071699992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.952,62.654169999231,2.499454,10.61981,Native
Limnocalanus macrurus,82.616997,71.967003,0.465543,18.988531,Native
Limnocalanus macrurus,83.092003,71.182999,0.459483,17.996021,Native
Limnocalanus macrurus,80.583,72.932999,0.581318,18.393488,Native
Limnocalanus macrurus,95.733002,82.417,-0.908262,34.947041,Native
Limnocalanus macrurus,81.217003,74.733002,-0.394903,32.920906,Native
Limnocalanus macrurus,85.650002,82.5,-0.502942,34.919365,Native
Limnocalanus macrurus,82.717003,74.733002,-0.606222,33.448635,Native
Limnocalanus macrurus,86.266998,79.483002,-0.720452,34.863838,Native
Limnocalanus macrurus,84.883003,77.199997,-0.921802,34.089657,Native
Limnocalanus macrurus,22.06633,64.7083299992721,2.570104,10.323195,Native
Limnocalanus macrurus,18.96533,62.654669999231,2.499454,10.61981,Native
Limnocalanus macrurus,19.825,63.4916699992473,4.553736,5.455514,Native
Limnocalanus macrurus,19.79917,63.5101699992477,5.448203,5.359873,Native
Limnocalanus macrurus,74,73.949997,0.34998,32.124035,Native
Limnocalanus macrurus,76.967003,74.567001,-0.179894,32.93491,Native
Limnocalanus macrurus,79.817001,74.682999,-0.16197,25.551529,Native
Limnocalanus macrurus,80.349998,74.383003,-0.302511,32.91433,Native
Limnocalanus macrurus,74.432999,72.75,0.633175,26.677366,Native
Limnocalanus macrurus,80.616997,74.199997,-0.265146,32.907814,Native
Limnocalanus macrurus,78,88.417,-0.947435,34.942001,Native
Limnocalanus macrurus,76.833,87.25,-0.942745,34.942001,Native
Limnocalanus macrurus,74.667,73.583,0.572856,26.424416,Native
Limnocalanus macrurus,80.782997,88.417,-0.94722,34.942001,Native
Limnocalanus macrurus,19.8145,63.5014999992475,5.448203,5.359873,Native
Limnocalanus macrurus,79.817001,73.949997,-0.146055,32.929237,Native
Limnocalanus macrurus,76.217003,73.849998,0.314368,31.868137,Native
Limnocalanus macrurus,78.400002,74.383003,-0.237497,32.886131,Native
Limnocalanus macrurus,80.182999,72.75,0.620401,18.055342,Native
Limnocalanus macrurus,76.383003,74.516998,-0.455382,32.966122,Native
Limnocalanus macrurus,80.016998,74.083,-0.204491,32.923138,Native
Limnocalanus macrurus,74.050003,74.550003,0.018567,32.139359,Native
Limnocalanus macrurus,80.349998,73.25,0.528295,18.223198,Native
Limnocalanus macrurus,75.25,74.099998,0.29106,32.00425,Native
Limnocalanus macrurus,75.300003,73.483002,0.42365,26.277317,Native
Limnocalanus macrurus,74.417,74.349998,0.013992,32.096046,Native
Limnocalanus macrurus,78.282997,75.817001,-0.798447,33.887695,Native
Limnocalanus macrurus,75.167,74.25,0.223585,32.009457,Native
Limnocalanus macrurus,22.07083,64.7071699992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81417,63.4961699992474,4.553736,5.455514,Native
Limnocalanus macrurus,22.06833,64.704669999272,2.570104,10.323195,Native
Limnocalanus macrurus,19.58333,61.0833299992023,2.72534,9.976469,Native
Limnocalanus macrurus,22.35833,64.3049999992637,2.607601,6.305009,Native
Limnocalanus macrurus,19.97333,62.5866699992297,2.583624,10.275189,Native
Limnocalanus macrurus,73.733002,72.583,0.693185,32.137405,Native
Limnocalanus macrurus,79.917,73.532997,-0.099069,32.927204,Native
Limnocalanus macrurus,80,73.199997,0.613448,23.894064,Native
Limnocalanus macrurus,74.833,73.650002,0.466838,26.416597,Native
Limnocalanus macrurus,80.083,72.883003,0.599067,23.876188,Native
Limnocalanus macrurus,76.133003,73.949997,0.285972,31.881847,Native
Limnocalanus macrurus,72.949997,73.599998,0.510769,32.157024,Native
Limnocalanus macrurus,74.067001,72.5,0.647531,26.859716,Native
Limnocalanus macrurus,72.883003,73.199997,0.633848,32.140827,Native
Limnocalanus macrurus,75.616997,73.217003,0.461585,26.133444,Native
Limnocalanus macrurus,75.467003,72.883003,0.499459,26.211008,Native
Limnocalanus macrurus,77.199997,73.983002,0.046208,31.680765,Native
Limnocalanus macrurus,82.800003,73.699997,0.027151,30.970797,Native
Limnocalanus macrurus,81,74,-0.519559,32.908539,Native
Limnocalanus macrurus,73,72.949997,0.674117,32.139626,Native
Limnocalanus macrurus,18.23333,58.5999999991617,2.994714,10.695336,Native
Limnocalanus macrurus,19.82,63.4979999992474,4.553736,5.455514,Native
Limnocalanus macrurus,22.06333,64.7088299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.0685,64.7076699992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81933,63.4991699992474,4.553736,5.455514,Native
Limnocalanus macrurus,19.8165,63.5001699992475,5.448203,5.359873,Native
Limnocalanus macrurus,22.06567,64.7098299992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81833,63.4991699992474,4.553736,5.455514,Native
Limnocalanus macrurus,22.065,64.7078299992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.06433,64.7076699992721,2.570104,10.323195,Native
Limnocalanus macrurus,19.81833,63.5006699992475,5.448203,5.359873,Native
Limnocalanus macrurus,22.06117,64.7114999992721,2.570104,10.323195,Native
Limnocalanus macrurus,22.07467,64.7021699992719,2.570104,10.323195,Native
Limnocalanus macrurus,19.8,63.5166699992478,5.448203,5.359873,Native
Limnocalanus macrurus,22.06667,64.7166699992723,2.570104,10.323195,Native
Limnocalanus macrurus,131.67,73.5,0.066214,27.583521,Native
Limnocalanus macrurus,131.669998,73.5,0.066214,27.583521,Native
Limnocalanus macrurus,129.54,75.31,-0.344412,31.113245,Native
Limnocalanus macrurus,129.539993,75.309998,-0.344412,31.113245,Native
Limnocalanus macrurus,-134.070007,69.559998,0.416653,25.406269,Native
Limnocalanus macrurus,-133.259995,69.580002,0.425955,25.68379,Native
Limnocalanus macrurus,13.3,55,7.090515,8.833076,Native
Limnocalanus macrurus,-134.119995,69.540001,0.42284,25.317265,Native
Limnocalanus macrurus,-134.089996,69.550003,0.42284,25.317265,Native
Limnocalanus macrurus,-134.050003,69.57,0.416653,25.406269,Native
Limnocalanus macrurus,-134.130005,69.540001,0.42284,25.317265,Native
Limnocalanus macrurus,-132.970001,69.440002,0.375394,25.943871,Native
Limnocalanus macrurus,-132.990005,69.449997,0.375394,25.943871,Native
Limnocalanus macrurus,-134.100006,69.559998,0.42284,25.317265,Native
Limnocalanus macrurus,-133.820007,69.959999,-0.056856,30.512064,Native
Limnocalanus macrurus,-131.529999,69.980003,0.117636,28.265114,Native
Limnocalanus macrurus,-133.229996,69.449997,0.424898,25.731672,Native
Limnocalanus macrurus,-138.759995,69.629997,-0.525965,31.379969,Native
Limnocalanus macrurus,-133.130005,69.510002,0.417701,26.848221,Native
Limnocalanus macrurus,-136.160004,69.559998,0.597031,28.048851,Native
Limnocalanus macrurus,-137.110001,69.540001,-0.291239,31.236223,Native
Limnocalanus macrurus,-137.559998,69.449997,-0.497844,31.719881,Native
Limnocalanus macrurus,-138.740005,69.709999,-0.960833,33.271954,Native
Limnocalanus macrurus,-138.820007,69.599998,-0.525965,31.379969,Native
Limnocalanus macrurus,-137.949997,69.110001,0.113941,29.049334,Native
Limnocalanus macrurus,-138.830002,69.580002,-0.104074,28.391424,Native
Limnocalanus macrurus,-133.350006,69.779999,0.398676,28.042749,Native
Limnocalanus macrurus,-137.869995,69.18,-0.32254,31.31447,Native
Limnocalanus macrurus,-133.149994,69.529999,0.417701,26.848221,Native
Limnocalanus macrurus,-133.100006,69.510002,0.417701,26.848221,Native
Limnocalanus macrurus,-133.630005,69.400002,0.438253,25.624828,Native
Limnocalanus macrurus,-137.940002,69.110001,0.113941,29.049334,Native
Limnocalanus macrurus,-133.089996,69.639999,0.401381,25.704262,Native
Limnocalanus macrurus,-136.789993,69.559998,0.11788,30.685806,Native
Limnocalanus macrurus,-130.869995,70.150002,0.065698,26.648912,Native
Limnocalanus macrurus,-132.360001,69.769997,0.246855,27.041481,Native
Limnocalanus macrurus,-133.289993,69.660004,0.416996,26.851126,Native
Limnocalanus macrurus,-127.790001,70.580002,-0.43952,30.428837,Native
Limnocalanus macrurus,-129.75,70.279999,-0.051048,29.425924,Native
Limnocalanus macrurus,-131.029999,70.199997,-0.117638,30.770847,Native
Limnocalanus macrurus,-129.830002,70.43,-0.155342,30.752737,Native
Limnocalanus macrurus,-127.5,70.620003,-0.259931,34.274273,Native
Limnocalanus macrurus,-134.490005,70.959999,-0.736145,33.196609,Native
Limnocalanus macrurus,-133.399994,69.889999,0.096296,27.90431,Native
Limnocalanus macrurus,-132.970001,69.43,0.375394,25.943871,Native
Limnocalanus macrurus,-132.990005,69.440002,0.375394,25.943871,Native
Limnocalanus macrurus,-133,69.449997,0.375394,25.943871,Native
Limnocalanus macrurus,-133.020004,69.459999,0.402963,25.923601,Native
Limnocalanus macrurus,-134.070007,69.550003,0.416653,25.406269,Native
Limnocalanus macrurus,-134.080002,69.57,0.416653,25.406269,Native
Limnocalanus macrurus,-138.990005,69.519997,-0.023493,24.423624,Native
Limnocalanus macrurus,-133.149994,69.510002,0.417701,26.848221,Native
Limnocalanus macrurus,-138.740005,69.389999,-0.044157,28.441469,Native
Limnocalanus macrurus,-138.330002,69.279999,-0.102745,29.828884,Native
Limnocalanus macrurus,-137.690002,69.199997,-0.308172,31.318398,Native
Limnocalanus macrurus,-138.789993,69.410004,0.040835,24.65427,Native
Limnocalanus macrurus,-138.789993,69.459999,-0.086548,28.406984,Native
Limnocalanus macrurus,-132.990005,69.599998,0.37464,25.805059,Native
Limnocalanus macrurus,-139.020004,69.550003,0.015206,24.451641,Native
Limnocalanus macrurus,-137.190002,69.300003,0.04818,29.751776,Native
Limnocalanus macrurus,-138.270004,69.269997,-0.102745,29.828884,Native
Limnocalanus macrurus,-133.029999,69.459999,0.402963,25.923601,Native
Limnocalanus macrurus,-133.029999,69.610001,0.382949,26.927298,Native
Limnocalanus macrurus,-138.809998,69.470001,-0.086548,28.406984,Native
Limnocalanus macrurus,-138.919998,69.510002,-0.023493,24.423624,Native
Limnocalanus macrurus,-138.720001,69.339996,-0.044157,28.441469,Native
Limnocalanus macrurus,-133.179993,69.629997,0.413004,26.877787,Native
Limnocalanus macrurus,-134.399994,69.779999,0.391293,24.984627,Native
Limnocalanus macrurus,-132.910004,69.650002,0.346172,25.925407,Native
Limnocalanus macrurus,-133.869995,69.610001,0.419823,25.408926,Native
Limnocalanus macrurus,-134.589996,69.870003,0.337451,27.747234,Native
Limnocalanus macrurus,-133.529999,69.769997,0.39827,27.913666,Native
Limnocalanus macrurus,-138.869995,69.669998,-0.834912,32.247704,Native
Limnocalanus macrurus,-133.679993,69.690002,0.444324,27.891567,Native
Limnocalanus macrurus,-137.050003,69.639999,-0.206391,31.175583,Native
Limnocalanus macrurus,-135.5,69.650002,0.376416,24.999611,Native
Limnocalanus macrurus,-138.699997,69.660004,-0.694144,32.247868,Native
Limnocalanus macrurus,-138.830002,69.599998,-0.525965,31.379969,Native
Limnocalanus macrurus,-135.940002,69.610001,0.49242,27.926666,Native
Limnocalanus macrurus,-138.910004,69.629997,-0.394795,30.349733,Native
Limnocalanus macrurus,-138.580002,69.769997,-0.66981,34.086292,Native
Limnocalanus macrurus,-134.600006,69.959999,0.058283,28.930258,Native
Limnocalanus macrurus,-136.619995,69.660004,0.569127,28.188576,Native
Limnocalanus macrurus,-132.940002,69.669998,0.390811,28.130751,Native
Limnocalanus macrurus,-133,69.599998,0.37464,25.805059,Native
Limnocalanus macrurus,-133.029999,69.620003,0.382949,26.927298,Native
Limnocalanus macrurus,-132.990005,69.620003,0.37464,25.805059,Native
