species,lon,lat,Status
Keratella quadrata,18.54783,62.1003299992206,Native
Keratella quadrata,4.638005,52.35555,Native
Keratella quadrata,4.488993,52.196823,Native
Keratella quadrata,4.989974,51.836457,Native
Keratella quadrata,18.955,62.653829999231,Native
Keratella quadrata,18.955,62.653829999231,Native
Keratella quadrata,4.537313,52.149669,Native
Keratella quadrata,4.663655,52.348897,Native
Keratella quadrata,4.671213,52.426238,Native
Keratella quadrata,18.9495,62.653829999231,Native
Keratella quadrata,19.79933,63.5069999992476,Native
Keratella quadrata,18.54683,62.0991699992206,Native
Keratella quadrata,19.81933,63.5001699992475,Native
Keratella quadrata,22.07233,64.7083299992721,Native
Keratella quadrata,23.23567,65.1659999992818,Native
Keratella quadrata,18.552,62.0998299992206,Native
Keratella quadrata,19.79717,63.5076699992476,Native
Keratella quadrata,22.06617,64.7069999992721,Native
Keratella quadrata,23.24267,65.1621699992817,Native
Keratella quadrata,4.833075,51.685038,Native
Keratella quadrata,23.2295,65.1659999992818,Native
Keratella quadrata,4.729563,51.703019,Native
Keratella quadrata,4.578588,52.345649,Native
Keratella quadrata,12.45,55.866667,Native
Keratella quadrata,4.507758,52.328067,Native
Keratella quadrata,4.554643,52.362561,Native
Keratella quadrata,19.79733,63.5059999992476,Native
Keratella quadrata,18.955,62.651669999231,Native
Keratella quadrata,11.742409,63.207262,Native
Keratella quadrata,11.748991,63.192766,Native
Keratella quadrata,11.702438,63.205334,Native
Keratella quadrata,11.890844,64.171568,Native
Keratella quadrata,11.710325,63.225839,Native
Keratella quadrata,11.696999,63.232379,Native
Keratella quadrata,11.731339,63.216456,Native
Keratella quadrata,18.5485,62.0988299992206,Native
Keratella quadrata,23.23617,65.1683299992818,Native
Keratella quadrata,11.607408,64.111147,Native
Keratella quadrata,12.166212,64.217589,Native
Keratella quadrata,19.79733,63.5078299992476,Native
Keratella quadrata,23.226,65.1718299992819,Native
Keratella quadrata,18.55067,62.1004999992206,Native
Keratella quadrata,19.7985,63.5071699992476,Native
Keratella quadrata,22.0655,64.7071699992721,Native
Keratella quadrata,18.952,62.654169999231,Native
Keratella quadrata,22.06633,64.7083299992721,Native
Keratella quadrata,18.96533,62.654669999231,Native
Keratella quadrata,6.701055,53.123954,Native
Keratella quadrata,19.825,63.4916699992473,Native
Keratella quadrata,4.145705,51.981834,Native
Keratella quadrata,4.138075,51.98818,Native
Keratella quadrata,4.147395,52.006518,Native
Keratella quadrata,19.79917,63.5101699992477,Native
Keratella quadrata,4.406396,51.976521,Native
Keratella quadrata,4.409734,51.978975,Native
Keratella quadrata,4.412021,51.9809,Native
Keratella quadrata,4.406446,51.978238,Native
Keratella quadrata,4.408147,51.975672,Native
Keratella quadrata,4.992166,51.84628,Native
Keratella quadrata,19.8145,63.5014999992475,Native
Keratella quadrata,5.294119,51.918975,Native
Keratella quadrata,5.527223,51.949956,Native
Keratella quadrata,5.865582,51.960328,Native
Keratella quadrata,5.230975,51.810177,Native
Keratella quadrata,5.962372,51.83828,Native
Keratella quadrata,11.203394,63.626052,Native
Keratella quadrata,22.07083,64.7071699992721,Native
Keratella quadrata,22.07083,64.7071699992721,Native
Keratella quadrata,19.81417,63.4961699992474,Native
Keratella quadrata,22.06833,64.704669999272,Native
Keratella quadrata,4.951378,52.248537,Native
Keratella quadrata,3.832774,51.684752,Native
Keratella quadrata,3.718302,51.718049,Native
Keratella quadrata,3.639067,51.453754,Native
Keratella quadrata,3.520456,51.571852,Native
Keratella quadrata,3.817787,51.386891,Native
Keratella quadrata,4.154287,51.423838,Native
Keratella quadrata,6.841304,53.274213,Native
Keratella quadrata,4.671033,52.328269,Native
Keratella quadrata,4.67357,52.325588,Native
Keratella quadrata,3.643523,51.450135,Native
Keratella quadrata,5.129039,52.128513,Native
Keratella quadrata,4.753131,52.557923,Native
Keratella quadrata,4.769459,52.687067,Native
Keratella quadrata,4.922985,52.625816,Native
Keratella quadrata,4.881924,52.672436,Native
Keratella quadrata,5.251624,52.710224,Native
Keratella quadrata,5.994828,51.920811,Native
Keratella quadrata,5.996257,51.919006,Native
Keratella quadrata,19.825,63.4916699992473,Native
Keratella quadrata,4.010075,51.594737,Native
Keratella quadrata,3.652421,51.454493,Native
Keratella quadrata,4.923804,52.874694,Native
Keratella quadrata,4.873711,52.655397,Native
Keratella quadrata,19.58333,61.0833299992023,Native
Keratella quadrata,22.35833,64.3049999992637,Native
Keratella quadrata,4.770563,52.124595,Native
Keratella quadrata,4.795421,52.152972,Native
Keratella quadrata,4.525629,52.304497,Native
Keratella quadrata,6.030051,50.873869,Native
Keratella quadrata,5.063825,51.872952,Native
Keratella quadrata,5.772546,51.898363,Native
Keratella quadrata,5.899183,51.43588,Native
Keratella quadrata,5.998474,52.72071,Native
Keratella quadrata,7.340696,62.805423,Native
Keratella quadrata,19.97333,62.5866699992297,Native
Keratella quadrata,4.910363,52.130842,Native
Keratella quadrata,4.922613,52.14662,Native
Keratella quadrata,4.911555,52.156014,Native
Keratella quadrata,6.039566,52.697126,Native
Keratella quadrata,6.091208,52.688743,Native
Keratella quadrata,6.085149,52.679791,Native
Keratella quadrata,6.001598,52.732377,Native
Keratella quadrata,6.081993,52.667228,Native
Keratella quadrata,5.935461,51.175756,Native
Keratella quadrata,5.867941,51.908896,Native
Keratella quadrata,4.219319,51.534538,Native
Keratella quadrata,5.8,51.75,Native
Keratella quadrata,3.571607,51.579311,Native
Keratella quadrata,3.795629,51.601814,Native
Keratella quadrata,3.867476,51.445859,Native
Keratella quadrata,3.805249,51.392116,Native
Keratella quadrata,3.985052,51.236465,Native
Keratella quadrata,5.863335,51.30839,Native
Keratella quadrata,5.86265,51.311449,Native
Keratella quadrata,6.095905,51.50856,Native
Keratella quadrata,5.03093,51.846071,Native
Keratella quadrata,5.772016,51.811015,Native
Keratella quadrata,3.644882,51.452223,Native
Keratella quadrata,-4.078213,51.817491,Native
Keratella quadrata,6.028677,51.145624,Native
Keratella quadrata,3.839058,51.682857,Native
Keratella quadrata,13.20671,52.2909,Native
Keratella quadrata,4.876726,52.37112,Native
Keratella quadrata,3.636911,51.449946,Native
Keratella quadrata,15.16778,60.18586,Native
Keratella quadrata,6.134192,51.42778,Native
Keratella quadrata,6.049815,51.152678,Native
Keratella quadrata,11.690381,59.399873,Native
Keratella quadrata,5.670741,51.240704,Native
Keratella quadrata,5.164931,51.894309,Native
Keratella quadrata,5.064995,51.871877,Native
Keratella quadrata,5.806047,51.863661,Native
Keratella quadrata,13.682491,66.401126,Native
Keratella quadrata,8.378201,63.088485,Native
Keratella quadrata,10.739876,59.70552,Native
Keratella quadrata,4.230933,51.400891,Native
Keratella quadrata,21.08333,59.0333299991684,Native
Keratella quadrata,4.722867,52.193527,Native
Keratella quadrata,4.724623,52.203289,Native
Keratella quadrata,3.864566,51.250862,Native
Keratella quadrata,4.876263,52.371747,Native
Keratella quadrata,4.8771,52.370519,Native
Keratella quadrata,4.877757,52.369578,Native
Keratella quadrata,6.121289,51.296263,Native
Keratella quadrata,5.776509,51.217027,Native
Keratella quadrata,5.055778,51.867456,Native
Keratella quadrata,5.722156,51.859005,Native
Keratella quadrata,4.011411,51.285271,Native
Keratella quadrata,3.491116,51.272346,Native
Keratella quadrata,5.224739,51.826635,Native
Keratella quadrata,5.687961,51.849066,Native
Keratella quadrata,22.0655,64.7088299992721,Native
Keratella quadrata,19.82,63.4979999992474,Native
Keratella quadrata,22.06333,64.7088299992721,Native
Keratella quadrata,8.86612,53.46045,Native
Keratella quadrata,115.464,-26.256,Native
Keratella quadrata,22.0685,64.7076699992721,Native
Keratella quadrata,19.81933,63.4991699992474,Native
Keratella quadrata,19.8165,63.5001699992475,Native
Keratella quadrata,22.06567,64.7098299992721,Native
Keratella quadrata,6.099501,51.646068,Native
Keratella quadrata,19.81833,63.4991699992474,Native
Keratella quadrata,22.065,64.7078299992721,Native
Keratella quadrata,22.06433,64.7076699992721,Native
Keratella quadrata,19.81833,63.5006699992475,Native
Keratella quadrata,19.817,63.4999999992475,Native
Keratella quadrata,22.06117,64.7114999992721,Native
Keratella quadrata,22.07467,64.7021699992719,Native
Keratella quadrata,5.800599,51.269529,Native
Keratella quadrata,6.05027,51.144595,Native
Keratella quadrata,5.843741,51.155658,Native
Keratella quadrata,5.903445,51.418603,Native
Keratella quadrata,5.722338,58.956234,Native
Keratella quadrata,11.711154,59.409262,Native
Keratella quadrata,18.991019,69.611202,Native
Keratella quadrata,6.009694,58.449158,Native
Keratella quadrata,22.06667,64.7166699992723,Native
Keratella quadrata,19.8,63.5166699992478,Native
Keratella quadrata,0.870475,52.032406,Native
Keratella quadrata,-3.915174,52.248273,Native
Keratella quadrata,4.920178,52.395997,Native
Keratella quadrata,0.289172,52.311758,Native
Keratella quadrata,4.919372,52.395805,Native
Keratella quadrata,4.83893,52.298608,Native
Keratella quadrata,6.087602,51.904115,Native
Keratella quadrata,11.601431,63.828621,Native
Keratella quadrata,5.675042,51.241593,Native
Keratella quadrata,5.864754,51.169506,Native
Keratella quadrata,11.869534,62.650019,Native
Keratella quadrata,0.899591,52.031692,Native
Keratella quadrata,6.196742,51.9933,Native
Keratella quadrata,6.183573,52.07159,Native
Keratella quadrata,4.898429,52.337768,Native
Keratella quadrata,4.862474,52.323422,Native
Keratella quadrata,5.96999,50.910413,Native
Keratella quadrata,11.138004,60.149661,Native
Keratella quadrata,-4.430743,53.204491,Native
Keratella quadrata,4.262688,51.488578,Native
Keratella quadrata,4.518694,51.930411,Native
Keratella quadrata,6.128513,51.476447,Native
Keratella quadrata,3.815495,51.211372,Native
Keratella quadrata,6.141094,51.175502,Native
Keratella quadrata,12.9457,53.21327,Native
Keratella quadrata,11.542088,60.899797,Native
Keratella quadrata,13.922629,65.580846,Native
Keratella quadrata,10.836723,60.817876,Native
Keratella quadrata,10.856717,59.729069,Native
Keratella quadrata,5.167572,59.795907,Native
Keratella quadrata,5.062085,52.141829,Native
Keratella quadrata,5.905231,51.739762,Native
Keratella quadrata,5.93002,51.730302,Native
Keratella quadrata,5.933398,51.170642,Native
Keratella quadrata,5.857845,51.137174,Native
Keratella quadrata,-3.562511,52.902147,Native
Keratella quadrata,5.968819,51.201392,Native
Keratella quadrata,6.078825,51.175153,Native
Keratella quadrata,5.914082,51.231766,Native
Keratella quadrata,6.063656,51.470998,Native
Keratella quadrata,5.8982,51.361007,Native
Keratella quadrata,5.867693,51.177135,Native
Keratella quadrata,5.96797,51.687244,Native
Keratella quadrata,5.95818,51.438483,Native
Keratella quadrata,5.785534,51.267334,Native
Keratella quadrata,5.966355,51.289496,Native
Keratella quadrata,5.967728,50.911413,Native
Keratella quadrata,6.051292,50.878963,Native
Keratella quadrata,6.051483,50.885281,Native
Keratella quadrata,5.761993,51.034511,Native
Keratella quadrata,5.841652,50.857639,Native
Keratella quadrata,5.855373,51.090891,Native
Keratella quadrata,11.26557,63.90734,Native
Keratella quadrata,9.57334,47.8797,Native
Keratella quadrata,6.168122,51.519785,Native
Keratella quadrata,5.3542,60.355213,Native
Keratella quadrata,5.64987,62.332356,Native
Keratella quadrata,10.874893,59.735997,Native
Keratella quadrata,10.33357,54.02702,Native
Keratella quadrata,10.728879,63.58742,Native
Keratella quadrata,9.433569,62.681695,Native
Keratella quadrata,9.263899,62.709044,Native
Keratella quadrata,9.367346,62.696245,Native
Keratella quadrata,6.061886,51.565212,Native
Keratella quadrata,10.359229,63.824101,Native
Keratella quadrata,6.011368,51.226341,Native
Keratella quadrata,5.87348,51.183403,Native
Keratella quadrata,10.367353,63.824025,Native
Keratella quadrata,10.235474,63.782132,Native
Keratella quadrata,11.722369,64.131492,Native
Keratella quadrata,-133.089996,69.639999,Native
Keratella quadrata,-133.630005,69.400002,Native
Keratella quadrata,10.239491,63.7812,Native
Keratella quadrata,10.768439,64.448695,Native
Keratella quadrata,10.630595,63.348887,Native
Keratella quadrata,9.799641,61.93906,Native
Keratella quadrata,13.600713,64.831598,Native
Keratella quadrata,9.476245,62.663605,Native
Keratella quadrata,13.600563,64.996722,Native
Keratella quadrata,13.605251,64.825358,Native
Keratella quadrata,13.613722,64.82454,Native
Keratella quadrata,13.748523,65.007009,Native
Keratella quadrata,13.5472,64.807751,Native
Keratella quadrata,-138.740005,69.389999,Native
Keratella quadrata,-137.690002,69.199997,Native
Keratella quadrata,13.503116,64.843211,Native
Keratella quadrata,13.623566,64.796812,Native
Keratella quadrata,13.530076,64.928737,Native
Keratella quadrata,-133.529999,69.769997,Native
Keratella quadrata,11.171245,63.654373,Native
Keratella quadrata,9.767195,62.82057,Native
Keratella quadrata,11.057896,63.258967,Native
Keratella quadrata,10.891975,63.24106,Native
Keratella quadrata,10.511279,63.252488,Native
Keratella quadrata,9.685843,62.810679,Native
Keratella quadrata,10.651071,63.880303,Native
Keratella quadrata,10.655433,63.850633,Native
Keratella quadrata,10.632762,63.845505,Native
Keratella quadrata,10.721626,63.901922,Native
Keratella quadrata,10.606169,63.269269,Native
Leptodora kindti,38.114542,55.759687,Native
Leptodora kindti,10.829388,59.687534,Native
Leptodora kindti,16.505913,48.159962,Native
Leptodora kindti,50.7527,61.8158,Native
Leptodora kindti,50.7563,61.8163,Native
Leptodora kindti,50.3657,61.9696,Native
Leptodora kindti,50.3599,61.9739,Native
Leptodora kindti,11.689965,59.400123,Native
Leptodora kindti,10.948001,60.833372,Native
Leptodora kindti,11.101658,60.651428,Native
Leptodora kindti,22.44667,65.7299999992939,Native
Leptodora kindti,50.5997,62.0007,Native
Leptodora kindti,50.1893,61.9837,Native
Leptodora kindti,22.44717,65.7298299992939,Native
Leptodora kindti,11.688555,59.449436,Native
Leptodora kindti,5.76594,58.75696,Native
Leptodora kindti,5.771039,58.75755,Native
Leptodora kindti,5.76569,58.75653,Native
Leptodora kindti,8.633412,58.443569,Native
Leptodora kindti,8.706156,58.458898,Native
Leptodora kindti,8.661187,58.470182,Native
Leptodora kindti,8.735518,58.462259,Native
Leptodora kindti,8.690999,58.485688,Native
Leptodora kindti,8.721442,58.495177,Native
Leptodora kindti,5.281071,59.760679,Native
Leptodora kindti,22.83862,69.11055,Native
Leptodora kindti,9.631287,60.372412,Native
Leptodora kindti,24.323472,69.655078,Native
Leptodora kindti,9.634163,60.347672,Native
Leptodora kindti,11.76287,59.77477,Native
Leptodora kindti,11.901517,60.098757,Native
Leptodora kindti,11.680985,59.113168,Native
Leptodora kindti,5.196712,59.634046,Native
Leptodora kindti,10.214532,60.507968,Native
Leptodora kindti,11.62277,61.155735,Native
Leptodora kindti,11.706045,59.836802,Native
Leptodora kindti,8.449877,58.518213,Native
Leptodora kindti,9.315581,59.056591,Native
Leptodora kindti,50.7772,61.8158,Native
Leptodora kindti,50.2754,61.9825,Native
Leptodora kindti,8.771567,58.48742,Native
Leptodora kindti,8.640416,58.477345,Native
Leptodora kindti,11.84622,60.74262,Native
Leptodora kindti,11.81319,60.75933,Native
Leptodora kindti,12.0519,60.183,Native
Leptodora kindti,11.973868,60.684299,Native
Leptodora kindti,22.44817,65.7304999992939,Native
Leptodora kindti,9.3237,59.064202,Native
Leptodora kindti,61.285139,56.842225,Native
Leptodora kindti,7.80064,58.69986,Native
Leptodora kindti,6.369323,61.939612,Native
Leptodora kindti,11.230716,59.7077,Native
Leptodora kindti,6.620638,58.406787,Native
Leptodora kindti,11.165702,59.901218,Native
Leptodora kindti,11.18988,59.817005,Native
Leptodora kindti,11.125587,59.849859,Native
Leptodora kindti,11.077976,60.758313,Native
Leptodora kindti,12.246764,64.585304,Native
Leptodora kindti,11.181035,63.622563,Native
Leptodora kindti,6.589994,58.353828,Native
Leptodora kindti,12.222597,64.578564,Native
Leptodora kindti,9.667775,63.322877,Native
Leptodora kindti,10.17096,63.16956,Native
Leptodora kindti,12.42619,60.14045,Native
Leptodora kindti,11.27428,62.30788,Native
Leptodora kindti,12.38712,60.16292,Native
Leptodora kindti,11.73107,62.47601,Native
Leptodora kindti,11.206914,59.739658,Native
Leptodora kindti,6.590765,58.389503,Native
Leptodora kindti,6.568899,58.326353,Native
Leptodora kindti,6.601369,58.439919,Native
Leptodora kindti,11.001035,60.653277,Native
Leptodora kindti,11.243656,59.771986,Native
Leptodora kindti,10.899346,60.871846,Native
Leptodora kindti,11.218323,59.846295,Native
Leptodora kindti,11.256939,59.73108,Native
Leptodora kindti,10.460044,61.022118,Native
Leptodora kindti,10.663421,60.96065,Native
Leptodora kindti,10.775497,60.989749,Native
Leptodora kindti,10.70721,61.01808,Native
Leptodora kindti,11.226657,60.398243,Native
Leptodora kindti,10.25465,59.99228,Native
Leptodora kindti,10.266041,59.977245,Native
Leptodora kindti,11.622304,61.919783,Native
Leptodora kindti,11.966775,60.162384,Native
Leptodora kindti,11.97117,60.15333,Native
Leptodora kindti,9.85827,59.02175,Native
Leptodora kindti,11.209875,63.623186,Native
Leptodora kindti,10.386941,60.3662,Native
Leptodora kindti,8.50175,59.24958,Native
Leptodora kindti,9.949233,59.646295,Native
Leptodora kindti,9.40522,59.26237,Native
Leptodora kindti,10.217143,60.517382,Native
Leptodora kindti,8.44728,58.518498,Native
Leptodora kindti,-3.696689,52.930423,Native
Leptodora kindti,9.520283,59.880266,Native
Leptodora kindti,-66.01983,45.2465,Native
Leptodora kindti,-66.02133,45.248,Native
Leptodora kindti,10.460224,59.691241,Native
Leptodora kindti,10.338298,59.574615,Native
Leptodora kindti,11.03813,60.52001,Native
Leptodora kindti,9.488446,59.016863,Native
Leptodora kindti,10.078674,60.14758,Native
Leptodora kindti,41.3207,59.9498,Native
Leptodora kindti,9.487804,59.002767,Native
Leptodora kindti,-4.432706,53.199505,Native
Leptodora kindti,-94.699113,45.331847,Native
Leptodora kindti,-4.431984,53.19997,Native
Leptodora kindti,8.94627,58.78096,Native
Leptodora kindti,10.043,63.271,Native
Leptodora kindti,11.526538,64.102695,Native
Leptodora kindti,10.054222,63.269848,Native
Leptodora kindti,-4.642677,56.153128,Native
Leptodora kindti,12.2826,58.28343,Native
Leptodora kindti,9.047492,58.929247,Native
Leptodora kindti,22.44633,65.7303299992939,Native
Leptodora kindti,7.679732,58.318921,Native
Leptodora kindti,8.444583,58.516439,Native
Leptodora kindti,7.2048,58.4764,Native
Leptodora kindti,22.446,65.7298299992939,Native
Leptodora kindti,22.4465,65.7306699992939,Native
Leptodora kindti,10.216396,63.170129,Native
Leptodora kindti,10.08419,63.180356,Native
Leptodora kindti,10.203319,60.794513,Native
Leptodora kindti,8.652665,58.73123,Native
Leptodora kindti,-2.427602,53.375939,Native
Leptodora kindti,-2.561421,53.493135,Native
Leptodora kindti,22.4475,65.7299999992939,Native
Leptodora kindti,8.755776,63.390883,Native
Leptodora kindti,8.77683,63.40012,Native
Leptodora kindti,12.027162,63.078918,Native
Leptodora kindti,11.989572,63.093667,Native
Leptodora kindti,10.860097,64.329074,Native
Leptodora kindti,10.109758,63.155384,Native
Leptodora kindti,5.194518,50.590848,Native
Leptodora kindti,5.193063,50.585716,Native
Leptodora kindti,5.184302,50.592815,Native
Leptodora kindti,5.231524,50.585639,Native
Leptodora kindti,5.194836,50.585513,Native
Leptodora kindti,5.192678,50.585553,Native
Leptodora kindti,5.180147,50.58269,Native
Leptodora kindti,5.200787,50.590233,Native
Leptodora kindti,5.193043,50.590904,Native
Leptodora kindti,5.20107,50.590297,Native
Leptodora kindti,5.193073,50.583992,Native
Leptodora kindti,5.192951,50.590233,Native
Leptodora kindti,5.191456,50.58589,Native
Leptodora kindti,5.194994,50.585025,Native
Leptodora kindti,5.193797,50.584772,Native
Leptodora kindti,5.193227,50.584305,Native
Leptodora kindti,-3.169435,51.459586,Native
Leptodora kindti,5.195134,50.590808,Native
Leptodora kindti,5.195518,50.590036,Native
Leptodora kindti,5.193508,50.585842,Native
Leptodora kindti,5.183657,50.593803,Native
Leptodora kindti,5.183414,50.593588,Native
Leptodora kindti,5.195034,50.591616,Native
Leptodora kindti,5.191869,50.59071,Native
Leptodora kindti,5.203802,50.583706,Native
Leptodora kindti,5.204365,50.584079,Native
Leptodora kindti,5.184264,50.584437,Native
Leptodora kindti,5.183493,50.583634,Native
Leptodora kindti,5.184351,50.582696,Native
Leptodora kindti,5.1825,50.582447,Native
Leptodora kindti,5.195619,50.584835,Native
Leptodora kindti,5.19568,50.584822,Native
Leptodora kindti,5.192831,50.587961,Native
Leptodora kindti,5.203258,50.585539,Native
Leptodora kindti,5.201838,50.596998,Native
Leptodora kindti,5.202629,50.590682,Native
Leptodora kindti,5.203182,50.590773,Native
Leptodora kindti,5.203237,50.590449,Native
Leptodora kindti,8.513882,58.556386,Native
Leptodora kindti,11.653667,59.383871,Native
Leptodora kindti,11.696353,59.168784,Native
Leptodora kindti,11.816086,59.344269,Native
Leptodora kindti,11.69541,59.161544,Native
Leptodora kindti,11.81604,59.344217,Native
Leptodora kindti,11.665286,59.373075,Native
Leptodora kindti,10.770853,60.769686,Native
Leptodora kindti,10.911559,60.763442,Native
Leptodora kindti,-4.150202,53.134364,Native
Leptodora kindti,6.701263,58.306168,Native
Leptodora kindti,6.703708,58.309615,Native
Leptodora kindti,11.690463,59.398591,Native
Leptodora kindti,11.688602,59.44929,Native
Leptodora kindti,11.773461,59.312599,Native
Leptodora kindti,11.781075,59.316414,Native
Leptodora kindti,11.6898,59.39921,Native
Leptodora kindti,11.684984,59.447632,Native
Leptodora kindti,11.720998,59.353607,Native
Leptodora kindti,10.667208,60.446702,Native
Leptodora kindti,10.723138,60.404976,Native
Leptodora kindti,10.691365,60.395791,Native
Leptodora kindti,10.723121,60.405175,Native
Leptodora kindti,10.670832,60.446223,Native
Leptodora kindti,10.691331,60.395505,Native
Leptodora kindti,11.719821,59.353423,Native
Leptodora kindti,10.239396,60.354378,Native
Leptodora kindti,10.273833,60.303552,Native
Leptodora kindti,10.722917,60.336253,Native
Leptodora kindti,10.746364,60.379575,Native
Leptodora kindti,9.592559,60.661349,Native
Leptodora kindti,10.744149,60.378677,Native
Leptodora kindti,10.274539,60.303565,Native
Leptodora kindti,10.238961,60.35457,Native
Leptodora kindti,9.592995,60.661222,Native
Leptodora kindti,9.802206,63.095657,Native
Leptodora kindti,9.82229,63.105416,Native
Leptodora kindti,36.5,55.75,Native
Leptodora kindti,9.047869,63.297164,Native
Leptodora kindti,9.033855,63.252294,Native
Leptodora kindti,9.035865,63.267551,Native
Leptodora kindti,10.53279,59.631208,Native
Leptodora kindti,10.532601,59.631258,Native
Leptodora kindti,11.203394,63.626052,Native
Leptodora kindti,11.157502,63.633033,Native
Leptodora kindti,7.226161,58.441494,Native
Leptodora kindti,11.268531,63.909421,Native
Leptodora kindti,10.724119,60.15839,Native
Leptodora kindti,-3.651604,53.09423,Native
Leptodora kindti,-3.562511,52.902147,Native
Leptodora kindti,11.690381,59.399873,Native
Leptodora kindti,-123.4,48.533333,Native
Leptodora kindti,-119.27,50.716667,Native
Leptodora kindti,11.711154,59.409262,Native
Leptodora kindti,-120.496667,51.46,Native
Leptodora kindti,-118.736667,50.4535,Native
Leptodora kindti,10.739876,59.70552,Native
Leptodora kindti,13.837236,68.093271,Native
Leptodora kindti,9,63.522683,Native
Leptodora kindti,8.993965,63.546016,Native
Leptodora kindti,8.929527,63.570229,Native
Leptodora kindti,8.838833,63.585412,Native
Leptodora kindti,8.899318,63.572006,Native
Leptodora kindti,9.090517,63.541501,Native
Leptodora kindti,9.066367,63.536129,Native
Leptodora kindti,8.927605,63.534332,Native
Leptodora kindti,9.100562,63.537904,Native
Leptodora kindti,9.056338,63.549595,Native
Leptodora kindti,8.955644,63.607931,Native
Leptodora kindti,11.601431,63.828621,Native
Leptodora kindti,8.68413,63.547463,Native
Leptodora kindti,8.407395,63.50351,Native
Leptodora kindti,8.667429,63.599476,Native
Leptodora kindti,8.417712,63.49009,Native
Leptodora kindti,5.167572,59.795907,Native
Leptodora kindti,10.337455,59.240521,Native
Leptodora kindti,13.571799,68.155613,Native
Leptodora kindti,-4.427751,53.204552,Native
Leptodora kindti,-4.424658,53.202816,Native
Leptodora kindti,-4.430743,53.204491,Native
Leptodora kindti,-4.143628,53.077392,Native
Leptodora kindti,-119.975,49.835,Native
Leptodora kindti,13.608435,68.190469,Native
Leptodora kindti,13.703207,68.21828,Native
Leptodora kindti,13.699838,68.240173,Native
Leptodora kindti,10.547868,60.394958,Native
Leptodora kindti,11.78954,60.480736,Native
Leptodora kindti,15.99636,68.029636,Native
Leptodora kindti,15.740468,69.085719,Native
Leptodora kindti,15.635939,69.11663,Native
Leptodora kindti,11.26557,63.90734,Native
Leptodora kindti,15.181506,68.877372,Native
Leptodora kindti,15.67875,69.119156,Native
Leptodora kindti,15.211514,68.895273,Native
Leptodora kindti,15.211506,68.894376,Native
Leptodora kindti,10.149135,59.478521,Native
Leptodora kindti,10.874893,59.735997,Native
Leptodora kindti,-3.258731,51.930724,Native
Leptodora kindti,8.081502,63.392296,Native
Leptodora kindti,-87.771999,43.59204,Native
Leptodora kindti,10.768439,64.448695,Native
Leptodora kindti,24.542421,62.276432,Native
Leptodora kindti,23.136646,61.829796,Native
Leptodora kindti,24.209757,62.563673,Native
Leptodora kindti,-3.620725,52.888331,Native
Leptodora kindti,23.32677,59.956009,Native
Leptodora kindti,23.287,59.976,Native
Leptodora kindti,11.015878,63.504159,Native
Leptodora kindti,11.081076,63.646284,Native
Leptodora kindti,10.868196,63.621988,Native
Leptodora kindti,11.17379,63.653971,Native
Leptodora kindti,11.171245,63.654373,Native
Leptodora kindti,10.780377,64.440472,Native
Leptodora kindti,12.122937,64.541729,Native
Leptodora kindti,11.010651,63.611821,Native
Leptodora kindti,12.217594,64.576198,Native
Leptodora kindti,13.302364,64.486106,Native
Leptodora kindti,23.96,61.85,Native
Leptodora kindti,13.997672,64.24343,Native
Leptodora kindti,13.858985,64.155361,Native
Leptodora kindti,13.68759,64.258027,Native
Leptodora kindti,13.549462,64.333908,Native
Leptodora kindti,12.350931,63.79517,Native
Leptodora kindti,4.34844,50.072676,Native
Leptodora kindti,-2.132058,54.283063,Native
Leptodora kindti,-2.130118,54.276729,Native
Leptodora kindti,9.380324,63.220278,Native
Leptodora kindti,23.213248,59.930331,Native
Leptodora kindti,12.9898,52.960133,Native
Leptodora kindti,23.471451,60.027343,Native
Leptodora kindti,23.47,60.02,Native
Leptodora kindti,-160.521389,66.580278,Native
Leptodora kindti,10.437555,63.242363,Native
Leptodora kindti,13.026117,53.151667,Native
Leptodora kindti,4.333134,50.065,Native
Leptodora kindti,11.089407,63.547772,Native
Leptodora kindti,11.236367,63.630673,Native
Leptodora kindti,11.02213,63.662612,Native
Leptodora kindti,11.017227,63.617774,Native
Leptodora kindti,11.136895,63.620371,Native
Leptodora kindti,11.809918,62.524347,Native
Leptodora kindti,10.783796,63.596863,Native
Leptodora kindti,11.027411,63.620563,Native
Leptodora kindti,11.615575,63.871467,Native
Leptodora kindti,11.476236,58.979747,Native
Leptodora kindti,11.491146,58.960054,Native
Leptodora kindti,11.479397,58.976243,Native
Leptodora kindti,10.358545,63.978483,Native
Leptodora kindti,10.304944,63.968204,Native
Leptodora kindti,11.830127,62.514418,Native
Leptodora kindti,10.418901,63.959954,Native
Leptodora kindti,10.949744,64.074757,Native
Leptodora kindti,-3.264472,51.927965,Native
Leptodora kindti,8.132217,52.965833,Native
Leptodora kindti,10.154935,63.140366,Native
Leptodora kindti,9.941178,63.113877,Native
Leptodora kindti,9.901251,63.133488,Native
Leptodora kindti,10.151277,63.212259,Native
Leptodora kindti,10.041029,63.270805,Native
Leptodora kindti,10.073363,63.188426,Native
Leptodora kindti,10.109747,63.156668,Native
Leptodora kindti,10.172365,63.170132,Native
Leptodora kindti,10.088646,63.181972,Native
Leptodora kindti,10.032357,63.117829,Native
Leptodora kindti,10.07514,63.098033,Native
Leptodora kindti,10.218534,63.173271,Native
