"","species","Lat","Lon","Temp","Sal"
"169","Acanthocyclops vernalis",64.121336,11.602066,8.770425,33.752556
"170","Acanthocyclops vernalis",64.11477,11.667185,8.735825,33.705708
"171","Acanthocyclops vernalis",64.236182,12.294296,8.504477,33.538815
"172","Acanthocyclops vernalis",64.093216,11.617911,8.770425,33.752556
"173","Acanthocyclops vernalis",64.13629,11.903622,8.652773,33.681992
"174","Acanthocyclops vernalis",64.137165,11.718675,8.735825,33.705708
"175","Acanthocyclops vernalis",64.180121,11.912329,8.648635,33.623314
"176","Acanthocyclops vernalis",64.171958,12.039119,8.579361,33.597004
"177","Acanthocyclops vernalis",51.561184,-2.794801,12.434137,34.999676
"178","Acanthocyclops vernalis",51.574419,-2.831107,12.434137,34.999676
"179","Acanthocyclops vernalis",63.871467,11.615575,8.853867,33.823288
"180","Acanthocyclops vernalis",59.921773,22.256474,7.246188,6.746458
"181","Acanthocyclops vernalis",-58,-34,0.135204,34.667858
"182","Acanthocyclops vernalis",60.04463,24.551856,7.699533,6.432063
"183","Cyclops vernalis",68.12809,-165.73014,1.576992,31.324089
"184","Acanthocyclops vernalis",58.319599,6.415169,8.986342,34.699108
"185","Acanthocyclops vernalis",70.584289,24.721278,6.242144,34.89193
"186","Acanthocyclops vernalis",65.43439,12.112753,7.44546,34.813992
"187","Acanthocyclops vernalis",70.585453,24.707123,6.242144,34.89193
"188","Acanthocyclops vernalis",69.697489,30.36027,5.449779,34.588417
"189","Acanthocyclops vernalis",-49.172378,69.457016,3.83126,33.736565
"190","Acartia tonsa",54.9999999991142,14.08333,8.141903,8.822933
"191","Acartia tonsa",58.8033299991648,17.62367,6.720625,6.68803
"192","Acartia tonsa",58.5833299991615,18.23333,3.002038,10.691505
"193","Acartia tonsa",55.249999999117,15.98333,4.700901,10.59171
"194","Acartia tonsa",57.3333299991434,20.05,3.004346,10.815009
"195","Acartia tonsa",63.5246699992479,19.808,5.448203,5.359873
"196","Acartia tonsa",62.652499999231,18.95217,2.499454,10.61981
"197","Acartia tonsa",56.3708299991307,16.20167,8.068979,8.361973
"198","Acartia tonsa",53.593417,8.164766,11.004885,33.567097
"199","Acartia tonsa",-32,115.4167,20.939146,35.605362
"200","Acartia tonsa",56.9399999991381,12.21167,9.674706,31.799595
"201","Acartia tonsa",58.8031699991648,17.62533,6.720625,6.68803
"202","Acartia tonsa",56.6666699991345,12.11667,8.986888,34.545261
"203","Acartia tonsa",58.2583299991566,11.43333,9.791713,31.960474
"204","Acartia tonsa",-38.91923,143.28784,14.830025,35.370094
"205","Acartia tonsa",-38.81186,147.85005,16.177001,35.457981
