"","species","Lat","Lon"
"4939","Alona affinis",59.209888,11.591491
"4940","Alona affinis",58.916408,11.486054
"4941","Alona affinis",61.268785,12.313486
"4942","Alona affinis",61.260457,12.367464
"4943","Alona affinis",61.695939,12.042314
"4944","Alona affinis",61.275098,12.30313
"4945","Alona affinis",61.873962,12.118743
"4946","Alona affinis",61.676692,12.058937
"4947","Alona affinis",61.890234,12.017053
"4948","Alona affinis",61.870516,12.177667
"4949","Alona affinis",61.688229,12.051181
"4950","Alona affinis",61.06991,8.749846
"4951","Alona affinis",60.997193,8.960855
"4952","Alona affinis",61.876624,12.160356
"4953","Alona affinis",60.549618,7.750752
"4954","Alona affinis",61.403906,10.506817
"4955","Alona affinis",60.334548,8.611807
"4956","Alona affinis",60.300888,8.742484
"4957","Alona affinis",60.320205,8.637654
"4958","Alona affinis",60.538065,7.236023
"4959","Alona affinis",59.972462,7.753173
"4960","Alona affinis",60.073373,7.389598
"4961","Alona affinis",60.098296,7.144545
"4962","Alona affinis",61.783745,9.720415
"4963","Alona affinis",61.758252,9.73276
"4964","Alona affinis",61.750358,9.822644
"4965","Alona affinis",62.234483,9.037823
"4966","Alona affinis",62.274849,9.044311
"4967","Alona affinis",62.183388,9.104611
"4968","Alona affinis",61.425619,10.196778
"4969","Alona affinis",61.141016,10.393085
"4970","Alona affinis",61.842738,9.250117
"4971","Alona affinis",61.426209,10.211804
"4972","Alona affinis",61.965074,8.534133
"4973","Alona affinis",61.975845,8.52998
"4974","Alona affinis",61.954745,8.5588
"4975","Alona affinis",61.977001,8.528522
"4976","Alona affinis",61.98566,8.509561
"4977","Alona affinis",61.979715,8.52472
"4978","Alona affinis",61.975898,8.490634
"4979","Alona affinis",61.980507,8.526681
"4980","Alona affinis",62.438778,11.915726
"4981","Alona affinis",61.983407,8.519091
"4982","Alona affinis",62.47483,11.787915
"4983","Alona affinis",61.981689,8.439778
"4984","Alona affinis",61.983494,8.469327
"4985","Alona affinis",62.484557,11.860761
"4986","Alona affinis",62.562728,11.858148
"4987","Alona affinis",62.780574,11.847453
"4988","Alona affinis",62.779867,11.834132
"4989","Alona affinis",62.504562,11.558047
"4990","Alona affinis",62.769523,11.86457
"4991","Alona affinis",62.719043,12.010682
"4992","Alona affinis",60.848061,12.097026
"4993","Alona affinis",60.760716,12.187209
"4994","Alona affinis",61.578213,10.632588
"4995","Alona affinis",61.526331,10.874541
"4996","Alona affinis",61.552745,10.650568
"4997","Alona affinis",61.614999,10.759697
"4998","Alona affinis",61.572348,10.666503
"4999","Alona affinis",61.633664,10.435641
"5000","Alona affinis",65.878982,14.016049
"5001","Alona affinis",67.110521,15.590703
"5002","Alona affinis",65.96436,13.833752
"5003","Alona affinis",67.088646,15.588045
"5004","Alona affinis",68.486656,15.652263
"5005","Alona affinis",68.48759,15.663257
"5006","Alona affinis",69.22439,15.923088
"5007","Alona affinis",66.994194,15.824734
"5008","Alona affinis",66.995428,15.820278
"5009","Alona affinis",66.996254,15.841874
"5010","Alona affinis",67.004015,15.845802
"5011","Alona affinis",70.370317,25.928439
"5012","Alona affinis",67.089522,15.304906
"5013","Alona affinis",69.368567,29.686931
"5014","Alona affinis",70.35157,25.879709
"5015","Alona affinis",69.456159,30.006194
"5016","Alona affinis",69.515534,30.109654
"5017","Alona affinis",69.697842,29.372995
"5018","Alona affinis",69.93687,29.269108
"5019","Alona affinis",70.477761,24.879151
"5020","Alona affinis",70.460552,24.7289
"5021","Alona affinis",70.543917,24.88951
"5022","Alona affinis",70.392715,23.643261
"5023","Alona affinis",69.897501,21.376039
"5024","Alona affinis",70.108361,23.560379
"5025","Alona affinis",70.530732,24.912973
"5026","Alona affinis",70.205741,24.057013
"5027","Alona affinis",70.027676,22.908675
"5028","Alona affinis",69.906639,23.481681
"5029","Alona affinis",69.722124,23.401638
"5030","Alona affinis",69.001743,23.044658
"5031","Alona affinis",69.336003,23.6014
"5032","Alona affinis",69.35314,23.609837
"5033","Alona affinis",69.132352,23.260302
"5034","Alona affinis",68.91066,23.116523
"5035","Alona affinis",68.844203,23.191833
"5036","Alona affinis",69.388916,24.459661
"5037","Alona affinis",69.250419,23.807988
"5038","Alona affinis",68.944069,23.086003
"5039","Alona affinis",69.402102,24.656804
"5040","Alona affinis",69.403625,24.664342
"5041","Alona affinis",69.360932,24.022146
"5042","Alona affinis",69.481966,25.847204
"5043","Alona affinis",69.443394,25.022001
"5044","Alona affinis",69.741329,26.131812
"5045","Alona affinis",69.698968,25.881829
"5046","Alona affinis",69.706215,30.765825
"5047","Alona affinis",69.961127,26.856619
"5048","Alona affinis",69.924802,26.448172
"5049","Alona affinis",69.749337,26.138754
"5050","Alona affinis",69.707002,30.768769
"5051","Alona affinis",69.946298,27.207881
"5052","Alona affinis",69.745869,30.867112
"5053","Alona affinis",69.940379,26.460884
"5054","Alona affinis",69.947253,27.210127
"5055","Alona affinis",69.713455,30.767891
"5056","Alona affinis",67.384526,15.646768
"5057","Alona affinis",70.429826,29.202791
"5058","Alona affinis",69.984934,25.380329
"5059","Alona affinis",70.468036,29.2312
"5060","Alona affinis",68.484887,19.69387
"5061","Alona affinis",68.51844,19.999172
"5062","Alona affinis",67.148128,14.446195
"5063","Alona affinis",69.10856,19.718414
"5064","Alona affinis",69.151696,20.754332
"5065","Alona affinis",67.142529,14.555131
"5066","Alona affinis",69.143264,20.755681
"5067","Alona affinis",69.211086,20.68718
"5068","Alona affinis",69.730073,19.910453
"5069","Alona affinis",69.97541,19.101899
"5070","Alona affinis",69.97849,19.105478
"5071","Alona affinis",69.286642,17.826
"5072","Alona affinis",69.197921,17.724751
"5073","Alona affinis",69.253056,17.670731
"5074","Alona affinis",69.29766,17.237648
"5075","Alona affinis",69.297746,17.243279
"5076","Alona affinis",69.227947,18.178562
"5077","Alona affinis",69.220607,17.320123
"5078","Alona affinis",69.183893,19.071275
"5079","Alona affinis",68.856675,19.618525
"5080","Alona affinis",69.145244,19.058208
"5081","Alona affinis",69.2832,18.213152
"5082","Alona affinis",68.742485,18.544676
"5083","Alona affinis",68.848954,18.278385
"5084","Alona affinis",68.985702,19.658922
"5085","Alona affinis",68.87325,17.905212
"5086","Alona affinis",68.866612,17.9528
"5087","Alona affinis",68.856914,18.310599
"5088","Alona affinis",68.823801,18.210494
"5089","Alona affinis",68.692667,18.073264
"5090","Alona affinis",68.69257,18.06865
"5091","Alona affinis",68.677683,17.900504
"5092","Alona affinis",68.558762,17.688257
"5093","Alona affinis",68.66552,16.362728
"5094","Alona affinis",68.649402,16.408602
"5095","Alona affinis",68.660012,16.382537
"5096","Alona affinis",61.230977,11.870684
"5097","Alona affinis",62.864069,12.08189
"5098","Alona affinis",62.824402,12.079128
"5099","Alona affinis",59.880095,11.143894
"5100","Alona affinis",69.619501,30.773054
"5101","Alona affinis",60.732851,7.184637
"5102","Alona affinis",69.626989,25.491656
"5103","Alona affinis",59.930904,11.410731
"5104","Alona affinis",60.701714,7.206548
"5105","Alona affinis",59.63285,11.342347
"5106","Alona affinis",59.638575,11.324327
"5107","Alona affinis",59.625315,11.347499
"5108","Alona affinis",59.630422,11.330801
"5109","Alona affinis",59.650501,11.383022
"5110","Alona affinis",59.638835,11.39002
"5111","Alona affinis",59.64822,11.647513
"5112","Alona affinis",59.657775,11.378213
"5113","Alona affinis",59.77427,11.760636
"5114","Alona affinis",59.772348,11.886743
"5115","Alona affinis",59.493211,11.507003
"5116","Alona affinis",59.73073,11.737469
"5117","Alona affinis",59.655681,11.717144
"5118","Alona affinis",59.541918,11.535902
"5119","Alona affinis",59.77288,11.908402
"5120","Alona affinis",59.776566,11.86341
"5121","Alona affinis",59.548976,11.48025
"5122","Alona affinis",59.702724,11.829412
"5123","Alona affinis",60.2908,10.5644
"5124","Alona affinis",60.391664,10.475561
"5125","Alona affinis",60.385473,10.480908
"5126","Alona affinis",60.381229,10.484791
"5127","Alona affinis",60.325877,10.517824
"5128","Alona affinis",60.320274,10.515502
"5129","Alona affinis",60.293936,10.488785
"5130","Alona affinis",59.829946,8.746715
"5131","Alona affinis",60.325864,10.532945
"5132","Alona affinis",59.963834,10.668682
"5133","Alona affinis",59.976058,10.658184
"5134","Alona affinis",59.982626,10.671771
"5135","Alona affinis",59.920209,10.800047
"5136","Alona affinis",59.669136,11.013768
"5137","Alona affinis",59.606896,10.9191
"5138","Alona affinis",59.568752,10.886832
"5139","Alona affinis",59.54786,10.843196
"5140","Alona affinis",59.52988,10.840457
"5141","Alona affinis",59.770839,10.994544
"5142","Alona affinis",59.060221,11.613015
"5143","Alona affinis",58.982843,11.529675
"5144","Alona affinis",59.028603,11.529744
"5145","Alona affinis",58.967433,11.659732
"5146","Alona affinis",58.939378,11.629892
"5147","Alona affinis",58.960738,11.608421
"5148","Alona affinis",58.94365,11.661641
"5149","Alona affinis",59.059329,11.617527
"5150","Alona affinis",58.92704,11.58493
"5151","Alona affinis",58.932911,11.650756
"5152","Alona affinis",58.985479,11.578598
"5153","Alona affinis",61.787312,10.234345
"5154","Alona affinis",62.183353,9.101044
"5155","Alona affinis",63.196785,11.853498
"5156","Alona affinis",63.207455,11.864805
"5157","Alona affinis",69.706105,30.76594
"5158","Alona affinis",69.44344,25.022221
"5159","Alona affinis",69.707074,30.769116
"5160","Alona affinis",68.8238,18.210455
"5161","Alona affinis",62.560724,11.987247
"5162","Alona affinis",58.786436,7.870523
"5163","Alona affinis",58.785324,7.897207
"5164","Alona affinis",58.787709,7.87141
"5165","Alona affinis",58.782768,7.872421
"5166","Alona affinis",58.786112,7.869804
"5167","Alona affinis",62.277787,8.844064
"5168","Alona affinis",58.787407,7.868199
"5169","Alona affinis",59.981004,10.671284
"5170","Alona affinis",58.873982,6.413392
"5171","Alona affinis",58.328446,8.268275
"5172","Alona affinis",58.788467,7.874125
"5173","Alona affinis",58.791871,7.867215
"5174","Alona affinis",58.724739,6.186008
"5175","Alona affinis",58.788781,7.880314
"5176","Alona affinis",58.789713,7.880823
"5177","Alona affinis",59.54786,10.843195
"5178","Alona affinis",58.791035,7.875432
"5179","Alona affinis",60.560172,9.488346
"5180","Alona affinis",61.821851,11.183493
"5181","Alona affinis",60.106736,10.762201
"5182","Alona affinis",61.1556,11.618327
"5183","Alona affinis",60.093715,11.905503
"5184","Alona affinis",59.272332,8.841626
"5185","Alona affinis",58.793519,7.879469
"5186","Alona affinis",64.796385,12.261346
"5187","Alona affinis",63.966088,10.55289
"5188","Alona affinis",59.637359,10.101361
"5189","Alona affinis",58.793048,7.876427
"5190","Alona affinis",58.303778,7.162052
"5191","Alona affinis",61.518069,10.153428
"5192","Alona affinis",61.537788,10.066228
"5193","Alona affinis",61.52331,10.131756
"5194","Alona affinis",61.533132,10.12009
"5195","Alona affinis",61.433957,10.191
"5196","Alona affinis",61.419883,10.219246
"5197","Alona affinis",61.420035,10.219068
"5198","Alona affinis",61.444197,10.188755
"5199","Alona affinis",61.421978,10.221822
"5200","Alona affinis",61.422477,10.212962
"5201","Alona affinis",61.532659,10.111751
"5202","Alona affinis",61.421483,10.215393
"5203","Alona affinis",61.424456,10.208959
"5204","Alona affinis",61.418082,10.220611
"5205","Alona affinis",59.872077,5.428215
"5206","Alona affinis",61.434641,10.196849
"5207","Alona affinis",59.594914,6.079253
"5208","Alona affinis",60.446227,7.749014
"5209","Alona affinis",60.142019,7.98892
"5210","Alona affinis",59.629576,8.11709
"5211","Alona affinis",60.903189,5.299039
"5212","Alona affinis",60.559932,9.489281
"5213","Alona affinis",62.135217,6.424929
"5214","Alona affinis",58.427919,7.267619
"5215","Alona affinis",58.502701,6.013079
"5216","Alona affinis",62.643537,7.834609
"5217","Alona affinis",58.69298,6.277064
"5218","Alona affinis",58.631359,6.104197
"5219","Alona affinis",58.649286,5.899932
"5220","Alona affinis",58.626618,6.225749
"5221","Alona affinis",58.742657,6.278647
"5222","Alona affinis",65.39786,12.601243
"5223","Alona affinis",65.41086,12.613936
"5224","Alona affinis",59.411818,11.729954
"5225","Alona affinis",58.785535,7.930191
"5226","Alona affinis",58.779703,7.936774
"5227","Alona affinis",59.839629,10.26507
"5228","Alona affinis",59.818767,10.124952
"5229","Alona affinis",59.8166,10.09914
"5230","Alona affinis",59.835617,10.168648
"5231","Alona affinis",59.815038,10.291954
"5232","Alona affinis",59.726171,10.315769
"5233","Alona affinis",59.751003,10.298897
"5234","Alona affinis",59.744667,10.286645
"5235","Alona affinis",59.74589,10.286805
"5236","Alona affinis",59.734808,10.3138
"5237","Alona affinis",59.786576,10.28044
"5238","Alona affinis",59.753289,10.301112
"5239","Alona affinis",59.784253,10.304799
"5240","Alona affinis",59.803646,10.304727
"5241","Alona affinis",59.80257,10.307869
"5242","Alona affinis",59.804724,10.302098
"5243","Alona affinis",59.8123,10.308518
"5244","Alona affinis",59.817934,10.294448
"5245","Alona affinis",59.818408,10.299227
"5246","Alona affinis",59.792601,10.274463
"5247","Alona affinis",59.779458,10.283872
"5248","Alona affinis",59.822669,10.328324
"5249","Alona affinis",59.826357,10.335188
"5250","Alona affinis",60.077984,10.517828
"5251","Alona affinis",60.081547,10.496176
"5252","Alona affinis",60.080972,10.501507
"5253","Alona affinis",60.043304,10.656215
"5254","Alona affinis",59.211346,11.587142
"5255","Alona affinis",36.9964,-6.4173
"5256","Alona affinis",42.073611,12.104167
"5257","Alona affinis",52.816399,1.227662
"5258","Alona affinis",52.788377,1.166249
"5259","Alona affinis",52.597631,1.489223
"5260","Alona affinis",52.716305,1.460188
"5261","Alona affinis",52.869557,0.983422
"5262","Alona affinis",52.837312,1.01388
"5263","Alona affinis",52.690415,1.422614
"5264","Alona affinis",52.773336,1.353489
"5265","Alona affinis",52.907063,1.133255
"5266","Alona affinis",52.606744,1.454492
"5267","Alona affinis",52.665628,1.531627
"5268","Alona affinis",52.834873,1.209728
"5269","Alona affinis",-42.857876,146.233893
"5270","Alona affinis",-43.03683,146.338471
"5271","Alona affinis",-43.034171,146.345865
"5272","Alona affinis",-42.184608,146.157307
"5273","Alona affinis",-41.764081,145.948695
"5274","Alona affinis",-41.65061,145.950542
"5275","Alona affinis",-42.118304,146.205365
"5276","Alona affinis",-43.032071,146.29556
"5277","Alona affinis",-41.64155,145.944686
"5278","Alona affinis",-42.850352,146.187478
"5279","Alona affinis",-41.976975,146.093664
"5280","Biapertura affinis",-24.737893,113.721929
"5281","Biapertura affinis",-26.254836,115.465001
"5282","Alona quadrangularis",49.97782,31.05804
"5283","Alona quadrangularis",55.69361,37.960704
"5284","Alona quadrangularis",61.8158,50.7527
"5285","Alona quadrangularis",61.8189,50.7584
"5286","Alona quadrangularis",61.8163,50.7563
"5287","Alona quadrangularis",61.9696,50.3657
"5288","Alona quadrangularis",61.9739,50.3599
"5289","Alona quadrangularis",63.159107,9.805269
"5290","Alona quadrangularis",53.483714,49.125085
"5291","Alona quadrangularis",59.400123,11.689965
"5292","Alona quadrangularis",55.904029,48.791608
"5293","Alona quadrangularis",62.0007,50.5997
"5294","Alona quadrangularis",61.7128,50.9638
"5295","Alona quadrangularis",61.7091,50.9605
"5296","Alona quadrangularis",61.9837,50.1893
"5297","Alona quadrangularis",61.985,50.1954
"5298","Alona quadrangularis",59.449436,11.688555
"5299","Alona quadrangularis",59.677587,7.450487
"5300","Alona quadrangularis",69.086485,22.844073
"5301","Alona quadrangularis",55.899941,48.752397
"5302","Alona quadrangularis",55.903726,48.727289
"5303","Alona quadrangularis",58.75653,5.76569
"5304","Alona quadrangularis",59.271075,8.844439
"5305","Alona quadrangularis",61.8158,50.7772
"5306","Alona quadrangularis",61.9825,50.2754
"5307","Alona quadrangularis",69.157281,22.726384
"5308","Alona quadrangularis",69.17477,22.775393
"5309","Alona quadrangularis",69.099127,22.806828
"5310","Alona quadrangularis",69.110706,22.854461
"5311","Alona quadrangularis",69.137212,19.055015
"5312","Alona quadrangularis",69.121836,19.002001
"5313","Alona quadrangularis",58.60474,8.043404
"5314","Alona quadrangularis",58.606165,8.043687
"5315","Alona quadrangularis",58.416946,6.220945
"5316","Alona quadrangularis",69.094463,19.113127
"5317","Alona quadrangularis",69.107113,19.044997
"5318","Alona quadrangularis",59.684425,7.445353
"5319","Alona quadrangularis",60.618335,6.388446
"5320","Alona quadrangularis",58.319306,7.680932
"5321","Alona quadrangularis",60.758313,11.077976
"5322","Alona quadrangularis",60.743905,10.827005
"5323","Alona quadrangularis",58.516439,8.444583
"5324","Alona quadrangularis",58.41626,6.223121
"5325","Alona quadrangularis",58.674759,6.083492
"5326","Alona quadrangularis",58.673933,6.084484
"5327","Alona quadrangularis",58.308787,7.157716
"5328","Alona quadrangularis",52.569325,-3.911429
"5329","Alona quadrangularis",65.90737,14.44954
"5330","Alona quadrangularis",65.7344,14.06256
"5331","Alona quadrangularis",65.80578,13.99309
"5332","Alona quadrangularis",52.088147,-3.251481
"5333","Alona quadrangularis",62.306743,11.911202
"5334","Alona quadrangularis",61.920826,11.922869
"5335","Alona quadrangularis",68.88335,18.16095
"5336","Alona quadrangularis",44.71332,-0.95322
"5337","Alona quadrangularis",63.168615,10.163868
"5338","Alona quadrangularis",53.184468,-4.353273
"5339","Alona quadrangularis",51.437779,-0.236815
"5340","Alona quadrangularis",51.461594,-0.947013
"5341","Alona quadrangularis",63.400469,10.511392
"5342","Alona quadrangularis",52.897864,-3.8597
"5343","Alona quadrangularis",52.895019,-3.897488
"5344","Alona quadrangularis",59.9498,41.3207
"5345","Alona quadrangularis",59.9325,41.5278
"5346","Alona quadrangularis",59.9404,41.2682
"5347","Alona quadrangularis",56.859422,61.262325
"5348","Alona quadrangularis",63.866993,11.924887
"5349","Alona quadrangularis",53.1992,-4.193873
"5350","Alona quadrangularis",53.213736,-4.185629
"5351","Alona quadrangularis",53.313404,-4.288301
"5352","Alona quadrangularis",53.21458,-4.188668
"5353","Alona quadrangularis",52.304481,0.637924
"5354","Alona quadrangularis",52.307934,0.624192
"5355","Alona quadrangularis",49.111833,-116.625278
"5356","Alona quadrangularis",63.380038,10.402281
"5357","Alona quadrangularis",63.377513,10.401561
"5358","Alona quadrangularis",44.11032,7.36288
"5359","Alona quadrangularis",44.3786,6.87225
"5360","Alona quadrangularis",44.36546,6.87443
"5361","Alona quadrangularis",65.518091,14.019245
"5362","Alona quadrangularis",63.190841,10.235749
"5363","Alona quadrangularis",53.09395,5.852954
"5364","Alona quadrangularis",53.093185,5.817254
"5365","Alona quadrangularis",52.152777,5.07913
"5366","Alona quadrangularis",53.144129,5.967824
"5367","Alona quadrangularis",52.798318,6.942173
"5368","Alona quadrangularis",52.162348,5.118949
"5369","Alona quadrangularis",52.289678,5.11481
"5370","Alona quadrangularis",52.237734,5.094325
"5371","Alona quadrangularis",52.270293,5.082112
"5372","Alona quadrangularis",64.158316,10.360513
"5373","Alona quadrangularis",52.306725,5.109706
"5374","Alona quadrangularis",52.988027,5.770364
"5375","Alona quadrangularis",52.244799,5.098393
"5376","Alona quadrangularis",51.921399,-3.515858
"5377","Alona quadrangularis",52.245663,4.925841
"5378","Alona quadrangularis",52.250939,4.923546
"5379","Alona quadrangularis",51.935914,4.515316
"5380","Alona quadrangularis",50.590848,5.194518
"5381","Alona quadrangularis",50.585716,5.193063
"5382","Alona quadrangularis",50.592815,5.184302
"5383","Alona quadrangularis",50.585639,5.231524
"5384","Alona quadrangularis",50.585513,5.194836
"5385","Alona quadrangularis",50.585553,5.192678
"5386","Alona quadrangularis",50.58269,5.180147
"5387","Alona quadrangularis",50.590233,5.200787
"5388","Alona quadrangularis",50.590904,5.193043
"5389","Alona quadrangularis",50.590297,5.20107
"5390","Alona quadrangularis",50.583992,5.193073
"5391","Alona quadrangularis",50.590233,5.192951
"5392","Alona quadrangularis",50.58589,5.191456
"5393","Alona quadrangularis",50.585025,5.194994
"5394","Alona quadrangularis",50.584772,5.193797
"5395","Alona quadrangularis",50.584305,5.193227
"5396","Alona quadrangularis",51.950003,4.479039
"5397","Alona quadrangularis",51.954717,4.488851
"5398","Alona quadrangularis",51.953351,4.498378
"5399","Alona quadrangularis",51.948705,4.491444
"5400","Alona quadrangularis",53.059724,6.234266
"5401","Alona quadrangularis",50.590808,5.195134
"5402","Alona quadrangularis",50.590036,5.195518
"5403","Alona quadrangularis",50.585842,5.193508
"5404","Alona quadrangularis",50.593803,5.183657
"5405","Alona quadrangularis",50.593588,5.183414
"5406","Alona quadrangularis",50.591616,5.195034
"5407","Alona quadrangularis",50.59071,5.191869
"5408","Alona quadrangularis",50.583706,5.203802
"5409","Alona quadrangularis",50.584079,5.204365
"5410","Alona quadrangularis",50.584437,5.184264
"5411","Alona quadrangularis",50.583634,5.183493
"5412","Alona quadrangularis",50.582696,5.184351
"5413","Alona quadrangularis",50.582447,5.1825
"5414","Alona quadrangularis",50.584835,5.195619
"5415","Alona quadrangularis",50.584822,5.19568
"5416","Alona quadrangularis",50.587961,5.192831
"5417","Alona quadrangularis",50.585539,5.203258
"5418","Alona quadrangularis",50.596998,5.201838
"5419","Alona quadrangularis",50.590682,5.202629
"5420","Alona quadrangularis",50.590773,5.203182
"5421","Alona quadrangularis",50.590449,5.203237
"5422","Alona quadrangularis",58.208682,7.89912
"5423","Alona quadrangularis",59.56101,11.616435
"5424","Alona quadrangularis",59.514398,11.726272
"5425","Alona quadrangularis",59.57514,11.60177
"5426","Alona quadrangularis",59.514507,11.72627
"5427","Alona quadrangularis",53.24216,6.094218
"5428","Alona quadrangularis",51.410014,4.41815
"5429","Alona quadrangularis",51.410872,4.392754
"5430","Alona quadrangularis",51.40864,4.417905
"5431","Alona quadrangularis",50.829816,3.833452
"5432","Alona quadrangularis",50.83023,3.817645
"5433","Alona quadrangularis",50.831016,3.834286
"5434","Alona quadrangularis",50.983644,4.78253
"5435","Alona quadrangularis",50.994466,4.773684
"5436","Alona quadrangularis",50.973037,4.792925
"5437","Alona quadrangularis",51.115573,3.311872
"5438","Alona quadrangularis",51.115495,3.295481
"5439","Alona quadrangularis",51.109966,3.307644
"5440","Alona quadrangularis",51.198203,4.900016
"5441","Alona quadrangularis",51.184906,4.858541
"5442","Alona quadrangularis",51.187184,4.862264
"5443","Alona quadrangularis",50.738792,2.889104
"5444","Alona quadrangularis",50.732733,2.910689
"5445","Alona quadrangularis",50.74032,2.893841
"5446","Alona quadrangularis",50.596192,5.307761
"5447","Alona quadrangularis",50.586484,5.305101
"5448","Alona quadrangularis",50.881283,5.294017
"5449","Alona quadrangularis",50.882594,5.334632
"5450","Alona quadrangularis",50.890786,5.314734
"5451","Alona quadrangularis",50.839363,5.548878
"5452","Alona quadrangularis",50.844438,5.546895
"5453","Alona quadrangularis",50.857518,5.537355
"5454","Alona quadrangularis",51.173933,5.654949
"5455","Alona quadrangularis",51.165447,5.645244
"5456","Alona quadrangularis",51.17045,5.659033
"5457","Alona quadrangularis",50.932833,5.307633
"5458","Alona quadrangularis",50.91399,5.283454
"5459","Alona quadrangularis",50.933449,5.306299
"5460","Alona quadrangularis",50.735916,5.850565
"5461","Alona quadrangularis",50.7172,5.866849
"5462","Alona quadrangularis",50.760759,5.890027
"5463","Alona quadrangularis",49.682681,5.664335
"5464","Alona quadrangularis",49.702435,5.665319
"5465","Alona quadrangularis",49.690535,5.639569
"5466","Alona quadrangularis",49.740885,5.738452
"5467","Alona quadrangularis",49.736777,5.736574
"5468","Alona quadrangularis",49.722535,5.714219
"5469","Alona quadrangularis",49.691352,5.590169
"5470","Alona quadrangularis",49.699285,5.579469
"5471","Alona quadrangularis",49.688235,5.546552
"5472","Alona quadrangularis",50.226451,5.315868
"5473","Alona quadrangularis",50.258463,5.314625
"5474","Alona quadrangularis",50.239744,5.373107
"5475","Alona quadrangularis",51.135904,4.245363
"5476","Alona quadrangularis",51.138435,4.260818
"5477","Alona quadrangularis",51.137102,4.249753
"5478","Alona quadrangularis",50.787799,4.256851
"5479","Alona quadrangularis",50.769118,4.261122
"5480","Alona quadrangularis",50.786475,4.249455
"5481","Alona quadrangularis",50.847155,5.069606
"5482","Alona quadrangularis",50.84633,5.095472
"5483","Alona quadrangularis",50.847128,5.063384
"5484","Alona quadrangularis",51.262112,3.276071
"5485","Alona quadrangularis",51.266658,3.290634
"5486","Alona quadrangularis",51.261215,3.280019
"5487","Alona quadrangularis",51.329042,5.002744
"5488","Alona quadrangularis",51.33756,5.039364
"5489","Alona quadrangularis",51.326776,5.006519
"5490","Alona quadrangularis",49.985337,4.27473
"5491","Alona quadrangularis",49.980291,4.286034
"5492","Alona quadrangularis",49.9792,4.255487
"5493","Alona quadrangularis",50.156517,4.175603
"5494","Alona quadrangularis",50.145434,4.20417
"5495","Alona quadrangularis",50.151284,4.180586
"5496","Alona quadrangularis",50.652201,5.945349
"5497","Alona quadrangularis",50.665236,5.931735
"5498","Alona quadrangularis",50.667922,5.921463
"5499","Alona quadrangularis",49.918418,5.281702
"5500","Alona quadrangularis",49.905335,5.360769
"5501","Alona quadrangularis",49.930755,5.298611
"5502","Alona quadrangularis",50.149534,4.883852
"5503","Alona quadrangularis",50.148162,4.890461
"5504","Alona quadrangularis",50.140616,4.901958
"5505","Alona quadrangularis",50.153743,5.106332
"5506","Alona quadrangularis",50.120151,5.029935
"5507","Alona quadrangularis",50.132834,5.069185
"5508","Alona quadrangularis",49.971534,4.959069
"5509","Alona quadrangularis",49.988951,4.952686
"5510","Alona quadrangularis",49.984718,4.937819
"5511","Alona quadrangularis",50.431235,4.80767
"5512","Alona quadrangularis",50.433475,4.777561
"5513","Alona quadrangularis",50.425617,4.803824
"5514","Alona quadrangularis",50.284,4.553286
"5515","Alona quadrangularis",50.275284,4.584552
"5516","Alona quadrangularis",50.258034,4.527652
"5517","Alona quadrangularis",50.420496,5.143366
"5518","Alona quadrangularis",50.400606,5.103984
"5519","Alona quadrangularis",50.415099,5.134147
"5520","Alona quadrangularis",50.806269,3.888544
"5521","Alona quadrangularis",50.806475,3.892633
"5522","Alona quadrangularis",50.808032,3.887152
"5523","Alona quadrangularis",50.958002,4.022643
"5524","Alona quadrangularis",50.9794,4.00982
"5525","Alona quadrangularis",50.971321,4.005204
"5526","Alona quadrangularis",50.874472,3.792557
"5527","Alona quadrangularis",50.897257,3.761812
"5528","Alona quadrangularis",50.877455,3.784542
"5529","Alona quadrangularis",50.949657,4.972944
"5530","Alona quadrangularis",50.960088,4.972359
"5531","Alona quadrangularis",50.95769,5.022411
"5532","Alona quadrangularis",50.904812,4.945653
"5533","Alona quadrangularis",50.92084,4.951027
"5534","Alona quadrangularis",50.941553,4.935736
"5535","Alona quadrangularis",50.952833,4.453758
"5536","Alona quadrangularis",50.951408,4.453315
"5537","Alona quadrangularis",50.990143,4.475783
"5538","Alona quadrangularis",50.984452,2.847412
"5539","Alona quadrangularis",51.005445,2.858588
"5540","Alona quadrangularis",50.98538,2.866943
"5541","Alona quadrangularis",50.827131,2.962029
"5542","Alona quadrangularis",50.848866,2.925822
"5543","Alona quadrangularis",50.823477,2.95563
"5544","Alona quadrangularis",51.138314,3.317889
"5545","Alona quadrangularis",51.173505,3.301126
"5546","Alona quadrangularis",51.156001,3.255109
"5547","Alona quadrangularis",51.23195,12.668617
"5548","Alona quadrangularis",51.346667,13.724717
"5549","Alona quadrangularis",53.127621,6.694442
"5550","Alona quadrangularis",62.950948,12.117791
"5551","Alona quadrangularis",51.628213,4.84879
"5552","Alona quadrangularis",54.3185,-123.182167
"5553","Alona quadrangularis",52.168333,-121.911833
"5554","Alona quadrangularis",-32.648,-52.869883
"5555","Alona quadrangularis",53.031811,5.791171
"5556","Alona quadrangularis",49.4125,-117.6325
"5557","Alona quadrangularis",49.163889,-116.609722
"5558","Alona quadrangularis",53.085313,6.012857
"5559","Alona quadrangularis",53.10958,5.938839
"5560","Alona quadrangularis",53.129001,5.906114
"5561","Alona quadrangularis",51.801849,4.52294
"5562","Alona quadrangularis",53.064511,6.038067
