V1,V2,V3
141.772268907563,11.1403361344538,-8138.61572265625
141.789075630252,11.1403361344538,-8112.61572265625
141.805882352941,11.1403361344538,-8228.576171875
141.82268907563,11.1403361344538,-8286.005859375
141.839495798319,11.1403361344538,-8299.8759765625
141.856302521008,11.1403361344538,-8389.3955078125
141.873109243697,11.1403361344538,-8653.845703125
141.889915966387,11.1403361344538,-8949.025390625
141.906722689076,11.1403361344538,-8846.076171875
141.923529411765,11.1403361344538,-8755.4453125
141.940336134454,11.1403361344538,-8723.275390625
141.957142857143,11.1403361344538,-8683.666015625
141.973949579832,11.1403361344538,-8616.1552734375
141.990756302521,11.1403361344538,-8562.4755859375
142.00756302521,11.1403361344538,-8477.1904296875
142.024369747899,11.1403361344538,-8298.830078125
142.041176470588,11.1403361344538,-8110.669921875
142.057983193277,11.1403361344538,-8158.4501953125
142.074789915966,11.1403361344538,-8378.740234375
142.091596638655,11.1403361344538,-8440.75
142.108403361345,11.1403361344538,-8388.5595703125
142.125210084034,11.1403361344538,-8270.6904296875
142.142016806723,11.1403361344538,-8269.2958984375
142.158823529412,11.1403361344538,-8241.1357421875
142.175630252101,11.1403361344538,-8307.2060546875
142.19243697479,11.1403361344538,-8353.4560546875
142.209243697479,11.1403361344538,-8362.5263671875
142.226050420168,11.1403361344538,-8394.326171875
142.242857142857,11.1403361344538,-8376.4365234375
142.259663865546,11.1403361344538,-8323.15625
142.276470588235,11.1403361344538,-8227.46875
142.293277310924,11.1403361344538,-8228.8486328125
142.310084033613,11.1403361344538,-8227.71875
142.326890756303,11.1403361344538,-8214.458984375
142.343697478992,11.1403361344538,-8261.208984375
142.360504201681,11.1403361344538,-8301.94921875
142.37731092437,11.1403361344538,-8275.068359375
142.394117647059,11.1403361344538,-8219.62890625
142.410924369748,11.1403361344538,-8117.9375
142.427731092437,11.1403361344538,-8105.79736328125
142.444537815126,11.1403361344538,-8087.27734375
142.461344537815,11.1403361344538,-8038.66748046875
142.478151260504,11.1403361344538,-7915.6171875
142.494957983193,11.1403361344538,-7813.1572265625
142.511764705882,11.1403361344538,-7755.91748046875
142.528571428571,11.1403361344538,-7728.037109375
142.545378151261,11.1403361344538,-7727.0361328125
142.56218487395,11.1403361344538,-7768.0361328125
142.578991596639,11.1403361344538,-7676.5263671875
142.595798319328,11.1403361344538,-7731.00634765625
142.612605042017,11.1403361344538,-7923.486328125
142.629411764706,11.1403361344538,-7986.736328125
142.646218487395,11.1403361344538,-7802.18603515625
142.663025210084,11.1403361344538,-7767.6259765625
142.679831932773,11.1403361344538,-7722.22412109375
142.696638655462,11.1403361344538,-7725.4345703125
142.713445378151,11.1403361344538,-7788.814453125
142.73025210084,11.1403361344538,-7727.064453125
142.747058823529,11.1403361344538,-7674.12451171875
142.763865546218,11.1403361344538,-7636.12451171875
142.780672268908,11.1403361344538,-7660.5341796875
142.797478991597,11.1403361344538,-7616.21435546875
142.814285714286,11.1403361344538,-7584.30908203125
142.831092436975,11.1403361344538,-7598.30908203125
142.847899159664,11.1403361344538,-7576.1787109375
142.864705882353,11.1403361344538,-7518.87890625
142.881512605042,11.1403361344538,-7478.02880859375
142.898319327731,11.1403361344538,-7423.26904296875
142.91512605042,11.1403361344538,-7429.9990234375
142.931932773109,11.1403361344538,-7379.51904296875
142.948739495798,11.1403361344538,-7284.6181640625
142.965546218487,11.1403361344538,-7219.328125
142.982352941176,11.1403361344538,-7183.828125
142.999159663866,11.1403361344538,-7156.0380859375
143.015966386555,11.1403361344538,-7144.00830078125
143.032773109244,11.1403361344538,-7136.63818359375
143.049579831933,11.1403361344538,-7106.3583984375
143.066386554622,11.1403361344538,-7063.42822265625
143.083193277311,11.1403361344538,-6991.77001953125
143.1,11.1403361344538,-6948.8701171875
141.1,11.1235294117647,-6723.53662109375
141.116806722689,11.1235294117647,-6781.216796875
141.133613445378,11.1235294117647,-6834.6064453125
141.150420168067,11.1235294117647,-6869.306640625
141.167226890756,11.1235294117647,-6949.91650390625
141.184033613445,11.1235294117647,-7157.69677734375
141.200840336134,11.1235294117647,-7529.7392578125
141.217647058824,11.1235294117647,-7801.55908203125
141.234453781513,11.1235294117647,-7848.38916015625
141.251260504202,11.1235294117647,-7956.58935546875
141.268067226891,11.1235294117647,-8009.72900390625
141.28487394958,11.1235294117647,-8048.09912109375
141.301680672269,11.1235294117647,-8107.708984375
141.318487394958,11.1235294117647,-8114.529296875
141.335294117647,11.1235294117647,-8169.71630859375
141.352100840336,11.1235294117647,-8237.056640625
141.368907563025,11.1235294117647,-8327.40625
141.385714285714,11.1235294117647,-8423.4658203125
141.402521008403,11.1235294117647,-8492.505859375
141.419327731092,11.1235294117647,-8631.236328125
141.436134453782,11.1235294117647,-8835.1865234375
141.452941176471,11.1235294117647,-9127.7158203125
141.46974789916,11.1235294117647,-9250.794921875
141.486554621849,11.1235294117647,-9372.404296875
141.503361344538,11.1235294117647,-9501.46484375
141.520168067227,11.1235294117647,-9590.9248046875
141.536974789916,11.1235294117647,-9607.8740234375
141.553781512605,11.1235294117647,-9628.82421875
141.570588235294,11.1235294117647,-9579.3740234375
141.587394957983,11.1235294117647,-9519.9541015625
141.604201680672,11.1235294117647,-9482.431640625
141.621008403361,11.1235294117647,-9317.9716796875
141.63781512605,11.1235294117647,-9221.7919921875
141.654621848739,11.1235294117647,-9159.1513671875
141.671428571429,11.1235294117647,-9171.001953125
141.688235294118,11.1235294117647,-9270.521484375
141.705042016807,11.1235294117647,-9274.521484375
141.721848739496,11.1235294117647,-9158.3310546875
141.738655462185,11.1235294117647,-8744.5654296875
141.755462184874,11.1235294117647,-8303.4755859375
141.772268907563,11.1235294117647,-8070.91552734375
141.789075630252,11.1235294117647,-8285.9755859375
141.805882352941,11.1235294117647,-8441.4658203125
141.82268907563,11.1235294117647,-8383.076171875
141.839495798319,11.1235294117647,-8253.4658203125
141.856302521008,11.1235294117647,-8221.2353515625
141.873109243697,11.1235294117647,-8534.255859375
141.889915966387,11.1235294117647,-8765.8955078125
141.906722689076,11.1235294117647,-8681.42578125
141.923529411765,11.1235294117647,-8613.666015625
141.940336134454,11.1235294117647,-8608.67578125
141.957142857143,11.1235294117647,-8473.345703125
141.973949579832,11.1235294117647,-8333.7158203125
141.990756302521,11.1235294117647,-8134.77587890625
142.00756302521,11.1235294117647,-7991.2802734375
142.024369747899,11.1235294117647,-7889.06005859375
142.041176470588,11.1235294117647,-7826.5302734375
142.057983193277,11.1235294117647,-7914.7099609375
142.074789915966,11.1235294117647,-8101.5498046875
142.091596638655,11.1235294117647,-8033.14990234375
142.108403361345,11.1235294117647,-7983.16015625
142.125210084034,11.1235294117647,-8159.740234375
142.142016806723,11.1235294117647,-8195.0263671875
142.158823529412,11.1235294117647,-8259.3359375
142.175630252101,11.1235294117647,-8251.1865234375
142.19243697479,11.1235294117647,-8139.9560546875
142.209243697479,11.1235294117647,-8154.05615234375
142.226050420168,11.1235294117647,-8130.80615234375
142.242857142857,11.1235294117647,-8093.55615234375
142.259663865546,11.1235294117647,-8146.826171875
142.276470588235,11.1235294117647,-8101.23876953125
142.293277310924,11.1235294117647,-8138.53857421875
142.310084033613,11.1235294117647,-8184.71875
142.326890756303,11.1235294117647,-8154.0185546875
142.343697478992,11.1235294117647,-8174.138671875
142.360504201681,11.1235294117647,-8143.37890625
142.37731092437,11.1235294117647,-8053.39892578125
142.394117647059,11.1235294117647,-7993.65869140625
142.410924369748,11.1235294117647,-8007.107421875
142.427731092437,11.1235294117647,-7901.79736328125
142.444537815126,11.1235294117647,-7788.25732421875
142.461344537815,11.1235294117647,-7694.02734375
142.478151260504,11.1235294117647,-7562.107421875
142.494957983193,11.1235294117647,-7500.6875
142.511764705882,11.1235294117647,-7455.58740234375
142.528571428571,11.1235294117647,-7447.91748046875
142.545378151261,11.1235294117647,-7485.8662109375
142.56218487395,11.1235294117647,-7565.51611328125
142.578991596639,11.1235294117647,-7539.43603515625
142.595798319328,11.1235294117647,-7564.0263671875
142.612605042017,11.1235294117647,-7644.76611328125
142.629411764706,11.1235294117647,-7690.0263671875
142.646218487395,11.1235294117647,-7682.666015625
142.663025210084,11.1235294117647,-7708.14599609375
142.679831932773,11.1235294117647,-7722.50439453125
142.696638655462,11.1235294117647,-7689.1044921875
142.713445378151,11.1235294117647,-7645.50439453125
142.73025210084,11.1235294117647,-7590.6845703125
142.747058823529,11.1235294117647,-7528.37451171875
142.763865546218,11.1235294117647,-7510.1845703125
142.780672268908,11.1235294117647,-7481.814453125
142.797478991597,11.1235294117647,-7495.50439453125
142.814285714286,11.1235294117647,-7504.12890625
142.831092436975,11.1235294117647,-7460.30908203125
142.847899159664,11.1235294117647,-7407.77880859375
142.864705882353,11.1235294117647,-7379.208984375
142.881512605042,11.1235294117647,-7336.36865234375
142.898319327731,11.1235294117647,-7311.02880859375
142.91512605042,11.1235294117647,-7264.22900390625
142.931932773109,11.1235294117647,-7210.18896484375
142.948739495798,11.1235294117647,-7183.62841796875
142.965546218487,11.1235294117647,-7148.6884765625
142.982352941176,11.1235294117647,-7143.568359375
142.999159663866,11.1235294117647,-7120.59814453125
143.015966386555,11.1235294117647,-7094.72802734375
143.032773109244,11.1235294117647,-7050.1083984375
143.049579831933,11.1235294117647,-6996.13818359375
143.066386554622,11.1235294117647,-6967.3583984375
143.083193277311,11.1235294117647,-6926.72998046875
143.1,11.1235294117647,-6893.1201171875
141.1,11.1067226890756,-6833.056640625
141.116806722689,11.1067226890756,-6907.58642578125
141.133613445378,11.1067226890756,-6977.11669921875
141.150420168067,11.1067226890756,-6983.216796875
141.167226890756,11.1067226890756,-7165.12646484375
141.184033613445,11.1067226890756,-7376.69677734375
141.200840336134,11.1067226890756,-7702.51904296875
141.217647058824,11.1067226890756,-7944.8994140625
141.234453781513,11.1067226890756,-8021.8994140625
141.251260504202,11.1067226890756,-8117.2890625
141.268067226891,11.1067226890756,-8167.55908203125
141.28487394958,11.1067226890756,-8127.94921875
141.301680672269,11.1067226890756,-8140.01904296875
141.318487394958,11.1067226890756,-8166.939453125
141.335294117647,11.1067226890756,-8288.92578125
141.352100840336,11.1067226890756,-8397.6259765625
141.368907563025,11.1067226890756,-8558.99609375
141.385714285714,11.1067226890756,-8754.4765625
141.402521008403,11.1067226890756,-8858.5166015625
141.419327731092,11.1067226890756,-9003.2861328125
141.436134453782,11.1067226890756,-9184.6162109375
141.452941176471,11.1067226890756,-9383.5263671875
141.46974789916,11.1067226890756,-9490.3349609375
141.486554621849,11.1067226890756,-9612.4443359375
141.503361344538,11.1067226890756,-9602.4140625
141.520168067227,11.1067226890756,-9617.46484375
141.536974789916,11.1067226890756,-9533.57421875
141.553781512605,11.1067226890756,-9381.3740234375
141.570588235294,11.1067226890756,-9243.8740234375
141.587394957983,11.1067226890756,-9120.3740234375
141.604201680672,11.1067226890756,-9062.671875
141.621008403361,11.1067226890756,-9011.861328125
141.63781512605,11.1067226890756,-9025.201171875
141.654621848739,11.1067226890756,-9090.091796875
141.671428571429,11.1067226890756,-9133.28125
141.688235294118,11.1067226890756,-9022.251953125
141.705042016807,11.1067226890756,-8932.2314453125
141.721848739496,11.1067226890756,-8779.4814453125
141.738655462185,11.1067226890756,-8360.416015625
141.755462184874,11.1067226890756,-8172.67578125
141.772268907563,11.1067226890756,-8157.765625
141.789075630252,11.1067226890756,-8092.3056640625
141.805882352941,11.1067226890756,-8180.6357421875
141.82268907563,11.1067226890756,-8243.99609375
141.839495798319,11.1067226890756,-8154.07568359375
141.856302521008,11.1067226890756,-8236.3056640625
141.873109243697,11.1067226890756,-8484.166015625
141.889915966387,11.1067226890756,-8504.3955078125
141.906722689076,11.1067226890756,-8464.24609375
141.923529411765,11.1067226890756,-8456.6259765625
141.940336134454,11.1067226890756,-8286.9853515625
141.957142857143,11.1067226890756,-7949.53564453125
141.973949579832,11.1067226890756,-7736.9755859375
141.990756302521,11.1067226890756,-7665.02587890625
142.00756302521,11.1067226890756,-7743.9599609375
142.024369747899,11.1067226890756,-7876.81982421875
142.041176470588,11.1067226890756,-7984.6201171875
142.057983193277,11.1067226890756,-8058.490234375
142.074789915966,11.1067226890756,-8071.89990234375
142.091596638655,11.1067226890756,-8048.990234375
142.108403361345,11.1067226890756,-8084
142.125210084034,11.1067226890756,-8087.2099609375
142.142016806723,11.1067226890756,-8066.3662109375
142.158823529412,11.1067226890756,-8007.0361328125
142.175630252101,11.1067226890756,-7967.576171875
142.19243697479,11.1067226890756,-7948.43603515625
142.209243697479,11.1067226890756,-7913.14599609375
142.226050420168,11.1067226890756,-7892.06640625
142.242857142857,11.1067226890756,-7926.56640625
142.259663865546,11.1067226890756,-7967.10595703125
142.276470588235,11.1067226890756,-7981.40869140625
142.293277310924,11.1067226890756,-7982.10888671875
142.310084033613,11.1067226890756,-7941.56884765625
142.326890756303,11.1067226890756,-7916.98876953125
142.343697478992,11.1067226890756,-7835.298828125
142.360504201681,11.1067226890756,-7723.32861328125
142.37731092437,11.1067226890756,-7727.78857421875
142.394117647059,11.1067226890756,-7678.3388671875
142.410924369748,11.1067226890756,-7563.88720703125
142.427731092437,11.1067226890756,-7361.107421875
142.444537815126,11.1067226890756,-7322.67724609375
142.461344537815,11.1067226890756,-7304.947265625
142.478151260504,11.1067226890756,-7272.447265625
142.494957983193,11.1067226890756,-7272.38720703125
142.511764705882,11.1067226890756,-7295.37744140625
142.528571428571,11.1067226890756,-7312.37744140625
142.545378151261,11.1067226890756,-7312.1259765625
142.56218487395,11.1067226890756,-7317.18603515625
142.578991596639,11.1067226890756,-7339.81640625
142.595798319328,11.1067226890756,-7418.17626953125
142.612605042017,11.1067226890756,-7520.486328125
142.629411764706,11.1067226890756,-7527.4560546875
142.646218487395,11.1067226890756,-7521.576171875
142.663025210084,11.1067226890756,-7565.67626953125
142.679831932773,11.1067226890756,-7556.4443359375
142.696638655462,11.1067226890756,-7519.96435546875
142.713445378151,11.1067226890756,-7443.9345703125
142.73025210084,11.1067226890756,-7419.064453125
142.747058823529,11.1067226890756,-7408.314453125
142.763865546218,11.1067226890756,-7447.064453125
142.780672268908,11.1067226890756,-7471.4345703125
142.797478991597,11.1067226890756,-7405.33447265625
142.814285714286,11.1067226890756,-7345.6689453125
142.831092436975,11.1067226890756,-7321.14892578125
142.847899159664,11.1067226890756,-7292.46875
142.864705882353,11.1067226890756,-7251.37890625
142.881512605042,11.1067226890756,-7218.62890625
142.898319327731,11.1067226890756,-7180.5087890625
142.91512605042,11.1067226890756,-7165.4189453125
142.931932773109,11.1067226890756,-7149.37890625
142.948739495798,11.1067226890756,-7141.87841796875
142.965546218487,11.1067226890756,-7108.09814453125
142.982352941176,11.1067226890756,-7093.4482421875
142.999159663866,11.1067226890756,-7056.2783203125
143.015966386555,11.1067226890756,-7011.84814453125
143.032773109244,11.1067226890756,-6975.50830078125
143.049579831933,11.1067226890756,-6930.26806640625
143.066386554622,11.1067226890756,-6892.7880859375
143.083193277311,11.1067226890756,-6857.52001953125
143.1,11.1067226890756,-6813.5
141.1,11.0899159663866,-6798.13671875
141.116806722689,11.0899159663866,-6811.49658203125
141.133613445378,11.0899159663866,-6920.4765625
141.150420168067,11.0899159663866,-7166.11669921875
141.167226890756,11.0899159663866,-7384.37646484375
141.184033613445,11.0899159663866,-7511.41650390625
141.200840336134,11.0899159663866,-7682.12939453125
141.217647058824,11.0899159663866,-7912.9892578125
141.234453781513,11.0899159663866,-8061.75927734375
141.251260504202,11.0899159663866,-8153.958984375
141.268067226891,11.0899159663866,-8224.4091796875
141.28487394958,11.0899159663866,-8157.369140625
141.301680672269,11.0899159663866,-8184.869140625
141.318487394958,11.0899159663866,-8311.4296875
141.335294117647,11.0899159663866,-8527.9365234375
141.352100840336,11.0899159663866,-8761.8466796875
141.368907563025,11.0899159663866,-9030.6962890625
141.385714285714,11.0899159663866,-9249.505859375
141.402521008403,11.0899159663866,-9284.3857421875
141.419327731092,11.0899159663866,-9319.646484375
141.436134453782,11.0899159663866,-9520.31640625
141.452941176471,11.0899159663866,-9609.5361328125
141.46974789916,11.0899159663866,-9631.224609375
141.486554621849,11.0899159663866,-9608.1044921875
141.503361344538,11.0899159663866,-9477.5048828125
141.520168067227,11.0899159663866,-9385.9248046875
141.536974789916,11.0899159663866,-9380.07421875
141.553781512605,11.0899159663866,-9350.5244140625
141.570588235294,11.0899159663866,-9209.7744140625
141.587394957983,11.0899159663866,-9082.234375
141.604201680672,11.0899159663866,-9009.611328125
141.621008403361,11.0899159663866,-9020.3818359375
141.63781512605,11.0899159663866,-8919.0810546875
141.654621848739,11.0899159663866,-8809.53125
141.671428571429,11.0899159663866,-8730.421875
141.688235294118,11.0899159663866,-8691.861328125
141.705042016807,11.0899159663866,-8655.341796875
141.721848739496,11.0899159663866,-8458.1513671875
141.738655462185,11.0899159663866,-8341.0556640625
141.755462184874,11.0899159663866,-8123.87548828125
141.772268907563,11.0899159663866,-8032.52587890625
141.789075630252,11.0899159663866,-7906.74560546875
141.805882352941,11.0899159663866,-7921.91552734375
141.82268907563,11.0899159663866,-8003.0556640625
141.839495798319,11.0899159663866,-8153.36572265625
141.856302521008,11.0899159663866,-8320.865234375
141.873109243697,11.0899159663866,-8344.8056640625
141.889915966387,11.0899159663866,-8279.685546875
141.906722689076,11.0899159663866,-8275.24609375
141.923529411765,11.0899159663866,-8207.3154296875
141.940336134454,11.0899159663866,-7978.15576171875
141.957142857143,11.0899159663866,-7714.44580078125
141.973949579832,11.0899159663866,-7680.57568359375
141.990756302521,11.0899159663866,-7610.03564453125
142.00756302521,11.0899159663866,-7614.18994140625
142.024369747899,11.0899159663866,-7671.10986328125
142.041176470588,11.0899159663866,-7742.81982421875
142.057983193277,11.0899159663866,-7816.77001953125
142.074789915966,11.0899159663866,-7886.14013671875
142.091596638655,11.0899159663866,-7921.43994140625
142.108403361345,11.0899159663866,-7889.08984375
142.125210084034,11.0899159663866,-7862.06005859375
142.142016806723,11.0899159663866,-7858.99609375
142.158823529412,11.0899159663866,-7861.24609375
142.175630252101,11.0899159663866,-7836.29638671875
142.19243697479,11.0899159663866,-7797.43603515625
142.209243697479,11.0899159663866,-7782.35595703125
142.226050420168,11.0899159663866,-7776.7060546875
142.242857142857,11.0899159663866,-7778.99609375
142.259663865546,11.0899159663866,-7753.34619140625
142.276470588235,11.0899159663866,-7705.9990234375
142.293277310924,11.0899159663866,-7641.80859375
142.310084033613,11.0899159663866,-7568.81884765625
142.326890756303,11.0899159663866,-7473.64892578125
142.343697478992,11.0899159663866,-7396.3388671875
142.360504201681,11.0899159663866,-7371.64892578125
142.37731092437,11.0899159663866,-7324.1787109375
142.394117647059,11.0899159663866,-7247.4990234375
142.410924369748,11.0899159663866,-7200.9072265625
142.427731092437,11.0899159663866,-7153.607421875
142.444537815126,11.0899159663866,-7151.1875
142.461344537815,11.0899159663866,-7162.71728515625
142.478151260504,11.0899159663866,-7199.24755859375
142.494957983193,11.0899159663866,-7291.91748046875
142.511764705882,11.0899159663866,-7370.41748046875
142.528571428571,11.0899159663866,-7362.5771484375
142.545378151261,11.0899159663866,-7327.6259765625
142.56218487395,11.0899159663866,-7288.31640625
142.578991596639,11.0899159663866,-7321.81640625
142.595798319328,11.0899159663866,-7323.15625
142.612605042017,11.0899159663866,-7343.56640625
142.629411764706,11.0899159663866,-7357.5859375
142.646218487395,11.0899159663866,-7361.6162109375
142.663025210084,11.0899159663866,-7324.88623046875
142.679831932773,11.0899159663866,-7350.4345703125
142.696638655462,11.0899159663866,-7387.59423828125
142.713445378151,11.0899159663866,-7394.984375
142.73025210084,11.0899159663866,-7376.87451171875
142.747058823529,11.0899159663866,-7344.564453125
142.763865546218,11.0899159663866,-7279.314453125
142.780672268908,11.0899159663866,-7219.6845703125
142.797478991597,11.0899159663866,-7187.50439453125
142.814285714286,11.0899159663866,-7170.208984375
142.831092436975,11.0899159663866,-7139.96875
142.847899159664,11.0899159663866,-7116.6689453125
142.864705882353,11.0899159663866,-7098.36865234375
142.881512605042,11.0899159663866,-7099.3388671875
142.898319327731,11.0899159663866,-7091.81884765625
142.91512605042,11.0899159663866,-7070.888671875
142.931932773109,11.0899159663866,-7084.23876953125
142.948739495798,11.0899159663866,-7084.1884765625
142.965546218487,11.0899159663866,-7041.3583984375
142.982352941176,11.0899159663866,-7015.17822265625
142.999159663866,11.0899159663866,-7000.29833984375
143.015966386555,11.0899159663866,-6950.75830078125
143.032773109244,11.0899159663866,-6881.13818359375
143.049579831933,11.0899159663866,-6831.13818359375
143.066386554622,11.0899159663866,-6784.54833984375
143.083193277311,11.0899159663866,-6775.330078125
143.1,11.0899159663866,-6760.64990234375
141.1,11.0731092436975,-6753.15673828125
141.116806722689,11.0731092436975,-6815.87646484375
141.133613445378,11.0731092436975,-7015.806640625
141.150420168067,11.0731092436975,-7279.74658203125
141.167226890756,11.0731092436975,-7476.146484375
141.184033613445,11.0731092436975,-7512.056640625
141.200840336134,11.0731092436975,-7634.58935546875
141.217647058824,11.0731092436975,-7879.59912109375
141.234453781513,11.0731092436975,-8071.859375
141.251260504202,11.0731092436975,-8211.3095703125
141.268067226891,11.0731092436975,-8239.12890625
141.28487394958,11.0731092436975,-8256.119140625
141.301680672269,11.0731092436975,-8442.2392578125
141.318487394958,11.0731092436975,-8668.44921875
141.335294117647,11.0731092436975,-8952.4462890625
141.352100840336,11.0731092436975,-9172.8466796875
141.368907563025,11.0731092436975,-9376.1357421875
141.385714285714,11.0731092436975,-9390.6865234375
141.402521008403,11.0731092436975,-9447.6162109375
141.419327731092,11.0731092436975,-9593.0166015625
141.436134453782,11.0731092436975,-9620.2763671875
141.452941176471,11.0731092436975,-9626.8662109375
141.46974789916,11.0731092436975,-9693.32421875
141.486554621849,11.0731092436975,-9701.6748046875
141.503361344538,11.0731092436975,-9632.904296875
141.520168067227,11.0731092436975,-9489.46484375
141.536974789916,11.0731092436975,-9453.9345703125
141.553781512605,11.0731092436975,-9257.4345703125
141.570588235294,11.0731092436975,-9082.064453125
141.587394957983,11.0731092436975,-8915.814453125
141.604201680672,11.0731092436975,-8834.111328125
141.621008403361,11.0731092436975,-8722.87109375
141.63781512605,11.0731092436975,-8585.94140625
141.654621848739,11.0731092436975,-8478.69140625
141.671428571429,11.0731092436975,-8421.0615234375
141.688235294118,11.0731092436975,-8404.4814453125
141.705042016807,11.0731092436975,-8412.5615234375
141.721848739496,11.0731092436975,-8439.5615234375
141.738655462185,11.0731092436975,-8318.4853515625
141.755462184874,11.0731092436975,-8009.2255859375
141.772268907563,11.0731092436975,-7974.87548828125
141.789075630252,11.0731092436975,-7786.3056640625
141.805882352941,11.0731092436975,-7823.12548828125
141.82268907563,11.0731092436975,-7825.685546875
141.839495798319,11.0731092436975,-7937.19580078125
141.856302521008,11.0731092436975,-8027.82568359375
141.873109243697,11.0731092436975,-7908.595703125
141.889915966387,11.0731092436975,-7816.345703125
141.906722689076,11.0731092436975,-7749.23583984375
141.923529411765,11.0731092436975,-7683.90576171875
141.940336134454,11.0731092436975,-7634.10595703125
141.957142857143,11.0731092436975,-7459.82568359375
141.973949579832,11.0731092436975,-7333.36572265625
141.990756302521,11.0731092436975,-7365.67578125
142.00756302521,11.0731092436975,-7430.4501953125
142.024369747899,11.0731092436975,-7508.18994140625
142.041176470588,11.0731092436975,-7553.240234375
142.057983193277,11.0731092436975,-7576.8701171875
142.074789915966,11.0731092436975,-7614.60986328125
142.091596638655,11.0731092436975,-7643.18994140625
142.108403361345,11.0731092436975,-7622.4599609375
142.125210084034,11.0731092436975,-7645.830078125
142.142016806723,11.0731092436975,-7670.6259765625
142.158823529412,11.0731092436975,-7646.2861328125
142.175630252101,11.0731092436975,-7595.236328125
142.19243697479,11.0731092436975,-7580.3662109375
142.209243697479,11.0731092436975,-7607.8759765625
142.226050420168,11.0731092436975,-7545.4560546875
142.242857142857,11.0731092436975,-7438.38623046875
142.259663865546,11.0731092436975,-7393.3662109375
142.276470588235,11.0731092436975,-7368.93896484375
142.293277310924,11.0731092436975,-7317.87890625
142.310084033613,11.0731092436975,-7271.56884765625
142.326890756303,11.0731092436975,-7260.3486328125
142.343697478992,11.0731092436975,-7251.888671875
142.360504201681,11.0731092436975,-7209.15869140625
142.37731092437,11.0731092436975,-7149.22900390625
142.394117647059,11.0731092436975,-7108.98876953125
142.410924369748,11.0731092436975,-7105.9775390625
142.427731092437,11.0731092436975,-7110.27734375
142.444537815126,11.0731092436975,-7148.287109375
142.461344537815,11.0731092436975,-7219.9375
142.478151260504,11.0731092436975,-7317.27734375
142.494957983193,11.0731092436975,-7329.3671875
142.511764705882,11.0731092436975,-7273.34716796875
142.528571428571,11.0731092436975,-7241.9375
142.545378151261,11.0731092436975,-7214.24609375
142.56218487395,11.0731092436975,-7211.43603515625
142.578991596639,11.0731092436975,-7231.99609375
142.595798319328,11.0731092436975,-7220.81640625
142.612605042017,11.0731092436975,-7197.74609375
142.629411764706,11.0731092436975,-7206.5263671875
142.646218487395,11.0731092436975,-7228.68603515625
142.663025210084,11.0731092436975,-7271.42626953125
142.679831932773,11.0731092436975,-7271.1142578125
142.696638655462,11.0731092436975,-7228.00439453125
142.713445378151,11.0731092436975,-7184.38427734375
142.73025210084,11.0731092436975,-7142.62451171875
142.747058823529,11.0731092436975,-7098.1845703125
142.763865546218,11.0731092436975,-7062.564453125
142.780672268908,11.0731092436975,-7042.564453125
142.797478991597,11.0731092436975,-7016.814453125
142.814285714286,11.0731092436975,-6999.72900390625
142.831092436975,11.0731092436975,-6998.4990234375
142.847899159664,11.0731092436975,-7026.048828125
142.864705882353,11.0731092436975,-7022.2890625
142.881512605042,11.0731092436975,-7014.77880859375
142.898319327731,11.0731092436975,-7035.958984375
142.91512605042,11.0731092436975,-7014.3486328125
142.931932773109,11.0731092436975,-6979.02880859375
142.948739495798,11.0731092436975,-6964.4384765625
142.965546218487,11.0731092436975,-6985.498046875
142.982352941176,11.0731092436975,-6918.8681640625
142.999159663866,11.0731092436975,-6855.078125
143.015966386555,11.0731092436975,-6817.58837890625
143.032773109244,11.0731092436975,-6766.8681640625
143.049579831933,11.0731092436975,-6726.13818359375
143.066386554622,11.0731092436975,-6717.318359375
143.083193277311,11.0731092436975,-6702.3701171875
143.1,11.0731092436975,-6687.18017578125
141.1,11.0563025210084,-6823.42578125
141.116806722689,11.0563025210084,-6937.45556640625
141.133613445378,11.0563025210084,-7076.2255859375
141.150420168067,11.0563025210084,-7318.12548828125
141.167226890756,11.0563025210084,-7512.00537109375
141.184033613445,11.0563025210084,-7566.7158203125
141.200840336134,11.0563025210084,-7715.15625
141.217647058824,11.0563025210084,-7908.2861328125
141.234453781513,11.0563025210084,-8132.1162109375
141.251260504202,11.0563025210084,-8285.7763671875
141.268067226891,11.0563025210084,-8475.5361328125
141.28487394958,11.0563025210084,-8572.326171875
141.301680672269,11.0563025210084,-8823.2763671875
141.318487394958,11.0563025210084,-9261.2861328125
141.335294117647,11.0563025210084,-9447.4130859375
141.352100840336,11.0563025210084,-9463.5029296875
141.368907563025,11.0563025210084,-9396.11328125
141.385714285714,11.0563025210084,-9362.7626953125
141.402521008403,11.0563025210084,-9412.7431640625
141.419327731092,11.0563025210084,-9666.8828125
141.436134453782,11.0563025210084,-9658.11328125
141.452941176471,11.0563025210084,-9647.123046875
141.46974789916,11.0563025210084,-9557.3564453125
141.486554621849,11.0563025210084,-9484.0068359375
141.503361344538,11.0563025210084,-9292.1259765625
141.520168067227,11.0563025210084,-9010.8564453125
141.536974789916,11.0563025210084,-8943.556640625
141.553781512605,11.0563025210084,-9009.99609375
141.570588235294,11.0563025210084,-8817.6259765625
141.587394957983,11.0563025210084,-8679.216796875
141.604201680672,11.0563025210084,-8532.1904296875
141.621008403361,11.0563025210084,-8435.5
141.63781512605,11.0563025210084,-8388.25
141.654621848739,11.0563025210084,-8294.080078125
