"","sample.id","year","latitude","longitude","n.obs","evi.gs.avg","evi.gs.med","evi.gs.q90","evi.max","evi.max.lwr","evi.max.upr","evi.max.doy"
"193","S_8",2006,55.111679,160.095671,1,0.602076325252291,0.602076325252291,0.602076325252291,0.611159519379509,0.611159519379509,0.611159519379509,207
"194","S_8",2007,55.111679,160.095671,5,0.488759491153039,0.477376429463144,0.514074024782469,0.514074024782469,0.47211324453958,0.524143624765383,206
"195","S_8",2009,55.111679,160.095671,13,0.436885306822913,0.444366419983129,0.4830119893374,0.4830119893374,0.450157832196139,0.553589495559837,199
"196","S_8",2010,55.111679,160.095671,2,0.431993750286192,0.431993750286192,0.433140650312062,0.438068318508831,0.436634693476494,0.439501943541169,196
"197","S_8",2011,55.111679,160.095671,3,0.462584251793397,0.464536799151405,0.469836289196871,0.501994752778291,0.495370390221459,0.557899686657003,193
"198","S_8",2012,55.111679,160.095671,5,0.441444238053658,0.391402324894099,0.550493490084812,0.550493490084812,0.46150085628846,0.554293502953203,193
"199","S_8",2013,55.111679,160.095671,4,0.438792886356852,0.429652523050264,0.499074187572113,0.503972906516821,0.489183267627425,0.567465721327132,191
"200","S_8",2014,55.111679,160.095671,12,0.456137399911362,0.462401842776784,0.509027493396868,0.509027493396868,0.478365336634127,0.554597689391739,191
"201","S_8",2015,55.111679,160.095671,3,0.350152083939613,0.304941119867747,0.41892457987733,0.41892457987733,0.401764275771814,0.476568875018949,191
"202","S_8",2016,55.111679,160.095671,9,0.418478045775096,0.413414768527816,0.473474579301519,0.473474579301519,0.393734114684291,0.510917945099285,192
"203","S_8",2017,55.111679,160.095671,14,0.438924144888546,0.431783559040708,0.485658423647061,0.485658423647061,0.423455519900012,0.62533774723861,192
"204","S_8",2018,55.111679,160.095671,10,0.429466563217896,0.462052036942675,0.476815009056219,0.476815009056219,0.424489023533082,0.50104082452331,194
"205","S_8",2019,55.111679,160.095671,10,0.390765126414654,0.397024864854921,0.462010217367431,0.462010217367431,0.354666977236716,0.50546333971991,194
"206","S_8",2020,55.111679,160.095671,11,0.432703297354163,0.427233583658431,0.492746512639244,0.492746512639244,0.440004154028074,0.506853570835133,193
"207","S_8",2021,55.111679,160.095671,7,0.441931550537104,0.420291431266831,0.48906603595268,0.48906603595268,0.43379170114567,0.556170116593431,192
"208","S_8",2022,55.111679,160.095671,13,0.440605256610142,0.434817117128945,0.511796286021846,0.511796286021846,0.422037373036554,0.551572710680833,191
"209","S_8",2023,55.111679,160.095671,8,0.456661890594632,0.462625670670447,0.479787301271356,0.479787301271356,0.445024110258185,0.506549656141756,189
"210","S_8",2024,55.111679,160.095671,3,0.41053341547133,0.377866893570925,0.457771118924516,0.459827346469239,0.457946630478467,0.49161496380551,189
"211","S_9",2000,55.117915,159.926507,4,0.26752449929561,0.268673131780741,0.281030992001222,0.320112892641194,0.315463497913614,0.326671612710321,200
"212","S_9",2001,55.117915,159.926507,3,0.292783632891563,0.272630285038384,0.321514532238474,0.321514532238474,0.315187052959133,0.344861272625298,200
"213","S_9",2002,55.117915,159.926507,5,0.334541012731805,0.346303316405598,0.37599843127111,0.37599843127111,0.267615464819739,0.394219360498851,199
"214","S_9",2005,55.117915,159.926507,1,0.363958930108097,0.363958930108097,0.363958930108097,0.366177728929499,0.366177728929499,0.366177728929499,208
"215","S_9",2006,55.117915,159.926507,5,0.308713003183371,0.285562475286675,0.392680647897781,0.392680647897781,0.34224942178372,0.46258395816644,210
"216","S_9",2007,55.117915,159.926507,4,0.35634090021547,0.356054677589146,0.363093990042877,0.363093990042877,0.350390357176937,0.363786309041268,205
"217","S_9",2008,55.117915,159.926507,3,0.327103306532783,0.329258604948957,0.334619209490914,0.334619209490914,0.317727270006824,0.336299037896253,201
"218","S_9",2009,55.117915,159.926507,14,0.336057929575658,0.327793397980983,0.371670722753064,0.371670722753064,0.348245728843591,0.412769425053243,199
"219","S_9",2010,55.117915,159.926507,2,0.330144962841513,0.330144962841513,0.330844023493731,0.337600499306283,0.336726673491009,0.338474325121557,201
"220","S_9",2011,55.117915,159.926507,4,0.326815823518935,0.328067654814763,0.361695897285162,0.361695897285162,0.344210805620522,0.405326611980257,197
"221","S_9",2012,55.117915,159.926507,6,0.302472768657812,0.300141238887426,0.339933426090246,0.350146667966621,0.288288389813504,0.369617099677347,197
"222","S_9",2013,55.117915,159.926507,6,0.284403710013583,0.28055108736224,0.310726070456907,0.350425813166624,0.340798019966316,0.404419520999182,195
"223","S_9",2014,55.117915,159.926507,11,0.337434604007228,0.347908901717793,0.373713291940271,0.373713291940271,0.343182377473821,0.415479142768511,193
"224","S_9",2015,55.117915,159.926507,8,0.301848606336185,0.315103418838645,0.33421314151971,0.340601175210635,0.322335558956357,0.390405286096268,192
"225","S_9",2016,55.117915,159.926507,12,0.333240844620143,0.321692259893446,0.37939271857384,0.37939271857384,0.344831022578563,0.391186299192047,192
"226","S_9",2017,55.117915,159.926507,13,0.329855821430949,0.335274710877669,0.368242033410277,0.368242033410277,0.310188466391925,0.396396632853608,191
"227","S_9",2018,55.117915,159.926507,4,0.315196483129606,0.31204395180206,0.381527848353708,0.381527848353708,0.302392407206539,0.400189390753046,191
"228","S_9",2019,55.117915,159.926507,6,0.365959485013611,0.386443269294214,0.407029994073733,0.407029994073733,0.34989706098115,0.414118804793539,191
"229","S_9",2020,55.117915,159.926507,14,0.364612764454551,0.367021318326831,0.399390618654566,0.399390618654566,0.371844824458811,0.433481146551134,189
"230","S_9",2021,55.117915,159.926507,13,0.323416392879214,0.322503611201715,0.382020167657692,0.382020167657692,0.321534224995395,0.408893991626305,188
"231","S_9",2022,55.117915,159.926507,13,0.308385798062868,0.312648747322023,0.363211526196737,0.363211526196737,0.302983136233764,0.38298855270728,186
"232","S_9",2023,55.117915,159.926507,9,0.313750301412517,0.332066667436676,0.362039158680776,0.362039158680776,0.298089022147571,0.376263365746947,186
"233","S_9",2024,55.117915,159.926507,8,0.298903947284078,0.289945559602788,0.348401913218875,0.348401913218875,0.285462549033625,0.39486736531654,184
