"","sample.id","year","latitude","longitude","n.obs","ndvi.gs.avg","ndvi.gs.med","ndvi.gs.q90","ndvi.max","ndvi.max.lwr","ndvi.max.upr","ndvi.max.doy"
"191","S_8",1999,55.111679,160.095671,2,0.854659464160831,0.854659464160831,0.854782575610132,0.870346842501059,0.870192953189432,0.870500731812685,204
"192","S_8",2000,55.111679,160.095671,2,0.742351873771187,0.742351873771187,0.806919718823267,0.890279124352343,0.828925912494137,0.95163233621055,204
"193","S_8",2001,55.111679,160.095671,2,0.804241786911946,0.804241786911946,0.810940792492942,0.930184559343825,0.921810802367581,0.93855831632007,205
"194","S_8",2004,55.111679,160.095671,2,0.871681622500197,0.871681622500197,0.871687605437946,0.913139229061819,0.913131750389633,0.913146707734006,213
"195","S_8",2005,55.111679,160.095671,3,0.770354224799619,0.874388539482879,0.884464776259354,0.884464776259354,0.743273249231824,0.892526780570958,196
"196","S_8",2006,55.111679,160.095671,3,0.72948177445107,0.779704627965176,0.786221413828537,0.932621889164082,0.654126659011696,0.940767871493284,195
"197","S_8",2007,55.111679,160.095671,5,0.844505054147237,0.868046770894705,0.883389210645313,0.883389210645313,0.730069844976015,0.891150702506051,208
"198","S_8",2008,55.111679,160.095671,2,0.89812653704295,0.89812653704295,0.909261263204692,0.990000229167222,0.912044944745128,1.06795551358932,207
"199","S_8",2009,55.111679,160.095671,16,0.790204624739521,0.807028460867815,0.873204688692732,0.873204688692732,0.791280020818186,0.909822096203828,208
"200","S_8",2010,55.111679,160.095671,2,0.883847731277343,0.883847731277343,0.885904467901538,0.898975933466474,0.896405012686229,0.901546854246718,210
"201","S_8",2011,55.111679,160.095671,4,0.878180437919438,0.878247992066391,0.891672512028317,0.911634057340414,0.875964343636554,0.942022879127315,210
"202","S_8",2012,55.111679,160.095671,9,0.718757384189476,0.704617771060377,0.812055582839903,0.814376776663401,0.753690078850932,0.854052572223171,206
"203","S_8",2013,55.111679,160.095671,12,0.749796957291686,0.766790487681389,0.832800050046473,0.877183758646408,0.7538175558102,0.918632703912388,203
"204","S_8",2014,55.111679,160.095671,17,0.842740317014102,0.856773514057225,0.899702012304278,0.899702012304278,0.847093038218692,0.941001041388433,200
"205","S_8",2015,55.111679,160.095671,6,0.774393381640433,0.767963753814571,0.841236597335558,0.851843968307904,0.820364479499984,0.918692958053226,202
"206","S_8",2016,55.111679,160.095671,13,0.839037666128106,0.851518184851518,0.875769937037646,0.890272721445771,0.798717703961275,0.958298646635719,212
"207","S_8",2017,55.111679,160.095671,14,0.867005054941483,0.856895459356049,0.909108703537002,0.909108703537002,0.853298652086744,0.918278828416977,212
"208","S_8",2018,55.111679,160.095671,14,0.787569824345035,0.839684629219607,0.876574085223366,0.876574085223366,0.742350494786434,0.899610630161574,214
"209","S_8",2019,55.111679,160.095671,8,0.757250351209356,0.790041619824094,0.856532389161687,0.856532389161687,0.691108273982246,0.914091423224319,214
"210","S_8",2020,55.111679,160.095671,12,0.827690123133505,0.83864607297168,0.879812250167657,0.884497845413756,0.740586195221203,0.911737012075323,215
"211","S_8",2021,55.111679,160.095671,17,0.751336191707206,0.787176729177384,0.852992607130252,0.852992607130252,0.757216214023561,0.934245339673938,215
"212","S_8",2022,55.111679,160.095671,21,0.843858259285926,0.844854923901956,0.876417812308038,0.883630477823212,0.841293320908196,0.984892301622122,216
"213","S_8",2023,55.111679,160.095671,11,0.79096646390488,0.844715792012397,0.868562106362568,0.868562106362568,0.738141646914539,0.897859634318933,216
"214","S_8",2024,55.111679,160.095671,5,0.760888499682471,0.855924597832611,0.868748612320085,0.869956746177178,0.789604761577489,0.886421583246553,217
"215","S_9",2004,55.117915,159.926507,2,0.589224386628465,0.589224386628465,0.590554344764272,0.769880423054011,0.768217975384253,0.771542870723769,211
"216","S_9",2005,55.117915,159.926507,1,0.846174928058002,0.846174928058002,0.846174928058002,0.846249706996325,0.846249706996325,0.846249706996325,215
"217","S_9",2006,55.117915,159.926507,5,0.78919043862838,0.848299796442754,0.885115031980769,0.899976902779151,0.820617338511007,0.93210542383793,216
"218","S_9",2007,55.117915,159.926507,6,0.751228587776437,0.776867873118547,0.822776982743953,0.830200839681796,0.773029729695889,0.853949568355389,210
"219","S_9",2008,55.117915,159.926507,3,0.805076851356175,0.83612525318881,0.840151369880043,0.840151369880043,0.737991418227407,0.845072896150492,206
"220","S_9",2009,55.117915,159.926507,18,0.7238701647581,0.741560479044788,0.803809146618235,0.803809146618235,0.690417703869667,0.841609260024344,210
"221","S_9",2010,55.117915,159.926507,2,0.80575686761354,0.80575686761354,0.807488110207367,0.817617160418561,0.815453107176278,0.819781213660844,215
"222","S_9",2011,55.117915,159.926507,4,0.799152783756312,0.788211806889793,0.82154385287376,0.82154385287376,0.787119371642271,0.891898867336639,200
"223","S_9",2012,55.117915,159.926507,7,0.705727627689805,0.665246114168287,0.804833460505919,0.806145022331312,0.652430409212486,0.823813281700009,200
"224","S_9",2013,55.117915,159.926507,13,0.724308720397485,0.719069694270252,0.800152126865983,0.816874705668556,0.652775281932865,0.837439933404054,212
"225","S_9",2014,55.117915,159.926507,15,0.78797022375333,0.794842526766242,0.819391914043032,0.827804622643344,0.708655550946555,0.859320555042368,200
"226","S_9",2015,55.117915,159.926507,8,0.734698596570118,0.749035907228524,0.800148971514049,0.800148971514049,0.755289423147478,0.844343023538156,201
"227","S_9",2016,55.117915,159.926507,12,0.750572062047023,0.745029963995233,0.801154095784075,0.801154095784075,0.715257985674325,0.82592767430452,202
"228","S_9",2017,55.117915,159.926507,13,0.78733917984631,0.805254000907647,0.847214763806374,0.847214763806374,0.74823396235948,0.862715154021751,203
"229","S_9",2018,55.117915,159.926507,8,0.664380327563954,0.64371877989254,0.810011735372736,0.810011735372736,0.608538151178417,0.850621131946826,201
"230","S_9",2019,55.117915,159.926507,7,0.700409790106116,0.765632797816877,0.780121685775165,0.780121685775165,0.65566422063899,0.845162552705957,203
"231","S_9",2020,55.117915,159.926507,14,0.79835695447812,0.805581995065162,0.834735980395424,0.834735980395424,0.798617112712172,0.853260790827934,204
"232","S_9",2021,55.117915,159.926507,18,0.736594340345361,0.768462818812363,0.796273314837259,0.799756212387064,0.688670528765568,0.863631950295817,204
"233","S_9",2022,55.117915,159.926507,17,0.780813445619945,0.791109721107954,0.820254800952686,0.834651344519614,0.786077261334664,0.913372496829105,204
"234","S_9",2023,55.117915,159.926507,10,0.763894086821527,0.781202922001568,0.825811769232632,0.825811769232632,0.786306088283245,0.850411643736565,204
"235","S_9",2024,55.117915,159.926507,8,0.783075282755094,0.805713567652912,0.865118348267118,0.865118348267118,0.814218581801656,0.868193278892239,204
