"","sample.id","year","latitude","longitude","n.obs","kndvi.gs.avg","kndvi.gs.med","kndvi.gs.q90","kndvi.max","kndvi.max.lwr","kndvi.max.upr","kndvi.max.doy"
"192","S_8",2023,55.111679,160.095671,11,0.553275791637383,0.611849282658162,0.635869618510877,0.635869618510877,0.491071876131798,0.662254608626836,215
"193","S_8",2024,55.111679,160.095671,3,0.631166742715013,0.630615571761589,0.637851190193357,0.643364305762506,0.636908522523363,0.653344055742512,216
"194","S_9",2005,55.117915,159.926507,1,0.614432970584473,0.614432970584473,0.614432970584473,0.61600887980219,0.61600887980219,0.61600887980219,218
"195","S_9",2006,55.117915,159.926507,3,0.639389164367332,0.632103052498647,0.661936765554145,0.669843618436859,0.669342169221357,0.684775974934675,219
"196","S_9",2007,55.117915,159.926507,4,0.564587556569073,0.562367443294344,0.594000397870758,0.594000397870758,0.5394497715214,0.620159962018165,215
"197","S_9",2008,55.117915,159.926507,3,0.569790826093477,0.603799656848363,0.608068788655016,0.608068788655016,0.49659351783942,0.612796735599484,205
"198","S_9",2009,55.117915,159.926507,14,0.512764413015196,0.5149601114465,0.570775556898068,0.570775556898068,0.488776413279899,0.602844701423195,216
"199","S_9",2010,55.117915,159.926507,2,0.571159374324019,0.571159374324019,0.573039143908415,0.587458999736655,0.58510928775616,0.589808711717149,225
"200","S_9",2011,55.117915,159.926507,4,0.563749236232591,0.551953438619744,0.58805008285217,0.58805008285217,0.556184866115522,0.639004558457996,197
"201","S_9",2012,55.117915,159.926507,3,0.562500838166503,0.570140337646949,0.57017564008355,0.571616482327419,0.555668943283971,0.571660610373171,197
"202","S_9",2013,55.117915,159.926507,9,0.520236011101946,0.539298250736333,0.567578900161227,0.582050001310191,0.50241721473015,0.608766763995815,198
"203","S_9",2014,55.117915,159.926507,15,0.551662781844049,0.559626113612865,0.585810158059565,0.585810158059565,0.474008285135877,0.613424274913727,237
"204","S_9",2015,55.117915,159.926507,8,0.493452328040936,0.509842601934974,0.565293843226948,0.565293843226948,0.512187125541195,0.588215500060397,198
"205","S_9",2016,55.117915,159.926507,12,0.510712951275352,0.505445748273607,0.566140450977638,0.566140450977638,0.438519703494032,0.58746663150117,200
"206","S_9",2017,55.117915,159.926507,13,0.550823267386567,0.570723870047175,0.615527627695377,0.615527627695377,0.502813730316621,0.620699628481138,202
"207","S_9",2018,55.117915,159.926507,3,0.527608724745414,0.5699047882277,0.585438890681056,0.591582503866551,0.451062954461538,0.594864818144649,202
"208","S_9",2019,55.117915,159.926507,4,0.536858439526568,0.530764856874703,0.551001838474853,0.551001838474853,0.530581014521644,0.578551595577962,206
"209","S_9",2020,55.117915,159.926507,14,0.562888138156042,0.571071894484025,0.601500110398119,0.601500110398119,0.553696710912536,0.612431469392884,204
"210","S_9",2021,55.117915,159.926507,15,0.515389641724694,0.533147470666068,0.562577364715105,0.562577364715105,0.454619918598841,0.599941511493574,204
"211","S_9",2022,55.117915,159.926507,15,0.560245105935698,0.561730588157505,0.587098465014033,0.587098465014033,0.548992532212338,0.658042968810922,205
"212","S_9",2023,55.117915,159.926507,9,0.538433152307272,0.545947148385918,0.595291717634237,0.595291717634237,0.546645446927116,0.618784217674259,204
"213","S_9",2024,55.117915,159.926507,6,0.58908642742085,0.577212667736751,0.63325472233729,0.63325472233729,0.568182897718766,0.635554236235047,204
