sea,place,pop,pop_sub,substrate,horizont,year,str,size,age,ind,freq_MT,freq_MT_substrate,dist,sal_low
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,20.3,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.022,20.7,6,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.02,30.9,6,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.027,58.3,8,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,42.3,8,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,16.9,3,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,18.2,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,17.9,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.022,20.9,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,20.1,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,15.6,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.022,23.2,5,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,23.4,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.021,30.1,5,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.022,28.1,5,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.026,31.8,5,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.027,18.9,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.027,30.7,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.027,30.1,6,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.036,16.4,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.037,18.8,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.037,32.1,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.133,15.2,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.095,33.1,6,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.095,13.8,3,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.095,14.2,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.095,33.8,5,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.138,15.7,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.095,15.9,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.097,29.2,7,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.313,18.8,4,0,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.136,33.6,6,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.136,17.3,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.339,20.8,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.321,24.7,6,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.29,18.8,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.291,25.5,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.246,38.3,5,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.926,23.4,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzla,algae,intertidal,2013,0.98,17.9,4,1,0.08,0.11,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.134,14.9,3,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,13.9,3,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,18.2,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,14.4,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,18.1,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,17.6,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.295,18.5,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,15,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,15.3,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,14,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,18.5,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.134,16.9,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,18.3,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.097,14.3,4,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,18.7,4,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.392,20.5,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.026,21.1,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.027,21.5,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.092,24.1,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.043,20.7,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,17.4,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.096,18.5,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,27.5,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,21.8,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.028,25.2,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,26.9,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,19.8,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.027,18,5,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,28,5,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.498,29.6,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,22.5,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.026,18.2,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.027,25.3,6,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.028,20.7,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,27.5,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.849,31.1,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,21.5,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.027,28.9,6,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.026,25.6,6,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,24.3,6,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,30.2,6,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,32.7,6,1,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.021,25.5,7,0,0.08,0.05,60,34
barents,dz,dz_lit,dzlb,bottom,intertidal,2013,0.027,28.3,7,1,0.08,0.05,60,34
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,13.6,2,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,16,3,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.026,16.1,3,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.979,15.3,3,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,23.8,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.036,19,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.226,18.5,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,26.5,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,24.2,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.977,20.5,4,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,25.2,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.02,16.9,4,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.037,28.1,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,22.1,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.022,33.5,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.909,30.1,5,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.022,25.9,5,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.095,24.8,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.028,32.5,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.138,25.6,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,30,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.096,40.4,6,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.134,29.2,6,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,39.3,6,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.889,32.9,6,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.026,37.7,6,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.022,43.9,7,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,41.2,7,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,46.5,8,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.02,47.9,8,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,42.2,9,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,53.7,9,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,55,10,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.908,45.1,10,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.027,45.8,10,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,48.1,10,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,63,10,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,58.7,10,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.027,55,11,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.096,53.7,13,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.021,73.7,13,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.335,24.3,5,0,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.294,17.5,4,1,0.1,0.12,60,30
barents,dz,dz_banka,dzba,algae,intertidal,2013,0.979,22.2,5,1,0.1,0.12,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,14.1,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,13.2,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,16.2,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.095,11.1,3,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,12.2,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,11.1,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,11.7,3,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.036,12.5,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,14.5,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,13.4,3,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,12.6,3,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.028,15,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.027,11.9,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.265,13,3,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,17,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.039,21.1,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,22.2,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.979,22.8,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,22.6,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,26.6,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,19.2,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.036,21.9,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.293,22.7,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,19.2,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,20.7,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,28.8,4,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,29.8,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.117,31.2,5,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,25.1,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.027,29.8,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.026,29.1,5,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.026,25.4,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.297,21,5,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.027,30.1,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.028,30.6,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.097,32,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.094,32.2,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.027,36.5,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.979,31.4,5,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.037,30.7,6,1,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,41.9,8,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.021,62.9,12,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.295,12.8,4,0,0.1,0.09,60,30
barents,dz,dz_banka,dzbb,bottom,intertidal,2013,0.2,31,7,1,0.1,0.09,60,30
barents,kola_bay,belok,NA,NA,intertidal,2016,0.363,20.9,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.982,23.6,6,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,21.6,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.93,27.7,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,29.4,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.892,26.1,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.961,22.8,6,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.064,34.6,7,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.077,32.2,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,37.6,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.017,25.8,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,27.3,8,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.087,36.6,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.941,48.6,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.954,10.5,4,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,35.8,9,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,54.2,10,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.569,35.2,7,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.064,53,10,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,37.5,8,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.024,21.3,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.063,49.2,7,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.022,32.6,8,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,37.6,8,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.959,50.8,9,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.022,21.5,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.932,38.3,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.961,19.7,5,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.021,34.7,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,30.4,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.086,32.7,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.064,26,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.086,19.6,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.019,25,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,15.2,4,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.066,22.2,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,25.7,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.982,23.3,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.983,25.6,6,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.966,44.4,9,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.933,40.2,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.177,52.1,10,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,42.8,9,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.258,38.7,9,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.084,48.9,9,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.984,45.4,10,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.376,46.3,9,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.017,29.1,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,28.1,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,34.5,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.017,31.3,7,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,13.4,4,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.953,19.3,5,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.017,10.6,4,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,26.4,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.982,24.5,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.94,35.6,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.984,35.5,8,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.982,26.9,6,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.965,12.7,4,1,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,14,4,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.019,23,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.416,25.4,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.016,25.3,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,31.9,6,0,0.35,NA,29.2,23
barents,kola_bay,belok,NA,NA,intertidal,2016,0.02,38.1,8,0,0.35,NA,29.2,23
barents,kola_bay,abram,NA,NA,intertidal,2016,0.261,25.2,5,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.982,34.2,7,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.84,19.2,4,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.028,26.1,6,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.199,24.4,6,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.267,30.8,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.979,34.2,7,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.671,20.5,5,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.267,30.6,6,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.906,28.8,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.121,33.4,8,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.268,24.6,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.841,32.6,8,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.538,22.2,5,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.109,35.4,8,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.289,20,5,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.984,26.5,5,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.269,25.4,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.84,26.1,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.095,31.1,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.263,33.6,8,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.844,28.1,6,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.055,32.5,7,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.667,30.4,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.095,29,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.016,27.1,7,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.832,38.2,10,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.03,19.5,5,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.606,29.5,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.016,29.3,8,1,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.263,35.4,7,0,0.43,NA,14.5,18
barents,kola_bay,abram,NA,NA,intertidal,2016,0.423,32,7,0,0.43,NA,14.5,18
