sea,dataset,sal_place,sal_place2,place,pop,pop_sub,dat_sub,substrate,horizont,str,size,age,ind,sal_low
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.025,41.7,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,38,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.115,40,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,36.3,5,0,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.019,38.7,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.019,37.9,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.981,39.2,4,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.026,36.3,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,39,4,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,38.9,4,0,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.034,35.5,5,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,37,4,0,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.025,38.2,4,0,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.025,39.2,4,1,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.02,36.9,4,0,15
barents,training,normal,coast,tyuva,tb_a,tb_a,yes,algae,intertidal,0.019,42.3,5,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.025,40.4,6,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,34.2,5,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.075,19.7,3,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.024,18.6,3,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.026,51.4,9,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,23.6,3,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,27,5,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.026,35,4,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.025,52.1,9,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.092,49.5,8,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.981,49,8,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,49.7,10,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.025,46,7,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.027,46.8,6,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.021,41.8,6,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.551,42.7,6,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,37.2,6,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.327,40.4,5,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,50.6,9,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.028,33.8,4,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.184,35.4,5,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,36.2,6,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,33.8,5,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.029,41.4,7,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,31,5,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.978,36.6,5,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,29.8,4,1,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.02,11.1,2,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.019,9.2,2,0,15
barents,training,normal,coast,tyuva,tb_b,tb_b,yes,bottom,intertidal,0.074,11.5,2,1,15
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.901,27.5,8,0,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.165,41,10,0,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.307,43,10,0,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.927,9.2,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.036,10,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.096,10.7,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,10.8,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.022,10.9,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.891,10.9,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.418,11,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.973,11.1,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.094,11.2,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,11.3,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.027,11.5,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.026,11.5,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.027,11.7,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.339,11.7,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.976,12.5,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.494,12.9,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,13,3,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.886,13.4,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,13.4,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,14,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,14.3,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,14.6,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,14.7,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.98,15.1,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,16.2,4,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.738,16.2,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.858,16.7,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.023,18.1,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.67,18.5,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.91,20.1,6,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,20.9,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.977,21.6,5,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.976,23.4,6,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.974,23.4,6,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.973,23.5,6,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.976,26.1,7,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,28,8,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.971,30.1,7,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.927,32.1,7,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.91,33,9,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.976,33.1,8,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.973,34,9,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.973,37.3,8,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.977,38.4,9,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.136,40.2,9,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.556,43.2,10,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.979,44.5,10,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.927,44.6,10,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.021,47.7,10,1,25
barents,training,normal,coast,tyuva,tsi_a,tsi_a,yes,algae,intertidal,0.333,48.5,10,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,9,3,0,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.027,16.7,6,0,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.036,8.2,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,8.5,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,8.9,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.027,9.4,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.093,9.4,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,9.8,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,10.3,3,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.037,11.4,4,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,12.8,4,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,14.7,5,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.972,16,5,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.636,17.2,5,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,17.7,5,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,18.3,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.925,18.5,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.976,19.4,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,20.5,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.036,20.6,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.027,21,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.926,21.5,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,21.5,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,21.5,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.029,21.8,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,21.9,6,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.521,22,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.057,22.7,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,23.7,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.973,24,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,24,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,24.6,7,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,25.9,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,26.1,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.977,26.2,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.889,26.3,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,27.2,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.98,27.4,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,28.8,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.036,29.9,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.292,31.1,8,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.026,33.6,9,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.022,33.9,9,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.021,36.1,9,1,25
barents,training,normal,coast,tyuva,tsi_b,tsi_b,yes,bottom,intertidal,0.979,41.7,10,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,9.3,2,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,12.4,3,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.98,18.7,4,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.98,26,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.034,30.3,5,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,33,5,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.028,33.4,5,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.977,33.9,5,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.977,35.4,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.13,39.2,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,40.1,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,41,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,48.4,6,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.87,50.9,7,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.025,52,7,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.938,52.4,8,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,53.1,8,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.916,56,13,0,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.025,7.1,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.031,8,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.025,8.2,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,8.7,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,9.1,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,9.2,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.025,9.8,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,9.9,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.941,9.9,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,10,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,10.2,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.546,10.3,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.034,10.5,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.202,10.7,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,10.8,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,10.8,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.32,11.5,2,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,12.1,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.939,12.4,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.97,12.4,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,12.6,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.203,14.5,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.954,16.3,3,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.957,17.5,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.973,17.7,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.023,18.1,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.96,22.9,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.973,23.6,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.945,25.3,4,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.572,25.8,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.977,28.3,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,28.3,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.941,29.7,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,31.1,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.974,34.6,6,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.98,35.4,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.386,35.4,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.938,36.5,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.98,36.9,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.394,37.9,6,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,38.1,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.696,38.5,6,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.129,38.9,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.964,39.2,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.033,39.6,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.822,39.6,6,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.121,40.1,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.957,41.1,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.93,44.7,7,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.025,45,5,1,25
barents,training,normal,coast,tyuva,tss_a,tss_a,yes,algae,subtidal,0.024,49.7,7,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.977,31.6,5,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.034,34.7,5,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.816,35.3,5,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.973,35.6,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.545,37.2,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.98,37.6,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.032,38,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.425,40,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.025,40,7,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.952,40.7,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.203,40.7,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.272,41.8,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.034,42,6,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.924,42.4,7,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.893,46.3,9,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.973,49.4,11,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.135,49.7,10,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.893,50.9,11,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.025,58.1,10,0,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.025,20.2,4,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.952,25.7,4,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.791,25.9,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.964,26.7,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.98,31.7,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.98,32.4,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.677,32.9,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.41,34,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.977,35.1,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.979,35.2,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.98,35.4,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.979,35.7,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.977,36.2,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.204,36.9,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.977,38.1,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.98,38.8,7,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.978,39.5,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.024,39.9,5,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.202,40,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.404,40.5,7,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.964,41,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.217,41.2,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.024,41.6,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.977,42.6,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.024,42.8,6,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.024,43.1,7,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.944,43.2,7,1,25
barents,training,normal,coast,tyuva,tss_b,tss_b,yes,bottom,subtidal,0.024,49,8,1,25
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.021,11.2,2,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.095,12.9,2,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.021,14.2,3,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.979,15.1,3,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.976,15.2,4,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.022,16,4,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.506,16.2,3,0,30
barents,training,normal,coast,tyuva,tui_a,tui_a,yes,algae,intertidal,0.91,19.6,5,0,30
