sea,dataset,sal_place,sal_place2,place,pop,pop_sub,dat_sub,substrate,horizont,str,size,age,ind,sal_low,sens,spec
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.044,25.4,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.374,28.2,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.011,29.7,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.012,31.1,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.014,35.4,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.011,35.4,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.011,35.8,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.014,35.8,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.012,38.2,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.01,38.5,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.014,38.8,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.404,41.2,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.012,48.2,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.01,51.6,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.042,52.8,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.011,52.9,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.162,53.4,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.012,53.7,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.016,54.4,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.246,55.5,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.041,57.5,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.044,57.6,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.245,NA,NA,0,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.989,13.5,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.94,14,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.7,18.9,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.989,19,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.908,20.8,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.989,30.1,NA,1,NA,0.75,1
white,training,normal,estuary,kand_bay,kovda,NA,no,NA,intertidal,0.01,NA,NA,NA,NA,0.75,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,12.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.01,15.5,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,15.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,16.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.043,16.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,16.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.091,16.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.247,17,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.016,17.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.01,17.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,17.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,18.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,18.5,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.048,18.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.1,19.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.014,20,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,20.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,20.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,20.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.141,20.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.013,20.7,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,20.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.365,21.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,21.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,22.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.041,22.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.022,24.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.062,24.5,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.041,25,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,25.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.013,25.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,26.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.018,26.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,26.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.01,26.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.043,27,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,27.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,27.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.014,27.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.564,30.7,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.059,34.7,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.989,14.6,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.976,15.7,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,NA,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_korg,NA,no,NA,intertidal,0.011,NA,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.061,14.6,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,14.7,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.043,17.8,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.014,19.6,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.014,20.1,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.013,20.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.085,20.6,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,20.7,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.053,21,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.042,21.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.013,21.5,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.086,21.6,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,21.7,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,22,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.052,22.1,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,22.2,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.012,22.8,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.064,23.3,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.159,24.1,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,24.3,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,25.3,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,25.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.012,25.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.065,25.7,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.013,25.7,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,26.3,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.012,26.9,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.04,27.2,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.012,27.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.185,30,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,30.3,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,30.4,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.085,30.6,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.014,30.9,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.019,31.2,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,31.2,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.013,33.1,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.014,33.2,NA,0,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.99,14.8,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.975,15.3,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.974,20,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.924,20.2,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.285,20.4,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.99,20.6,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.011,22.2,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.018,23.1,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.239,24.3,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,luv_mat,NA,no,NA,intertidal,0.939,34.9,NA,1,16,1,0.904761905
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,12.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,12.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,14.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,15.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,15.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.063,16.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.99,17.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.012,17.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,17.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,18.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,19,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.016,23.5,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.735,24.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.012,25.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,26.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.042,26.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,27.5,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,27.7,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,28.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,29.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,29.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,29.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.01,30.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,32.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,33.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,35.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.013,36.4,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,38.3,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,40.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,41.7,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,45,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,45.2,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,45.6,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,46.1,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,46.9,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,47.8,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,50,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,NA,NA,0,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.985,14.9,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.911,22.8,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.928,28.6,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.517,37.9,NA,1,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.094,18.4,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,20.9,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.011,23.3,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.014,25.3,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.086,52.6,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,porya,NA,no,NA,intertidal,0.162,NA,NA,NA,NA,0.666666667,1
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.387,11.5,5,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.983,11.5,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.021,12.9,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.02,13,5,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.065,14.7,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.604,15.6,5,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.062,18.5,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.35,19.4,7,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.809,20,8,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.4,25.1,9,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.21,30.2,11,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.774,35.7,10,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.063,36.4,9,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,37.1,12,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.02,43.6,10,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.982,12.6,5,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.982,14.2,6,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,15.2,7,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.016,20,7,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.849,23.2,6,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.944,24.1,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.977,24.5,7,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.795,24.9,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.017,26.8,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.531,27.5,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,28.1,10,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.932,28.4,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,28.8,7,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.96,29.1,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.932,29.1,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.952,29.8,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,30.6,0,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.977,31.2,10,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.299,32.4,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.622,32.8,11,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.984,33.7,11,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.514,37.1,10,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.982,39.7,11,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.951,46.8,10,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_a,yes,algae,intertidal,0.255,47.3,11,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,15.1,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,16.4,8,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.136,16.9,6,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.018,17.5,7,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,17.9,7,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,18.5,8,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.017,19.7,8,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.057,21.6,12,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.379,22.1,8,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.366,25.7,9,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.066,26.5,9,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,29.6,15,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.019,32.5,13,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,32.8,10,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.02,36.5,13,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,38.5,12,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.025,38.5,13,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,45.7,13,0,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.506,13.4,5,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,16.2,8,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,20,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,21.9,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.017,22.1,9,1,20,0.821428571,0.608695652
white,training,normal,estuary,kand_bay,rya,rya_b,yes,bottom,intertidal,0.016,24.1,10,1,20,0.821428571,0.608695652
