gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5068123782	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-DUS-09-W2A-294_15	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.972917	-117.734665	912.24				200.5	0.5	2021-08-26	26	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.201Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123737	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2024-DUS-04-BBT-332_29	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.724302	-119.944343	1230.37				357.5	2.5	2024-08-29	29	8	2024	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.191Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123717	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-DUS-02-BBT-228_20	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.641167	-120.721583	325.92				99.0	3.0	2021-08-23	23	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.188Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123679	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-PAS-01-W2A-346_29	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	70.441584	-117.285084	651.96				272.85	8.650000000000006	2021-08-31	31	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.179Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123667	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2021-PAS-01-W2A-346_30	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	70.441584	-117.285084	651.96				272.85	8.650000000000006	2021-08-31	31	8	2021	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.138Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123640	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2024-BNK-07-BBT-077_19	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	72.101101	-127.146395	886.1				202.5	5.5	2024-08-11	11	8	2024	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.137Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123614	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2023-PWS-02-W2A-196_20	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	72.314953	-118.864585	940.94				105.0	0.0	2023-08-20	20	8	2023	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.127Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123538	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2022-BPT-01B-W2A-065_21	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	69.700559	-123.788416	670.14				72.0	3.0	2022-08-16	16	8	2022	9936321	9936321	HUMAN_OBSERVATION					CA;CN;VdC		CC_BY_4_0					2025-10-08T02:35:12.121Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123447	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2024-MTI-04-W2A-283_28	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	71.298503	-117.329563	1489.81				171.0	5.0	2024-08-26	26	8	2024	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.074Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
5068123230	7e5270aa-3efa-4921-b43f-692caf754521	CBSMEA-2023-AXL-02-BBT-171_33	Animalia	Mollusca	Bivalvia	Nuculanida	Yoldiidae	Portlandia	Portlandia arctica		SPECIES	Portlandia arctica (Gray, 1824)	Portlandia arctica		CA			PRESENT		c98a8d0d-cab2-4506-8c0f-c91a5e4996b9	71.663883	-119.771917	312.32				145.0	0.0	2023-08-19	19	8	2023	9936321	9936321	HUMAN_OBSERVATION					CA;VdC		CC_BY_4_0					2025-10-08T02:35:12.047Z		COORDINATE_ROUNDED;FOOTPRINT_SRS_INVALID;COUNTRY_DERIVED_FROM_COORDINATES
