Area;Station;Scan_Count;Depth;Pressure;Temperature;Conductivity;Salinity;Density;Sound_Velocity;Fluorescence;Turbidity;Bottles_Fired;Latitude;Longitude;Julian_Days;Oxygen;Irradiance;Depth;Potential_Temperature;Salinity2;Density2;Sound_Velocity;Oxygen_Saturation;flag
Rijpfjord;RIP1;1633;37.759;38.165;4.9646;3.322451;34.7346;27.4689;1470.88;3.08E-01;-9.99E-29;0;80.53682;22.1762;259.717338;5.85953;5.10E-02;37.757;4.9617;34.7487;27.4805;1470.89;7.09107;0.00E+00
Rijpfjord;RIP1;1634;37.787;38.197;4.9612;3.322289;34.735;27.4694;1470.87;3.02E-01;-9.99E-29;0;80.53682;22.1762;259.717338;5.85996;5.10E-02;37.789;4.9583;34.7503;27.4822;1470.88;7.09156;0.00E+00
Rijpfjord;RIP1;1635;37.819;38.229;4.9631;3.322313;34.735;27.4694;1470.87;2.95E-01;0.122;0;80.53682;22.1762;259.717339;5.85922;5.10E-02;37.82;4.9602;34.7486;27.4806;1470.89;7.09133;0.00E+00
Rijpfjord;RIP1;1636;37.851;38.262;4.9654;3.322433;34.735;27.4693;1470.88;2.93E-01;0.122;0;80.53682;22.1762;259.717339;5.85806;5.10E-02;37.853;4.9625;34.7476;27.4795;1470.9;7.09099;0.00E+00
Rijpfjord;RIP1;1637;37.878;38.295;4.9657;3.322514;34.7352;27.4693;1470.88;2.93E-01;0.122;0;80.53682;22.1762;259.71734;5.8584;5.10E-02;37.886;4.9628;34.7482;27.4799;1470.9;7.09091;0.00E+00
Rijpfjord;RIP1;1638;37.914;38.328;4.9658;3.322535;34.7353;27.4693;1470.88;2.93E-01;0.122;0;80.53682;22.1762;259.71734;5.85874;5.10E-02;37.918;4.9629;34.7483;27.48;1470.9;7.09089;0.00E+00
Rijpfjord;RIP1;1639;37.957;38.362;4.9657;3.322548;34.7351;27.4691;1470.88;2.93E-01;0.122;0;80.53682;22.1762;259.717341;5.85733;5.10E-02;37.952;4.9628;34.7485;27.4802;1470.9;7.09089;0.00E+00
Rijpfjord;RIP1;1640;37.99;38.395;4.967;3.322596;34.7348;27.4688;1470.89;2.93E-01;0.122;0;80.53682;22.1762;259.717341;5.8556;5.10E-02;37.985;4.9641;34.7477;27.4794;1470.91;7.09071;0.00E+00
Rijpfjord;RIP1;1641;38.016;38.428;4.9679;3.322681;34.7346;27.4685;1470.89;2.93E-01;0.122;0;80.53682;22.1762;259.717342;5.85529;5.10E-02;38.017;4.965;34.7477;27.4794;1470.91;7.09056;0.00E+00
Rijpfjord;RIP1;1642;38.052;38.461;4.9697;3.322777;34.7343;27.4682;1470.9;2.93E-01;0.122;0;80.53682;22.1762;259.717342;5.85531;5.10E-02;38.05;4.9668;34.747;27.4785;1470.92;7.09029;0.00E+00
Rijpfjord;RIP1;1643;38.086;38.494;4.9712;3.32282;34.7343;27.4681;1470.9;2.93E-01;0.122;0;80.53682;22.1762;259.717343;5.85499;5.10E-02;38.083;4.9683;34.7459;27.4775;1470.92;7.09009;0.00E+00
Rijpfjord;RIP1;1644;38.113;38.526;4.9692;3.322764;34.7347;27.4686;1470.9;2.93E-01;0.122;0;80.53682;22.1762;259.717343;5.85475;5.10E-02;38.114;4.9663;34.7473;27.4788;1470.92;7.09036;0.00E+00
Rijpfjord;RIP1;1645;38.147;38.559;4.9679;3.322609;34.7353;27.4692;1470.89;2.93E-01;0.122;0;80.53682;22.1762;259.717344;5.85359;5.10E-02;38.147;4.965;34.7468;27.4786;1470.91;7.0906;0.00E+00
Rijpfjord;RIP1;1646;38.181;38.592;4.9644;3.322321;34.736;27.4703;1470.88;2.93E-01;0.122;0;80.53682;22.1762;259.717344;5.85238;5.10E-02;38.179;4.9615;34.7471;27.4793;1470.9;7.09118;0.00E+00
Rijpfjord;RIP1;1647;38.209;38.624;4.9569;3.321966;34.7372;27.4717;1470.86;2.93E-01;0.122;0;80.53682;22.1762;259.717345;5.85192;5.10E-02;38.211;4.954;34.7508;27.4831;1470.87;7.09227;0.00E+00
Rijpfjord;RIP1;1648;38.241;38.657;4.9546;3.321664;34.7381;27.4729;1470.85;2.93E-01;0.122;0;80.53682;22.1762;259.717345;5.85037;5.10E-02;38.244;4.9517;34.7497;27.4825;1470.86;7.09271;0.00E+00
Rijpfjord;RIP1;1649;38.273;38.69;4.9511;3.321339;34.7387;27.4739;1470.84;2.93E-01;-9.99E-29;0;80.53682;22.1762;259.717346;5.84844;5.10E-02;38.276;4.9481;34.7496;27.4828;1470.85;7.0933;0.00E+00
Rijpfjord;RIP1;1650;38.301;38.723;4.9451;3.32091;34.7392;27.4749;1470.81;2.93E-01;0.122;0;80.53682;22.1762;259.717346;5.84753;5.10E-02;38.309;4.9421;34.7509;27.4845;1470.83;7.09425;0.00E+00
Rijpfjord;RIP1;1651;38.337;38.756;4.9395;3.320464;34.7395;27.4758;1470.79;2.93E-01;0.122;0;80.53682;22.1762;259.717347;5.84724;5.10E-02;38.342;4.9365;34.7515;27.4856;1470.81;7.09517;0.00E+00
Rijpfjord;RIP1;1652;38.38;38.791;4.9352;3.320107;34.74;27.4766;1470.77;2.93E-01;-9.99E-29;0;80.53682;22.1762;259.717347;5.84711;5.10E-02;38.376;4.9322;34.7518;27.4864;1470.79;7.09588;0.00E+00
Rijpfjord;RIP1;1653;38.414;38.824;4.9323;3.319849;34.7405;27.4773;1470.76;2.93E-01;-9.99E-29;0;80.53682;22.1762;259.717348;5.84667;5.10E-02;38.409;4.9293;34.7519;27.4867;1470.78;7.09637;0.00E+00
Rijpfjord;RIP1;1654;38.442;38.858;4.9302;3.31964;34.7408;27.4779;1470.76;2.91E-01;0.122;0;80.53682;22.1762;259.717348;5.8449;5.10E-02;38.443;4.9272;34.7516;27.4868;1470.77;7.09673;0.00E+00
Rijpfjord;RIP1;1655;38.476;38.891;4.9277;3.319453;34.7413;27.4786;1470.75;2.84E-01;0.122;0;80.53682;22.1762;259.717349;5.84176;5.10E-02;38.475;4.9247;34.752;27.4874;1470.76;7.09713;0.00E+00
Rijpfjord;RIP1;1656;38.507;38.925;4.9253;3.319281;34.7422;27.4796;1470.74;2.78E-01;0.122;0;80.53682;22.1762;259.717349;5.83896;5.10E-02;38.509;4.9223;34.7525;27.4881;1470.75;7.09752;0.00E+00
Rijpfjord;RIP1;1657;38.531;38.958;4.9226;3.319101;34.7432;27.4807;1470.73;2.84E-01;0.122;0;80.53682;22.1762;259.71735;5.83545;5.10E-02;38.542;4.9196;34.7532;27.4889;1470.74;7.09794;0.00E+00
Rijpfjord;RIP1;1658;38.567;38.993;4.9192;3.318881;34.7443;27.482;1470.72;2.91E-01;0.122;0;80.53682;22.1762;259.71735;5.83189;5.10E-02;38.576;4.9162;34.7542;27.4901;1470.73;7.09847;0.00E+00
Rijpfjord;RIP1;1659;38.605;39.029;4.9156;3.318579;34.7456;27.4836;1470.7;2.93E-01;0.122;0;80.53682;22.1762;259.717351;5.83009;5.10E-02;38.612;4.9126;34.7545;27.4907;1470.72;7.09906;0.00E+00
Rijpfjord;RIP1;1660;38.643;39.065;4.9091;3.31815;34.7471;27.4854;1470.67;2.93E-01;-9.99E-29;0;80.53682;22.1762;259.717351;5.82624;5.10E-02;38.647;4.9061;34.7562;27.4929;1470.69;7.10007;0.00E+00
Rijpfjord;RIP1;1661;38.686;39.101;4.9017;3.317579;34.7483;27.4871;1470.65;2.93E-01;0.122;0;80.53682;22.1762;259.717351;5.82197;5.10E-02;38.683;4.8987;34.7573;27.4946;1470.66;7.10127;0.00E+00
Rijpfjord;RIP1;1662;38.73;39.137;4.8935;3.316892;34.7489;27.4886;1470.62;2.93E-01;0.122;0;80.53682;22.1762;259.717352;5.8218;5.10E-02;38.719;4.8905;34.7579;27.496;1470.63;7.10263;0.00E+00
Rijpfjord;RIP1;1663;38.766;39.173;4.8845;3.316158;34.7494;27.4899;1470.59;2.93E-01;0.122;0;80.53682;22.1762;259.717352;5.82249;5.10E-02;38.754;4.8815;34.7588;27.4977;1470.6;7.10411;0.00E+00
Rijpfjord;RIP1;1664;38.792;39.206;4.8767;3.315478;34.7498;27.4911;1470.56;2.93E-01;0.122;0;80.53682;22.1762;259.717353;5.82112;5.10E-02;38.787;4.8737;34.759;27.4988;1470.57;7.10542;0.00E+00
Rijpfjord;RIP1;1665;38.816;39.24;4.8702;3.314898;34.7504;27.4923;1470.53;2.93E-01;0.122;0;80.53682;22.1762;259.717353;5.81923;5.10E-02;38.82;4.8672;34.759;27.4996;1470.54;7.10652;0.00E+00
Rijpfjord;RIP1;1666;38.842;39.274;4.864;3.314395;34.7509;27.4935;1470.51;2.91E-01;0.122;0;80.53682;22.1762;259.717354;5.81758;5.10E-02;38.854;4.861;34.7596;27.5008;1470.52;7.10754;0.00E+00
Rijpfjord;RIP1;1667;38.878;39.309;4.8592;3.313964;34.7513;27.4943;1470.49;2.84E-01;-9.99E-29;0;80.53682;22.1762;259.717354;5.81495;5.10E-02;38.889;4.8562;34.7596;27.5013;1470.5;7.10835;0.00E+00
Rijpfjord;RIP1;1668;38.922;39.345;4.8556;3.313589;34.7517;27.4951;1470.47;2.76E-01;0.122;0;80.53682;22.1762;259.717355;5.81238;5.10E-02;38.924;4.8526;34.759;27.5012;1470.48;7.10899;0.00E+00
Rijpfjord;RIP1;1669;38.965;39.382;4.851;3.313207;34.7522;27.496;1470.46;2.73E-01;0.122;0;80.53682;22.1762;259.717355;5.81085;5.10E-02;38.961;4.848;34.7594;27.502;1470.46;7.10975;0.00E+00
Rijpfjord;RIP1;1670;39.001;39.418;4.8463;3.312756;34.7527;27.497;1470.43;2.66E-01;0.122;0;80.53682;22.1762;259.717356;5.80957;5.10E-02;38.997;4.8433;34.759;27.5023;1470.45;7.11056;0.00E+00
Rijpfjord;RIP1;1671;39.03;39.453;4.8396;3.312201;34.7534;27.4983;1470.41;2.58E-01;-9.99E-29;0;80.53682;22.1762;259.717356;5.80765;5.10E-02;39.031;4.8366;34.7596;27.5035;1470.42;7.11167;0.00E+00
Rijpfjord;RIP1;1672;39.065;39.489;4.8309;3.311538;34.7539;27.4996;1470.38;2.56E-01;0.122;0;80.53682;22.1762;259.717357;5.80511;5.10E-02;39.067;4.8279;34.7609;27.5056;1470.39;7.11308;0.00E+00
Rijpfjord;RIP1;1673;39.107;39.524;4.8236;3.310798;34.754;27.5006;1470.35;2.55E-01;0.122;0;80.53682;22.1762;259.717357;5.80406;5.10E-02;39.101;4.8206;34.7599;27.5056;1470.36;7.11437;0.00E+00
Rijpfjord;RIP1;1674;39.142;39.56;4.8152;3.309963;34.754;27.5017;1470.31;2.46E-01;0.122;0;80.53682;22.1762;259.717358;5.80375;5.10E-02;39.137;4.8122;34.759;27.5058;1470.32;7.11584;0.00E+00
Rijpfjord;RIP1;1675;39.169;39.594;4.8044;3.308963;34.7542;27.503;1470.26;2.31E-01;0.122;0;80.53682;22.17621;259.717358;5.80125;5.10E-02;39.171;4.8014;34.7586;27.5068;1470.28;7.11769;0.00E+00
Rijpfjord;RIP1;1676;39.197;39.629;4.7921;3.307667;34.7544;27.5048;1470.2;2.22E-01;0.122;0;80.53682;22.17622;259.717359;5.79821;5.10E-02;39.205;4.7891;34.7564;27.5064;1470.22;7.11988;0.00E+00
Rijpfjord;RIP1;1677;39.239;39.665;4.7724;3.30594;34.7547;27.5072;1470.13;2.20E-01;0.122;0;80.53682;22.17622;259.717359;5.79758;5.10E-02;39.241;4.7694;34.7569;27.509;1470.15;7.1232;0.00E+00
Rijpfjord;RIP1;1678;39.28;39.701;4.746;3.303998;34.7551;27.51;1470.05;2.20E-01;0.122;0;80.53682;22.17622;259.71736;5.7985;5.10E-02;39.276;4.743;34.7619;27.516;1470.04;7.12745;0.00E+00
Rijpfjord;RIP1;1679;39.308;39.736;4.7269;3.302346;34.7557;27.5125;1469.97;2.18E-01;0.122;0;80.53682;22.17622;259.71736;5.79816;5.10E-02;39.311;4.7239;34.7626;27.5187;1469.97;7.13067;0.00E+00
Rijpfjord;RIP1;1680;39.344;39.772;4.7151;3.301198;34.7561;27.5143;1469.92;2.11E-01;0.122;0;80.53682;22.17622;259.717361;5.79596;5.10E-02;39.347;4.7121;34.7616;27.5192;1469.92;7.13273;0.00E+00
Rijpfjord;RIP1;1681;39.389;39.808;4.7085;3.300411;34.7563;27.5154;1469.88;2.03E-01;0.122;0;80.53682;22.17622;259.717361;5.79387;5.10E-02;39.382;4.7055;34.7593;27.5181;1469.89;7.13396;0.00E+00
Rijpfjord;RIP1;1682;39.426;39.844;4.7012;3.299814;34.7568;27.5165;1469.86;2.02E-01;0.122;0;80.53682;22.17622;259.717362;5.79254;5.10E-02;39.418;4.6982;34.7599;27.5195;1469.86;7.13517;0.00E+00
Rijpfjord;RIP1;1683;39.453;39.878;4.6946;3.299411;34.7572;27.5174;1469.84;2.03E-01;0.122;0;80.53682;22.17622;259.717362;5.79129;5.10E-02;39.452;4.6916;34.7621;27.522;1469.84;7.13619;0.00E+00
Rijpfjord;RIP1;1684;39.484;39.912;4.6932;3.299414;34.7567;27.5169;1469.84;2.10E-01;0.122;0;80.53682;22.17622;259.717363;5.78924;5.10E-02;39.485;4.6902;34.7636;27.5233;1469.83;7.13636;0.00E+00
Rijpfjord;RIP1;1685;39.51;39.947;4.7015;3.300041;34.7552;27.5148;1469.87;2.17E-01;0.122;0;80.53682;22.17622;259.717363;5.78516;5.10E-02;39.52;4.6985;34.7622;27.5213;1469.87;7.13501;0.00E+00
Rijpfjord;RIP1;1686;39.547;39.982;4.7231;3.300996;34.7536;27.5123;1469.92;2.11E-01;0.122;0;80.53682;22.17622;259.717364;5.77991;5.10E-02;39.554;4.7201;34.7507;27.5097;1469.94;7.13188;0.00E+00
Rijpfjord;RIP1;1687;39.597;40.018;4.7295;3.301463;34.7533;27.5114;1469.94;2.05E-01;0.122;0;80.53682;22.17622;259.717364;5.77631;5.10E-02;39.59;4.7265;34.7494;27.5079;1469.97;7.13086;0.00E+00
Rijpfjord;RIP1;1688;39.626;40.053;4.7202;3.301096;34.7536;27.5121;1469.93;2.11E-01;0.122;0;80.53682;22.17622;259.717364;5.77391;5.10E-02;39.625;4.7172;34.7549;27.5133;1469.94;7.13218;0.00E+00
Rijpfjord;RIP1;1689;39.654;40.089;4.709;3.300396;34.7536;27.513;1469.9;2.18E-01;0.122;0;80.53682;22.17622;259.717365;5.77115;5.10E-02;39.66;4.706;34.7584;27.5174;1469.9;7.13392;0.00E+00
Rijpfjord;RIP1;1690;39.696;40.124;4.7017;3.300074;34.7536;27.5134;1469.88;2.19E-01;0.122;0;80.53682;22.17622;259.717365;5.76863;5.10E-02;39.695;4.6987;34.7623;27.5213;1469.87;7.13497;0.00E+00
Rijpfjord;RIP1;1691;39.731;40.16;4.7094;3.300495;34.7533;27.5126;1469.91;2.20E-01;0.122;0;80.53682;22.17622;259.717366;5.76524;5.10E-02;39.731;4.7064;34.7591;27.5179;1469.9;7.13381;0.00E+00
Rijpfjord;RIP1;1692;39.758;40.195;4.726;3.30123;34.7532;27.5116;1469.94;2.20E-01;0.122;0;80.53682;22.17622;259.717366;5.76081;5.10E-02;39.765;4.723;34.7503;27.509;1469.96;7.13141;0.00E+00
Rijpfjord;RIP1;1693;39.794;40.231;4.7273;3.301438;34.7535;27.5116;1469.95;2.20E-01;0.122;0;80.53682;22.17622;259.717367;5.7579;5.10E-02;39.801;4.7243;34.7513;27.5097;1469.96;7.13114;0.00E+00
Rijpfjord;RIP1;1694;39.839;40.268;4.7177;3.300922;34.7535;27.5123;1469.93;2.20E-01;0.122;0;80.53682;22.17622;259.717367;5.756;5.10E-02;39.837;4.7147;34.7553;27.514;1469.93;7.13258;0.00E+00
Rijpfjord;RIP1;1695;39.884;40.305;4.7075;3.300157;34.7533;27.5129;1469.89;2.20E-01;0.122;0;80.53682;22.17622;259.717368;5.75368;5.10E-02;39.874;4.7045;34.7571;27.5165;1469.89;7.13424;0.00E+00
Rijpfjord;RIP1;1696;39.918;40.341;4.701;3.299569;34.7534;27.5138;1469.87;2.21E-01;0.122;0;80.53682;22.17622;259.717368;5.75193;5.10E-02;39.91;4.698;34.757;27.5172;1469.86;7.13535;0.00E+00
Rijpfjord;RIP1;1697;39.946;40.376;4.6975;3.299224;34.754;27.5148;1469.85;2.29E-01;0.122;0;80.53682;22.17622;259.717369;5.75079;5.10E-02;39.944;4.6945;34.7566;27.5173;1469.85;7.13596;0.00E+00
Rijpfjord;RIP1;1698;39.981;40.411;4.694;3.299051;34.7544;27.5153;1469.84;2.35E-01;0.122;0;80.53682;22.17622;259.717369;5.74952;5.10E-02;39.979;4.691;34.7583;27.519;1469.84;7.13648;0.00E+00
Rijpfjord;RIP1;1699;40.016;40.446;4.6956;3.299026;34.7542;27.5152;1469.84;2.29E-01;0.122;0;80.53682;22.17623;259.71737;5.74716;5.10E-02;40.013;4.6926;34.7563;27.5172;1469.84;7.1363;0.00E+00
Rijpfjord;RIP1;1700;40.05;40.481;4.6969;3.299071;34.7539;27.5148;1469.85;2.21E-01;0.122;0;80.53682;22.17624;259.71737;5.74294;5.10E-02;40.048;4.6939;34.7554;27.5164;1469.85;7.13612;0.00E+00
Rijpfjord;RIP1;1701;40.084;40.515;4.6975;3.299055;34.7534;27.5144;1469.85;2.20E-01;0.122;0;80.53682;22.17624;259.717371;5.73853;5.10E-02;40.082;4.6945;34.7546;27.5157;1469.85;7.13606;0.00E+00
Rijpfjord;RIP1;1702;40.11;40.549;4.6968;3.298928;34.7532;27.5143;1469.84;2.20E-01;0.122;0;80.53682;22.17624;259.717371;5.73573;5.10E-02;40.115;4.6938;34.7538;27.5151;1469.85;7.13622;0.00E+00
Rijpfjord;RIP1;1703;40.144;40.584;4.6936;3.298655;34.7534;27.5148;1469.83;2.20E-01;0.122;0;80.53682;22.17624;259.717372;5.73313;5.10E-02;40.15;4.6906;34.754;27.5156;1469.83;7.13675;0.00E+00
Rijpfjord;RIP1;1704;40.181;40.619;4.6882;3.298206;34.7537;27.5157;1469.81;2.19E-01;0.122;0;80.53682;22.17624;259.717372;5.72902;5.10E-02;40.185;4.6852;34.7544;27.5165;1469.81;7.13765;0.00E+00
Rijpfjord;RIP1;1705;40.224;40.655;4.6802;3.297676;34.7539;27.5165;1469.79;2.18E-01;0.122;0;80.53682;22.17624;259.717373;5.72557;5.10E-02;40.22;4.6772;34.7566;27.5192;1469.78;7.13891;0.00E+00
Rijpfjord;RIP1;1706;40.267;40.691;4.6758;3.29724;34.7537;27.5169;1469.77;2.11E-01;0.122;0;80.53682;22.17624;259.717373;5.72427;5.10E-02;40.256;4.6728;34.7561;27.5193;1469.77;7.13969;0.00E+00
Rijpfjord;RIP1;1707;40.288;40.725;4.6737;3.296968;34.7535;27.5171;1469.75;2.05E-01;0.122;0;80.53682;22.17624;259.717374;5.72307;5.10E-02;40.289;4.6707;34.7551;27.5187;1469.76;7.1401;0.00E+00
Rijpfjord;RIP1;1708;40.313;40.759;4.6721;3.296791;34.7535;27.5174;1469.75;2.11E-01;0.122;0;80.53682;22.17624;259.717374;5.72066;5.10E-02;40.323;4.6691;34.7547;27.5186;1469.75;7.14039;0.00E+00
Rijpfjord;RIP1;1709;40.355;40.794;4.6703;3.296651;34.7536;27.5176;1469.74;2.18E-01;0.122;0;80.53682;22.17624;259.717375;5.71718;5.10E-02;40.358;4.6673;34.7549;27.5189;1469.74;7.14068;0.00E+00
Rijpfjord;RIP1;1710;40.4;40.83;4.6688;3.296558;34.7536;27.5177;1469.74;2.19E-01;0.122;0;80.53682;22.17624;259.717375;5.71478;5.10E-02;40.393;4.6658;34.7554;27.5195;1469.74;7.14092;0.00E+00
Rijpfjord;RIP1;1711;40.435;40.865;4.6691;3.296546;34.7533;27.5174;1469.74;2.20E-01;0.122;0;80.53682;22.17624;259.717376;5.71372;5.10E-02;40.428;4.6661;34.7549;27.5191;1469.74;7.14089;0.00E+00
Rijpfjord;RIP1;1712;40.462;40.899;4.6701;3.296667;34.7528;27.5169;1469.75;2.20E-01;0.122;0;80.53682;22.17624;259.717376;5.71088;5.10E-02;40.462;4.6671;34.7552;27.5192;1469.74;7.1407;0.00E+00
Rijpfjord;RIP1;1713;40.496;40.933;4.6745;3.296937;34.7525;27.5163;1469.76;2.20E-01;0.122;0;80.53682;22.17624;259.717377;5.70657;5.10E-02;40.495;4.6715;34.7537;27.5176;1469.76;7.14002;0.00E+00
Rijpfjord;RIP1;1714;40.531;40.967;4.6789;3.297248;34.7525;27.5159;1469.78;2.20E-01;0.122;0;80.53682;22.17624;259.717377;5.70252;5.10E-02;40.529;4.6759;34.7527;27.5163;1469.78;7.13932;0.00E+00
Rijpfjord;RIP1;1715;40.558;41.001;4.6807;3.297457;34.7527;27.5158;1469.79;2.20E-01;0.122;0;80.53682;22.17624;259.717378;5.69888;5.10E-02;40.562;4.6777;34.7533;27.5165;1469.79;7.13899;0.00E+00
Rijpfjord;RIP1;1716;40.592;41.036;4.681;3.297536;34.7526;27.5156;1469.79;2.19E-01;0.122;0;80.53682;22.17624;259.717378;5.69634;5.10E-02;40.597;4.678;34.7539;27.5169;1469.79;7.13891;0.00E+00
Rijpfjord;RIP1;1717;40.635;41.071;4.6815;3.297565;34.7522;27.5152;1469.79;2.18E-01;0.122;0;80.53682;22.17624;259.717378;5.69501;5.10E-02;40.632;4.6785;34.7537;27.5167;1469.79;7.13883;0.00E+00
Rijpfjord;RIP1;1718;40.671;41.106;4.6823;3.29761;34.7518;27.5148;1469.79;2.11E-01;0.122;0;80.53682;22.17624;259.717379;5.69432;5.10E-02;40.666;4.6793;34.7533;27.5164;1469.8;7.13871;0.00E+00
Rijpfjord;RIP1;1719;40.699;41.14;4.6841;3.297656;34.7514;27.5145;1469.79;2.05E-01;0.122;0;80.53682;22.17624;259.717379;5.69404;5.10E-02;40.7;4.681;34.752;27.5151;1469.8;7.13847;0.00E+00
Rijpfjord;RIP1;1720;40.731;41.175;4.6844;3.297574;34.7514;27.5146;1469.79;2.11E-01;0.122;0;80.53682;22.17624;259.71738;5.69324;5.10E-02;40.735;4.6813;34.7507;27.514;1469.8;7.13848;0.00E+00
Rijpfjord;RIP1;1721;40.765;41.21;4.6794;3.29728;34.7516;27.5151;1469.78;2.18E-01;0.122;0;80.53682;22.17624;259.71738;5.69177;5.10E-02;40.769;4.6763;34.7525;27.516;1469.78;7.13925;0.00E+00
Rijpfjord;RIP1;1722;40.801;41.245;4.6739;3.296901;34.7518;27.5156;1469.76;2.19E-01;0.122;0;80.53682;22.17624;259.717381;5.69121;5.10E-02;40.804;4.6708;34.7538;27.5177;1469.76;7.14012;0.00E+00
Rijpfjord;RIP1;1723;40.844;41.28;4.6707;3.29663;34.7518;27.516;1469.75;2.18E-01;0.122;0;80.53682;22.17624;259.717381;5.69091;5.10E-02;40.838;4.6676;34.754;27.5182;1469.75;7.14066;0.00E+00
Rijpfjord;RIP1;1724;40.872;41.315;4.6708;3.296466;34.7518;27.5162;1469.75;2.11E-01;0.122;0;80.53682;22.17624;259.717382;5.68973;5.10E-02;40.873;4.6677;34.7519;27.5165;1469.75;7.14074;0.00E+00
Rijpfjord;RIP1;1725;40.9;41.35;4.6683;3.296266;34.752;27.5166;1469.74;2.03E-01;0.122;0;80.53682;22.17624;259.717382;5.68984;5.10E-02;40.908;4.6652;34.7522;27.517;1469.74;7.14115;0.00E+00
Rijpfjord;RIP1;1726;40.942;41.386;4.6644;3.295978;34.7522;27.5171;1469.73;2.00E-01;0.122;0;80.53682;22.17624;259.717383;5.69116;5.10E-02;40.943;4.6613;34.7529;27.518;1469.73;7.14179;0.00E+00
Rijpfjord;RIP1;1727;40.979;41.422;4.6607;3.295663;34.7521;27.5174;1469.71;1.92E-01;0.122;0;80.53682;22.17624;259.717383;5.69135;5.10E-02;40.979;4.6576;34.7531;27.5186;1469.71;7.14241;0.00E+00
Rijpfjord;RIP1;1728;41.014;41.458;4.6577;3.29539;34.7519;27.5175;1469.7;1.85E-01;0.122;0;80.53682;22.17624;259.717384;5.69017;5.10E-02;41.015;4.6546;34.753;27.5189;1469.7;7.14292;0.00E+00
Rijpfjord;RIP1;1729;41.056;41.494;4.6562;3.29521;34.7517;27.5176;1469.69;1.83E-01;0.122;0;80.53682;22.17624;259.717384;5.68738;5.10E-02;41.05;4.6531;34.7525;27.5186;1469.69;7.14321;0.00E+00
Rijpfjord;RIP1;1730;41.093;41.529;4.6551;3.295119;34.7517;27.5177;1469.69;1.83E-01;0.122;0;80.53682;22.17624;259.717385;5.68418;5.10E-02;41.085;4.652;34.7525;27.5188;1469.69;7.14339;0.00E+00
Rijpfjord;RIP1;1731;41.119;41.564;4.6548;3.295081;34.7516;27.5177;1469.69;1.83E-01;0.122;0;80.53682;22.17624;259.717385;5.68266;5.10E-02;41.119;4.6517;34.7524;27.5187;1469.69;7.14345;0.00E+00
Rijpfjord;RIP1;1732;41.144;41.598;4.6549;3.295094;34.7516;27.5177;1469.69;1.83E-01;0.122;0;80.53682;22.17624;259.717386;5.68259;5.10E-02;41.153;4.6518;34.7524;27.5187;1469.69;7.14343;0.00E+00
Rijpfjord;RIP1;1733;41.179;41.634;4.6559;3.295152;34.7515;27.5175;1469.69;1.85E-01;0.122;0;80.53682;22.17624;259.717386;5.68319;5.10E-02;41.189;4.6528;34.752;27.5183;1469.69;7.14328;0.00E+00
Rijpfjord;RIP1;1734;41.223;41.67;4.657;3.295229;34.7514;27.5173;1469.7;1.92E-01;0.122;0;80.53682;22.17624;259.717387;5.68399;5.10E-02;41.224;4.6539;34.7517;27.518;1469.7;7.1431;0.00E+00
Rijpfjord;RIP1;1735;41.26;41.706;4.6576;3.295322;34.7515;27.5173;1469.7;2.00E-01;0.122;0;80.53682;22.17624;259.717387;5.68385;5.10E-02;41.26;4.6545;34.7522;27.5182;1469.7;7.14298;0.00E+00
Rijpfjord;RIP1;1736;41.294;41.742;4.6588;3.295422;34.7515;27.5172;1469.71;2.01E-01;0.122;0;80.53682;22.17624;259.717388;5.68287;5.10E-02;41.295;4.6557;34.7521;27.518;1469.71;7.14278;0.00E+00
Rijpfjord;RIP1;1737;41.328;41.779;4.6601;3.295507;34.7513;27.5169;1469.71;2.02E-01;0.122;0;80.53682;22.17624;259.717388;5.68259;5.10E-02;41.332;4.657;34.7517;27.5176;1469.71;7.14258;0.00E+00
Rijpfjord;RIP1;1738;41.365;41.815;4.6615;3.295546;34.7509;27.5165;1469.72;2.03E-01;0.122;0;80.53682;22.17624;259.717389;5.68327;5.10E-02;41.368;4.6584;34.7507;27.5166;1469.72;7.14239;0.00E+00
Rijpfjord;RIP1;1739;41.409;41.852;4.6611;3.295501;34.7507;27.5163;1469.72;2.09E-01;0.122;0;80.53682;22.17624;259.717389;5.68451;5.10E-02;41.404;4.658;34.7505;27.5165;1469.72;7.14246;0.00E+00
Rijpfjord;RIP1;1740;41.446;41.889;4.6594;3.295363;34.7505;27.5163;1469.71;2.08E-01;0.122;0;80.53682;22.17624;259.71739;5.68616;5.10E-02;41.441;4.6563;34.7507;27.5168;1469.71;7.14275;0.00E+00
Rijpfjord;RIP1;1741;41.482;41.925;4.657;3.295187;34.7505;27.5166;1469.7;1.95E-01;0.122;0;80.53682;22.17624;259.71739;5.6878;5.10E-02;41.476;4.6539;34.7511;27.5175;1469.7;7.14313;0.00E+00
Rijpfjord;RIP1;1742;41.516;41.961;4.6549;3.29504;34.7506;27.5169;1469.69;1.94E-01;0.122;0;80.53682;22.17624;259.717391;5.68857;5.10E-02;41.512;4.6518;34.7516;27.5181;1469.7;7.14347;0.00E+00
Rijpfjord;RIP1;1743;41.544;41.996;4.6542;3.29494;34.7506;27.5169;1469.69;2.00E-01;0.122;0;80.53682;22.17624;259.717391;5.68834;5.10E-02;41.547;4.6511;34.7511;27.5178;1469.69;7.14361;0.00E+00
