Year,Station,Season,L,B,H
1999,13,Winter,6.9,2.7,6
1999,13,Winter,6.5,2.1,5.5
1999,13,Winter,10.6,4.3,8.6
1999,13,Winter,14.7,5.7,10.5
1999,13,Winter,6.1,2.2,5.2
1999,13,Winter,6.9,2.2,5.7
1999,13,Winter,4,1.5,3.5
1999,13,Winter,4.4,1.6,3.5
1999,13,Winter,3.5,1.2,2.5
1999,13,Winter,7.9,0.9,2.1
1999,13,Winter,2.5,1.2,2.2
1999,13,Winter,3.9,1.2,2.7
1998,5,Winter,8.5,3.1,6
1998,5,Winter,12.3,5.1,10.2
1998,5,Winter,12.9,5.1,10.3
1998,5,Winter,6.5,2.4,5.2
1998,5,Winter,6.7,2.3,5.2
1998,5,Winter,5.8,2,4.1
1998,5,Winter,6.7,2.5,5.5
1998,5,Winter,4,1.5,3.1
1998,5,Winter,3.5,1.3,2.9
1998,5,Winter,3.1,1.2,2.6
1998,5,Winter,6.8,2,5.9
1998,5,Winter,2.5,1.1,2.2
1998,5,Winter,2.8,1.1,2.4
1998,5,Winter,3,1.3,2.5
1998,5,Winter,2.7,0.8,2.3
1998,5,Winter,7.2,2.5,5.5
1998,5,Winter,6.1,2.4,5.1
1998,5,Winter,5.5,2,4.4
1998,5,Winter,3.8,1.5,3
1998,5,Winter,3.8,1.3,3.4
1998,5,Winter,3.2,1.5,3.1
1998,5,Winter,3,1.6,2.4
1998,5,Winter,4.2,1.5,3.5
1998,5,Winter,4,1.6,3.2
1998,5,Winter,3.5,1.1,2.3
1998,5,Winter,3,1.5,2.9
1998,5,Winter,3.5,1.4,2.9
1998,5,Winter,2.9,1.2,2.5
1998,5,Winter,2.8,1.1,2.5
1999,19,Winter,11.4,4.4,8.9
1999,19,Winter,7.2,2.7,6.1
1999,19,Winter,11,4,8.4
1999,19,Winter,11.9,4.9,8.5
1999,19,Winter,7,2.1,5.1
1999,19,Winter,7.4,2.3,6.2
1999,19,Winter,6.2,2.2,5.5
1999,19,Winter,9.5,3.5,7.3
1999,19,Winter,11.4,4.3,8.7
1999,19,Winter,6.1,2.2,4.7
1999,19,Winter,6.1,2.1,5.1
1999,19,Winter,3.9,1.9,3.2
1999,19,Winter,12.7,4.2,9.7
1999,19,Winter,15.8,6.1,11.4
1999,19,Winter,11.1,4.3,9.3
1999,19,Winter,13.8,3.2,10.6
1999,19,Winter,9.9,4,8.5
1999,19,Winter,4.3,1.8,4
1999,19,Winter,3.2,1.2,2.1
1999,19,Winter,3.4,1,2.1
1999,19,Winter,16.2,6.3,11.8
1999,19,Winter,11,4.5,8.2
1999,19,Winter,17.2,6,13.4
1999,19,Winter,14.1,5.3,11.3
1999,19,Winter,17,5.8,12
1999,19,Winter,3,1.3,2.7
1999,19,Winter,3.1,1.2,2.3
1999,19,Winter,2.5,0.9,2.4
1999,19,Winter,3.8,1.5,3.3
1999,20,Winter,9.4,3.7,6.9
1999,20,Winter,9.3,3.3,7.3
1999,20,Winter,6.8,2.6,5.7
1999,20,Winter,8.8,2.9,6.7
1999,20,Winter,5.6,1.9,4.4
1999,20,Winter,8.4,2.9,6.9
1999,20,Winter,6.7,2.4,5.4
1999,20,Winter,6.6,1.9,5.4
1999,20,Winter,4.4,1.8,4.6
1999,20,Winter,4.9,1.4,4.1
1999,20,Winter,2.1,0.7,2.2
1999,20,Winter,2.4,0.8,2.2
1999,20,Winter,3.4,1.2,2.5
1999,20,Winter,2.9,0.9,2.6
1999,20,Winter,4.2,1.4,3.3
1999,20,Winter,3.7,1.4,2.8
1999,20,Winter,12.3,5.9,9.2
1999,20,Winter,3.6,1.3,2.8
1999,20,Winter,2.7,0.9,2.1
1999,20,Winter,2.3,0.8,2
1999,20,Winter,2.4,0.9,2
1999,20,Winter,2.4,0.9,1.9
1999,20,Winter,2.6,1.2,2.4
1999,20,Winter,2.4,1,2.4
1999,20,Winter,8.4,3.2,6.9
1999,20,Winter,8.4,3.3,6.7
1999,20,Winter,3.4,1.3,2.9
1999,20,Winter,3.7,1.1,3.4
1999,20,Winter,3,0.9,2.4
1999,20,Winter,2.5,0.8,2.1
1999,20,Winter,2.9,0.8,2.4
1999,20,Winter,3.5,1.1,2.6
1999,20,Winter,3.1,1.1,2.5
1999,20,Winter,3.3,0.9,2.2
1999,20,Winter,3,1.1,2.2
1999,20,Winter,3.1,0.8,2.1
1999,20,Winter,2.5,6.8,3
1999,20,Winter,3.6,1.1,2.3
1999,20,Winter,2.5,1.1,2.8
1999,20,Winter,3.4,1.3,2.3
1999,20,Winter,2.8,1.1,2.2
1999,20,Winter,2.4,1,2.3
1999,20,Winter,2.8,1.1,2
1999,20,Winter,2.5,0.8,2.5
1999,20,Winter,2.6,1.1,2.6
1999,20,Winter,2.9,1.1,2.2
1999,20,Winter,2.5,1,2.7
1999,20,Winter,3,1.1,2.6
1999,20,Winter,2.9,1.1,2.6
1999,20,Winter,2.9,1,2.4
1999,20,Winter,3.1,1.2,2.1
1999,20,Winter,2.1,1,1.8
1999,20,Winter,1.9,0.8,2.3
1999,20,Winter,2.4,0.9,2
1999,20,Winter,2.4,1,2.2
1999,20,Winter,2.4,1,1.7
1999,20,Winter,2.1,0.9,2.5
1999,20,Winter,2.7,1.1,2.3
1999,20,Winter,2.6,1,2.4
1999,20,Winter,2.7,1,2.3
1999,20,Winter,2.6,1.3,2.1
1999,20,Winter,2.4,0.9,2.2
1999,20,Winter,2.4,0.9,2
1999,20,Winter,2.2,0.8,1.7
1999,20,Winter,1.9,0.9,2
1999,20,Winter,2.3,1,2.1
1999,20,Winter,2,0.6,1.6
1999,20,Winter,2.1,0.8,1.8
1999,20,Winter,2.4,0.6,1.9
1999,20,Winter,2.2,0.8,2.7
1999,20,Winter,7.8,2.8,6.1
1999,20,Winter,2.4,1,2.1
1999,20,Winter,2.8,0.9,2.4
1999,20,Winter,2.7,1,2.3
1999,20,Winter,3.1,1.1,2.7
1999,20,Winter,3.3,1.2,2.7
1999,20,Winter,3.9,1.3,3.2
1999,20,Winter,2.7,0.9,2
1999,20,Winter,3.5,1.4,3
1999,20,Winter,2.9,1.2,2.5
1999,20,Winter,2.4,0.8,2.2
1999,20,Winter,3.3,1,2.6
1999,20,Winter,2.6,1,2.4
1999,20,Winter,2.5,0.9,2.1
1999,20,Winter,3.1,1,2.6
1999,20,Winter,2.6,1,2.2
1999,20,Winter,3,1.1,2.3
1999,20,Winter,2.4,1.1,2.2
1999,20,Winter,2.6,1.1,2.3
1999,20,Winter,2.4,1,2.1
1999,20,Winter,2.5,1,2.3
1999,20,Winter,2.3,0.8,2
1999,20,Winter,1.9,0.7,1.5
1999,20,Winter,2.3,0.9,1.6
1999,20,Winter,2.5,0.9,2
1999,20,Winter,2.2,0.8,1.9
1999,20,Winter,2.1,0.8,1.8
1999,20,Winter,2.5,0.9,2
1999,20,Winter,1.8,0.7,1.6
1999,20,Winter,2,0.7,1.9
1999,20,Winter,2.1,0.8,1.7
1999,20,Winter,2.2,0.8,1.9
1999,20,Winter,2,0.7,1.8
1999,20,Winter,2.3,0.9,1.8
1999,20,Winter,2.5,1,2
1999,20,Winter,2,0.8,1.7
1999,20,Winter,2,0.7,1.8
1999,20,Winter,2.3,0.8,1.7
1999,20,Winter,2.1,0.7,2
1999,20,Winter,2.1,1,1.9
1999,20,Winter,2.6,1,2.1
1999,20,Winter,2.2,0.8,2.1
1999,20,Winter,2,0.8,1.7
1999,20,Winter,1.8,0.7,1.5
1999,20,Winter,2,0.8,1.7
1999,20,Winter,2.1,0.8,2
1999,20,Winter,2.1,0.9,1.8
1999,20,Winter,2,0.7,1.8
1999,20,Winter,1.7,0.6,1.6
1999,20,Winter,2.4,0.9,1.8
1999,20,Winter,1.8,0.7,1.5
1999,20,Winter,1.6,0.6,1.2
1999,20,Winter,2,0.8,1.7
1999,20,Winter,1.6,0.5,1.6
1999,20,Winter,2.1,1,1.8
1999,20,Winter,2,0.9,2
1999,20,Winter,2.1,0.7,1.6
1999,20,Winter,2.6,0.8,2.2
1999,20,Winter,1.8,0.9,1.7
1999,20,Winter,1.7,0.6,1.5
1999,20,Winter,2,0.8,1.9
1999,20,Winter,1.9,0.8,1.8
1999,20,Winter,1.7,0.8,1.5
1999,20,Winter,1.9,0.7,1.7
1999,20,Winter,1.6,0.6,1.3
1999,20,Winter,2,0.9,1
1999,20,Winter,1.3,0.4,1.2
1999,20,Winter,1.4,0.6,1.4
1999,20,Winter,1.6,0.6,1.3
1999,1,Winter,9.1,3.7,7.5
1999,1,Winter,6.9,2.4,5.8
1999,1,Winter,15.3,6.3,11.6
1999,1,Winter,7.7,3.1,6.1
1999,1,Winter,10.8,4.3,8.1
1999,1,Winter,11.5,4.8,8.8
1999,1,Winter,6.7,2.4,5.3
1999,1,Winter,6.8,2.4,5.5
1999,1,Winter,8.7,3.4,6.4
1999,1,Winter,7.6,3,5.7
1999,1,Winter,8.9,3.5,6.4
1999,1,Winter,4,7.4,3.3
1999,1,Winter,5.3,2.1,4.1
1999,1,Winter,4.4,1.5,3.6
1999,1,Winter,4.5,1.4,3.6
1999,1,Winter,7.4,2.8,5.8
1999,1,Winter,5.7,2.3,4.5
1999,1,Winter,3.9,1.1,3.4
1999,1,Winter,4.6,1.9,3.6
1999,1,Winter,11,4.4,8.6
1999,1,Winter,8,3.4,7.2
1999,1,Winter,7.7,3.4,6.5
1999,1,Winter,10.8,4.1,7.7
1999,1,Winter,5.7,2,4.5
1999,1,Winter,5.9,2.2,4.9
1999,1,Winter,4.1,1.6,3.5
1999,1,Winter,9.4,3.8,7.7
1999,1,Winter,6.7,2.4,5.5
1999,1,Winter,6.5,2.4,5
1999,1,Winter,4.8,2.9,4
1999,1,Winter,5.5,2.2,4.5
1999,1,Winter,4.6,1.9,4
1999,1,Winter,4.8,1.7,3.8
1999,1,Winter,4.5,1.5,3.8
1999,1,Winter,4.5,1.8,3.5
1999,1,Winter,4.5,1.8,3.8
1999,1,Winter,3.1,1.2,3
1999,1,Winter,4.9,1.4,3.8
1999,1,Winter,11.6,4.7,8.5
1999,1,Winter,10.5,4.2,8.4
1999,1,Winter,15.2,5.8,11.5
1999,1,Winter,13.9,5.7,10.9
1999,1,Winter,17.4,7.6,12
1999,1,Winter,9.5,3.7,9.4
1999,1,Winter,9.3,3.7,7.7
1999,1,Winter,4.6,1.5,3.5
1999,1,Winter,6.6,2.5,5.3
1999,1,Winter,6.8,2.4,5.4
1999,1,Winter,6,2.4,5.2
1999,1,Winter,8,3.4,6.1
1999,1,Winter,4.6,1.6,3.5
1999,1,Winter,4,1.4,3.3
1999,1,Winter,3.7,1.6,3.4
1999,1,Winter,4,1.4,3.3
1999,1,Winter,3.5,1.4,3
1999,1,Winter,4,1.4,3.3
1999,1,Winter,3.7,1.3,2.8
1999,1,Winter,3.5,1.4,3.3
1999,1,Winter,3.7,1.5,3
1999,1,Winter,3.4,1.3,2.7
1999,1,Winter,4.5,1.5,3.4
1999,1,Winter,3.4,1.4,2.8
1999,1,Winter,3.3,1.2,2.6
1999,1,Winter,3.6,1.5,3.4
1999,1,Winter,5,1.8,4.4
1999,1,Winter,3.2,1.2,2.8
1999,1,Winter,4,1.3,3.1
1999,1,Winter,2.9,1.2,2.4
1999,1,Winter,2.9,1.1,2.6
1999,1,Winter,3.9,1.3,3
1999,1,Winter,3.1,1.2,2.6
1999,1,Winter,3.6,1.1,3.1
1999,1,Winter,3,1.1,2.6
1999,1,Winter,3.3,1.4,2.8
1999,1,Winter,2.5,0.9,2.3
1999,1,Winter,3,1.1,2.6
1999,1,Winter,2.6,0.9,2.3
1999,1,Winter,3.8,1.5,3
1999,1,Winter,15.1,4.7,11.9
1999,1,Winter,11.7,3.5,10.2
1999,1,Winter,10.9,3.5,9.6
1999,1,Winter,9.7,3.6,7.9
1999,1,Winter,11.1,3.1,8.6
1999,1,Winter,9.8,3.4,7.8
1999,1,Winter,10.4,3.3,8.7
1999,1,Winter,10,3.2,9.5
1999,1,Winter,9.7,3.2,7.6
1999,1,Winter,9.1,2.2,7.6
1999,1,Winter,10.3,3.2,7.9
1999,1,Winter,11.7,3.5,9.2
1999,1,Winter,10.5,3.3,8.5
1999,1,Winter,4.5,2.1,3.9
1999,1,Winter,2.1,0.8,1.8
1999,1,Winter,2.8,1.1,2.5
1999,1,Winter,2.1,0.8,1.8
1999,1,Winter,1.8,0.8,1.5
1999,1,Winter,4.1,1.8,3.2
1999,1,Winter,4.4,1.8,4.2
1999,1,Winter,4.4,1.2,3.6
1999,1,Winter,4.3,1.7,3.7
1999,1,Winter,3.9,1.6,3.2
1999,1,Winter,4.3,1.6,3.5
1999,1,Winter,4.4,1.6,3.6
1999,1,Winter,3.9,1.5,3.2
1999,1,Winter,4.2,1.6,3.3
1999,1,Winter,3.5,1.3,3
1999,1,Winter,3.4,1.2,2.6
1999,1,Winter,2.5,1,2.2
1999,1,Winter,2.5,1.1,2.5
1999,1,Winter,2.9,1.2,2.6
1999,1,Winter,3.7,1.3,2.8
1999,1,Winter,2.7,1,2.4
1999,1,Winter,2.9,1,2.4
1999,1,Winter,3,1.5,2.5
1999,1,Winter,2.8,1.3,2.6
1999,1,Winter,2.7,1,2.3
1999,1,Winter,2.8,1.2,2.7
1999,1,Winter,9.6,3.3,8.1
1999,1,Winter,9.1,3.4,7.7
1999,1,Winter,7.3,3.2,6.3
1999,1,Winter,7.6,3.1,7.3
1999,1,Winter,7.2,3,6.5
1999,1,Winter,7.6,2.5,6.2
1999,1,Winter,7.6,2.9,7.4
1999,1,Winter,7.9,2.5,6.4
1999,1,Winter,11.4,4.4,9.4
1999,1,Winter,10.8,3.8,8.9
1999,1,Winter,9.7,3.4,8.6
1999,1,Winter,12.4,3.4,8.1
1999,1,Winter,9.5,3.3,8.7
1999,1,Winter,9.2,3.5,7.1
1999,1,Winter,4.3,2.9,6.9
1999,1,Winter,3,1.7,3.1
1999,1,Winter,5.8,1.2,2.2
1999,1,Winter,2.5,0.9,2.1
1999,1,Winter,2.3,1,2
1999,1,Winter,2.6,0.9,2
1999,1,Winter,2.6,0.9,2
1999,1,Winter,2.1,0.7,1.8
1999,1,Winter,2,0.8,1.7
1999,1,Winter,2.4,1,2
1999,1,Winter,2.1,0.8,2.2
2000,15,Winter,13.6,5.5,10.8
2000,15,Winter,14.4,5.6,11.1
2000,15,Winter,9.9,3.8,6.9
2000,15,Winter,10.3,3.5,7.4
2000,15,Winter,10.5,4.3,9
2000,15,Winter,8.9,3.8,6.8
2000,15,Winter,6.1,2.3,4.9
2000,15,Winter,15.7,5.9,1.6
2000,15,Winter,6.3,2.4,1.5
2000,15,Winter,6.6,2.4,5.5
2000,15,Winter,12.5,5.6,10.2
2000,15,Winter,6.9,2.5,5.8
2000,15,Winter,4.9,1.7,3.8
2000,15,Winter,4.7,1.8,4.2
2000,15,Winter,5.4,1.8,4.7
2000,15,Winter,9.3,1.6,3.7
2000,15,Winter,4.7,1.7,3.6
2000,15,Winter,4.5,1.7,3.5
2000,15,Winter,4.2,1.6,3.5
2000,15,Winter,3.8,1.4,3.1
2000,15,Winter,4.3,1,3.4
2000,15,Winter,3.6,1.4,2.9
2000,15,Winter,6.9,2.1,5.1
2000,15,Winter,4.9,1.6,3.6
2000,15,Winter,3.1,1.3,2.7
2000,15,Winter,2.8,1.1,2
2000,15,Winter,3.1,1,2.5
2000,15,Winter,8,2.8,6.2
2000,15,Winter,8.3,2.9,6.4
2000,15,Winter,7.9,3.2,6
2000,15,Winter,7.7,2.7,6.1
2000,15,Winter,9,3.5,7.3
2000,15,Winter,8.4,3.1,6.5
2000,15,Winter,6.4,2.3,5.3
2000,15,Winter,7.3,2.7,5.7
2000,15,Winter,6,2.8,4.7
2000,15,Winter,6.5,2.6,5.2
2000,15,Winter,5.2,2.1,4.5
2000,15,Winter,9,3.7,7
2000,15,Winter,4.9,1.8,4.1
2000,15,Winter,4.6,1.8,3.8
2000,15,Winter,4.1,1.9,3.8
2000,15,Winter,4.2,1.7,3.7
2000,15,Winter,4.4,1.5,3.4
2000,15,Winter,4.3,1.6,3.5
2000,15,Winter,3.7,1.7,3.1
2000,15,Winter,3.8,1.5,3.2
2000,15,Winter,4.1,1.5,3.3
2000,15,Winter,3.8,2.1,3
2000,15,Winter,3.3,1.5,2.9
2000,15,Winter,3.3,1.4,2.6
2000,15,Winter,3,1.3,2.6
2000,15,Winter,3.5,1.1,3.1
2000,15,Winter,3.1,1.3,2.5
2000,15,Winter,7,2.7,5.5
2000,15,Winter,10.2,3.6,7.8
2000,15,Winter,9.1,3.2,7.1
2000,15,Winter,7.6,3.3,6.1
2000,15,Winter,7,2.8,6
2000,15,Winter,9.1,3.7,7.4
2000,15,Winter,6.8,2.6,5.3
2000,15,Winter,12.8,4.6,9.4
2000,15,Winter,5.8,2.1,4.8
2000,15,Winter,5.7,2.3,4.5
2000,15,Winter,9.6,3.7,7.8
2000,15,Winter,5.1,1.9,4.3
2000,15,Winter,4.5,1.8,3.6
2000,15,Winter,4.7,3.7,3.8
2000,15,Winter,4.4,1.7,3.5
2000,15,Winter,4.3,1.7,3.4
2000,15,Winter,4.8,1.5,3.5
2000,15,Winter,4,1.5,3.4
2000,15,Winter,24.3,2.1,3.8
2000,15,Winter,4.3,1.5,3.5
2000,15,Winter,4,1.5,3.2
2000,15,Winter,3.7,1.6,3.2
2000,15,Winter,3.5,1.4,2.9
2000,15,Winter,3.9,1.4,3.3
2000,15,Winter,2.4,1,2
2000,15,Winter,2.7,1,2.3
2000,15,Winter,2.5,1.1,2.1
2000,15,Winter,3.4,1.4,3
2000,15,Winter,2.8,1.1,2.3
2000,15,Winter,2.9,1,2.5
2000,15,Winter,3.3,1.3,2.8
2000,15,Winter,3.1,1.2,2.1
2000,15,Winter,3.8,1.5,2.8
2000,15,Winter,3,1.2,2.4
2000,15,Winter,17.9,6.2,11.4
2000,15,Winter,16.5,6,11.5
2000,15,Winter,3.8,1.7,3
2000,15,Winter,4.8,1.8,3.8
2000,15,Winter,4,1.5,3
2000,15,Winter,2.8,1.3,2.4
2000,15,Winter,3,1.2,2.5
2000,15,Winter,3,1.1,2.4
2000,15,Winter,2.7,1.2,2.6
2000,15,Winter,3.5,1.8,2.9
2000,15,Winter,2.7,1.1,2.4
2000,15,Winter,2.1,1,1.8
2000,15,Winter,2.8,1.3,2.5
2000,15,Winter,2.4,0.9,2.1
2000,15,Winter,3.1,1.2,2.6
2000,15,Winter,2.1,0.9,1.8
2000,15,Winter,3.5,1.4,2.9
2000,15,Winter,3,1.1,2.3
2000,15,Winter,4.2,1.7,3.1
2000,15,Winter,4.4,1.7,3.5
2000,15,Winter,3.3,1.4,3
2000,15,Winter,10.7,3.6,7.3
2000,15,Winter,2.5,1,2.2
2000,15,Winter,2.5,1,2.2
2000,15,Winter,2.5,1,2
2000,15,Winter,2.9,1.5,2.7
2000,15,Winter,3.4,1.4,2.8
2000,15,Winter,2.9,1.2,3.6
2000,15,Winter,2.9,1.2,2.4
2000,15,Winter,3.4,1.3,2.6
2000,15,Winter,3.3,1.2,2.6
2000,15,Winter,2.6,1,2
2000,15,Winter,2.7,1.1,2.2
2000,15,Winter,3,1,2.3
2000,15,Winter,2.5,1.1,2.2
2000,15,Winter,3,1.3,2.3
2000,15,Winter,2.8,1.2,2.2
2000,15,Winter,2.2,0.8,2
2000,15,Winter,2.6,0.9,2
2018,mig 1-1,Summer,5.3,1.8,3.4
2018,mig 1-1,Summer,1.8,0.8,1.5
2018,mig 1-1,Summer,9.9,4,8.1
2018,mig 1-1,Summer,9.6,4,7.3
2018,mig 1-1,Summer,9.4,4,7.3
2018,mig 1-1,Summer,9.3,3.7,6.5
2018,mig 1-1,Summer,8.9,4.5,5.8
2018,mig 1-1,Summer,6.6,2.5,5.5
2018,mig 1-1,Summer,9.6,4.5,6.3
2018,mig 1-1,Summer,8.7,4,7
2018,mig 1-1,Summer,1.7,0.6,1.4
2018,mig 1-1,Summer,1.4,0.7,1.2
2018,mig 1-1,Summer,0.8,0.3,0.7
2018,mig 1-1,Summer,0.7,0.3,0.6
2018,mig 1-1,Summer,0.7,0.3,0.6
2018,mig 1-1,Summer,0.6,0.4,0.7
2018,mig 1-1,Summer,0.8,0.4,0.8
2018,mig 1-1,Summer,0.8,0.4,0.8
2018,mig 1-1,Summer,3.3,1.2,2.7
2018,mig 1-1,Summer,8.2,3.3,5.1
2018,mig 1-1,Summer,9.1,3.7,6.9
2018,mig 1-1,Summer,9.9,4.6,7.5
2018,mig 1-1,Summer,4.2,1.6,3.6
2018,mig 1-1,Summer,5.1,1.8,4.3
2018,mig 1-1,Summer,7.2,2.7,5.7
2018,mig 1-1,Summer,8.2,3.8,5.6
2018,mig 1-1,Summer,9.7,4.4,6.2
2018,mig 1-1,Summer,1.6,0.7,1.4
2018,mig 1-1,Summer,1.2,0.6,1.2
2018,mig 1-1,Summer,0.9,0.4,0.8
2018,mig 1-1,Summer,0.7,0.3,0.6
2018,mig 1-1,Summer,0.9,0.5,0.8
2018,mig 1-1,Summer,0.8,0.4,0.7
2018,mig 1-1,Summer,0.7,0.4,0.8
2018,mig 1-1,Summer,0.9,0.5,0.8
2018,mig 1-2,Summer,2.3,0.8,2.1
2018,mig 1-2,Summer,4.8,1.8,3.3
2018,mig 1-2,Summer,2.4,1.1,2.1
2018,mig 1-2,Summer,2.3,0.9,1.6
2018,mig 1-2,Summer,7.7,3.3,5.6
2018,mig 1-2,Summer,8.3,3.1,5.6
2018,mig 1-2,Summer,8.4,3.6,5.6
2018,mig 1-2,Summer,8.3,3.7,6.3
2018,mig 1-2,Summer,8.6,3.3,6
2018,mig 1-2,Summer,9.3,4,5.9
2018,mig 1-2,Summer,8.3,3.6,5.2
2018,mig 1-2,Summer,0.9,0.5,0.8
2018,mig 1-2,Summer,0.5,0.4,0.7
2018,mig 1-2,Summer,8.4,3.2,5.8
2018,mig 1-2,Summer,5.6,3,4.3
2018,mig 1-2,Summer,6.2,2.2,4.7
2018,mig 1-2,Summer,2.7,1.3,1.9
2018,mig 1-2,Summer,5.3,2.2,4
2018,mig 1-2,Summer,1.3,0.8,1.2
2018,mig 1-2,Summer,8.3,3.4,5.5
2018,mig 1-2,Summer,9.8,4.6,7.2
2018,mig 1-2,Summer,8.2,3.2,5.1
2018,mig 1-2,Summer,8.9,3.5,6.5
2018,mig 1-2,Summer,1.7,0.7,1.4
2018,mig 1-2,Summer,0.8,0.3,0.8
2018,mig 1-2,Summer,0.9,0.4,0.8
2018,mig 1-3,Summer,7.3,3.2,5.2
2018,mig 1-2,Summer,8.9,3.5,6.4
2018,mig 1-2,Summer,10.6,4.8,6.7
2018,mig 1-2,Summer,9.6,3.6,7.2
2018,mig 1-2,Summer,10.2,4,6.3
2018,mig 1-2,Summer,8.6,3.9,6.1
2018,mig 1-2,Summer,7.3,3.2,5.6
2018,mig 1-2,Summer,8.2,3.3,5.5
2018,mig 1-2,Summer,1.2,0.6,1
2018,mig 1-2,Summer,1.4,0.6,1.2
2018,mig 1-2,Summer,1.6,0.7,1.3
2018,mig 1-2,Summer,1.9,0.9,1.5
2018,mig 1-2,Summer,0.7,0.3,0.7
2018,mig 1-2,Summer,6.8,2.5,5.2
2018,mig 1-2,Summer,7.5,3.2,5.7
2018,mig 1-2,Summer,7.3,3.4,6
2018,mig 1-2,Summer,9.4,3.9,6.1
2018,mig 1-2,Summer,10.5,4.4,6.5
2018,mig 1-2,Summer,9.3,3.8,6
2018,mig 1-2,Summer,8.8,3.7,6
2018,mig 1-2,Summer,1.3,0.5,1
2018,mig 1-2,Summer,1.9,0.7,1.6
2018,mig 1-2,Summer,1.8,0.9,1.6
2018,mig 1-2,Summer,2.3,1,2
2018,mig 1-2,Summer,0.7,0.4,0.7
2018,mig 2-1,Summer,3.7,1.7,2.9
2018,mig 2-1,Summer,4.2,1.7,3.6
2018,mig 2-1,Summer,5.6,2.2,3.8
2018,mig 2-1,Summer,4.7,2,3.9
2018,mig 2-1,Summer,6.5,2.6,4.6
2018,mig 2-1,Summer,1.5,0.7,1.4
2018,mig 2-1,Summer,5.8,2.1,4.3
2018,mig 2-1,Summer,4,1.7,3.8
2018,mig 2-1,Summer,6.1,2.7,4.3
2018,mig 2-1,Summer,5.2,2.3,4.7
2018,mig 2-1,Summer,5.4,2.2,4.3
2018,mig 2-2,Summer,6.3,2.7,4.7
2018,mig 2-2,Summer,6.6,2.6,5.1
2018,mig 2-2,Summer,1.2,0.3,1
2018,mig 2-2,Summer,5.7,2.6,4.7
2018,mig 2-2,Summer,6.4,2.6,5.2
2018,mig 2-3,Summer,4.8,2.2,3.5
2018,mig 2-3,Summer,7.3,2.9,4.9
2018,mig 2-3,Summer,7.1,2.8,5.2
2018,mig 2-3,Summer,4.4,2,3.8
2018,mig 2-3,Summer,4.1,1.6,3.3
2018,mig 2-3,Summer,6.3,2.9,4
2018,mig 2-3,Summer,6.2,2.6,5.1
2018,mig 3-1,Summer,5.6,2.5,4.9
2018,mig 3-1,Summer,4.6,1.9,3.6
2018,mig 3-1,Summer,3.9,1.7,3.3
2018,mig 3-1,Summer,7,2.7,5.5
2018,mig 3-1,Summer,3.2,1.6,2.8
2018,mig 3-1,Summer,6.1,2.5,4.7
2018,mig 3-1,Summer,3.6,1.6,3.1
2018,mig 3-1,Summer,4.8,2.4,1.7
2018,mig 3-1,Summer,5.2,2.1,3.6
2018,mig 3-2,Summer,5.4,2.6,4.1
2018,mig 3-2,Summer,5,2.2,3.7
2018,mig 3-2,Summer,3.2,1.3,2.6
2018,mig 3-2,Summer,7,2.7,5.5
2018,mig 3-2,Summer,3,1.2,2.4
2018,mig 3-2,Summer,3.6,1.6,3
2018,mig 3-3,Summer,3.8,1.5,2.9
2018,mig 3-3,Summer,4.6,1.7,3.8
2018,mig 3-3,Summer,5,2,3.5
2018,mig 3-3,Summer,5.5,2.1,4.5
2018,mig 4-1,Summer,4,1.7,3.1
2018,mig 4-1,Summer,4.8,2,3.8
2018,mig 4-1,Summer,4.4,1.9,3.3
2018,mig 4-1,Summer,2.5,1,2
2018,mig 4-2,Summer,6.3,2.8,4.3
2018,mig 4-2,Summer,5.9,2.6,5
2018,mig 4-3,Summer,6.6,2.7,5
2018,mig 4-3,Summer,0.8,0.4,0.8
2018,mig 4-3,Summer,2.3,0.9,1.9
2018,mig 5-1,Summer,7.8,3.5,5.1
2018,mig 5-1,Summer,6.4,2.6,4.8
2018,mig 5-1,Summer,3.7,1.9,3.1
2018,mig 5-1,Summer,9.3,3.8,7.1
2018,mig 5-1,Summer,9.4,4.1,7.5
2018,mig 5-1,Summer,1.8,0.7,1.4
2018,mig 5-1,Summer,7.9,3.2,5.5
2018,mig 5-1,Summer,8.6,2.2,6.8
2018,mig 5-1,Summer,4.8,1.9,3.9
2018,mig 5-1,Summer,10.8,4.5,8.3
2018,mig 5-1,Summer,10.9,4.3,7.7
2018,mig 5-2,Summer,20.2,8.7,15.1
2018,mig 5-2,Summer,8.3,3.5,6.7
2018,mig 5-2,Summer,6.5,2.6,4.8
2018,mig 5-2,Summer,5.6,2.2,4.6
2018,mig 5-2,Summer,4.5,1.8,3.6
2018,mig 5-2,Summer,2.2,1,2.2
2018,mig 5-3,Summer,7.8,3.7,6.4
2018,mig 5-3,Summer,10,3.8,7.1
2018,mig 5-3,Summer,7.8,9.1,5.7
2018,mig 5-3,Summer,10.2,4.1,7.7
2018,mig 5-3,Summer,6.5,2.8,4.5
2018,mig 5-3,Summer,7.5,1,1.9
2018,mig 5-3,Summer,7.7,3.2,5.9
2018,mig 5-3,Summer,8.3,3.4,6.9
2018,mig 5 4,Summer,1.4,0.5,1.1
2018,mig 5 4,Summer,1.7,0.5,1.2
2018,mig 5 4,Summer,1.2,0.4,0.9
2018,mig 5 4,Summer,1.7,0.6,1.4
2018,mig 5 4,Summer,1.6,0.7,1.4
