Year,Bank,Sample,L,L_class
2002,vor4,1,21,NA
2002,vor4,1,21,NA
2002,vor4,1,21,NA
2002,vor4,1,21,NA
2002,vor4,1,6,NA
2002,vor4,1,6,NA
2002,vor4,1,22,NA
2002,vor4,1,22,NA
2002,vor4,1,22,NA
2002,vor4,1,22,NA
2002,vor4,1,22,NA
2002,vor4,1,22,NA
2002,vor4,1,7,NA
2002,vor4,1,23,NA
2002,vor4,1,23,NA
2002,vor4,1,23,NA
2002,vor4,1,23,NA
2002,vor4,1,8,NA
2002,vor4,1,8,NA
2002,vor4,1,8,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,24,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,25,NA
2002,vor4,1,10,NA
2002,vor4,1,26,NA
2002,vor4,1,26,NA
2002,vor4,1,26,NA
2002,vor4,1,26,NA
2002,vor4,1,26,NA
2002,vor4,1,11,NA
2002,vor4,1,11,NA
2002,vor4,1,11,NA
2002,vor4,1,27,NA
2002,vor4,1,27,NA
2002,vor4,1,27,NA
2002,vor4,1,27,NA
2002,vor4,1,27,NA
2002,vor4,1,12,NA
2002,vor4,1,12,NA
2002,vor4,1,12,NA
2002,vor4,1,28,NA
2002,vor4,1,28,NA
2002,vor4,1,28,NA
2002,vor4,1,28,NA
2002,vor4,1,13,NA
2002,vor4,1,13,NA
2002,vor4,1,13,NA
2002,vor4,1,13,NA
2002,vor4,1,29,NA
2002,vor4,1,14,NA
2002,vor4,1,14,NA
2002,vor4,1,14,NA
2002,vor4,1,14,NA
2002,vor4,1,30,NA
2002,vor4,1,30,NA
2002,vor4,1,30,NA
2002,vor4,1,15,NA
2002,vor4,1,15,NA
2002,vor4,1,15,NA
2002,vor4,1,15,NA
2002,vor4,1,15,NA
2002,vor4,1,15,NA
2002,vor4,1,31,NA
2002,vor4,1,31,NA
2002,vor4,1,31,NA
2002,vor4,1,16,NA
2002,vor4,1,32,NA
2002,vor4,1,32,NA
2002,vor4,1,17,NA
2002,vor4,1,17,NA
2002,vor4,1,17,NA
2002,vor4,1,18,NA
2002,vor4,1,18,NA
2002,vor4,1,18,NA
2002,vor4,1,18,NA
2002,vor4,1,18,NA
2002,vor4,1,34,NA
2002,vor4,1,19,NA
2002,vor4,1,19,NA
2002,vor4,1,19,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,1,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,2,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,3,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,4,NA
2002,vor4,4,5,NA
2002,vor4,4,5,NA
2002,vor4,4,5,NA
2002,vor4,4,5,NA
2002,vor4,4,23,NA
2002,vor4,4,23,NA
2002,vor4,4,23,NA
2002,vor4,4,6,NA
2002,vor4,4,6,NA
2002,vor4,4,24,NA
2002,vor4,4,24,NA
2002,vor4,4,24,NA
2002,vor4,4,24,NA
2002,vor4,4,7,NA
2002,vor4,4,25,NA
2002,vor4,4,25,NA
2002,vor4,4,25,NA
2002,vor4,4,25,NA
2002,vor4,4,8,NA
2002,vor4,4,26,NA
2002,vor4,4,26,NA
2002,vor4,4,26,NA
2002,vor4,4,9,NA
2002,vor4,4,9,NA
2002,vor4,4,27,NA
2002,vor4,4,27,NA
2002,vor4,4,28,NA
2002,vor4,4,28,NA
2002,vor4,4,28,NA
2002,vor4,4,28,NA
2002,vor4,4,28,NA
2002,vor4,4,29,NA
2002,vor4,4,29,NA
2002,vor4,4,29,NA
2002,vor4,4,29,NA
2002,vor4,4,29,NA
2002,vor4,4,12,NA
2002,vor4,4,12,NA
2002,vor4,4,30,NA
2002,vor4,4,30,NA
2002,vor4,4,30,NA
2002,vor4,4,13,NA
2002,vor4,4,13,NA
2002,vor4,4,31,NA
2002,vor4,4,31,NA
2002,vor4,4,14,NA
2002,vor4,4,14,NA
2002,vor4,4,14,NA
2002,vor4,4,14,NA
2002,vor4,4,32,NA
2002,vor4,4,32,NA
2002,vor4,4,32,NA
2002,vor4,4,15,NA
2002,vor4,4,15,NA
2002,vor4,4,15,NA
2002,vor4,4,15,NA
2002,vor4,4,33,NA
2002,vor4,4,34,NA
2002,vor4,4,34,NA
2002,vor4,4,17,NA
2002,vor4,4,17,NA
2002,vor4,4,35,NA
2002,vor4,4,18,NA
2002,vor4,4,19,NA
2002,vor4,4,19,NA
2002,vor4,4,19,NA
2002,vor4,4,19,NA
2002,vor4,4,20,NA
2002,vor4,4,20,NA
2002,vor4,4,21,NA
2002,vor4,4,22,NA
2002,vor4,4,22,NA
2002,vor4,4,22,NA
2002,vor5,2,1,NA
2002,vor5,2,1,NA
2002,vor5,2,1,NA
2002,vor5,2,2,NA
2002,vor5,2,2,NA
2002,vor5,2,3,NA
2002,vor5,2,3,NA
2002,vor5,2,3,NA
2002,vor5,2,4,NA
2002,vor5,2,4,NA
2002,vor5,2,4,NA
2002,vor5,2,6,NA
2002,vor5,2,26,NA
2002,vor5,2,26,NA
2002,vor5,2,26,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,27,NA
2002,vor5,2,9,NA
2002,vor5,2,29,NA
2002,vor5,2,29,NA
2002,vor5,2,29,NA
2002,vor5,2,29,NA
2002,vor5,2,30,NA
2002,vor5,2,30,NA
2002,vor5,2,30,NA
2002,vor5,2,30,NA
2002,vor5,2,30,NA
2002,vor5,2,31,NA
2002,vor5,2,32,NA
2002,vor5,2,13,NA
2002,vor5,2,13,NA
2002,vor5,2,13,NA
2002,vor5,2,13,NA
2002,vor5,2,13,NA
2002,vor5,2,33,NA
2002,vor5,2,33,NA
2002,vor5,2,33,NA
2002,vor5,2,33,NA
2002,vor5,2,14,NA
2002,vor5,2,34,NA
2002,vor5,2,15,NA
2002,vor5,2,15,NA
2002,vor5,2,15,NA
2002,vor5,2,15,NA
2002,vor5,2,15,NA
2002,vor5,2,35,NA
2002,vor5,2,16,NA
2002,vor5,2,17,NA
2002,vor5,2,17,NA
2002,vor5,2,38,NA
2002,vor5,2,19,NA
2002,vor5,2,20,NA
2002,vor5,2,20,NA
2002,vor5,2,20,NA
2002,vor5,2,20,NA
2002,vor5,2,20,NA
2002,vor5,2,20,NA
2002,vor5,2,21,NA
2002,vor5,2,21,NA
2002,vor5,2,21,NA
2002,vor5,2,21,NA
2002,vor5,2,21,NA
2002,vor5,2,41,NA
2002,vor5,2,22,NA
2002,vor5,2,22,NA
2002,vor5,2,22,NA
2002,vor5,2,23,NA
2002,vor5,2,23,NA
2002,vor5,2,23,NA
2002,vor5,2,23,NA
2002,vor5,2,23,NA
2002,vor5,2,23,NA
2002,vor5,2,24,NA
2002,vor5,2,45,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,2,25,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,1,NA
2002,vor5,4,2,NA
2002,vor5,4,2,NA
2002,vor5,4,2,NA
2002,vor5,4,2,NA
2002,vor5,4,2,NA
2002,vor5,4,3,NA
2002,vor5,4,3,NA
2002,vor5,4,4,NA
2002,vor5,4,4,NA
2002,vor5,4,4,NA
2002,vor5,4,5,NA
2002,vor5,4,5,NA
2002,vor5,4,5,NA
2002,vor5,4,6,NA
2002,vor5,4,7,NA
2002,vor5,4,7,NA
2002,vor5,4,7,NA
2002,vor5,4,8,NA
2002,vor5,4,8,NA
2002,vor5,4,8,NA
2002,vor5,4,28,NA
2002,vor5,4,28,NA
2002,vor5,4,9,NA
2002,vor5,4,9,NA
2002,vor5,4,9,NA
2002,vor5,4,29,NA
2002,vor5,4,29,NA
2002,vor5,4,29,NA
2002,vor5,4,10,NA
2002,vor5,4,10,NA
2002,vor5,4,10,NA
2002,vor5,4,10,NA
2002,vor5,4,10,NA
2002,vor5,4,10,NA
2002,vor5,4,30,NA
2002,vor5,4,11,NA
2002,vor5,4,31,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,12,NA
2002,vor5,4,32,NA
2002,vor5,4,13,NA
2002,vor5,4,13,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,33,NA
2002,vor5,4,14,NA
2002,vor5,4,14,NA
2002,vor5,4,34,NA
2002,vor5,4,34,NA
2002,vor5,4,15,NA
2002,vor5,4,15,NA
2002,vor5,4,15,NA
2002,vor5,4,35,NA
2002,vor5,4,16,NA
2002,vor5,4,16,NA
2002,vor5,4,16,NA
2002,vor5,4,17,NA
2002,vor5,4,17,NA
2002,vor5,4,17,NA
2002,vor5,4,17,NA
2002,vor5,4,17,NA
2002,vor5,4,17,NA
2002,vor5,4,37,NA
2002,vor5,4,37,NA
2002,vor5,4,18,NA
2002,vor5,4,18,NA
2002,vor5,4,18,NA
2002,vor5,4,18,NA
2002,vor5,4,18,NA
2002,vor5,4,38,NA
2002,vor5,4,19,NA
2002,vor5,4,19,NA
2002,vor5,4,19,NA
2002,vor5,4,20,NA
2002,vor5,4,20,NA
2002,vor5,4,20,NA
2002,vor5,4,20,NA
2002,vor5,4,20,NA
2002,vor5,4,20,NA
2002,vor5,4,21,NA
2002,vor5,4,21,NA
2002,vor5,4,22,NA
2002,vor5,4,22,NA
2002,vor5,4,22,NA
2002,vor5,4,22,NA
2002,vor5,4,23,NA
2002,vor5,4,23,NA
2002,vor5,4,23,NA
2002,vor5,4,24,NA
2002,vor5,4,24,NA
2002,vor5,4,24,NA
2002,vor5,4,24,NA
2002,vor5,4,24,NA
2002,vor5,4,25,NA
2002,vor5,4,25,NA
2002,vor5,4,25,NA
2002,vor5,4,25,NA
2002,vor5,4,25,NA
2002,vor5,4,25,NA
2002,vor5,4,26,NA
2002,vor5,4,27,NA
2002,vor5,4,27,NA
2002,vor5,4,27,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,1,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,2,NA
2002,vor4,3,3,NA
2002,vor4,3,3,NA
2002,vor4,3,3,NA
2002,vor4,3,3,NA
2002,vor4,3,3,NA
2002,vor4,3,4,NA
2002,vor4,3,4,NA
2002,vor4,3,4,NA
2002,vor4,3,5,NA
2002,vor4,3,5,NA
2002,vor4,3,5,NA
2002,vor4,3,5,NA
2002,vor4,3,5,NA
2002,vor4,3,5,NA
2002,vor4,3,6,NA
2002,vor4,3,6,NA
2002,vor4,3,6,NA
2002,vor4,3,7,NA
2002,vor4,3,7,NA
2002,vor4,3,7,NA
2002,vor4,3,7,NA
2002,vor4,3,7,NA
2002,vor4,3,7,NA
2002,vor4,3,27,NA
2002,vor4,3,27,NA
2002,vor4,3,27,NA
2002,vor4,3,27,NA
2002,vor4,3,8,NA
2002,vor4,3,8,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,28,NA
2002,vor4,3,9,NA
2002,vor4,3,9,NA
2002,vor4,3,29,NA
2002,vor4,3,10,NA
2002,vor4,3,10,NA
2002,vor4,3,10,NA
2002,vor4,3,10,NA
2002,vor4,3,10,NA
2002,vor4,3,10,NA
2002,vor4,3,30,NA
2002,vor4,3,11,NA
2002,vor4,3,11,NA
2002,vor4,3,11,NA
2002,vor4,3,11,NA
2002,vor4,3,11,NA
2002,vor4,3,30,NA
2002,vor4,3,12,NA
2002,vor4,3,12,NA
2002,vor4,3,12,NA
2002,vor4,3,12,NA
2002,vor4,3,12,NA
2002,vor4,3,32,NA
2002,vor4,3,13,NA
2002,vor4,3,13,NA
2002,vor4,3,13,NA
2002,vor4,3,13,NA
2002,vor4,3,33,NA
2002,vor4,3,14,NA
2002,vor4,3,14,NA
2002,vor4,3,14,NA
2002,vor4,3,34,NA
2002,vor4,3,15,NA
2002,vor4,3,15,NA
2002,vor4,3,15,NA
2002,vor4,3,15,NA
2002,vor4,3,16,NA
2002,vor4,3,16,NA
2002,vor4,3,17,NA
2002,vor4,3,17,NA
2002,vor4,3,17,NA
2002,vor4,3,18,NA
2002,vor4,3,18,NA
2002,vor4,3,18,NA
2002,vor4,3,18,NA
2002,vor4,3,18,NA
2002,vor4,3,19,NA
2002,vor4,3,19,NA
2002,vor4,3,19,NA
2002,vor4,3,19,NA
2002,vor4,3,19,NA
2002,vor4,3,20,NA
2002,vor4,3,20,NA
2002,vor4,3,20,NA
2002,vor4,3,20,NA
2002,vor4,3,20,NA
2002,vor4,3,21,NA
2002,vor4,3,21,NA
2002,vor4,3,21,NA
2002,vor4,3,21,NA
2002,vor4,3,21,NA
2002,vor4,3,21,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,22,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,23,NA
2002,vor4,3,24,NA
2002,vor4,3,24,NA
2002,vor4,3,24,NA
2002,vor4,3,24,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,25,NA
2002,vor4,3,26,NA
2002,vor4,3,26,NA
2002,vor5,1,1,NA
2002,vor5,1,1,NA
2002,vor5,1,1,NA
2002,vor5,1,1,NA
2002,vor5,1,1,NA
2002,vor5,1,3,NA
2002,vor5,1,3,NA
2002,vor5,1,4,NA
2002,vor5,1,4,NA
2002,vor5,1,4,NA
2002,vor5,1,4,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,27,NA
2002,vor5,1,8,NA
2002,vor5,1,28,NA
2002,vor5,1,28,NA
2002,vor5,1,28,NA
2002,vor5,1,28,NA
2002,vor5,1,9,NA
2002,vor5,1,9,NA
2002,vor5,1,9,NA
2002,vor5,1,9,NA
2002,vor5,1,29,NA
2002,vor5,1,29,NA
2002,vor5,1,29,NA
2002,vor5,1,30,NA
2002,vor5,1,30,NA
2002,vor5,1,11,NA
2002,vor5,1,11,NA
2002,vor5,1,11,NA
2002,vor5,1,31,NA
2002,vor5,1,12,NA
2002,vor5,1,12,NA
2002,vor5,1,32,NA
2002,vor5,1,13,NA
2002,vor5,1,13,NA
2002,vor5,1,13,NA
2002,vor5,1,13,NA
2002,vor5,1,13,NA
2002,vor5,1,14,NA
2002,vor5,1,14,NA
2002,vor5,1,14,NA
2002,vor5,1,14,NA
2002,vor5,1,34,NA
2002,vor5,1,15,NA
2002,vor5,1,15,NA
2002,vor5,1,15,NA
2002,vor5,1,15,NA
2002,vor5,1,16,NA
2002,vor5,1,16,NA
2002,vor5,1,16,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,17,NA
2002,vor5,1,37,NA
2002,vor5,1,37,NA
2002,vor5,1,18,NA
2002,vor5,1,18,NA
2002,vor5,1,18,NA
2002,vor5,1,18,NA
2002,vor5,1,38,NA
2002,vor5,1,20,NA
2002,vor5,1,20,NA
2002,vor5,1,20,NA
2002,vor5,1,20,NA
2002,vor5,1,20,NA
2002,vor5,1,21,NA
2002,vor5,1,21,NA
2002,vor5,1,21,NA
2002,vor5,1,21,NA
2002,vor5,1,22,NA
2002,vor5,1,22,NA
2002,vor5,1,23,NA
2002,vor5,1,23,NA
2002,vor5,1,23,NA
2002,vor5,1,23,NA
2002,vor5,1,23,NA
2002,vor5,1,24,NA
2002,vor5,1,24,NA
2002,vor5,1,24,NA
2002,vor5,1,24,NA
2002,vor5,1,24,NA
2002,vor5,1,25,NA
2002,vor5,1,25,NA
2002,vor5,1,25,NA
2002,vor5,1,25,NA
2002,vor5,1,25,NA
2002,vor5,1,25,NA
2002,vor5,1,26,NA
2002,vor5,1,26,NA
2002,vor5,1,26,NA
2002,vor5,1,26,NA
2002,vor2,6,1,NA
2002,vor2,6,21,NA
2002,vor2,6,21,NA
2002,vor2,6,21,NA
2002,vor2,6,21,NA
2002,vor2,6,22,NA
2002,vor2,6,22,NA
2002,vor2,6,3,NA
2002,vor2,6,3,NA
2002,vor2,6,23,NA
2002,vor2,6,23,NA
2002,vor2,6,4,NA
2002,vor2,6,4,NA
2002,vor2,6,24,NA
2002,vor2,6,25,NA
2002,vor2,6,25,NA
2002,vor2,6,25,NA
2002,vor2,6,25,NA
2002,vor2,6,6,NA
2002,vor2,6,27,NA
2002,vor2,6,27,NA
2002,vor2,6,8,NA
2002,vor2,6,8,NA
2002,vor2,6,28,NA
2002,vor2,6,28,NA
2002,vor2,6,28,NA
2002,vor2,6,28,NA
2002,vor2,6,29,NA
2002,vor2,6,10,NA
2002,vor2,6,30,NA
2002,vor2,6,30,NA
2002,vor2,6,30,NA
2002,vor2,6,11,NA
2002,vor2,6,11,NA
2002,vor2,6,11,NA
2002,vor2,6,31,NA
2002,vor2,6,12,NA
2002,vor2,6,12,NA
2002,vor2,6,12,NA
2002,vor2,6,12,NA
2002,vor2,6,12,NA
2002,vor2,6,12,NA
2002,vor2,6,32,NA
2002,vor2,6,32,NA
2002,vor2,6,13,NA
2002,vor2,6,33,NA
2002,vor2,6,33,NA
2002,vor2,6,14,NA
2002,vor2,6,14,NA
2002,vor2,6,34,NA
2002,vor2,6,34,NA
2002,vor2,6,15,NA
2002,vor2,6,15,NA
2002,vor2,6,15,NA
2002,vor2,6,15,NA
2002,vor2,6,35,NA
2002,vor2,6,35,NA
2002,vor2,6,35,NA
2002,vor2,6,16,NA
2002,vor2,6,16,NA
2002,vor2,6,16,NA
2002,vor2,6,16,NA
2002,vor2,6,36,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,17,NA
2002,vor2,6,37,NA
2002,vor2,6,18,NA
2002,vor2,6,18,NA
2002,vor2,6,19,NA
2002,vor2,6,19,NA
2002,vor2,6,19,NA
2002,vor2,6,19,NA
2002,vor2,6,20,NA
2002,vor2,6,20,NA
2002,vor2,6,20,NA
2002,vor2,6,20,NA
2002,vor2,6,20,NA
2002,vor2,6,42,NA
2002,vor2,2,1,NA
2002,vor2,2,1,NA
2002,vor2,2,21,NA
2002,vor2,2,2,NA
2002,vor2,2,22,NA
2002,vor2,2,22,NA
2002,vor2,2,22,NA
2002,vor2,2,22,NA
2002,vor2,2,3,NA
2002,vor2,2,3,NA
2002,vor2,2,23,NA
2002,vor2,2,23,NA
2002,vor2,2,4,NA
2002,vor2,2,4,NA
2002,vor2,2,24,NA
2002,vor2,2,24,NA
2002,vor2,2,24,NA
2002,vor2,2,24,NA
2002,vor2,2,25,NA
2002,vor2,2,25,NA
2002,vor2,2,25,NA
2002,vor2,2,6,NA
2002,vor2,2,6,NA
2002,vor2,2,6,NA
2002,vor2,2,26,NA
2002,vor2,2,26,NA
2002,vor2,2,26,NA
2002,vor2,2,7,NA
2002,vor2,2,27,NA
2002,vor2,2,27,NA
2002,vor2,2,8,NA
2002,vor2,2,8,NA
2002,vor2,2,8,NA
2002,vor2,2,8,NA
2002,vor2,2,8,NA
2002,vor2,2,8,NA
2002,vor2,2,28,NA
2002,vor2,2,28,NA
2002,vor2,2,9,NA
2002,vor2,2,9,NA
2002,vor2,2,29,NA
2002,vor2,2,29,NA
2002,vor2,2,29,NA
2002,vor2,2,29,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,10,NA
2002,vor2,2,30,NA
2002,vor2,2,11,NA
2002,vor2,2,11,NA
2002,vor2,2,11,NA
2002,vor2,2,31,NA
2002,vor2,2,31,NA
2002,vor2,2,12,NA
2002,vor2,2,12,NA
2002,vor2,2,12,NA
2002,vor2,2,12,NA
2002,vor2,2,12,NA
2002,vor2,2,12,NA
2002,vor2,2,32,NA
2002,vor2,2,32,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,13,NA
2002,vor2,2,33,NA
2002,vor2,2,33,NA
2002,vor2,2,14,NA
2002,vor2,2,34,NA
2002,vor2,2,34,NA
2002,vor2,2,15,NA
2002,vor2,2,15,NA
2002,vor2,2,15,NA
2002,vor2,2,35,NA
2002,vor2,2,35,NA
2002,vor2,2,16,NA
2002,vor2,2,36,NA
2002,vor2,2,36,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,17,NA
2002,vor2,2,37,NA
2002,vor2,2,18,NA
2002,vor2,2,18,NA
2002,vor2,2,18,NA
2002,vor2,2,18,NA
2002,vor2,2,18,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,19,NA
2002,vor2,2,20,NA
2002,vor2,2,20,NA
2002,vor2,2,20,NA
2002,vor2,2,20,NA
2002,vor2,2,20,NA
2002,vor2,2,20,NA
2002,vor2,3,1,NA
2002,vor2,3,1,NA
2002,vor2,3,2,NA
2002,vor2,3,2,NA
2002,vor2,3,2,NA
2002,vor2,3,3,NA
2002,vor2,3,3,NA
2002,vor2,3,4,NA
2002,vor2,3,4,NA
2002,vor2,3,5,NA
2002,vor2,3,5,NA
2002,vor2,3,6,NA
2002,vor2,3,6,NA
2002,vor2,3,6,NA
2002,vor2,3,23,NA
2002,vor2,3,23,NA
2002,vor2,3,23,NA
2002,vor2,3,7,NA
2002,vor2,3,7,NA
2002,vor2,3,7,NA
2002,vor2,3,7,NA
2002,vor2,3,7,NA
2002,vor2,3,7,NA
2002,vor2,3,24,NA
2002,vor2,3,24,NA
2002,vor2,3,24,NA
2002,vor2,3,24,NA
2002,vor2,3,24,NA
2002,vor2,3,24,NA
2002,vor2,3,8,NA
2002,vor2,3,8,NA
2002,vor2,3,8,NA
2002,vor2,3,8,NA
2002,vor2,3,25,NA
2002,vor2,3,25,NA
2002,vor2,3,25,NA
2002,vor2,3,25,NA
2002,vor2,3,25,NA
2002,vor2,3,9,NA
2002,vor2,3,9,NA
2002,vor2,3,9,NA
2002,vor2,3,26,NA
2002,vor2,3,10,NA
2002,vor2,3,10,NA
2002,vor2,3,10,NA
2002,vor2,3,10,NA
2002,vor2,3,10,NA
2002,vor2,3,27,NA
2002,vor2,3,27,NA
2002,vor2,3,27,NA
2002,vor2,3,27,NA
2002,vor2,3,11,NA
2002,vor2,3,28,NA
2002,vor2,3,12,NA
2002,vor2,3,12,NA
2002,vor2,3,12,NA
2002,vor2,3,12,NA
2002,vor2,3,29,NA
2002,vor2,3,13,NA
2002,vor2,3,13,NA
2002,vor2,3,13,NA
2002,vor2,3,13,NA
2002,vor2,3,30,NA
2002,vor2,3,30,NA
2002,vor2,3,14,NA
2002,vor2,3,14,NA
2002,vor2,3,14,NA
2002,vor2,3,14,NA
2002,vor2,3,31,NA
2002,vor2,3,31,NA
2002,vor2,3,31,NA
2002,vor2,3,31,NA
2002,vor2,3,15,NA
2002,vor2,3,15,NA
2002,vor2,3,15,NA
2002,vor2,3,32,NA
2002,vor2,3,32,NA
2002,vor2,3,16,NA
