Year,Bank,Sample,L,L_class
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,6,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,7,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,8,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,9,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,10,NA
2011,mat,10,20,NA
2011,mat,10,19,NA
2011,mat,10,14,NA
2011,mat,10,14,NA
2011,mat,10,14,NA
2011,mat,10,13,NA
2011,mat,10,12,NA
2011,mat,10,13,NA
2011,mat,10,12,NA
2011,mat,10,14,NA
2011,mat,10,11,NA
2011,mat,10,12,NA
2011,mat,10,12,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,12,NA
2011,mat,10,12,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,12,NA
2011,mat,10,13,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,12,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,11,NA
2011,mat,10,12,NA
2011,mat,10,12,NA
2011,mat,10,11,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,1,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,2,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,3,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,4,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,5,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,6,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,7,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,8,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,9,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,10,NA
2011,mat,9,26,NA
2011,mat,9,16,NA
2011,mat,9,14,NA
2011,mat,9,15,NA
2011,mat,9,15,NA
2011,mat,9,15,NA
2011,mat,9,11,NA
2011,mat,9,12,NA
2011,mat,9,12,NA
2011,mat,9,12,NA
2011,mat,9,11,NA
2011,mat,9,12,NA
2011,mat,9,12,NA
2011,mat,9,11,NA
2011,mat,9,15,NA
2011,mat,9,11,NA
2011,mat,9,12,NA
2011,mat,9,12,NA
2011,mat,9,12,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,12,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,11,NA
2011,mat,9,12,NA
2011,mat,9,11,NA
2011,mat,9,0.5,NA
2011,mat,9,0.5,NA
2011,mat,9,0.5,NA
2011,mat,9,0.5,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,1,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,2,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,3,NA
2011,mat,1,4,NA
