Lat	Lon
68.281833	14.659
70.138333	30.361667
66.280167	14.034667
66.280167	14.034667
69.898667	29.744167
66.552233	-18.02345
66.056	-23.167
69.478167	18.303833
70.100667	20.5465
68.935167	16.641
68.249167	14.6627
67.2963	14.3956
67.412717	14.621933
69.8993	29.741
70.137283	30.34175
69.654461	18.747644
69.742379	19.694331
78.250611	15.461114
66.7	33.4
66.3	40.8
66.3	40.8
66.3	40.8
66.7	33.4
66.8	33.0
67.125128	32.440933
67.292831	14.710825
66.575188	-53.491888
68.07408	13.085764
69.182819	17.150923
66.285857	13.62508
68.542273	16.46496
71.050774	27.870494
71.050653	27.870297
70.512213	28.454928
70.501612	28.436219
70.607288	27.026421
68.673828	15.915012
70.056114	22.394782
70.175251	28.673601
70.511941	28.454367
70.070037	30.11793
70.511898	28.455336
67.114929	32.690945
69.167948	35.139249
69.247315	-53.542531
69.24733	-53.543197
69.523547	19.7266
69.490022	17.333792
70.505396	30.586377
68.563686	16.492126
66.138853	-18.917569
68.910809	33.023824
77.463756	-69.220011
66.523895	33.115433
70.812516	23.426355
69.704292	31.382228
69.167815	35.157338
69.204163	35.108089
69.167334	35.145567
69.167267	35.146764
70.477517	25.176747
77.464914	-69.227446
77.463608	-69.218955
68.566741	14.927575
66.125368	-16.94606
66.524033	33.114967
69.756217	-50.893562
74.37427	19.165161
70.093879	29.539818
69.167466	35.143768
69.775	-130.32
69.8217	-130.317
72.7986	-77.0067
67.6967	-107.908
69.6283	-131.03
69.4267	-130.917
69.4267	-130.917
66.331872	-22.874545
69.379036	20.226204
69.637058	18.902319
67.926972	13.094111
69.248802	-53.535061
66.125814	-16.944575
68.203092	13.883715
68.188988	14.340205
68.655262	14.436067
68.655296	14.435928
69.22884	15.864199
68.204939	14.424101
68.624035	14.427791
69.363891	17.034366
69.663202	18.761054
67.266944	14.415813
70.339691	25.409782
69.35117	17.186245
70.145153	28.861651
70.339714	25.4096
66.152762	12.694783
69.699358	29.563369
68.815682	16.552473
70.094265	30.11868
69.358939	17.085786
70.831249	24.448969
69.981566	23.337732
70.193372	20.493653
70.080729	28.816709
69.84588	30.270559
70.153729	20.383189
69.760113	19.842623
70.02447	21.285971
69.746066	29.641537
71.023894	28.20627
71.071992	28.23675
69.630103	18.777251
70.78229	25.891092
67.17407	15.42212
67.1896	15.40042
67.17237	15.4256
67.17852	15.40938
67.18045	15.411421
69.694329	18.617454
70.25933	22.62017
70.26167	22.62433
69.692701	18.615011
66.46173	12.96012
69.79503	20.63105
67.91652	15.25282
66.936401	-53.695847
67.10805	14.26657
68.19542	16.13437
70.65743	22.620929
69.739082	18.489223
70.631125	29.717125
69.985728	23.304917
68.659581	17.207607
70.6264	23.48735
70.68598	23.6043
70.688866	23.628766
70.690678	23.615667
66.321667	14.132832
70.613667	23.50695
70.61548	23.50882
66.31117	14.11983
70.680416	23.583516
70.7093	23.62847
70.688866	23.628766
66.280257	14.034671
70.68995	23.590099
66.312218	14.125696
70.629469	29.707286
69.706731	18.980772
67.24428	15.39793
68.71838	16.76347
67.242	15.395438
68.71727	16.77085
68.7152	16.7614
69.638618	18.941032
69.710029	18.986801
69.637144	18.904833
69.685489	18.830269
69.639577	18.901853
69.636398	18.903009
78.927574	11.93441
66.917218	-53.473774
66.916403	-53.477836
70.790346	-53.657383
69.106645	-105.382545
70.028362	-51.80901
70.006866	-51.934464
69.976292	23.407883
69.976292	23.407883
69.976292	23.407883
69.976292	23.407883
69.976292	23.407883
69.976292	23.407883
69.976292	23.407883
69.94953	19.58268
69.642721	18.951901
68.90188	17.4224
70.175819	28.672329
68.281303	14.302799
68.191101	13.538607
67.073212	14.310066
68.672745	15.915081
69.793526	21.029152
70.305977	25.17868
66.313454	13.284348
70.175819	28.672329
68.390274	14.407668
68.191101	13.538607
69.394646	20.268196
69.037369	17.128456
69.560439	17.897925
69.16724	35.146678
67.119035	32.47115
67.09852	13.87308
67.31138	14.72818
69.65	18.95
67.24035	14.711733
67.240217	14.711533
67.06887	14.07887
67.26425	15.1243
78.972986	11.513063
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
68.403069	17.288855
68.708359	15.414576
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.482062	16.891119
67.036188	14.020354
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.482062	16.891119
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
68.482062	16.891119
68.482062	16.891119
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
66.861369	13.722863
66.861369	13.722863
68.396668	15.963815
68.396668	15.963815
68.482062	16.891119
67.036594	14.013446
68.396668	15.963815
68.396668	15.963815
68.396668	15.963815
68.396668	15.963815
68.396668	15.963815
68.605431	15.501108
68.605431	15.501108
70.967825	25.00769
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
68.605431	15.501108
68.396668	15.963815
68.396668	15.963815
68.482062	16.891119
68.482062	16.891119
66.30782	13.971836
66.30782	13.971836
69.25456	15.8854
66.30782	13.971836
68.482062	16.891119
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
68.396668	15.963815
68.482062	16.891119
68.396668	15.963815
68.396668	15.963815
68.396668	15.963815
68.482062	16.891119
69.143227	16.064628
68.396668	15.963815
68.396668	15.963815
69.143227	16.064628
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.036188	14.020354
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.443825	17.390588
66.861369	13.722863
67.036188	14.020354
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.443825	17.390588
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
66.611123	12.999626
66.861369	13.722863
66.861369	13.722863
69.25456	15.8854
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
67.036188	14.020354
69.25456	15.8854
68.443825	17.390588
68.574803	17.576336
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
68.443825	17.390588
68.443825	17.390588
69.25456	15.8854
68.482062	16.891119
68.482062	16.891119
67.036188	14.020354
67.036188	14.020354
66.30782	13.971836
66.30782	13.971836
68.443825	17.390588
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.396668	15.963815
68.396668	15.963815
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.161753	17.834604
69.390915	18.988644
69.160857	18.165513
69.160857	18.165513
69.160857	18.165513
69.161753	17.834604
68.773218	15.922542
69.160857	18.165513
69.160857	18.165513
69.160857	18.165513
68.773218	15.922542
68.773218	15.922542
68.773218	15.922542
69.697013	18.887299
69.697013	18.887299
69.697013	18.887299
68.773218	15.922542
68.88651	16.556099
69.697013	18.887299
69.697013	18.887299
70.645508	23.65023
70.645508	23.65023
70.645508	23.65023
70.645508	23.65023
69.385989	18.600767
70.645508	23.65023
70.374493	31.098995
70.223786	21.741509
70.223786	21.741509
70.626236	21.972389
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
68.605431	15.501108
68.605431	15.501108
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.630688	15.226243
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.964365	15.185976
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.898281	15.302398
68.964365	15.185976
68.964365	15.185976
68.88651	16.556099
68.88651	16.556099
68.88651	16.556099
68.88651	16.556099
68.951991	16.287459
68.951991	16.287459
68.574803	17.576336
68.951991	16.287459
68.574803	17.576336
68.951991	16.287459
69.25456	15.8854
68.951991	16.287459
69.25456	15.8854
69.143227	16.064628
69.143227	16.064628
69.25456	15.8854
69.25456	15.8854
68.605431	15.501108
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
68.605431	15.501108
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
67.036188	14.020354
69.25456	15.8854
66.908106	13.431901
68.574803	17.576336
69.25456	15.8854
66.821084	13.433475
66.30782	13.971836
66.30782	13.971836
68.679491	15.47812
68.574803	17.576336
68.574803	17.576336
69.25456	15.8854
69.25456	15.8854
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.611123	12.999626
66.861369	13.722863
66.496654	13.218993
66.496654	13.218993
66.861369	13.722863
66.861369	13.722863
68.482062	16.891119
68.482062	16.891119
68.708359	15.414576
68.708359	15.414576
70.374493	31.098995
70.374493	31.098995
67.388533	14.327582
67.388533	14.327582
68.708359	15.414576
66.861369	13.722863
66.861369	13.722863
67.388533	14.327582
67.388533	14.327582
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.388533	14.327582
67.388533	14.327582
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
69.25456	15.8854
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.236608	13.656187
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
67.036188	14.020354
68.236608	13.656187
68.708359	15.414576
68.482062	16.891119
68.679491	15.47812
68.679491	15.47812
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.964365	15.185976
68.964365	15.185976
69.25456	15.8854
68.443825	17.390588
69.25456	15.8854
68.964365	15.185976
68.964365	15.185976
68.403069	17.288855
68.403069	17.288855
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.443825	17.390588
68.443825	17.390588
69.25456	15.8854
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
66.496654	13.218993
66.611123	12.999626
66.835704	13.76749
66.596295	12.642037
66.596295	12.642037
66.496654	13.218993
66.496654	13.218993
66.30782	13.971836
66.596295	12.642037
66.596295	12.642037
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.202072	12.545419
66.202072	12.545419
66.30782	13.971836
66.30782	13.971836
66.202072	12.545419
66.202072	12.545419
66.908106	13.431901
67.036188	14.020354
67.033967	14.023889
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
66.861369	13.722863
66.861369	13.722863
67.033967	14.023889
67.033967	14.023889
66.908106	13.431901
66.908106	13.431901
66.821084	13.433475
66.821084	13.433475
66.908106	13.431901
66.908106	13.431901
66.821084	13.433475
66.821084	13.433475
66.821084	13.433475
66.821084	13.433475
66.202072	12.545419
66.016415	12.922856
66.016415	12.922856
66.202072	12.545419
66.202072	12.545419
66.016415	12.922856
66.016415	12.922856
66.016415	12.922856
68.403069	17.288855
68.403069	17.288855
68.403069	17.288855
66.30782	13.971836
68.403069	17.288855
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.403069	17.288855
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
68.396668	15.963815
68.396668	15.963815
68.396668	15.963815
68.341266	15.509858
68.341266	15.509858
68.459344	16.125748
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
67.036188	14.020354
67.036188	14.020354
67.095124	14.049058
67.095124	14.049058
67.095124	14.049058
68.396668	15.963815
66.973572	13.978193
66.973572	13.978193
67.095124	14.049058
67.095124	14.049058
68.236608	13.656187
68.234578	13.627302
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.443825	17.390588
68.574803	17.576336
68.574803	17.576336
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.388533	14.327582
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
67.388533	14.327582
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.482062	16.891119
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
66.30782	13.971836
66.30782	13.971836
68.574803	17.576336
68.443825	17.390588
68.443825	17.390588
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.596295	12.642037
66.596295	12.642037
66.30782	13.971836
66.30782	13.971836
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.202072	12.545419
66.202072	12.545419
66.202072	12.545419
66.202072	12.545419
66.202072	12.545419
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.973572	13.978193
66.973572	13.978193
67.095124	14.049058
67.095124	14.049058
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
67.095124	14.049058
67.095124	14.049058
67.095124	14.049058
67.033967	14.023889
67.033967	14.023889
67.036188	14.020354
67.033967	14.023889
66.861369	13.722863
66.861369	13.722863
67.033967	14.023889
67.033967	14.023889
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
66.908106	13.431901
66.908106	13.431901
66.908106	13.431901
66.908106	13.431901
66.821084	13.433475
66.821084	13.433475
66.908106	13.431901
66.821084	13.433475
66.908106	13.431901
66.908106	13.431901
66.861369	13.722863
66.496654	13.218993
66.496654	13.218993
66.611123	12.999626
66.496654	13.218993
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.821084	13.433475
66.835704	13.76749
66.821084	13.433475
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.341266	15.509858
68.341266	15.509858
68.459344	16.125748
68.341266	15.509858
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.396668	15.963815
68.396668	15.963815
68.341266	15.509858
68.396668	15.963815
67.095124	14.049058
68.396668	15.963815
68.396668	15.963815
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
69.697013	18.887299
69.697013	18.887299
68.773218	15.922542
68.773218	15.922542
69.160857	18.165513
69.160857	18.165513
68.773218	15.922542
68.773218	15.922542
68.773218	15.922542
68.773218	15.922542
69.25456	15.8854
68.951991	16.287459
68.951991	16.287459
69.697013	18.887299
69.697013	18.887299
69.697013	18.887299
68.951991	16.287459
68.951991	16.287459
68.951991	16.287459
68.951991	16.287459
70.645508	23.65023
70.645508	23.65023
70.645508	23.65023
70.645508	23.65023
70.223786	21.741509
70.073549	29.787625
70.626236	21.972389
70.223786	21.741509
70.645508	23.65023
70.645508	23.65023
68.341266	15.509858
70.645508	23.65023
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.374493	31.098995
70.073549	29.787625
70.374493	31.098995
70.073549	29.787625
68.341266	15.509858
69.161753	17.834604
69.161753	17.834604
69.498236	17.48988
69.498236	17.48988
69.161753	17.834604
69.161753	17.834604
70.20415	19.597688
69.498236	17.48988
70.374493	31.098995
70.20415	19.597688
69.160857	18.165513
69.160857	18.165513
69.160857	18.165513
69.160857	18.165513
69.160857	18.165513
69.161753	17.834604
69.160857	18.165513
69.160857	18.165513
69.161753	17.834604
69.161753	17.834604
70.645508	23.65023
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.964365	15.185976
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.898281	15.302398
68.898281	15.302398
68.964365	15.185976
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.964365	15.185976
68.964365	15.185976
68.964365	15.185976
68.964365	15.185976
68.234578	13.627302
68.236608	13.656187
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.898281	15.302398
68.482062	16.891119
68.482062	16.891119
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.679491	15.47812
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
69.143227	16.064628
69.143227	16.064628
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.630688	15.226243
68.679491	15.47812
68.679491	15.47812
68.630688	15.226243
68.630688	15.226243
68.630688	15.226243
68.630688	15.226243
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
68.708359	15.414576
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.25456	15.8854
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.25456	15.8854
69.143227	16.064628
69.143227	16.064628
69.25456	15.8854
66.596295	12.642037
68.574803	17.576336
67.036188	14.020354
68.964365	15.185976
68.964365	15.185976
68.964365	15.185976
68.964365	15.185976
68.708359	15.414576
66.908106	13.431901
68.679491	15.47812
67.388533	14.327582
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.964365	15.185976
68.964365	15.185976
68.662735	17.162605
68.403069	17.288855
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.403069	17.288855
68.662735	17.162605
68.662735	17.162605
68.662735	17.162605
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
66.596295	12.642037
66.596295	12.642037
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.388533	14.327582
67.388533	14.327582
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.708359	15.414576
66.908106	13.431901
68.574803	17.576336
68.574803	17.576336
66.611123	12.999626
68.574803	17.576336
67.036188	14.020354
67.036188	14.020354
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
68.708359	15.414576
68.443825	17.390588
68.443825	17.390588
68.403069	17.288855
68.482062	16.891119
68.708359	15.414576
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
66.821084	13.433475
66.821084	13.433475
66.821084	13.433475
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.341266	15.509858
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
68.605431	15.501108
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
69.498986	17.500208
69.498986	17.500208
69.498986	17.500208
69.498986	17.500208
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.30782	13.971836
66.861369	13.722863
66.30782	13.971836
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
66.861369	13.722863
66.861369	13.722863
66.30782	13.971836
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
68.679491	15.47812
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
66.861369	13.722863
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
68.574803	17.576336
67.388533	14.327582
67.388533	14.327582
68.574803	17.576336
67.388533	14.327582
68.574803	17.576336
68.574803	17.576336
66.861369	13.722863
67.372854	14.604039
67.372854	14.604039
67.388533	14.327582
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.388533	14.327582
67.388533	14.327582
67.388533	14.327582
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
67.372854	14.604039
66.016415	12.922856
66.016415	12.922856
66.202072	12.545419
66.202072	12.545419
66.016415	12.922856
66.016415	12.922856
66.202072	12.545419
66.016415	12.922856
68.403069	17.288855
68.403069	17.288855
68.403069	17.288855
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.403069	17.288855
68.403069	17.288855
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.679491	15.47812
68.679491	15.47812
66.611123	12.999626
67.036188	14.020354
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
66.203517	13.023038
66.203517	13.023038
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
66.861369	13.722863
66.861369	13.722863
66.861369	13.722863
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.388533	14.327582
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.679491	15.47812
68.679491	15.47812
68.679491	15.47812
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
68.443825	17.390588
68.482062	16.891119
68.482062	16.891119
68.679491	15.47812
67.036594	14.013446
67.036594	14.013446
68.574803	17.576336
67.036188	14.020354
69.25456	15.8854
69.25456	15.8854
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
67.388533	14.327582
66.30782	13.971836
66.30782	13.971836
66.596295	12.642037
66.596295	12.642037
66.596295	12.642037
68.708359	15.414576
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
67.036188	14.020354
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.443825	17.390588
68.708359	15.414576
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
66.30782	13.971836
67.388533	14.327582
68.679491	15.47812
68.605431	15.501108
68.574803	17.576336
69.25456	15.8854
66.30782	13.971836
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
69.143227	16.064628
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
69.143227	16.064628
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
68.482062	16.891119
70.14555	28.860831
69.898652	29.744136
70.139117	30.362873
67.294956	14.388529
68.24879	14.663582
70.139117	30.362873
67.294956	14.388529
69.15283	17.0043
69.15023	17.00655
67.14817	14.01265
67.146085	14.017402
69.98648	20.66495
69.98365	20.68242
69.680491	18.897096
66.017524	12.280169
68.097473	13.140644
66.0735	-17.357715
68.094062	16.359443
68.189943	13.539464
67.275213	14.568937
68.189943	13.539464
68.03617	13.35525
68.03358	13.3563
66.04802	-23.510912
66.093763	-17.317275
68.420653	15.991674
67.107635	32.685185
66.073511	-17.357707
68.194275	13.536634
66.334543	-22.873769
69.19693	17.455502
68.757797	14.471657
66.040736	-17.344705
67.22388	15.33917
67.22782	15.3445
67.20445	15.27887
69.907599	21.324144
68.827957	16.556963
70.028972	29.29721
70.031584	29.304681
69.16875	35.13405
