Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Temp_1,Temp_2,Temp_3,Sal_1,Sal_2,Sal_3,Chl_1,Chl_2,Chl_3
13,11,2016,13/11/2016,100_145,122.5,D3,1604,-0.87,NA,NA,28.88,NA,NA,0.11,NA,NA
20,5,2017,20/05/2017,100_170,135,D3,1605,-1.26,NA,NA,28.96,NA,NA,0.09,NA,NA
21,6,2017,21/06/2017,100_170,135,D3,1606,-1.14,NA,NA,28.95,NA,NA,0.10,NA,NA
18,7,2017,18/07/2017,100_180,140,D3,1607,-1.23,NA,NA,29.17,NA,NA,0.09,NA,NA
22,8,2017,22/08/2017,100_170,135,D3,1608,-1.11,NA,NA,28.98,NA,NA,0.09,NA,NA
20,9,2017,20/09/2017,100_165,132.5,D3,1609,-1.06,NA,NA,28.85,NA,NA,0.08,NA,NA
22,10,2017,22/10/2017,100_180,140,D3,1610,-1.17,NA,NA,29.09,NA,NA,0.10,NA,NA
14,11,2017,14/11/2017,100_165,132.5,D3,1611,-0.38,NA,NA,28.52,NA,NA,0.12,NA,NA
25,5,2018,25/05/2018,100_150,125,D3,1612,-1.04,NA,NA,28.82,NA,NA,0.11,NA,NA
26,6,2018,26/06/2018,100_165,132.5,D3,1613,-1.05,NA,NA,28.82,NA,NA,0.13,NA,NA
18,7,2018,18/07/2018,100_180,140,D3,1614,-1.10,NA,NA,28.91,NA,NA,0.12,NA,NA
21,8,2018,21/08/2018,105_180,140,D3,1615,-1.06,NA,NA,28.73,NA,NA,0.14,NA,NA
19,9,2018,19/09/2018,100_170,135,D3,1616,-1.07,NA,NA,28.81,NA,NA,0.14,NA,NA
3,11,2018,03/11/2018,94_160,127,D3,1617,-0.98,NA,NA,28.68,NA,NA,0.15,NA,NA
18,6,2019,18/06/2019,100_150,125,D3,1618,-1.04,NA,NA,28.75,NA,NA,0.31,NA,NA
25,8,2019,25/08/2019,100_150,125,D3,1619,-0.89,NA,NA,28.65,NA,NA,0.20,NA,NA
17,10,2019,17/10/2019,100_150,125,D3,1620,-1.00,NA,NA,28.82,NA,NA,0.21,NA,NA
