Year,Date,Air_T,Water_T,S
2017,20.8.2017 12:00,18.1,13.4239,17
2017,20.8.2017 18:00,19.1,14.1125,18
2018,2.6.2018 0:00,6.2,4.2787,23
2018,2.6.2018 6:00,8.8,4.028,NA
2018,2.6.2018 12:00,12.3,3.7772,24
2018,2.6.2018 18:00,13.2,5.4694,22
2018,3.6.2018 0:00,8.9,5.8454,23
2018,3.6.2018 6:00,8.8,5.5948,NA
2018,3.6.2018 12:00,11.3,5.7828,22
2018,3.6.2018 18:00,10.7,5.4694,NA
2018,4.6.2018 0:00,6.5,7.2239,NA
2018,4.6.2018 6:00,6.3,3.3385,NA
2018,4.6.2018 12:00,7,4.6547,NA
2018,4.6.2018 18:00,7.6,4.9681,23
2018,5.6.2018 0:00,3.7,5.5321,21
2018,5.6.2018 6:00,2.9,4.9054,NA
2018,5.6.2018 12:00,5.7,5.2814,22
2018,5.6.2018 18:00,8.2,5.7201,22
2018,6.6.2018 0:00,3.4,5.0308,22
2018,6.6.2018 6:00,3.7,4.5294,NA
2018,6.6.2018 12:00,6.7,4.592,24
2018,6.6.2018 18:00,7.3,4.7801,23
2018,7.6.2018 0:00,4.2,4.7174,24
2018,7.6.2018 6:00,5.3,4.3413,NA
2018,7.6.2018 12:00,8.1,4.4667,23
2018,7.6.2018 18:00,8.7,3.8399,NA
2018,8.6.2018 0:00,5,5.0308,23
2018,8.6.2018 6:00,5.8,4.2787,NA
2018,8.6.2018 12:00,9.1,4.404,22
2018,8.6.2018 18:00,9.5,5.2814,23
2018,9.6.2018 0:00,5,5.2188,23
2018,9.6.2018 6:00,5.8,5.0308,NA
2018,9.6.2018 12:00,10.8,5.5321,NA
2018,9.6.2018 18:00,9.3,6.2214,23
2018,10.6.2018 0:00,6,4.028,24
2018,10.6.2018 6:00,5.3,5.4068,NA
2018,10.6.2018 12:00,13.1,4.9681,NA
2018,10.6.2018 18:00,13.1,8.2263,23
2018,11.6.2018 0:00,8.5,3.4011,24
2018,11.6.2018 6:00,8.8,4.6547,NA
2018,11.6.2018 12:00,10.7,4.9681,23
2018,11.6.2018 18:00,9.6,4.028,22
2018,12.6.2018 0:00,5.4,3.5265,25
2018,12.6.2018 6:00,2.9,4.028,NA
2018,12.6.2018 12:00,5.2,3.9653,24
2018,12.6.2018 18:00,7,4.6547,22
2018,13.6.2018 0:00,0.1,5.0934,26
2018,13.6.2018 6:00,5.4,4.3413,NA
2018,13.6.2018 12:00,8.5,4.4667,24
2018,13.6.2018 18:00,9.1,5.2188,28
2018,14.6.2018 0:00,2.9,4.1533,25
2018,14.6.2018 6:00,4.4,4.2787,NA
2018,14.6.2018 12:00,10.6,4.4667,24
2018,14.6.2018 18:00,12.6,5.2188,25
2018,15.6.2018 0:00,9,6.2841,24
2018,15.6.2018 6:00,8.9,5.6574,27
2018,15.6.2018 12:00,9.5,5.3441,26
2018,15.6.2018 18:00,10.1,6.0334,33
2018,16.6.2018 0:00,9.1,6.2841,26
2018,16.6.2018 6:00,9.4,3.6519,30
2018,16.6.2018 12:00,21.6,3.5265,28
2018,16.6.2018 18:00,20.3,3.9026,30
2018,17.6.2018 0:00,12.6,5.0934,30
2018,17.6.2018 6:00,11.3,3.7772,29
2018,17.6.2018 12:00,22.2,5.2814,31
2018,17.6.2018 18:00,19.3,5.9081,30
2018,18.6.2018 0:00,12.5,4.592,31
2018,18.6.2018 6:00,13.1,5.5321,27
2018,18.6.2018 12:00,18.3,5.4068,29
2018,18.6.2018 18:00,12.4,8.6648,30
2018,19.6.2018 0:00,12.1,6.66,30
2018,19.6.2018 6:00,11.9,5.8454,28
2018,19.6.2018 12:00,17,7.1612,31
2018,19.6.2018 18:00,16.1,7.6625,30
2018,20.6.2018 0:00,11.1,8.0383,29
2018,20.6.2018 6:00,12.4,5.9081,34
2018,20.6.2018 12:00,17.1,6.2841,30
2018,20.6.2018 18:00,14.6,7.4745,27
2018,21.6.2018 0:00,11.5,7.4119,28
2018,21.6.2018 6:00,10.2,8.101,26
2018,21.6.2018 12:00,16.8,9.2285,28
2018,21.6.2018 18:00,19.1,10.1054,28
2018,22.6.2018 0:00,12,10.7316,26
2018,22.6.2018 6:00,13.9,9.9175,25
2018,22.6.2018 12:00,14.1,11.2326,29
2018,22.6.2018 18:00,12.9,9.2285,27
2018,23.6.2018 0:00,10.7,9.479,28
2018,23.6.2018 6:00,11.3,9.0406,24
2018,23.6.2018 12:00,13,9.479,30
2018,23.6.2018 18:00,15,10.9195,25
2018,24.6.2018 0:00,11.9,9.1032,30
2018,24.6.2018 6:00,11.7,7.7878,26
2018,24.6.2018 12:00,14.8,8.6021,27
2018,24.6.2018 18:00,15.9,7.7878,28
2018,25.6.2018 0:00,9.6,8.4142,26
2018,25.6.2018 6:00,10.7,9.0406,27
2018,25.6.2018 12:00,16.7,9.0406,29
2018,25.6.2018 18:00,15.9,9.1659,24
2018,26.6.2018 0:00,13.4,12.1092,26
2018,26.6.2018 6:00,14.9,7.9757,27
2018,26.6.2018 12:00,21.7,10.0427,25
2018,26.6.2018 18:00,21.8,9.1032,30
2018,27.6.2018 0:00,12.3,10.669,27
2018,27.6.2018 6:00,14.4,10.168,25
2018,27.6.2018 12:00,18.9,9.4164,26
2018,27.6.2018 18:00,18,10.168,26
2018,28.6.2018 0:00,10.7,11.1073,25
2018,28.6.2018 6:00,10,11.4204,24
2018,28.6.2018 12:00,15.2,11.3578,25
2018,28.6.2018 18:00,13.7,10.9195,30
2018,29.6.2018 0:00,10.8,11.2326,26
2018,29.6.2018 6:00,8.8,11.1073,25
2018,29.6.2018 12:00,13,11.2952,26
2018,29.6.2018 18:00,14.9,11.17,25
2018,30.6.2018 0:00,9.7,9.7296,28
2018,30.6.2018 6:00,9,9.479,30
2018,30.6.2018 12:00,11.3,8.7274,29
2018,30.6.2018 18:00,13.3,9.479,28
2018,1.7.2018 0:00,8.4,9.6043,24
2018,1.7.2018 6:00,8.6,9.1659,23
2018,1.7.2018 12:00,16.1,9.479,NA
2018,1.7.2018 18:00,18.9,12.3596,25
2018,2.7.2018 0:00,12.5,10.2932,22
2018,2.7.2018 6:00,12.2,9.2911,NA
2018,2.7.2018 12:00,19.3,11.1073,22
2018,2.7.2018 18:00,17.9,10.669,23
2018,3.7.2018 0:00,12.5,12.297,23
2018,3.7.2018 6:00,12.8,8.1636,NA
2018,3.7.2018 12:00,20.9,9.2911,NA
2018,3.7.2018 18:00,20.1,9.2285,23
2018,4.7.2018 0:00,13.3,9.2285,23
2018,4.7.2018 6:00,12.4,12.5475,NA
2018,4.7.2018 12:00,16.9,9.2911,23
2018,4.7.2018 18:00,19.7,11.483,NA
2018,5.7.2018 0:00,16,10.0427,22
2018,5.7.2018 6:00,14.7,9.7296,NA
2018,5.7.2018 12:00,16.2,11.6709,26
2018,5.7.2018 18:00,12.6,11.6709,25
2018,6.7.2018 0:00,11.6,11.4204,20
2018,6.7.2018 6:00,12.1,11.17,21
2018,6.7.2018 12:00,20,10.9195,NA
2018,6.7.2018 18:00,21.3,10.5437,23
2018,7.7.2018 0:00,16.1,12.5475,23
2018,7.7.2018 6:00,11.7,13.1109,22
2018,7.7.2018 12:00,15.3,12.1718,23
2018,7.7.2018 18:00,20.6,12.0466,23
2018,8.7.2018 0:00,16.7,12.7979,21
2018,8.7.2018 6:00,13.5,11.0447,22
2018,8.7.2018 12:00,19.4,11.7961,22
2018,8.7.2018 18:00,22.3,13.7369,22
2018,9.7.2018 0:00,12,14.6132,20
2018,9.7.2018 6:00,12.2,12.9231,21
2018,9.7.2018 12:00,19.9,11.6083,21
2018,9.7.2018 18:00,22.1,11.2326,21
2018,10.7.2018 0:00,13.5,14.3003,21
2018,10.7.2018 6:00,15.3,14.7384,21
2018,10.7.2018 12:00,21.5,15.3643,22
2018,10.7.2018 18:00,22.9,15.3643,NA
2018,11.7.2018 0:00,12.6,11.17,23
2018,11.7.2018 6:00,14.7,11.483,21
2018,11.7.2018 12:00,21.6,14.801,21
2018,11.7.2018 18:00,22.7,12.2344,21
2018,12.7.2018 0:00,13.8,10.9195,23
2018,12.7.2018 6:00,16.7,12.1718,23
2018,12.7.2018 12:00,21.7,14.1751,23
2018,12.7.2018 18:00,19.6,15.3017,22
2018,13.7.2018 0:00,13.4,15.0514,22
2018,13.7.2018 6:00,14.4,12.5475,24
2018,13.7.2018 12:00,22,13.9247,22
2018,13.7.2018 18:00,23.1,13.2361,22
2018,14.7.2018 0:00,15.6,14.3003,21
2018,14.7.2018 6:00,15.8,13.7369,23
2018,14.7.2018 12:00,20.4,14.801,23
2018,14.7.2018 18:00,21.2,15.6772,24
2018,15.7.2018 0:00,16.3,14.6758,23
2018,15.7.2018 6:00,15.8,14.8636,21
2018,15.7.2018 12:00,22.6,13.9247,21
2018,15.7.2018 18:00,24.7,17.9298,22
2018,16.7.2018 0:00,15.5,14.8636,20
2018,16.7.2018 6:00,15.7,14.6758,23
2018,16.7.2018 12:00,25.9,14.7384,23
2018,16.7.2018 18:00,27.6,18.6805,22
2018,17.7.2018 0:00,17.7,15.8024,22
2018,17.7.2018 6:00,17.1,16.1153,21
2018,17.7.2018 12:00,21.4,16.8662,21
2018,17.7.2018 18:00,21.8,18.2426,21
2018,18.7.2018 0:00,17.8,14.6758,23
2018,18.7.2018 6:00,18.2,14.3003,24
2018,18.7.2018 12:00,24.6,15.6146,22
2018,18.7.2018 18:00,26.5,16.5533,25
2018,19.7.2018 0:00,17.2,15.8024,22
2018,19.7.2018 6:00,19.3,15.8649,25
2018,19.7.2018 12:00,24.8,16.741,24
2018,19.7.2018 18:00,24.4,19.8065,23
2018,20.7.2018 0:00,17,17.0539,23
2018,20.7.2018 6:00,19.3,16.303,22
2018,20.7.2018 12:00,24.8,17.1164,21
2018,20.7.2018 18:00,23.4,19.6188,22
2018,21.7.2018 0:00,17,18.5554,20
2018,21.7.2018 6:00,17.5,16.8036,22
2018,21.7.2018 12:00,21.3,16.6784,20
2018,21.7.2018 18:00,22.3,19.1184,21
2018,22.7.2018 0:00,19.8,19.181,21
2018,22.7.2018 6:00,19.7,19.0559,20
2018,22.7.2018 12:00,22.2,18.618,21
2018,22.7.2018 18:00,19.4,18.6805,22
2018,23.7.2018 0:00,20,17.6796,22
2018,23.7.2018 6:00,20.5,18.4929,21
2018,23.7.2018 12:00,26.9,18.8682,21
2018,23.7.2018 18:00,27.2,17.4293,22
2018,24.7.2018 0:00,18.8,19.0559,20
2018,24.7.2018 6:00,18.6,19.6188,20
2018,24.7.2018 12:00,27,20.557,15
2018,24.7.2018 18:00,26.5,22.0578,15
2018,25.7.2018 0:00,21.1,19.4312,18
2018,25.7.2018 6:00,19.9,18.1175,16
2018,25.7.2018 12:00,27.1,19.7439,20
2018,25.7.2018 18:00,26.9,20.7446,20
2018,26.7.2018 0:00,20.8,19.869,20
2018,26.7.2018 6:00,21.6,19.6814,21
2018,26.7.2018 12:00,25.3,20.1192,NA
2018,26.7.2018 18:00,20.5,19.9316,NA
2018,27.7.2018 0:00,15.1,19.0559,NA
2018,27.7.2018 6:00,13.3,18.8056,NA
2018,27.7.2018 12:00,17.4,18.9933,NA
2018,27.7.2018 18:00,19.9,20.0566,NA
2018,28.7.2018 0:00,11.8,20.3068,NA
2018,28.7.2018 6:00,12.3,19.4312,NA
2018,28.7.2018 12:00,18.3,19.3686,NA
2018,28.7.2018 18:00,18.8,19.9316,NA
2018,29.7.2018 0:00,14.8,19.869,NA
2018,29.7.2018 6:00,13,17.9924,NA
2018,29.7.2018 12:00,21.2,18.2426,NA
2018,29.7.2018 18:00,22.1,19.4312,NA
2018,30.7.2018 0:00,15.6,19.9941,NA
2018,30.7.2018 6:00,14.8,18.3052,NA
2018,30.7.2018 12:00,24.4,18.8056,NA
2018,30.7.2018 18:00,25.8,20.4319,NA
2018,31.7.2018 0:00,19.1,20.6821,NA
2018,31.7.2018 6:00,16.1,18.8682,NA
2018,31.7.2018 12:00,25.2,19.181,NA
2018,31.7.2018 18:00,28,21.37,NA
2018,1.8.2018 0:00,21.7,18.9307,NA
2018,1.8.2018 6:00,21.3,19.7439,18
2018,1.8.2018 12:00,27.8,20.1192,16
2018,1.8.2018 18:00,29.6,21.8702,16
2018,2.8.2018 0:00,20.2,22.4955,16
2018,2.8.2018 6:00,19.1,21.4325,17
2018,2.8.2018 12:00,28.8,21.4951,16
2018,2.8.2018 18:00,26,21.7452,17
2018,3.8.2018 0:00,17.1,21.37,17
2018,3.8.2018 6:00,15.4,20.6195,17
2018,3.8.2018 12:00,15.8,20.2443,17
2018,3.8.2018 18:00,14.8,19.4312,16
2018,4.8.2018 0:00,13.9,18.9933,17
2018,4.8.2018 6:00,11.6,17.9298,16
2018,4.8.2018 12:00,13,17.8047,17
2018,4.8.2018 18:00,13.6,17.2416,18
2018,5.8.2018 0:00,13.1,17.0539,18
2018,5.8.2018 6:00,12.3,17.617,18
2018,5.8.2018 12:00,15.8,17.617,20
2018,5.8.2018 18:00,15.8,17.4919,20
2018,6.8.2018 0:00,11.3,17.4919,20
2018,6.8.2018 6:00,12.7,16.9287,18
2018,6.8.2018 12:00,18.2,17.179,20
2018,6.8.2018 18:00,14.4,18.2426,20
2018,7.8.2018 0:00,10.9,17.9298,18
2018,7.8.2018 6:00,7,17.3041,20
2018,7.8.2018 12:00,12,17.3041,19
2018,7.8.2018 18:00,12.8,17.617,20
2018,8.8.2018 0:00,8,16.741,18
2018,8.8.2018 6:00,6.5,17.3041,18
2018,8.8.2018 12:00,20,16.6159,16
2018,8.8.2018 18:00,23,17.3041,19
2018,9.8.2018 0:00,13.5,17.617,17
2018,9.8.2018 6:00,11.7,17.1164,18
2018,9.8.2018 12:00,17.6,16.9287,15
2018,9.8.2018 18:00,20.1,17.1164,16
2018,10.8.2018 0:00,21.3,17.1164,20
2018,10.8.2018 6:00,17.2,16.303,20
2018,10.8.2018 12:00,21.3,16.4907,20
2018,10.8.2018 18:00,22.3,17.4293,19
2018,11.8.2018 0:00,18.6,17.9298,20
2018,11.8.2018 6:00,15.1,17.5544,19
2018,11.8.2018 12:00,16.1,17.3041,19
2018,11.8.2018 18:00,18.3,17.1164,20
2018,12.8.2018 0:00,16.1,16.2404,20
2018,12.8.2018 6:00,13.1,16.0527,21
2018,12.8.2018 12:00,18.3,15.9275,21
2018,12.8.2018 18:00,19.3,16.8036,23
2018,13.8.2018 0:00,12.8,15.9901,22
2018,13.8.2018 6:00,12.2,16.1778,21
2018,13.8.2018 12:00,17.7,16.1153,20
2018,13.8.2018 18:00,13.6,16.4907,20
2018,14.8.2018 0:00,10,16.2404,20
2018,14.8.2018 6:00,9.2,16.2404,20
2018,14.8.2018 12:00,11.3,15.9275,21
2018,14.8.2018 18:00,12.3,15.7398,21
2018,15.8.2018 0:00,7.9,15.552,22
2018,15.8.2018 6:00,7.5,14.801,20
2018,15.8.2018 12:00,11.8,14.7384,20
2018,15.8.2018 18:00,13.4,14.8636,20
2018,16.8.2018 0:00,9,14.4255,20
2018,16.8.2018 6:00,8.8,14.2377,18
2018,16.8.2018 12:00,16.4,13.9247,21
2018,16.8.2018 18:00,16.4,15.1765,NA
2018,17.8.2018 0:00,14.4,14.5506,20
2018,17.8.2018 6:00,14.2,14.801,21
2018,17.8.2018 12:00,19,14.0499,21
2018,17.8.2018 18:00,22.6,13.9873,21
2018,18.8.2018 0:00,18.9,14.6132,21
2018,18.8.2018 6:00,17,13.9873,20
2018,18.8.2018 12:00,17.9,14.0499,21
2018,18.8.2018 18:00,20.2,14.5506,20
2018,19.8.2018 0:00,12.7,14.6132,24
2018,19.8.2018 6:00,15.9,14.9262,21
2018,19.8.2018 12:00,16.5,14.9262,21
2018,19.8.2018 18:00,17.9,14.5506,22
2018,20.8.2018 0:00,9.1,14.4255,21
2018,20.8.2018 6:00,10.2,14.3003,22
2018,20.8.2018 12:00,15.5,14.5506,21
2018,20.8.2018 18:00,14.4,14.4255,NA
2018,21.8.2018 0:00,8.2,14.9888,23
2018,21.8.2018 6:00,8.1,15.0514,20
2018,21.8.2018 12:00,15.2,15.1765,20
2018,21.8.2018 18:00,12.7,14.801,21
2018,22.8.2018 0:00,9.1,14.9262,20
2018,22.8.2018 6:00,7.1,14.4255,21
2018,22.8.2018 12:00,14.4,13.9247,22
2018,22.8.2018 18:00,15.9,13.5491,22
2018,23.8.2018 0:00,8.3,13.6743,21
2018,23.8.2018 6:00,4.9,13.4239,24
2018,23.8.2018 12:00,12.1,13.2361,21
2018,23.8.2018 18:00,10.7,13.5491,22
2018,24.8.2018 0:00,9.6,11.7961,23
2018,24.8.2018 6:00,9.5,12.8605,22
2018,24.8.2018 12:00,12.6,11.8587,22
2018,24.8.2018 18:00,13.4,13.2987,24
