"","Station","Long","Lat","Depth","Date","Constructed","No","Month"
"9343","O91",73.6624109187264,70.8663506431024,24,2016-12-29 03:00:00,0.236508905887604,0.225944504141808,12
"9344","O92",73.8026107263455,70.8672052391596,10,2016-12-29 03:00:00,0.618024945259094,0.625543117523193,12
"9345","O93",73.906789427321,70.853718738334,6,2016-12-29 03:00:00,NA,NA,12
"9346","O94",72.5927496218929,70.1788473545258,5,2016-12-29 03:00:00,NA,NA,12
"9347","O95",72.8537955770576,70.1716521544835,9,2016-12-29 03:00:00,NA,NA,12
"9348","O96",73.1192023153647,70.1637691288032,12,2016-12-29 03:00:00,NA,NA,12
"9349","O97",73.3821524795885,70.1556502103624,20,2016-12-29 03:00:00,NA,NA,12
"9350","O98",73.6427920686747,70.1472153092434,8,2016-12-29 03:00:00,NA,NA,12
"9351","O99",73.6452669073265,71.0061910804508,12,2016-12-29 03:00:00,0.342475950717926,0.333755314350128,12
"9352","O101",73.6529617012555,70.9948573659749,12,2016-12-29 03:00:00,0.321631073951721,0.312861353158951,12
"9353","O102",73.71556593503,71.0026506694739,11.5,2016-12-29 03:00:00,0.586564481258392,0.565995395183563,12
"9354","O104",73.7019992362869,70.9910531339053,11.5,2016-12-29 03:00:00,0.38742733001709,0.375475019216537,12
"9355","O105",73.7698151132434,71.0014275731138,11,2016-12-29 03:00:00,0.293566852807999,0.303458258509636,12
"9356","O107",73.7711489169493,70.9896721916697,11,2016-12-29 03:00:00,0.636700451374054,0.588965594768524,12
"9357","O108",73.7909959999148,71.0075190003057,5,2016-12-29 03:00:00,0.287244081497192,0.265479445457458,12
"9358","O109",73.7896248311921,71.0032002012976,12,2016-12-29 03:00:00,0.287299245595932,0.272100076079369,12
"9359","O111",73.8290943454429,70.9886234417251,8,2016-12-29 03:00:00,0.272039204835892,0.271788612008095,12
"9360","O112",73.8354893269095,70.982716967437,8,2016-12-29 03:00:00,0.266267061233521,0.267157837748528,12
"9361","O1",73.1319105191017,72.6825728303676,16.3,2016-12-30 03:00:00,29.2871227264404,29.2538261413574,12
"9362","O2",73.4237380740005,72.7045819402862,22,2016-12-30 03:00:00,31.370548248291,31.3865756988525,12
"9363","O3",73.7162792611893,72.7261680595336,22,2016-12-30 03:00:00,31.79079246521,31.8012199401855,12
"9364","O4",74.009522876783,72.7473295567618,18.5,2016-12-30 03:00:00,27.4613513946533,27.4652323722839,12
"9365","O5",74.3034575168275,72.768064823866,15,2016-12-30 03:00:00,30.698184967041,30.7155132293701,12
"9366","O6",74.5980707384903,72.7883722184,12.5,2016-12-30 03:00:00,24.5642344156901,24.5847975413005,12
"9367","O7",73.1495690544127,72.3387651598345,10.75,2016-12-30 03:00:00,16.0723876953125,16.3573093414307,12
"9368","O8",73.3671863625466,72.3430519153511,12.25,2016-12-30 03:00:00,20.6144943237305,20.2687473297119,12
"9369","O9",73.8953984750899,72.34551539962,11.5,2016-12-30 03:00:00,23.0011444091797,23.182201385498,12
"9370","O10",74.1665935052859,72.5511168816705,15.4,2016-12-30 03:00:00,30.6794090270996,30.6799640655518,12
"9371","O11",74.3159186044979,72.5516829130236,15.8,2016-12-30 03:00:00,31.0703735351562,31.0049591064453,12
"9372","O12",74.4652525801833,72.5521375488588,15.6,2016-12-30 03:00:00,31.5135326385498,31.4436111450195,12
"9373","O13",73.3206497474867,71.648941382955,10,2016-12-30 03:00:00,4.97615814208984,3.72820210456848,12
"9374","O14",74.3205662863596,72.5068986607386,15.6,2016-12-30 03:00:00,30.2865543365479,30.2352771759033,12
"9375","O15",74.3193152068486,72.6008282629359,15.8,2016-12-30 03:00:00,31.6359252929688,31.5912208557129,12
"9376","O16",73.9481155287387,72.5353381836306,15.5,2016-12-30 03:00:00,29.9561328887939,29.923267364502,12
"9377","O18",74.1849908165619,72.480978250465,15.5,2016-12-30 03:00:00,29.749662399292,29.7127170562744,12
"9378","O19",73.7755417000831,72.4707760686877,12.25,2016-12-30 03:00:00,25.3396511077881,24.9891567230225,12
"9379","O21",74.0120895938746,72.4166206638183,11,2016-12-30 03:00:00,24.8796520233154,24.944652557373,12
"9380","O22",73.4988268904882,72.3711318563435,11.75,2016-12-30 03:00:00,22.2806053161621,21.7402381896973,12
"9381","O24",73.7349002111026,72.3173051555688,11.5,2016-12-30 03:00:00,21.707633972168,21.9293899536133,12
"9382","O25",73.2754109884043,72.282942782585,11.8,2016-12-30 03:00:00,18.9532146453857,17.8596115112305,12
"9383","O27",73.511001269064,72.2293820655896,11.75,2016-12-30 03:00:00,18.8016300201416,18.9851951599121,12
"9384","O28",73.0558876226892,72.1926233720616,13.25,2016-12-30 03:00:00,13.0315961837769,11.9159784317017,12
"9385","O29",73.173592183646,72.1660093114438,15.3,2016-12-30 03:00:00,16.3820667266846,14.4528141021729,12
"9386","O30",73.2909574022571,72.1393245109186,13.15,2016-12-30 03:00:00,14.3997430801392,14.7498127619425,12
"9387","O31",72.8975084958415,72.3432616514305,6,2016-12-30 03:00:00,8.17719268798828,7.36458873748779,12
"9388","O32",74.2612625656355,72.3415358637732,13,2016-12-30 03:00:00,24.2820014953613,24.3634586334229,12
"9389","O33",74.6168795621217,72.3361383600141,13,2016-12-30 03:00:00,25.1107686360677,25.2050666809082,12
"9390","O34",73.8061251510736,72.1644999939066,12.5,2016-12-30 03:00:00,19.1987425486247,19.3503945668538,12
"9391","O35",73.9523029893319,72.1653343248511,12.5,2016-12-30 03:00:00,20.0697650909424,20.1251907348633,12
"9392","O36",74.098493829918,72.1660598482393,12.5,2016-12-30 03:00:00,20.680690129598,20.8114751180013,12
"9393","O37",73.9608594675773,72.2173660098347,12.5,2016-12-30 03:00:00,21.2003828684489,21.3040211995443,12
"9394","O38",73.957730413716,72.1205579229866,12.5,2016-12-30 03:00:00,18.9149157206217,19.0828946431478,12
"9395","O39",74.9820934374295,72.3398930731416,9.5,2016-12-30 03:00:00,26.2484741210938,26.3148097991943,12
"9396","O40",72.6353944576255,72.0003672427614,9.25,2016-12-30 03:00:00,7.68200349807739,6.78646945953369,12
"9397","O41",72.9252015044986,72.0016095187983,15.5,2016-12-30 03:00:00,12.6558456420898,10.6248025894165,12
"9398","O42",73.215044405428,72.0022627843704,14,2016-12-30 03:00:00,14.1128435134888,14.6138134002686,12
"9399","O43",73.5048834157483,72.00153157603,9.4,2016-12-30 03:00:00,9.58667373657227,10.1517906188965,12
"9400","O44",73.7946966111388,72.0003692003054,11.75,2016-12-30 03:00:00,14.4353952407837,14.59836769104,12
"9401","O45",74.0844835302265,72.0010840289,11.25,2016-12-30 03:00:00,15.8377285003662,16.0340938568115,12
"9402","O46",74.3743067435261,72.0022303409704,11,2016-12-30 03:00:00,17.1132469177246,17.2512016296387,12
"9403","O47",71.8872898807154,71.4803390505507,7,2016-12-30 03:00:00,1.29412889480591,1.0311416387558,12
"9404","O48",72.2058161361895,71.4709259923908,16,2016-12-30 03:00:00,2.16179728507996,1.95817232131958,12
"9405","O49",72.5329688873938,71.4610952426343,15.5,2016-12-30 03:00:00,3.49717140197754,2.55101871490479,12
"9406","O50",72.7970869439767,71.4512888995026,12.75,2016-12-30 03:00:00,4.71482801437378,3.58307695388794,12
"9407","O51",73.0008912101164,71.4416784399547,9.75,2016-12-30 03:00:00,2.56633186340332,1.84638142585754,12
"9408","O52",72.2143536386029,71.2733046310713,11.75,2016-12-30 03:00:00,0.947891294956207,0.665818214416504,12
"9409","O53",72.493230958328,71.2760392452496,21.5,2016-12-30 03:00:00,1.26541876792908,1.00195288658142,12
"9410","O54",72.7709814812953,71.2794969933704,23,2016-12-30 03:00:00,2.6435444355011,1.41765439510345,12
"9411","O55",73.0515359606133,71.2821889154327,11.25,2016-12-30 03:00:00,0.504195690155029,0.331361323595047,12
"9412","O56",73.3299209765427,71.2853172273433,9.5,2016-12-30 03:00:00,0.445093154907227,0.414613515138626,12
"9413","O57",73.6169715829086,71.1670687370742,5,2016-12-30 03:00:00,0.289179891347885,0.280449658632278,12
"9414","O58",72.5826322147043,71.1675228256034,11,2016-12-30 03:00:00,0.141532376408577,0.0810414180159569,12
"9415","O59",72.8581386185319,71.1707619360445,18,2016-12-30 03:00:00,0.767328605055809,0.646624147891998,12
"9416","O60",73.140807235491,71.1733555978334,26,2016-12-30 03:00:00,0.870936751365662,0.747210621833801,12
"9417","O61",73.2778702365767,71.1748464297469,17,2016-12-30 03:00:00,0.817285537719727,0.698613941669464,12
"9418","O62",73.414712890491,71.1764114396328,12.25,2016-12-30 03:00:00,0.470847368240356,0.316243886947632,12
"9419","O63",72.2905669585845,71.6786223218286,5,2016-12-30 03:00:00,1.09214353561401,0.962316513061523,12
"9420","O64",72.5293510920599,71.6733447016654,14.5,2016-12-30 03:00:00,3.31372857093811,2.95154595375061,12
"9421","O65",73.0195744443871,71.6569094929681,16.5,2016-12-30 03:00:00,4.74233675003052,4.05949640274048,12
"9422","O66",72.691530243451,71.0368456258342,4,2016-12-30 03:00:00,0.00461393129080534,0.00303043820895255,12
"9423","O67",72.9634894592251,71.0390618353882,14,2016-12-30 03:00:00,0.371328115463257,0.258806496858597,12
"9424","O68",73.2390699724989,71.0412779331425,17.5,2016-12-30 03:00:00,0.510022699832916,0.404740333557129,12
"9425","O69",73.3803103385595,71.0424667132828,19,2016-12-30 03:00:00,0.664047181606293,0.611465394496918,12
"9426","O70",73.5170847696196,71.0444487594944,24,2016-12-30 03:00:00,0.763639092445374,0.688064217567444,12
"9427","O71",73.6331058331608,71.0452270565166,9,2016-12-30 03:00:00,0.434983044862747,0.429468929767609,12
"9428","O72",73.3837036588611,71.0012048811599,19,2016-12-30 03:00:00,0.568734884262085,0.430044114589691,12
"9429","O73",73.5178581788217,71.0006026877374,20.5,2016-12-30 03:00:00,0.649063587188721,0.58074539899826,12
"9430","O74",73.7520697437217,71.0255283640478,5,2016-12-30 03:00:00,NA,NA,12
"9431","O75",72.6997175571565,70.9477032892576,5,2016-12-30 03:00:00,0.00171258102636784,0.00178672187030315,12
"9432","O76",72.9734932361907,70.9489775019397,10,2016-12-30 03:00:00,0.13408374786377,0.100971877574921,12
"9433","O77",73.2477631198429,70.9517725658342,19,2016-12-30 03:00:00,0.195340607315302,0.166068386286497,12
"9434","O78",73.3875806458152,70.9538367918477,15,2016-12-30 03:00:00,0.379148751497269,0.327483683824539,12
"9435","O79",73.5221053768673,70.954160634102,23,2016-12-30 03:00:00,0.561725556850433,0.521534442901611,12
"9436","O80",73.6429007684478,70.9550833774804,21,2016-12-30 03:00:00,0.605704665184021,0.562728941440582,12
"9437","O81",73.7965086197577,70.9561431233646,9,2016-12-30 03:00:00,0.360858798027039,0.362394601106644,12
"9438","O82",73.8718700622317,70.9804120078598,3,2016-12-30 03:00:00,0.281026542186737,0.268108636140823,12
"9439","O83",73.3899589631784,70.9126619627998,15,2016-12-30 03:00:00,0.301704913377762,0.272938460111618,12
"9440","O84",73.5247496847243,70.9143985276368,24,2016-12-30 03:00:00,0.324002891778946,0.276452153921127,12
"9441","O85",73.654311582415,70.9161213563848,22,2016-12-30 03:00:00,0.512164950370789,0.435588121414185,12
"9442","O86",73.7977168648191,70.9185085009972,10,2016-12-30 03:00:00,0.338046699762344,0.338861346244812,12
"9443","O87",72.9832714850373,70.8600785873806,9,2016-12-30 03:00:00,0.00388500723056495,0.00364484614692628,12
"9444","O88",73.2593376039838,70.8633009474576,18,2016-12-30 03:00:00,0.161673625931144,0.121781967580318,12
"9445","O89",73.3974536609866,70.8643416932302,18,2016-12-30 03:00:00,0.130421549081802,0.119285898283124,12
"9446","O90",73.5286517577302,70.8652346559054,22,2016-12-30 03:00:00,0.251968085765839,0.226671367883682,12
"9447","O91",73.6624109187264,70.8663506431024,24,2016-12-30 03:00:00,0.327210426330566,0.243644192814827,12
"9448","O92",73.8026107263455,70.8672052391596,10,2016-12-30 03:00:00,0.612565040588379,0.621578276157379,12
"9449","O93",73.906789427321,70.853718738334,6,2016-12-30 03:00:00,NA,NA,12
"9450","O94",72.5927496218929,70.1788473545258,5,2016-12-30 03:00:00,NA,NA,12
"9451","O95",72.8537955770576,70.1716521544835,9,2016-12-30 03:00:00,NA,NA,12
"9452","O96",73.1192023153647,70.1637691288032,12,2016-12-30 03:00:00,NA,NA,12
"9453","O97",73.3821524795885,70.1556502103624,20,2016-12-30 03:00:00,NA,NA,12
"9454","O98",73.6427920686747,70.1472153092434,8,2016-12-30 03:00:00,NA,NA,12
"9455","O99",73.6452669073265,71.0061910804508,12,2016-12-30 03:00:00,0.503046452999115,0.413571387529373,12
"9456","O101",73.6529617012555,70.9948573659749,12,2016-12-30 03:00:00,0.525709450244904,0.439667165279388,12
"9457","O102",73.71556593503,71.0026506694739,11.5,2016-12-30 03:00:00,0.55505245923996,0.488337427377701,12
"9458","O104",73.7019992362869,70.9910531339053,11.5,2016-12-30 03:00:00,0.33059823513031,0.319644689559937,12
"9459","O105",73.7698151132434,71.0014275731138,11,2016-12-30 03:00:00,0.307633265852928,0.316821530461311,12
"9460","O107",73.7711489169493,70.9896721916697,11,2016-12-30 03:00:00,0.657391309738159,0.545044183731079,12
"9461","O108",73.7909959999148,71.0075190003057,5,2016-12-30 03:00:00,0.292724579572678,0.274779826402664,12
"9462","O109",73.7896248311921,71.0032002012976,12,2016-12-30 03:00:00,0.29019021987915,0.282493397593498,12
"9463","O111",73.8290943454429,70.9886234417251,8,2016-12-30 03:00:00,0.281407177448273,0.288246884942055,12
"9464","O112",73.8354893269095,70.982716967437,8,2016-12-30 03:00:00,0.279398515820503,0.282549232244492,12
"9465","O1",73.1319105191017,72.6825728303676,16.3,2016-12-31 03:00:00,29.0721130371094,29.0407085418701,12
"9466","O2",73.4237380740005,72.7045819402862,22,2016-12-31 03:00:00,31.2413959503174,31.2336311340332,12
"9467","O3",73.7162792611893,72.7261680595336,22,2016-12-31 03:00:00,31.5536785125732,31.5796756744385,12
"9468","O4",74.009522876783,72.7473295567618,18.5,2016-12-31 03:00:00,27.5674481391907,27.5707583427429,12
"9469","O5",74.3034575168275,72.768064823866,15,2016-12-31 03:00:00,29.8626155853271,29.9062747955322,12
"9470","O6",74.5980707384903,72.7883722184,12.5,2016-12-31 03:00:00,25.2020225524902,25.2236169179281,12
"9471","O7",73.1495690544127,72.3387651598345,10.75,2016-12-31 03:00:00,18.0184879302979,17.9389801025391,12
"9472","O8",73.3671863625466,72.3430519153511,12.25,2016-12-31 03:00:00,21.6048526763916,21.1546382904053,12
"9473","O9",73.8953984750899,72.34551539962,11.5,2016-12-31 03:00:00,23.6156692504883,23.941801071167,12
"9474","O10",74.1665935052859,72.5511168816705,15.4,2016-12-31 03:00:00,29.9425640106201,29.9366779327393,12
"9475","O11",74.3159186044979,72.5516829130236,15.8,2016-12-31 03:00:00,30.6006889343262,30.5554828643799,12
"9476","O12",74.4652525801833,72.5521375488588,15.6,2016-12-31 03:00:00,30.7729949951172,30.7275295257568,12
"9477","O13",73.3206497474867,71.648941382955,10,2016-12-31 03:00:00,5.77836275100708,5.80684947967529,12
"9478","O14",74.3205662863596,72.5068986607386,15.6,2016-12-31 03:00:00,29.7847442626953,29.7712802886963,12
"9479","O15",74.3193152068486,72.6008282629359,15.8,2016-12-31 03:00:00,31.0918292999268,31.074010848999,12
"9480","O16",73.9481155287387,72.5353381836306,15.5,2016-12-31 03:00:00,28.754508972168,28.7159023284912,12
"9481","O18",74.1849908165619,72.480978250465,15.5,2016-12-31 03:00:00,29.068323135376,29.0852241516113,12
"9482","O19",73.7755417000831,72.4707760686877,12.25,2016-12-31 03:00:00,25.4466342926025,25.2950477600098,12
"9483","O21",74.0120895938746,72.4166206638183,11,2016-12-31 03:00:00,25.1231880187988,25.2048034667969,12
"9484","O22",73.4988268904882,72.3711318563435,11.75,2016-12-31 03:00:00,22.5805015563965,22.409875869751,12
"9485","O24",73.7349002111026,72.3173051555688,11.5,2016-12-31 03:00:00,22.5360298156738,22.8018054962158,12
"9486","O25",73.2754109884043,72.282942782585,11.8,2016-12-31 03:00:00,19.9218921661377,19.375825881958,12
"9487","O27",73.511001269064,72.2293820655896,11.75,2016-12-31 03:00:00,20.0959949493408,20.2426166534424,12
"9488","O28",73.0558876226892,72.1926233720616,13.25,2016-12-31 03:00:00,15.7732302347819,14.7251249949137,12
"9489","O29",73.173592183646,72.1660093114438,15.3,2016-12-31 03:00:00,18.8156223297119,16.8238906860352,12
"9490","O30",73.2909574022571,72.1393245109186,13.15,2016-12-31 03:00:00,15.2735713322957,15.8219343821208,12
"9491","O31",72.8975084958415,72.3432616514305,6,2016-12-31 03:00:00,7.78673887252808,7.14057731628418,12
"9492","O32",74.2612625656355,72.3415358637732,13,2016-12-31 03:00:00,25.2483437856038,25.3290055592855,12
"9493","O33",74.6168795621217,72.3361383600141,13,2016-12-31 03:00:00,26.2304668426514,26.3045228322347,12
"9494","O34",73.8061251510736,72.1644999939066,12.5,2016-12-31 03:00:00,20.2866236368815,20.3824412027995,12
"9495","O35",73.9523029893319,72.1653343248511,12.5,2016-12-31 03:00:00,21.1611232757568,21.2867234547933,12
"9496","O36",74.098493829918,72.1660598482393,12.5,2016-12-31 03:00:00,21.9120839436849,22.1279150644938,12
"9497","O37",73.9608594675773,72.2173660098347,12.5,2016-12-31 03:00:00,22.2309729258219,22.3112983703613,12
"9498","O38",73.957730413716,72.1205579229866,12.5,2016-12-31 03:00:00,20.1786708831787,20.3363304138184,12
"9499","O39",74.9820934374295,72.3398930731416,9.5,2016-12-31 03:00:00,26.9836883544922,27.0352344512939,12
"9500","O40",72.6353944576255,72.0003672427614,9.25,2016-12-31 03:00:00,8.22487735748291,7.36612987518311,12
"9501","O41",72.9252015044986,72.0016095187983,15.5,2016-12-31 03:00:00,15.2629652023315,14.0349655151367,12
"9502","O42",73.215044405428,72.0022627843704,14,2016-12-31 03:00:00,15.9567174911499,16.45094871521,12
"9503","O43",73.5048834157483,72.00153157603,9.4,2016-12-31 03:00:00,12.8233270645142,13.0699777603149,12
"9504","O44",73.7946966111388,72.0003692003054,11.75,2016-12-31 03:00:00,15.5212831497192,15.7156620025635,12
"9505","O45",74.0844835302265,72.0010840289,11.25,2016-12-31 03:00:00,17.2728748321533,17.5003643035889,12
"9506","O46",74.3743067435261,72.0022303409704,11,2016-12-31 03:00:00,18.7464942932129,18.9776554107666,12
"9507","O47",71.8872898807154,71.4803390505507,7,2016-12-31 03:00:00,1.0693998336792,0.890261232852936,12
"9508","O48",72.2058161361895,71.4709259923908,16,2016-12-31 03:00:00,2.4238178730011,2.1431348323822,12
"9509","O49",72.5329688873938,71.4610952426343,15.5,2016-12-31 03:00:00,3.05103540420532,2.50866746902466,12
"9510","O50",72.7970869439767,71.4512888995026,12.75,2016-12-31 03:00:00,3.32158851623535,2.69814372062683,12
"9511","O51",73.0008912101164,71.4416784399547,9.75,2016-12-31 03:00:00,2.90859913825989,2.14402437210083,12
"9512","O52",72.2143536386029,71.2733046310713,11.75,2016-12-31 03:00:00,0.979341387748718,0.71214234828949,12
"9513","O53",72.493230958328,71.2760392452496,21.5,2016-12-31 03:00:00,1.92314398288727,1.62333035469055,12
"9514","O54",72.7709814812953,71.2794969933704,23,2016-12-31 03:00:00,3.28888344764709,1.97471582889557,12
"9515","O55",73.0515359606133,71.2821889154327,11.25,2016-12-31 03:00:00,0.764901518821716,0.550394296646118,12
"9516","O56",73.3299209765427,71.2853172273433,9.5,2016-12-31 03:00:00,0.450795441865921,0.415164917707443,12
"9517","O57",73.6169715829086,71.1670687370742,5,2016-12-31 03:00:00,0.296139031648636,0.289220780134201,12
"9518","O58",72.5826322147043,71.1675228256034,11,2016-12-31 03:00:00,0.391046673059464,0.32322746515274,12
"9519","O59",72.8581386185319,71.1707619360445,18,2016-12-31 03:00:00,0.993084892630577,0.820659950375557,12
"9520","O60",73.140807235491,71.1733555978334,26,2016-12-31 03:00:00,1.22159457206726,0.915702879428864,12
"9521","O61",73.2778702365767,71.1748464297469,17,2016-12-31 03:00:00,1.04677355289459,0.806541919708252,12
"9522","O62",73.414712890491,71.1764114396328,12.25,2016-12-31 03:00:00,0.423681646585464,0.331700712442398,12
"9523","O63",72.2905669585845,71.6786223218286,5,2016-12-31 03:00:00,0.955021977424622,0.819444417953491,12
"9524","O64",72.5293510920599,71.6733447016654,14.5,2016-12-31 03:00:00,3.34205571810404,3.01532785097758,12
"9525","O65",73.0195744443871,71.6569094929681,16.5,2016-12-31 03:00:00,5.68195486068726,5.63637924194336,12
"9526","O66",72.691530243451,71.0368456258342,4,2016-12-31 03:00:00,0.00788900442421436,0.00497830752283335,12
"9527","O67",72.9634894592251,71.0390618353882,14,2016-12-31 03:00:00,0.464086681604385,0.329087644815445,12
"9528","O68",73.2390699724989,71.0412779331425,17.5,2016-12-31 03:00:00,0.579607089360555,0.497776607672373,12
"9529","O69",73.3803103385595,71.0424667132828,19,2016-12-31 03:00:00,0.736145734786987,0.672903478145599,12
"9530","O70",73.5170847696196,71.0444487594944,24,2016-12-31 03:00:00,0.842802405357361,0.737397134304047,12
"9531","O71",73.6331058331608,71.0452270565166,9,2016-12-31 03:00:00,0.454115748405457,0.386573016643524,12
"9532","O72",73.3837036588611,71.0012048811599,19,2016-12-31 03:00:00,0.599044561386108,0.570254445075989,12
"9533","O73",73.5178581788217,71.0006026877374,20.5,2016-12-31 03:00:00,0.735725104808807,0.652480900287628,12
"9534","O74",73.7520697437217,71.0255283640478,5,2016-12-31 03:00:00,NA,NA,12
"9535","O75",72.6997175571565,70.9477032892576,5,2016-12-31 03:00:00,0.00170024286489934,0.00177296285983175,12
"9536","O76",72.9734932361907,70.9489775019397,10,2016-12-31 03:00:00,0.185219287872314,0.137730315327644,12
"9537","O77",73.2477631198429,70.9517725658342,19,2016-12-31 03:00:00,0.273639008402824,0.231271386146545,12
"9538","O78",73.3875806458152,70.9538367918477,15,2016-12-31 03:00:00,0.460705697536469,0.424569189548492,12
"9539","O79",73.5221053768673,70.954160634102,23,2016-12-31 03:00:00,0.64745157957077,0.591991722583771,12
"9540","O80",73.6429007684478,70.9550833774804,21,2016-12-31 03:00:00,0.715806901454926,0.645117938518524,12
"9541","O81",73.7965086197577,70.9561431233646,9,2016-12-31 03:00:00,0.357917457818985,0.361851066350937,12
"9542","O82",73.8718700622317,70.9804120078598,3,2016-12-31 03:00:00,0.290054678916931,0.281791746616364,12
"9543","O83",73.3899589631784,70.9126619627998,15,2016-12-31 03:00:00,0.381850838661194,0.337292104959488,12
"9544","O84",73.5247496847243,70.9143985276368,24,2016-12-31 03:00:00,0.590295255184174,0.506198108196259,12
"9545","O85",73.654311582415,70.9161213563848,22,2016-12-31 03:00:00,0.612248361110687,0.559044659137726,12
"9546","O86",73.7977168648191,70.9185085009972,10,2016-12-31 03:00:00,0.348554968833923,0.346729964017868,12
"9547","O87",72.9832714850373,70.8600785873806,9,2016-12-31 03:00:00,0.00501004746183753,0.00421496853232384,12
"9548","O88",73.2593376039838,70.8633009474576,18,2016-12-31 03:00:00,0.240340571850538,0.193761613219976,12
"9549","O89",73.3974536609866,70.8643416932302,18,2016-12-31 03:00:00,0.167113199830055,0.1456164047122,12
"9550","O90",73.5286517577302,70.8652346559054,22,2016-12-31 03:00:00,0.345753163099289,0.310475558042526,12
"9551","O91",73.6624109187264,70.8663506431024,24,2016-12-31 03:00:00,0.512508571147919,0.425302863121033,12
"9552","O92",73.8026107263455,70.8672052391596,10,2016-12-31 03:00:00,0.572142899036407,0.59801310300827,12
"9553","O93",73.906789427321,70.853718738334,6,2016-12-31 03:00:00,NA,NA,12
"9554","O94",72.5927496218929,70.1788473545258,5,2016-12-31 03:00:00,NA,NA,12
"9555","O95",72.8537955770576,70.1716521544835,9,2016-12-31 03:00:00,NA,NA,12
"9556","O96",73.1192023153647,70.1637691288032,12,2016-12-31 03:00:00,NA,NA,12
"9557","O97",73.3821524795885,70.1556502103624,20,2016-12-31 03:00:00,NA,NA,12
"9558","O98",73.6427920686747,70.1472153092434,8,2016-12-31 03:00:00,NA,NA,12
"9559","O99",73.6452669073265,71.0061910804508,12,2016-12-31 03:00:00,0.601346850395203,0.543353796005249,12
"9560","O101",73.6529617012555,70.9948573659749,12,2016-12-31 03:00:00,0.617292582988739,0.553914964199066,12
"9561","O102",73.71556593503,71.0026506694739,11.5,2016-12-31 03:00:00,0.464415609836578,0.368492901325226,12
"9562","O104",73.7019992362869,70.9910531339053,11.5,2016-12-31 03:00:00,0.510489583015442,0.298911899328232,12
"9563","O105",73.7698151132434,71.0014275731138,11,2016-12-31 03:00:00,0.321875214576721,0.32115526497364,12
"9564","O107",73.7711489169493,70.9896721916697,11,2016-12-31 03:00:00,0.591393530368805,0.428039819002151,12
"9565","O108",73.7909959999148,71.0075190003057,5,2016-12-31 03:00:00,0.302993535995483,0.280168265104294,12
"9566","O109",73.7896248311921,71.0032002012976,12,2016-12-31 03:00:00,0.300259858369827,0.287562519311905,12
"9567","O111",73.8290943454429,70.9886234417251,8,2016-12-31 03:00:00,0.297581523656845,0.300358131527901,12
"9568","O112",73.8354893269095,70.982716967437,8,2016-12-31 03:00:00,0.293873697519302,0.297100618481636,12
"9569","O1",73.1319105191017,72.6825728303676,16.3,2017-01-01 03:00:00,28.6183929443359,28.6368827819824,1
"9570","O2",73.4237380740005,72.7045819402862,22,2017-01-01 03:00:00,31.1684799194336,31.1509685516357,1
"9571","O3",73.7162792611893,72.7261680595336,22,2017-01-01 03:00:00,31.3349056243896,31.3650875091553,1
"9572","O4",74.009522876783,72.7473295567618,18.5,2017-01-01 03:00:00,27.7776803970337,27.7851128578186,1
"9573","O5",74.3034575168275,72.768064823866,15,2017-01-01 03:00:00,29.3513946533203,29.3910007476807,1
"9574","O6",74.5980707384903,72.7883722184,12.5,2017-01-01 03:00:00,25.3106079101562,25.3311367034912,1
"9575","O7",73.1495690544127,72.3387651598345,10.75,2017-01-01 03:00:00,19.1666984558105,19.0221099853516,1
"9576","O8",73.3671863625466,72.3430519153511,12.25,2017-01-01 03:00:00,21.9864292144775,21.5942726135254,1
"9577","O9",73.8953984750899,72.34551539962,11.5,2017-01-01 03:00:00,23.8156604766846,24.1244792938232,1
"9578","O10",74.1665935052859,72.5511168816705,15.4,2017-01-01 03:00:00,29.2305889129639,29.2673301696777,1
"9579","O11",74.3159186044979,72.5516829130236,15.8,2017-01-01 03:00:00,29.8815994262695,29.8784503936768,1
"9580","O12",74.4652525801833,72.5521375488588,15.6,2017-01-01 03:00:00,29.985408782959,29.9800930023193,1
"9581","O13",73.3206497474867,71.648941382955,10,2017-01-01 03:00:00,6.3731861114502,6.79908847808838,1
"9582","O14",74.3205662863596,72.5068986607386,15.6,2017-01-01 03:00:00,29.0870971679688,29.111270904541,1
"9583","O15",74.3193152068486,72.6008282629359,15.8,2017-01-01 03:00:00,30.4996013641357,30.4921379089355,1
"9584","O16",73.9481155287387,72.5353381836306,15.5,2017-01-01 03:00:00,28.0231475830078,27.9908485412598,1
"9585","O18",74.1849908165619,72.480978250465,15.5,2017-01-01 03:00:00,28.0454921722412,28.0952892303467,1
"9586","O19",73.7755417000831,72.4707760686877,12.25,2017-01-01 03:00:00,25.668436050415,25.4670658111572,1
"9587","O21",74.0120895938746,72.4166206638183,11,2017-01-01 03:00:00,25.3307876586914,25.4111843109131,1
"9588","O22",73.4988268904882,72.3711318563435,11.75,2017-01-01 03:00:00,22.6023330688477,22.6627464294434,1
"9589","O24",73.7349002111026,72.3173051555688,11.5,2017-01-01 03:00:00,22.8676605224609,23.043119430542,1
"9590","O25",73.2754109884043,72.282942782585,11.8,2017-01-01 03:00:00,20.2930164337158,19.9825077056885,1
"9591","O27",73.511001269064,72.2293820655896,11.75,2017-01-01 03:00:00,20.455883026123,20.5916576385498,1
"9592","O28",73.0558876226892,72.1926233720616,13.25,2017-01-01 03:00:00,16.642063776652,16.1703249613444,1
