ID;x;y
41;3.185600;8.104700
41;2.948500;8.003100
41;2.762300;7.918500
41;2.525200;7.799900
41;2.237300;7.664500
41;2.017200;7.596700
43;8.913300;24.259200
43;9.031800;23.920500
43;9.201200;23.666500
43;9.506000;23.429400
43;9.760000;23.158500
43;10.234100;22.819800
43;10.725200;22.515000
43;11.182400;22.227200
43;11.741200;21.922400
43;12.384600;21.753000
43;12.841800;21.770000
43;13.485300;21.854600
43;14.044100;22.125600
43;14.518200;22.396500
43;14.840000;22.667400
43;15.094000;23.040000
43;15.229400;23.395600
43;15.314100;23.768100
43;15.297200;24.106800
43;15.229400;24.564000
43;15.043200;24.987300
43;14.789200;25.258200
43;14.518200;25.461400
43;14.213400;25.580000
43;13.790100;25.647700
43;13.366800;25.596900
43;13.062000;25.495300
43;12.621700;25.393700
43;12.232200;25.292100
43;11.961300;25.190500
43;11.571800;25.088900
43;11.182400;24.987300
43;10.759000;24.834900
43;10.403400;24.699400
43;10.098600;24.614800
43;9.776900;24.513200
43;9.438200;24.445400
43;9.268900;24.411600
43;9.065700;24.394600
44;10.839500;19.246900
44;10.877600;19.056400
44;10.966500;18.827800
44;11.220500;18.523000
44;11.423700;18.281700
44;11.753900;18.040400
44;12.160300;17.621300
44;12.579400;17.380000
44;13.100100;17.087900
44;13.862100;16.910100
44;14.281200;16.910100
44;14.725700;16.986300
44;15.195600;17.087900
44;15.614700;17.253000
44;15.957600;17.443500
44;16.275100;17.684800
44;16.529100;18.015000
44;16.681500;18.332500
44;16.706900;18.599200
44;16.681500;18.904000
44;16.554500;19.196100
44;16.414800;19.500900
44;16.249700;19.653300
44;16.008400;19.793000
44;15.779800;19.907300
44;15.538500;19.970800
44;15.348000;20.021600
44;14.992400;20.008900
44;14.674900;19.932700
44;14.420900;19.894600
44;14.179600;19.856500
44;13.862100;19.742200
44;13.519200;19.691400
44;13.045000;19.555900
44;12.655600;19.488200
44;12.232200;19.437400
44;11.758100;19.386600
44;11.334800;19.369700
44;10.996100;19.369700
45;1.538800;4.023800
45;1.623500;3.769800
45;1.792800;3.481900
45;2.046800;3.211000
45;2.317800;2.957000
45;2.690300;2.652200
45;2.978200;2.449000
45;3.435400;2.076500
45;3.909500;1.822500
45;4.553000;1.449900
45;4.993200;1.382200
45;5.518200;1.449900
45;5.958400;1.517700
45;6.415600;1.636200
45;6.957500;1.839400
45;7.397800;2.093400
45;7.770300;2.482900
45;7.956600;2.889300
45;8.041200;3.261800
45;8.075100;3.685100
45;8.024300;4.108500
45;7.838000;4.514900
45;7.567100;4.785800
45;7.228400;4.989000
45;6.872800;5.073700
45;6.364800;5.090600
45;5.924600;5.039800
45;5.602800;4.989000
45;5.247200;4.904300
45;4.823900;4.836600
45;4.400600;4.751900
45;3.960300;4.684200
45;3.520000;4.599500
45;3.130600;4.565700
45;2.741100;4.497900
45;2.300800;4.379400
45;2.029900;4.311700
45;1.826700;4.227000
45;1.674300;4.125400
46;13.925600;20.656600
46;13.730800;20.487300
46;13.578400;20.326400
46;13.383700;20.123200
46;13.205900;19.843800
46;13.011200;19.606700
46;12.884200;19.318900
46;12.731800;18.954800
46;12.630200;18.641500
46;12.570900;18.311300
46;12.554000;18.031900
46;12.604800;17.701700
46;12.647100;17.354600
46;12.740200;17.041300
46;12.833400;16.804300
46;12.943400;16.558700
46;13.112800;16.304700
46;13.282100;16.126900
46;13.586900;15.983000
46;14.061000;15.949100
46;14.348900;16.025300
46;14.543600;16.152300
46;14.704500;16.372400
46;14.823000;16.584100
46;14.882300;16.855100
46;14.890800;17.109100
46;14.856900;17.439300
46;14.814600;17.769500
46;14.763800;18.057300
46;14.713000;18.285900
46;14.679100;18.565300
46;14.628300;18.912500
46;14.577500;19.158000
46;14.492800;19.471300
46;14.433600;19.742200
46;14.340400;19.987700
46;14.264200;20.190900
46;14.145700;20.436500
46;14.103400;20.622700
49;3.568700;13.411200
49;3.619500;13.296900
49;3.733800;13.208000
49;3.873500;13.112800
49;4.006900;13.011200
49;4.159300;12.909600
49;4.267200;12.846100
49;4.413300;12.769900
49;4.584700;12.687300
49;4.813300;12.611100
49;5.010200;12.642900
49;5.200700;12.693700
49;5.422900;12.769900
49;5.594400;12.846100
49;5.759500;12.928600
49;5.905500;13.049300
49;6.057900;13.189000
49;6.146800;13.347700
49;6.165900;13.506500
49;6.102400;13.709700
49;6.057900;13.830300
49;5.988100;13.912900
49;5.867400;14.008100
49;5.753100;14.052600
49;5.569000;14.065300
49;5.378500;14.065300
49;5.181600;14.039900
49;5.029200;14.020800
49;4.889500;13.976400
49;4.749800;13.931900
49;4.578400;13.912900
49;4.457700;13.862100
49;4.279900;13.811300
49;4.140200;13.766800
49;4.000500;13.716000
49;3.892600;13.671600
49;3.759200;13.614400
49;3.689400;13.563600
49;3.619500;13.512800
51;8.077200;6.172200
51;8.197900;5.924600
51;8.388400;5.746800
51;8.655100;5.530900
51;8.972600;5.353100
51;9.353600;5.162600
51;9.620300;5.010200
51;9.925100;4.895900
51;10.255300;4.756200
51;10.737900;4.641900
51;11.144300;4.667300
51;11.512600;4.768900
51;11.931700;4.895900
51;12.321100;5.044000
51;12.625900;5.264200
51;12.913800;5.467400
51;13.227100;5.823000
51;13.371000;6.170100
51;13.396400;6.593400
51;13.252500;7.059100
51;12.964600;7.397800
51;12.126400;7.584000
51;12.625900;7.567100
51;11.677700;7.465500
51;11.262800;7.355400
51;10.966500;7.270800
51;10.661700;7.156500
51;10.348400;7.088700
51;10.018200;7.012500
51;9.764200;6.953300
51;9.459400;6.851700
51;9.239300;6.758500
51;9.061500;6.656900
51;8.900600;6.563800
51;8.672000;6.462200
51;8.536500;6.386000
51;8.392600;6.335200
51;8.307900;6.275900
51;8.138600;6.250500
54;10.458500;2.736900
54;10.500800;2.618300
54;10.593900;2.482900
54;10.805600;2.296600
54;11.017300;2.144200
54;11.279700;1.957900
54;11.457500;1.839400
54;11.626900;1.763200
54;11.897800;1.585400
54;12.219500;1.483800
54;12.532800;1.475300
54;12.837600;1.534600
54;13.083100;1.627700
54;13.362500;1.720900
54;13.641900;1.873300
54;13.870500;2.084900
54;13.997500;2.305100
54;14.073700;2.516700
54;14.065300;2.703000
54;13.997500;2.889300
54;13.845100;3.134800
54;13.625000;3.295700
54;13.345600;3.363400
54;13.091600;3.363400
54;12.871500;3.354900
54;12.685200;3.338000
54;12.422700;3.295700
54;12.168700;3.253300
54;11.965500;3.211000
54;11.745400;3.177100
54;11.508300;3.117900
54;11.330500;3.067100
54;11.152700;3.033200
54;11.000300;2.999300
54;10.873300;2.948500
54;10.771700;2.906200
54;10.678600;2.872300
54;10.602400;2.855400
54;10.509300;2.838500
56;15.593500;6.411400
56;15.398800;6.275900
56;15.271800;6.165900
56;15.170200;6.081200
56;15.043200;5.911900
56;14.950000;5.767900
56;14.848400;5.624000
56;14.738400;5.463100
56;14.594400;5.166800
56;14.459000;4.895900
56;14.450500;4.591100
56;14.492800;4.320100
56;14.552100;4.040700
56;14.636800;3.769800
56;14.763800;3.524300
56;14.865400;3.287200
56;15.034700;3.084000
56;15.229400;2.957000
56;15.407200;2.906200
56;15.661200;2.923100
56;15.881400;3.016300
56;16.059200;3.168700
56;16.160800;3.380300
56;16.203100;3.592000
56;16.211600;3.829100
56;16.211600;4.066100
56;16.203100;4.303200
56;16.186200;4.506400
56;16.160800;4.684200
56;16.143800;4.887400
56;16.110000;5.099100
56;16.076100;5.310700
56;15.999900;5.547800
56;15.957600;5.717100
56;15.898300;5.869500
56;15.839000;6.005000
56;15.788200;6.148900
56;15.737400;6.259000
56;15.686600;6.377500
57;7.728000;9.125000
57;7.804200;8.959900
57;7.956600;8.794800
57;8.197900;8.642400
57;8.464600;8.464600
57;8.756700;8.274100
57;9.074200;8.096300
57;9.506000;7.905800
57;10.026700;7.766100
57;10.699800;7.677200
57;11.157000;7.753400
57;11.550700;7.893100
57;11.842800;8.007400
57;12.185700;8.172500
57;12.465100;8.337600
57;12.719100;8.591600
57;12.922300;8.909100
57;12.973100;9.188500
57;12.935000;9.480600
57;12.795300;9.823500
57;12.617500;10.026700
57;12.376200;10.191800
57;12.160300;10.306100
57;11.893600;10.395000
57;11.550700;10.395000
57;11.220500;10.356900
57;10.953800;10.280700
57;10.649000;10.217200
57;10.369600;10.166400
57;10.001300;10.077500
57;9.683800;9.975900
57;9.328200;9.887000
57;9.036100;9.785400
57;8.794800;9.696500
57;8.528100;9.544100
57;8.236000;9.404400
57;8.058200;9.302800
57;7.931200;9.264700
57;7.816900;9.226600
58;1.924100;3.566600
58;2.042600;3.329500
58;2.415100;3.024700
58;2.652200;2.787700
58;2.940100;2.567500
58;3.261800;2.364300
58;3.600500;2.178100
58;3.939100;1.991800
58;4.277800;1.839400
58;4.785800;1.670100
58;5.243000;1.687000
58;5.767900;1.737800
58;6.174300;1.805500
58;6.665400;1.957900
58;7.021000;2.110300
58;7.359700;2.330500
58;7.596700;2.635300
58;7.799900;3.024700
58;7.850700;3.346500
58;7.749100;3.871400
58;7.512100;4.243900
58;7.156500;4.447100
58;6.868600;4.599500
58;6.513000;4.650300
58;6.123500;4.684200
58;5.801800;4.633400
58;5.547800;4.599500
58;5.226100;4.565700
58;4.853500;4.531800
58;4.531800;4.447100
58;4.210100;4.430200
58;3.922200;4.379400
58;3.651300;4.260900
58;3.346500;4.176200
58;2.906200;4.074600
58;2.618300;3.989900
58;2.432100;3.888300
58;2.178100;3.786700
58;1.991800;3.769800
59;2.717800;21.031200
59;2.728400;20.838600
59;2.838500;20.677800
59;2.940100;20.508400
59;3.143300;20.262900
59;3.371900;20.042800
59;3.625900;19.848000
59;3.956100;19.644800
59;4.277800;19.484000
59;4.599500;19.373900
59;4.972100;19.390800
59;5.361500;19.441600
59;5.666300;19.517800
59;5.945700;19.611000
59;6.208200;19.729500
59;6.428300;19.915800
59;6.572300;20.186700
59;6.648500;20.432200
59;6.648500;20.601600
59;6.614600;20.804800
59;6.521500;21.008000
59;6.386000;21.194200
59;6.191300;21.321200
59;5.996500;21.397400
59;5.725600;21.431300
59;5.412300;21.405900
59;5.192200;21.380500
59;4.912800;21.372000
59;4.565700;21.321200
59;4.227000;21.295800
59;3.896800;21.295800
59;3.566600;21.219600
59;3.371900;21.177300
59;3.194100;21.126500
59;3.075500;21.109600
59;2.999300;21.101100
59;2.923100;21.101100
59;2.838500;21.118000
59;2.770700;21.084200
60;3.134800;18.662700
60;3.185600;18.527200
60;3.278700;18.383300
60;3.456500;18.247800
60;3.608900;18.120800
60;3.837500;17.951500
60;4.023800;17.833000
60;4.277800;17.680600
60;4.548700;17.536600
60;4.904300;17.426600
60;5.200700;17.401200
60;5.522400;17.435000
60;5.810300;17.502800
60;6.106600;17.562000
60;6.377500;17.621300
60;6.623100;17.706000
60;6.817800;17.858400
60;6.970200;18.087000
60;7.037900;18.349400
60;7.004100;18.611900
60;6.902500;18.857400
60;6.767000;19.001400
60;6.580700;19.128400
60;6.360600;19.196100
60;6.055800;19.230000
60;5.674800;19.213000
60;5.378500;19.170700
60;5.124500;19.136800
60;4.895900;19.086000
60;4.633400;19.043700
60;4.430200;19.009800
60;4.252400;18.992900
60;4.066100;18.950600
60;3.871400;18.891300
60;3.710500;18.849000
60;3.558100;18.789700
60;3.422700;18.772800
60;3.312600;18.764300
60;3.185600;18.755800
63;2.914700;19.691400
63;2.984500;19.558000
63;3.130600;19.392900
63;3.238500;19.285000
63;3.403600;19.158000
63;3.670300;18.999200
63;3.860800;18.878600
63;4.095800;18.802400
63;4.356100;18.681700
63;4.705400;18.573800
63;4.997500;18.580100
63;5.264200;18.637300
63;5.499100;18.694400
63;5.778500;18.777000
63;6.070600;18.916700
63;6.343700;19.050000
63;6.553200;19.227800
63;6.712000;19.494500
63;6.769100;19.773900
63;6.724700;20.091400
63;6.635800;20.275600
63;6.470700;20.447000
63;6.273800;20.542300
63;6.083300;20.599400
63;5.873800;20.618500
63;5.638800;20.605800
63;5.435600;20.574000
63;5.257800;20.535900
63;5.041900;20.478800
63;4.857800;20.421600
63;4.616500;20.364500
63;4.387900;20.301000
63;4.191000;20.250200
63;3.956100;20.180300
63;3.752900;20.123200
63;3.562400;20.053300
63;3.346500;19.970800
63;3.105200;19.881900
63;2.965500;19.793000
66;10.517700;15.834800
66;10.280700;15.750100
66;10.052100;15.602000
66;9.836200;15.398800
66;9.671100;15.246400
66;9.480600;15.081300
66;9.290100;14.840000
66;9.163100;14.636800
66;8.998000;14.395500
66;8.871000;14.065300
66;8.858300;13.646200
66;8.883700;13.227100
66;8.959900;12.871500
66;9.086900;12.592100
66;9.201200;12.287300
66;9.328200;12.058700
66;9.544100;11.830100
66;9.734600;11.728500
66;9.912400;11.677700
66;10.191800;11.639600
66;10.483900;11.728500
66;10.699800;11.931700
66;10.864900;12.173000
66;10.953800;12.503200
66;10.979200;12.769900
66;11.030000;13.087400
66;11.030000;13.392200
66;11.042700;13.697000
66;10.991900;13.989100
66;10.941100;14.243100
66;10.915700;14.497100
66;10.890300;14.725700
66;10.852200;14.954300
66;10.826800;15.144800
66;10.776000;15.322600
66;10.712500;15.462300
66;10.674400;15.563900
66;10.661700;15.703600
66;10.610900;15.805200
67;15.987200;10.958000
67;15.750100;10.856400
67;15.631600;10.704000
67;15.470700;10.509300
67;15.352200;10.339900
67;15.233700;10.153700
67;15.123600;9.992800
67;15.030500;9.857300
67;14.928900;9.679500
67;14.810300;9.417100
67;14.751100;9.137700
67;14.776500;8.942900
67;14.801900;8.739700
67;14.818800;8.485700
67;14.869600;8.147100
67;14.945800;7.859200
67;15.047400;7.613700
67;15.182900;7.452800
67;15.419900;7.300400
67;15.758600;7.224200
67;16.046500;7.249600
67;16.207300;7.325800
67;16.385100;7.478200
67;16.503700;7.689900
67;16.546000;7.901500
67;16.554500;8.079300
67;16.554500;8.324900
67;16.537500;8.672000
67;16.546000;9.002200
67;16.537500;9.332400
67;16.537500;9.586400
67;16.486700;9.899700
67;16.452900;10.094400
67;16.393600;10.297600
67;16.325900;10.441500
67;16.275100;10.602400
67;16.190400;10.763300
67;16.173500;10.847900
67;16.122700;10.932600
68;9.827700;16.376700
68;9.827700;16.241200
68;9.912400;16.063400
68;10.005500;15.936400
68;10.183300;15.767100
68;10.352600;15.546900
68;10.598200;15.343700
68;10.835200;15.157500
68;11.106200;14.945800
68;11.504100;14.742600
68;11.817400;14.725700
68;12.113700;14.776500
68;12.410000;14.835700
68;12.791000;14.937300
68;13.104300;15.038900
68;13.375200;15.174400
68;13.586900;15.403000
68;13.705400;15.623100
68;13.722400;15.834800
68;13.671600;16.131100
68;13.519200;16.342800
68;13.358300;16.529100
68;13.138200;16.630700
68;12.833400;16.723800
68;12.503200;16.766200
68;12.274600;16.766200
68;12.046000;16.766200
68;11.758100;16.732300
68;11.563400;16.698400
68;11.385600;16.664500
68;11.207800;16.647600
68;11.021500;16.639100
68;10.860600;16.588300
68;10.699800;16.537500
68;10.479600;16.512100
68;10.327200;16.478300
68;10.225600;16.452900
68;10.090200;16.419000
68;9.946200;16.419000
70;1.917700;20.904200
70;2.000300;20.694700
70;2.190800;20.491500
70;2.406700;20.326400
70;2.635300;20.199400
70;2.787700;20.072400
70;2.914700;19.996200
70;3.029000;19.920000
70;3.219500;19.818400
70;3.435400;19.729500
70;3.676700;19.716800
70;3.892600;19.742200
70;4.121200;19.780300
70;4.400600;19.843800
70;4.629200;19.907300
70;4.845100;19.983500
70;5.048300;20.097800
70;5.188000;20.275600
70;5.327700;20.555000
70;5.378500;20.821700
70;5.327700;21.075700
70;5.188000;21.278900
70;4.972100;21.482100
70;4.743500;21.571000
70;4.502200;21.609100
70;4.222800;21.634500
70;3.981500;21.621800
70;3.740200;21.596400
70;3.511600;21.545600
70;3.283000;21.494800
70;3.003600;21.456700
70;2.825800;21.418600
70;2.648000;21.367800
70;2.495600;21.317000
70;2.305100;21.240800
70;2.165400;21.151900
70;2.076500;21.088400
70;2.038400;21.024900
70;1.962200;20.974100
71;15.318300;20.711600
71;15.199800;20.635400
71;15.132100;20.516900
71;15.022000;20.356000
71;14.895000;20.144400
71;14.818800;20.000400
71;14.768000;19.856500
71;14.708700;19.721000
71;14.615600;19.492400
71;14.573300;19.213000
71;14.615600;19.001400
71;14.708700;18.849000
71;14.793400;18.662700
71;14.895000;18.510300
71;14.979700;18.357900
71;15.072800;18.239400
71;15.259100;18.137800
71;15.403000;18.103900
71;15.555400;18.103900
71;15.750100;18.154700
71;15.919500;18.290200
71;16.046500;18.493400
71;16.088800;18.705000
71;16.097300;18.849000
71;16.071900;19.018300
71;16.038000;19.255400
71;15.987200;19.433200
71;15.944900;19.560200
71;15.902500;19.712600
71;15.834800;19.856500
71;15.767100;20.042800
71;15.724700;20.195200
71;15.640100;20.313700
71;15.572300;20.440700
71;15.513100;20.516900
71;15.470700;20.584600
71;15.428400;20.652400
71;15.403000;20.694700
71;15.360700;20.720100
72;1.619300;18.662700
72;1.657400;18.472200
72;1.886000;18.319800
72;2.038400;18.154700
72;2.305100;17.964200
72;2.584500;17.799100
72;2.838500;17.608600
72;3.143300;17.418100
72;3.486200;17.214900
72;3.981500;17.087900
72;4.438700;17.113300
72;4.997500;17.227600
72;5.442000;17.354600
72;5.721400;17.507000
72;6.026200;17.659400
72;6.216700;17.951500
72;6.331000;18.192800
72;6.369100;18.421400
72;6.381800;18.662700
72;6.331000;18.916700
72;6.165900;19.145300
72;5.988100;19.348500
72;5.708700;19.488200
72;5.378500;19.577100
72;5.086400;19.577100
72;4.832400;19.577100
72;4.603800;19.577100
72;4.286300;19.539000
72;3.994200;19.513600
72;3.740200;19.462800
72;3.486200;19.412000
72;3.257600;19.348500
72;3.054400;19.285000
72;2.813100;19.208800
72;2.571800;19.132600
72;2.419400;19.094500
72;2.190800;18.992900
72;1.974900;18.853200
72;1.759000;18.789700
73;2.449000;16.143800
73;2.508300;15.940600
73;2.643700;15.754400
73;2.821500;15.517300
73;3.092500;15.271800
73;3.338000;15.051600
73;3.642800;14.780700
73;3.956100;14.594400
73;4.328600;14.408200
73;4.701100;14.255800
73;5.149900;14.281200
73;5.480100;14.306600
73;5.801800;14.374300
73;6.242100;14.475900
73;6.572300;14.602900
73;7.021000;14.831500
73;7.291900;15.102400
73;7.486700;15.432600
73;7.579800;15.822100
73;7.512100;16.203100
73;7.410500;16.499400
73;7.232700;16.685700
73;6.970200;16.897400
73;6.606100;17.024400
73;6.216700;17.058300
73;5.818700;17.032900
73;5.429300;16.999000
73;5.014400;16.948200
73;4.735000;16.872000
73;4.379400;16.778900
73;4.074600;16.694200
73;3.812100;16.634900
73;3.515800;16.533300
73;3.244900;16.431700
73;3.058600;16.338600
73;2.906200;16.287800
73;2.736900;16.245400
73;2.643700;16.245400
73;2.508300;16.211600
74;4.768900;20.364500
74;4.768900;20.135900
74;4.959400;19.920000
74;5.162600;19.678700
74;5.378500;19.424700
74;5.518200;19.246900
74;5.772200;18.992900
74;6.000800;18.815100
74;6.191300;18.624600
74;6.419900;18.459500
74;6.813600;18.408700
74;7.093000;18.357900
74;7.537500;18.383300
74;7.893100;18.434100
74;8.248700;18.561100
74;8.528100;18.751600
74;8.769400;18.954800
74;8.909100;19.170700
74;8.985300;19.399300
74;8.998000;19.666000
74;9.023400;19.996200
74;8.947200;20.237500
74;8.845600;20.440700
74;8.667800;20.631200
74;8.451900;20.745500
74;8.236000;20.834400
74;7.931200;20.834400
74;7.677200;20.809000
74;7.448600;20.809000
74;7.220000;20.809000
74;7.016800;20.783600
74;6.775500;20.770900
74;6.508800;20.758200
74;6.216700;20.707400
74;5.950000;20.669300
74;5.683300;20.605800
74;5.327700;20.529600
74;5.048300;20.478800
74;4.870500;20.478800
75;1.822500;24.953400
75;1.907100;24.699400
75;2.161100;24.293000
75;2.465900;23.937400
75;2.753800;23.632600
75;3.058600;23.378600
75;3.431100;23.073800
75;3.922200;22.684400
75;4.497900;22.362600
75;5.073700;22.176400
75;5.615500;22.193300
75;6.259000;22.328800
75;6.665400;22.532000
75;7.071800;22.802900
75;7.444300;23.175400
75;7.715300;23.581800
75;7.884600;24.039000
75;7.918500;24.428500
75;7.833800;24.716400
75;7.732200;25.072000
75;7.529000;25.376800
75;7.291900;25.596900
75;7.054900;25.800100
75;6.767000;25.884800
75;6.394500;25.918600
75;6.055800;25.935600
75;5.615500;25.867800
75;5.259900;25.749300
75;4.819700;25.664600
75;4.464100;25.563000
75;4.074600;25.461400
75;3.752900;25.410600
75;3.465000;25.376800
75;3.211000;25.326000
75;2.957000;25.241300
75;2.567500;25.156600
75;2.296600;25.088900
75;2.144200;25.072000
75;1.941000;25.088900
76;2.514600;6.680200
76;2.635300;6.479100
76;2.889300;6.275900
76;3.177100;6.005000
76;3.566600;5.801800
76;3.956100;5.547800
76;4.345500;5.327700
76;4.751900;5.090600
76;5.259900;4.887400
76;6.021900;4.650300
76;6.631500;4.735000
76;7.156500;4.904300
76;7.579800;5.158300
76;7.867700;5.327700
76;8.172500;5.598600
76;8.409500;5.937300
76;8.477300;6.208200
76;8.566200;6.534200
76;8.578900;6.762800
76;8.553500;7.029500
76;8.401100;7.347000
76;8.248700;7.524800
76;8.096300;7.651800
76;7.931200;7.766100
76;7.677200;7.893100
76;7.474000;7.982000
76;7.270800;8.045500
76;6.881300;8.087800
76;6.458000;8.020100
76;5.983800;7.884600
76;5.543600;7.766100
76;5.154100;7.715300
76;4.730800;7.630600
76;4.256600;7.579800
76;3.884100;7.478200
76;3.579300;7.359700
76;3.168700;7.143800
76;2.876600;6.966000
76;2.648000;6.877100
77;11.315700;21.361400
77;11.436400;21.092600
77;11.605700;20.804800
77;11.859700;20.550800
77;12.113700;20.296800
77;12.570900;19.907300
77;13.129700;19.517800
77;13.688500;19.111400
77;14.179600;18.806600
77;14.840000;18.552600
77;15.432600;18.620400
77;15.923700;18.789700
77;16.380900;19.043700
77;16.770400;19.314600
77;17.142900;19.670200
77;17.464700;20.144400
77;17.583200;20.516900
77;17.600100;20.855600
77;17.583200;21.092600
77;17.498500;21.397400
77;17.380000;21.634500
77;17.244500;21.888500
77;17.007500;22.108600
77;16.753500;22.294900
77;16.482500;22.430400
77;16.143800;22.464200
77;15.771300;22.430400
77;15.500400;22.413400
77;15.195600;22.328800
77;14.890800;22.278000
77;14.586000;22.210200
77;14.230400;22.125600
77;13.790100;22.091700
77;13.417600;22.024000
77;12.926500;21.973200
77;12.570900;21.854600
77;12.130600;21.719200
77;11.707300;21.549800
77;11.436400;21.516000
78;11.988800;18.910300
78;12.058700;18.637300
78;12.198400;18.446800
78;12.363500;18.205500
78;12.706400;17.786400
78;13.049300;17.468900
78;13.519200;17.126000
78;14.052600;16.694200
78;14.598700;16.402100
78;15.119400;16.148100
78;15.563900;16.186200
78;15.970300;16.338600
78;16.351300;16.503700
78;16.706900;16.656100
78;17.024400;16.884700
78;17.358800;17.198000
78;17.595900;17.536600
78;17.663600;17.883800
78;17.714400;18.290200
78;17.629800;18.738900
78;17.409600;19.128400
78;17.181000;19.340000
78;16.859300;19.526300
78;16.546000;19.687200
78;16.156500;19.797200
78;15.902500;19.797200
78;15.657000;19.771800
78;15.318300;19.746400
78;15.022000;19.695600
78;14.734100;19.653300
78;14.514000;19.619400
78;14.276900;19.568600
78;14.048300;19.526300
78;13.836700;19.500900
78;13.447200;19.467000
78;13.121200;19.386600
78;12.782600;19.301900
78;12.460800;19.208800
78;12.062900;19.047900
79;9.518700;11.334800
79;9.620300;11.118900
79;9.848900;10.864900
79;10.153700;10.661700
79;10.661700;10.458500
79;11.068100;10.153700
79;11.499900;9.975900
79;11.880900;9.823500
79;12.185700;9.645700
79;12.693700;9.493300
79;13.379500;9.594900
79;13.912900;9.874300
79;14.238800;10.132500
79;14.526700;10.437300
79;14.746800;10.776000
79;14.882300;11.097700
79;14.899200;11.419400
79;14.899200;11.724200
79;14.848400;11.876600
79;14.729900;12.147600
79;14.560600;12.418500
79;14.340400;12.621700
79;14.103400;12.757200
79;13.815500;12.841800
79;13.527600;12.858800
79;13.155100;12.791000
79;12.867200;12.706400
79;12.579400;12.621700
79;12.291500;12.486200
79;11.935900;12.350800
79;11.698800;12.232200
79;11.394000;12.130600
79;11.089200;12.062900
79;10.716700;11.944400
79;10.445800;11.792000
79;10.242600;11.690400
79;10.005500;11.605700
79;9.768400;11.538000
79;9.616000;11.504100
80;16.592600;23.361700
80;16.351300;23.285500
80;16.186200;23.183900
80;16.008400;23.006100
80;15.830600;22.866400
80;15.563900;22.599700
80;15.284500;22.294900
80;15.030500;21.964700
80;14.776500;21.507500
80;14.586000;21.075700
80;14.598700;20.720100
80;14.662200;20.262900
80;14.789200;19.945400
80;14.941600;19.666000
80;15.119400;19.412000
80;15.297200;19.158000
80;15.576600;19.005600
80;15.868700;18.865900
80;16.071900;18.815100
80;16.389400;18.802400
80;16.706900;18.904000
80;16.922800;19.094500
80;17.113300;19.310400
80;17.278400;19.564400
80;17.367300;19.831100
80;17.367300;20.110500
80;17.316500;20.440700
80;17.253000;20.694700
80;17.240300;20.948700
80;17.189500;21.177300
80;17.138700;21.520200
80;17.100600;21.761500
80;17.062500;22.028200
80;17.011700;22.180600
80;16.935500;22.472700
80;16.833900;22.739400
80;16.745000;22.942600
80;16.706900;23.095000
80;16.668800;23.272800
81;10.894500;25.207400
81;10.877600;24.885700
81;11.216200;24.530100
81;11.487200;24.106800
81;11.792000;23.802000
81;12.113700;23.598800
81;12.384600;23.378600
81;12.757200;23.124600
81;13.112800;22.887600
81;13.688500;22.616600
81;14.196500;22.633600
81;14.721400;22.786000
81;15.127800;22.921400
81;15.517300;23.107700
81;15.923700;23.344800
81;16.279300;23.649600
81;16.482500;24.005200
81;16.601000;24.276100
81;16.618000;24.597800
81;16.567200;24.970400
81;16.347000;25.326000
81;16.042200;25.580000
81;15.771300;25.766200
81;15.483400;25.884800
81;15.178600;25.952500
81;14.653700;25.952500
81;14.298100;25.918600
81;14.010200;25.834000
81;13.705400;25.766200
81;13.366800;25.732400
81;13.112800;25.681600
81;12.791000;25.647700
81;12.486200;25.596900
81;12.198400;25.546100
81;11.927400;25.478400
81;11.673400;25.393700
81;11.436400;25.342900
81;11.216200;25.292100
81;11.030000;25.309000
82;2.592900;3.837500
82;2.660700;3.617400
82;2.880800;3.346500
82;3.117900;3.143300
82;3.321100;2.940100
82;3.642800;2.669100
82;3.896800;2.499800
82;4.286300;2.262700
82;4.760400;2.008700
82;5.302300;1.754700
82;5.827200;1.737800
82;6.284400;1.771700
82;6.707700;1.890200
82;7.232700;2.093400
82;7.571300;2.313500
82;7.910000;2.652200
82;8.130100;3.024700
82;8.231700;3.448100
82;8.147100;3.786700
82;8.011600;4.108500
82;7.825300;4.413300
82;7.537500;4.667300
82;7.232700;4.785800
82;6.894000;4.853500
82;6.521500;4.836600
82;6.098100;4.751900
82;5.776400;4.701100
82;5.488500;4.633400
82;5.251500;4.599500
82;5.014400;4.531800
82;4.743500;4.514900
82;4.489500;4.447100
82;4.150800;4.379400
82;3.829100;4.311700
82;3.575100;4.227000
82;3.304100;4.125400
82;3.151700;4.057700
82;2.965500;4.040700
82;2.762300;3.989900
83;11.470200;14.852700
83;11.521000;14.666400
83;11.673400;14.446300
83;11.813100;14.255800
83;11.974000;14.069500
83;12.126400;13.908600
83;12.295700;13.739300
83;12.515900;13.519200
83;12.778300;13.307500
83;13.193200;13.095800
83;13.481100;13.095800
83;13.743500;13.138200
83;13.997500;13.239800
83;14.226100;13.375200
83;14.463200;13.553000
83;14.662200;13.798600
83;14.827300;14.052600
83;14.903500;14.332000
83;14.916200;14.586000
83;14.865400;14.852700
83;14.738400;15.106700
83;14.611400;15.208300
83;14.459000;15.309900
83;14.281200;15.436900
83;14.065300;15.449600
83;13.874800;15.424200
83;13.633500;15.398800
83;13.443000;15.398800
83;13.227100;15.348000
