"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"967","S_710",55.1171927,159.9445393,2004,2023,20,0.8319,0.0307,"2003to2023","ndvi.max",-6e-04,1.0603,-0.123,0.4841,-0.013,-1.2,"no_trend"
"968","S_711",55.1100806,159.9227382,2004,2023,20,0.8105,0.0246,"2003to2023","ndvi.max",-0.00083,0.7818,-0.181,0.2939,-0.017,-2.2,"no_trend"
"969","S_712",55.0997046,159.9398954,2004,2023,20,0.8348,0.0203,"2003to2023","ndvi.max",0.00061,0.8615,0.135,0.4415,0.013,1.5,"no_trend"
"970","S_713",55.0921081,160.0450156,2004,2023,20,0.87,0.0433,"2003to2023","ndvi.max",-0.00135,0.9369,-0.263,0.1237,-0.028,-3,"no_trend"
"971","S_714",55.1060448,159.9903604,2004,2023,20,0.8578,0.0284,"2003to2023","ndvi.max",-0.00234,0.8351,-0.287,0.0931,-0.049,-5.9,"browning"
"972","S_715",55.0845528,160.0457586,2004,2023,20,0.8963,0.0267,"2003to2023","ndvi.max",-0.00105,0.772,-0.193,0.2629,-0.022,-2.8,"no_trend"
"973","S_716",55.1278016,159.8963284,2004,2023,20,0.8169,0.0284,"2003to2023","ndvi.max",0.00054,0.8872,0.099,0.5756,0.011,1.2,"no_trend"
"974","S_717",55.1430878,160.0101048,2004,2023,20,0.8436,0.0233,"2003to2023","ndvi.max",-0.00067,1.2393,-0.181,0.2939,-0.014,-1.1,"no_trend"
"975","S_718",55.1242732,159.8995426,2004,2023,20,0.8073,0.0228,"2003to2023","ndvi.max",-0.00193,0.7725,-0.368,0.0301,-0.041,-5.3,"browning"
"976","S_719",55.0963604,159.9539208,2004,2023,20,0.8337,0.0228,"2003to2023","ndvi.max",-0.00059,0.8903,-0.088,0.6243,-0.012,-1.3,"no_trend"
"977","S_72",55.1360467,160.0767524,2004,2023,20,0.8494,0.029,"2003to2023","ndvi.max",-5e-04,0.7904,-0.099,0.5756,-0.011,-1.4,"no_trend"
"978","S_720",55.096748,160.129292,2004,2023,19,0.916,0.0484,"2003to2023","ndvi.max",-0.00177,0.9234,-0.333,0.0582,-0.037,-4,"browning"
"979","S_721",55.093425,160.016844,2004,2023,20,0.8426,0.0353,"2003to2023","ndvi.max",-3e-05,1.2245,-0.006,1,-0.001,-0.1,"no_trend"
"980","S_722",55.0697625,159.9420124,2004,2023,19,0.8666,0.0343,"2003to2023","ndvi.max",-0.00305,0.9268,-0.412,0.0189,-0.064,-6.9,"browning"
"981","S_723",55.1293436,159.9763509,2004,2023,20,0.8868,0.0235,"2003to2023","ndvi.max",-0.00034,0.9838,-0.099,0.5756,-0.007,-0.7,"no_trend"
"982","S_724",55.1100357,160.1498897,2004,2023,19,0.8608,0.0585,"2003to2023","ndvi.max",-0.00029,1.109,-0.007,1,-0.006,-0.5,"no_trend"
"983","S_725",55.1010124,159.9450981,2004,2023,20,0.8369,0.0326,"2003to2023","ndvi.max",0.00059,0.904,0.123,0.4841,0.012,1.3,"no_trend"
"984","S_726",55.1314602,159.9119382,2004,2023,20,0.8065,0.0378,"2003to2023","ndvi.max",-0.00041,0.6361,-0.064,0.7264,-0.009,-1.4,"no_trend"
"985","S_727",55.084901,159.9367282,2004,2023,20,0.8309,0.0371,"2003to2023","ndvi.max",-0.00186,0.857,-0.474,0.0051,-0.039,-4.6,"browning"
"986","S_728",55.146553,159.981949,2004,2023,20,0.8189,0.0342,"2003to2023","ndvi.max",7e-04,0.7566,0.111,0.5289,0.015,2,"no_trend"
"987","S_729",55.089233,160.0021661,2004,2023,20,0.8578,0.041,"2003to2023","ndvi.max",-0.00149,0.9828,-0.205,0.2342,-0.031,-3.2,"no_trend"
"988","S_73",55.1349648,159.9473118,2004,2023,20,0.7901,0.0243,"2003to2023","ndvi.max",5e-05,0.6463,0.006,1,0.001,0.2,"no_trend"
"989","S_730",55.1059061,160.0072857,2004,2023,20,0.8472,0.024,"2003to2023","ndvi.max",-7e-05,1.2724,-0.006,1,-0.001,-0.1,"no_trend"
"990","S_731",55.0951414,160.0371027,2004,2023,20,0.8789,0.0285,"2003to2023","ndvi.max",-0.00135,0.9094,-0.275,0.1075,-0.028,-3.1,"no_trend"
"991","S_733",55.1287963,159.9076429,2004,2023,20,0.8167,0.0436,"2003to2023","ndvi.max",-0.00053,0.8475,-0.123,0.4841,-0.011,-1.3,"no_trend"
"992","S_734",55.1349928,159.9779005,2004,2023,20,0.8269,0.0203,"2003to2023","ndvi.max",0.00041,0.8242,0.123,0.4841,0.009,1.1,"no_trend"
"993","S_735",55.0981694,160.0611591,2004,2023,19,0.8723,0.0324,"2003to2023","ndvi.max",0.00073,0.9562,0.15,0.4047,0.015,1.6,"no_trend"
"994","S_736",55.1066128,160.0820741,2004,2023,20,0.8482,0.0195,"2003to2023","ndvi.max",-0.00118,0.7986,-0.24,0.1617,-0.025,-3.1,"no_trend"
"995","S_737",55.1134227,159.9439801,2004,2023,20,0.8181,0.026,"2003to2023","ndvi.max",-0.00075,1.1098,-0.135,0.4415,-0.016,-1.4,"no_trend"
"996","S_738",55.1433098,159.9489216,2004,2023,20,0.8293,0.0201,"2003to2023","ndvi.max",-0.00057,0.8248,-0.123,0.4841,-0.012,-1.5,"no_trend"
"997","S_739",55.0962515,160.0333704,2004,2023,20,0.856,0.0281,"2003to2023","ndvi.max",0.00094,0.9089,0.146,0.4011,0.02,2.2,"no_trend"
"998","S_74",55.0891848,159.9405887,2004,2023,20,0.8507,0.0347,"2003to2023","ndvi.max",-0.00133,0.8836,-0.251,0.1417,-0.028,-3.2,"no_trend"
"999","S_740",55.1038216,160.0622493,2004,2023,19,0.8668,0.0263,"2003to2023","ndvi.max",-0.00085,1.0352,-0.203,0.2558,-0.018,-1.7,"no_trend"
"1000","S_741",55.1396127,159.9389504,2004,2023,20,0.8151,0.0215,"2003to2023","ndvi.max",1e-04,1.0147,0.018,0.9442,0.002,0.2,"no_trend"
"1001","S_742",55.0837603,160.043858,2004,2023,20,0.8985,0.0479,"2003to2023","ndvi.max",-0.00224,1.0012,-0.24,0.1617,-0.047,-4.7,"no_trend"
"1002","S_743",55.1061717,160.0077627,2004,2023,20,0.8444,0.0322,"2003to2023","ndvi.max",-0.00296,1.206,-0.357,0.0358,-0.062,-5.1,"browning"
"1003","S_745",55.1374744,159.9365472,2004,2023,20,0.7976,0.0219,"2003to2023","ndvi.max",0.00159,0.9779,0.333,0.0501,0.033,3.4,"greening"
"1004","S_746",55.1443189,160.0863891,2004,2023,20,0.8439,0.0127,"2003to2023","ndvi.max",1e-04,0.9722,0.041,0.8337,0.002,0.2,"no_trend"
"1005","S_747",55.1321014,159.9340687,2004,2023,20,0.8093,0.0296,"2003to2023","ndvi.max",-0.00125,1.0234,-0.228,0.1837,-0.026,-2.5,"no_trend"
"1006","S_748",55.1345633,159.9294204,2004,2023,19,0.8104,0.0282,"2003to2023","ndvi.max",-0.00057,0.9773,-0.124,0.4954,-0.012,-1.2,"no_trend"
"1007","S_75",55.1229331,159.9343251,2004,2023,20,0.8306,0.0306,"2003to2023","ndvi.max",-0.00048,0.9031,-0.088,0.6243,-0.01,-1.1,"no_trend"
"1008","S_750",55.1059781,159.8944292,2004,2023,20,0.795,0.058,"2003to2023","ndvi.max",-0.00656,0.5012,-0.567,8e-04,-0.138,-27.5,"browning"
"1009","S_751",55.1432993,160.0797718,2004,2023,20,0.8314,0.0347,"2003to2023","ndvi.max",-0.00243,1.0993,-0.322,0.0589,-0.051,-4.6,"browning"
"1010","S_752",55.1443967,159.981896,2004,2023,20,0.8268,0.024,"2003to2023","ndvi.max",0.00017,0.8226,0.041,0.8337,0.004,0.5,"no_trend"
"1011","S_753",55.1271298,159.914192,2004,2023,20,0.8257,0.0414,"2003to2023","ndvi.max",-0.00132,0.818,-0.111,0.5289,-0.028,-3.4,"no_trend"
"1012","S_756",55.1026333,159.9446662,2004,2023,20,0.8478,0.0276,"2003to2023","ndvi.max",-0.00098,1.1348,-0.216,0.2079,-0.021,-1.9,"no_trend"
"1013","S_757",55.1113806,160.0916092,2004,2023,19,0.8575,0.0313,"2003to2023","ndvi.max",-0.00015,1.1722,-0.007,1,-0.003,-0.3,"no_trend"
"1014","S_758",55.1342472,160.0032935,2004,2023,20,0.8493,0.0196,"2003to2023","ndvi.max",-0.00021,0.9872,-0.111,0.5289,-0.004,-0.4,"no_trend"
"1015","S_76",55.1373332,160.0212542,2004,2023,20,0.8402,0.0208,"2003to2023","ndvi.max",3e-04,1.041,0.029,0.8887,0.006,0.6,"no_trend"
"1016","S_760",55.1391851,159.9243508,2004,2023,20,0.8273,0.0353,"2003to2023","ndvi.max",-0.00093,0.9043,-0.146,0.4011,-0.02,-2.2,"no_trend"
"1017","S_762",55.0909362,159.9580223,2004,2023,20,0.894,0.0199,"2003to2023","ndvi.max",-0.00129,0.6331,-0.263,0.1237,-0.027,-4.3,"no_trend"
"1018","S_763",55.1418216,159.9667715,2004,2023,20,0.8369,0.0224,"2003to2023","ndvi.max",-0.00109,1.0324,-0.181,0.2939,-0.023,-2.2,"no_trend"
"1019","S_764",55.0848831,159.9733875,2004,2023,20,0.8679,0.0373,"2003to2023","ndvi.max",-0.00312,0.9632,-0.485,0.0041,-0.066,-6.9,"browning"
"1020","S_767",55.0949781,159.9919672,2004,2023,20,0.8397,0.0237,"2003to2023","ndvi.max",-0.00106,0.8803,-0.216,0.2079,-0.022,-2.5,"no_trend"
"1021","S_768",55.1414376,159.9469945,2004,2023,20,0.8402,0.0315,"2003to2023","ndvi.max",-8e-04,1.0146,-0.111,0.5289,-0.017,-1.7,"no_trend"
"1022","S_769",55.1408101,160.0561716,2004,2023,20,0.8551,0.02,"2003to2023","ndvi.max",-0.0014,0.9337,-0.158,0.363,-0.029,-3.1,"no_trend"
"1023","S_77",55.102019,160.0208238,2004,2023,20,0.8276,0.0411,"2003to2023","ndvi.max",0.00068,0.9741,0.076,0.6746,0.014,1.4,"no_trend"
"1024","S_771",55.1147302,159.9491847,2004,2023,20,0.8417,0.0227,"2003to2023","ndvi.max",-0.00145,1.0521,-0.193,0.2629,-0.03,-2.9,"no_trend"
"1025","S_772",55.0875786,159.9734529,2004,2023,20,0.8572,0.0274,"2003to2023","ndvi.max",-0.0013,0.953,-0.38,0.0252,-0.027,-2.8,"browning"
"1026","S_773",55.1455202,159.9762751,2004,2023,20,0.8178,0.0229,"2003to2023","ndvi.max",-0.00143,0.9279,-0.368,0.0301,-0.03,-3.2,"browning"
"1027","S_774",55.14355,159.9865821,2004,2023,20,0.8137,0.0402,"2003to2023","ndvi.max",-0.00234,1.216,-0.602,4e-04,-0.049,-4,"browning"
"1028","S_775",55.1109396,159.8794905,2004,2023,20,0.7991,0.033,"2003to2023","ndvi.max",-0.00151,0.8824,-0.228,0.1837,-0.032,-3.6,"no_trend"
"1029","S_776",55.0804439,159.9201761,2004,2023,20,0.8381,0.0366,"2003to2023","ndvi.max",-0.00514,1.0002,-0.579,6e-04,-0.108,-10.8,"browning"
"1030","S_777",55.1395713,159.9784831,2004,2023,20,0.8168,0.0167,"2003to2023","ndvi.max",-0.00062,1.1372,-0.123,0.4841,-0.013,-1.1,"no_trend"
"1031","S_778",55.1040871,160.0627265,2004,2023,19,0.8703,0.0216,"2003to2023","ndvi.max",3e-04,0.8173,0.059,0.7619,0.006,0.7,"no_trend"
"1032","S_779",55.0838469,159.8976951,2004,2023,20,0.8507,0.028,"2003to2023","ndvi.max",-0.00127,1.0644,-0.404,0.0174,-0.027,-2.5,"browning"
"1033","S_780",55.1171525,159.9497125,2004,2023,20,0.8499,0.0194,"2003to2023","ndvi.max",-0.0013,1.1227,-0.24,0.1617,-0.027,-2.4,"no_trend"
"1034","S_781",55.0987535,160.0560027,2004,2023,20,0.8563,0.049,"2003to2023","ndvi.max",2e-04,1.2625,0.064,0.7264,0.004,0.3,"no_trend"
"1035","S_782",55.0854147,159.9400302,2004,2023,20,0.8505,0.0419,"2003to2023","ndvi.max",-0.00228,0.8851,-0.181,0.2939,-0.048,-5.4,"no_trend"
"1036","S_783",55.1145336,159.9397732,2004,2023,19,0.8278,0.0309,"2003to2023","ndvi.max",-0.00124,1.0316,-0.373,0.0339,-0.026,-2.5,"browning"
"1037","S_784",55.0829699,159.9766308,2004,2023,20,0.8603,0.0305,"2003to2023","ndvi.max",-0.00263,0.9018,-0.298,0.0802,-0.055,-6.1,"browning"
"1038","S_785",55.0892672,160.0303699,2004,2023,20,0.848,0.0221,"2003to2023","ndvi.max",-0.00138,0.9539,-0.24,0.1617,-0.029,-3,"no_trend"
"1039","S_786",55.098154,160.1518994,2004,2023,20,0.8986,0.0151,"2003to2023","ndvi.max",-0.00112,1.0621,-0.24,0.1617,-0.024,-2.3,"no_trend"
"1040","S_788",55.1317052,159.9844078,2004,2023,20,0.869,0.0243,"2003to2023","ndvi.max",-0.00196,0.7644,-0.205,0.2342,-0.041,-5.4,"no_trend"
"1041","S_789",55.1278086,159.8953876,2004,2023,20,0.7861,0.0244,"2003to2023","ndvi.max",-0.00029,1.0807,-0.053,0.7796,-0.006,-0.6,"no_trend"
"1042","S_790",55.0935013,159.94022,2004,2023,20,0.8409,0.0378,"2003to2023","ndvi.max",-0.00262,0.7937,-0.45,0.0078,-0.055,-6.9,"browning"
"1043","S_791",55.1111908,159.9185311,2004,2023,20,0.8259,0.0286,"2003to2023","ndvi.max",-0.00119,0.7348,-0.228,0.1837,-0.025,-3.4,"no_trend"
"1044","S_792",55.100506,160.1016569,2004,2023,19,0.8743,0.0234,"2003to2023","ndvi.max",-0.00126,0.8985,-0.163,0.3633,-0.026,-2.9,"no_trend"
"1045","S_793",55.1137914,160.1518789,2004,2023,20,0.851,0.0234,"2003to2023","ndvi.max",-0.00154,1.0407,-0.228,0.1837,-0.032,-3.1,"no_trend"
"1046","S_794",55.0879985,159.9194095,2004,2023,20,0.8309,0.0411,"2003to2023","ndvi.max",-0.00512,0.8431,-0.556,0.001,-0.108,-12.8,"browning"
"1047","S_795",55.0950489,160.047913,2004,2023,20,0.8551,0.0358,"2003to2023","ndvi.max",-0.0014,0.7819,-0.158,0.363,-0.029,-3.7,"no_trend"
"1048","S_796",55.1390171,159.9803521,2004,2023,20,0.8096,0.0233,"2003to2023","ndvi.max",-0.00043,1.2882,-0.099,0.5756,-0.009,-0.7,"no_trend"
"1049","S_797",55.1177201,159.9106844,2004,2023,20,0.8147,0.0351,"2003to2023","ndvi.max",-0.00181,0.7628,-0.263,0.1237,-0.038,-5,"no_trend"
"1050","S_798",55.1139217,159.8772043,2004,2023,20,0.8095,0.03,"2003to2023","ndvi.max",-0.00047,0.7563,-0.064,0.7264,-0.01,-1.3,"no_trend"
"1051","S_799",55.1340624,159.9929362,2004,2023,20,0.8167,0.0266,"2003to2023","ndvi.max",-4e-04,0.9923,-0.029,0.8887,-0.008,-0.8,"no_trend"
"1052","S_80",55.1462607,159.9847661,2004,2023,20,0.8203,0.0287,"2003to2023","ndvi.max",-0.00164,0.9499,-0.404,0.0174,-0.034,-3.6,"browning"
"1053","S_800",55.1387205,159.9144569,2004,2023,20,0.8275,0.0286,"2003to2023","ndvi.max",-0.00011,0.6483,-0.029,0.8887,-0.002,-0.3,"no_trend"
"1054","S_801",55.0848247,159.9465963,2004,2023,20,0.8633,0.0279,"2003to2023","ndvi.max",-0.00091,0.7574,-0.205,0.2342,-0.019,-2.5,"no_trend"
"1055","S_803",55.0870934,159.9320792,2004,2023,20,0.8207,0.0453,"2003to2023","ndvi.max",-0.00288,0.7736,-0.322,0.0589,-0.06,-7.8,"browning"
"1056","S_804",55.1071639,160.0181334,2004,2023,20,0.8618,0.0249,"2003to2023","ndvi.max",-0.00094,0.8757,-0.181,0.2939,-0.02,-2.3,"no_trend"
"1057","S_805",55.1399215,160.0340278,2004,2023,20,0.8615,0.0186,"2003to2023","ndvi.max",-0.00138,0.9883,-0.392,0.0209,-0.029,-2.9,"browning"
"1058","S_806",55.0891557,159.9443484,2004,2023,20,0.8295,0.0284,"2003to2023","ndvi.max",-0.00101,0.8285,-0.228,0.1837,-0.021,-2.5,"no_trend"
"1059","S_807",55.096593,159.9586277,2004,2023,20,0.8435,0.0381,"2003to2023","ndvi.max",-0.00315,1.0188,-0.263,0.1237,-0.066,-6.5,"no_trend"
"1060","S_808",55.0746776,159.9684409,2004,2023,19,0.8467,0.034,"2003to2023","ndvi.max",-0.00298,0.9903,-0.399,0.023,-0.063,-6.4,"browning"
"1061","S_809",55.0934316,160.0478707,2004,2023,20,0.8695,0.0352,"2003to2023","ndvi.max",0,0.933,-0.006,1,0,0,"no_trend"
"1062","S_81",55.088886,160.1046278,2004,2023,19,0.8958,0.0331,"2003to2023","ndvi.max",-0.00039,1.1265,-0.059,0.7619,-0.008,-0.7,"no_trend"
"1063","S_812",55.1468566,159.9777199,2004,2023,20,0.821,0.0227,"2003to2023","ndvi.max",-0.00171,1.1264,-0.345,0.0424,-0.036,-3.2,"browning"
"1064","S_813",55.1480826,159.9928136,2004,2023,19,0.8312,0.0254,"2003to2023","ndvi.max",-0.00177,1.003,-0.32,0.069,-0.037,-3.7,"browning"
"1065","S_814",55.0970489,159.9346616,2004,2023,20,0.857,0.0485,"2003to2023","ndvi.max",-0.00017,1.0457,-0.029,0.8887,-0.004,-0.4,"no_trend"
"1066","S_815",55.1203264,159.8862824,2004,2023,20,0.783,0.0262,"2003to2023","ndvi.max",-0.00252,0.6087,-0.322,0.0589,-0.053,-8.7,"browning"
"1067","S_816",55.1166317,159.9473483,2004,2023,20,0.8425,0.0268,"2003to2023","ndvi.max",-0.00074,0.8747,-0.146,0.4011,-0.016,-1.8,"no_trend"
"1068","S_818",55.0915655,160.0135063,2004,2023,20,0.8385,0.0278,"2003to2023","ndvi.max",-0.00025,1.1486,-0.041,0.8337,-0.005,-0.4,"no_trend"
"1069","S_819",55.1079745,159.8794253,2004,2023,20,0.8367,0.0292,"2003to2023","ndvi.max",-0.00144,0.9845,-0.228,0.1837,-0.03,-3,"no_trend"
"1070","S_82",55.1224407,159.9281979,2004,2023,20,0.8148,0.0243,"2003to2023","ndvi.max",-0.00079,0.9289,-0.205,0.2342,-0.017,-1.8,"no_trend"
"1071","S_822",55.1408215,160.0232259,2004,2023,20,0.8456,0.0236,"2003to2023","ndvi.max",0.00089,1.1302,0.135,0.4415,0.019,1.7,"no_trend"
"1072","S_824",55.1092917,159.8836868,2004,2023,20,0.8138,0.0353,"2003to2023","ndvi.max",-0.00269,0.6925,-0.31,0.0689,-0.056,-8.1,"browning"
"1073","S_825",55.1240871,159.9592862,2004,2023,20,0.8345,0.0178,"2003to2023","ndvi.max",0.00038,0.7892,0.076,0.6746,0.008,1,"no_trend"
"1074","S_826",55.1317848,159.9401784,2004,2023,20,0.8035,0.0393,"2003to2023","ndvi.max",-0.00059,1.135,-0.193,0.2629,-0.012,-1.1,"no_trend"
"1075","S_827",55.1013471,160.0043499,2004,2023,20,0.8352,0.0206,"2003to2023","ndvi.max",-9e-05,0.9869,-0.006,1,-0.002,-0.2,"no_trend"
"1076","S_828",55.0883256,160.1069625,2004,2023,20,0.8658,0.0485,"2003to2023","ndvi.max",-0.00066,0.826,-0.17,0.3273,-0.014,-1.7,"no_trend"
"1077","S_829",55.1233206,159.9188094,2004,2023,20,0.8461,0.0282,"2003to2023","ndvi.max",-0.00105,0.8112,-0.205,0.2342,-0.022,-2.7,"no_trend"
"1078","S_831",55.0942113,159.9529294,2004,2023,20,0.8331,0.0246,"2003to2023","ndvi.max",-0.00127,0.9087,-0.275,0.1075,-0.027,-3,"no_trend"
"1079","S_832",55.1507351,160.0305412,2004,2023,20,0.8551,0.0223,"2003to2023","ndvi.max",-0.00211,1.0749,-0.415,0.0143,-0.044,-4.1,"browning"
"1080","S_833",55.0860842,160.0241779,2004,2023,19,0.9041,0.0305,"2003to2023","ndvi.max",-0.00174,0.8223,-0.529,0.0024,-0.037,-4.5,"browning"
"1081","S_834",55.1364119,159.9689938,2004,2023,20,0.8758,0.0213,"2003to2023","ndvi.max",0.00037,0.9265,0.041,0.8337,0.008,0.9,"no_trend"
"1082","S_835",55.1177026,159.9483144,2004,2023,20,0.8371,0.0193,"2003to2023","ndvi.max",-0.00135,1.2392,-0.298,0.0802,-0.028,-2.3,"browning"
"1083","S_837",55.1398858,159.9384862,2004,2023,20,0.8015,0.0328,"2003to2023","ndvi.max",-2e-04,0.961,-0.076,0.6746,-0.004,-0.4,"no_trend"
"1084","S_838",55.0954165,160.0676679,2004,2023,19,0.9056,0.0367,"2003to2023","ndvi.max",-0.00072,0.9034,-0.137,0.4487,-0.015,-1.7,"no_trend"
"1085","S_839",55.0870994,159.9659209,2004,2023,20,0.8499,0.0343,"2003to2023","ndvi.max",-0.00096,0.9044,-0.146,0.4011,-0.02,-2.2,"no_trend"
"1086","S_84",55.1213155,160.0961141,2004,2023,20,0.8552,0.0266,"2003to2023","ndvi.max",-0.00243,0.946,-0.439,0.0096,-0.051,-5.4,"browning"
"1087","S_840",55.1262016,159.8939402,2004,2023,20,0.8084,0.0276,"2003to2023","ndvi.max",-0.001,0.9482,-0.205,0.2342,-0.021,-2.2,"no_trend"
"1088","S_841",55.0931661,159.9486737,2004,2023,20,0.8503,0.0464,"2003to2023","ndvi.max",-0.00131,0.8112,-0.181,0.2939,-0.028,-3.5,"no_trend"
"1089","S_842",55.1066572,159.8751642,2004,2023,20,0.8158,0.0364,"2003to2023","ndvi.max",-0.00181,0.9926,-0.31,0.0689,-0.038,-3.8,"browning"
"1090","S_843",55.1183687,159.9318666,2004,2023,20,0.8143,0.0393,"2003to2023","ndvi.max",-0.00217,0.7215,-0.287,0.0931,-0.046,-6.4,"browning"
"1091","S_844",55.1378051,159.9285545,2004,2023,20,0.8192,0.0268,"2003to2023","ndvi.max",5e-04,0.9341,0.064,0.7264,0.011,1.2,"no_trend"
"1092","S_845",55.1157678,159.882889,2004,2023,20,0.8056,0.0327,"2003to2023","ndvi.max",-0.00228,0.7552,-0.45,0.0078,-0.048,-6.4,"browning"
"1093","S_846",55.1197667,159.8890925,2004,2023,20,0.8048,0.0273,"2003to2023","ndvi.max",-0.00185,0.8076,-0.275,0.1075,-0.039,-4.8,"no_trend"
"1094","S_847",55.0851526,159.973394,2004,2023,20,0.8668,0.0372,"2003to2023","ndvi.max",-0.00247,1.0664,-0.287,0.0931,-0.052,-4.9,"browning"
"1095","S_848",55.109637,159.9100303,2004,2023,20,0.8467,0.0228,"2003to2023","ndvi.max",-0.00016,1.255,-0.053,0.7796,-0.003,-0.2,"no_trend"
"1096","S_849",55.1476741,160.0417601,2004,2023,20,0.8519,0.0327,"2003to2023","ndvi.max",-0.0031,0.9605,-0.427,0.0118,-0.065,-6.8,"browning"
"1097","S_85",55.0783271,159.9840364,2004,2023,20,0.8582,0.0479,"2003to2023","ndvi.max",-0.00347,0.9296,-0.544,0.0013,-0.073,-7.9,"browning"
"1098","S_850",55.1198306,160.0504434,2004,2023,20,0.8908,0.0275,"2003to2023","ndvi.max",-0.00042,0.9731,-0.041,0.8337,-0.009,-0.9,"no_trend"
"1099","S_851",55.0977804,160.0747832,2004,2023,20,0.8645,0.0405,"2003to2023","ndvi.max",-0.00184,0.9992,-0.298,0.0802,-0.039,-3.9,"browning"
"1100","S_852",55.1015148,160.1670425,2004,2023,20,0.8889,0.0291,"2003to2023","ndvi.max",-8e-05,0.8655,-0.006,1,-0.002,-0.2,"no_trend"
"1101","S_853",55.0978589,160.0658524,2004,2023,20,0.8895,0.0341,"2003to2023","ndvi.max",-0.00342,1.2976,-0.532,0.0016,-0.072,-5.5,"browning"
"1102","S_855",55.0902854,159.9721085,2004,2023,20,0.8442,0.0218,"2003to2023","ndvi.max",-0.00063,0.8651,-0.181,0.2939,-0.013,-1.5,"no_trend"
"1103","S_856",55.10735,159.891168,2004,2023,20,0.8322,0.0378,"2003to2023","ndvi.max",-0.00079,0.7649,-0.111,0.5289,-0.017,-2.2,"no_trend"
"1104","S_858",55.0987479,159.9925307,2004,2023,20,0.8329,0.0315,"2003to2023","ndvi.max",0.00079,1.303,0.135,0.4415,0.017,1.3,"no_trend"
"1105","S_859",55.1259628,159.9259272,2004,2023,19,0.8105,0.0193,"2003to2023","ndvi.max",-0.00061,0.8986,-0.255,0.1501,-0.013,-1.4,"no_trend"
"1106","S_86",55.085062,159.9846718,2004,2023,19,0.8786,0.0307,"2003to2023","ndvi.max",-0.00235,1.0783,-0.373,0.0339,-0.049,-4.5,"browning"
"1107","S_860",55.1079313,159.9217481,2004,2023,20,0.8217,0.0315,"2003to2023","ndvi.max",-0.0021,0.8456,-0.287,0.0931,-0.044,-5.2,"browning"
"1108","S_861",55.0859538,159.9743535,2004,2023,20,0.8717,0.0275,"2003to2023","ndvi.max",-0.00142,0.7345,-0.298,0.0802,-0.03,-4.1,"browning"
"1109","S_862",55.1494639,160.0531049,2004,2023,20,0.8563,0.0335,"2003to2023","ndvi.max",-0.00085,0.9263,-0.146,0.4011,-0.018,-1.9,"no_trend"
"1110","S_863",55.1384969,159.9779862,2004,2023,20,0.8255,0.0268,"2003to2023","ndvi.max",0.00033,0.904,0.041,0.8337,0.007,0.8,"no_trend"
"1111","S_864",55.1405487,160.0552234,2004,2023,20,0.8363,0.0162,"2003to2023","ndvi.max",-0.00112,1.037,-0.298,0.0802,-0.024,-2.3,"browning"
"1112","S_865",55.1408651,160.0806474,2004,2023,20,0.8355,0.0349,"2003to2023","ndvi.max",-0.00026,1.0048,-0.029,0.8887,-0.005,-0.5,"no_trend"
"1113","S_866",55.1234819,159.8971726,2004,2023,20,0.8109,0.0403,"2003to2023","ndvi.max",0.00083,0.9128,0.123,0.4841,0.017,1.9,"no_trend"
"1114","S_867",55.1174188,159.914911,2004,2023,20,0.7956,0.0315,"2003to2023","ndvi.max",-0.00067,0.9034,-0.064,0.7264,-0.014,-1.5,"no_trend"
"1115","S_868",55.1129705,159.9326816,2004,2023,20,0.8238,0.0326,"2003to2023","ndvi.max",0.00034,0.8398,0.041,0.8337,0.007,0.8,"no_trend"
"1116","S_87",55.088009,160.1121242,2004,2023,20,0.9021,0.0368,"2003to2023","ndvi.max",-0.00148,1.0685,-0.322,0.0589,-0.031,-2.9,"browning"
"1117","S_870",55.1377548,159.9351419,2004,2023,20,0.808,0.0279,"2003to2023","ndvi.max",8e-05,0.8777,0.018,0.9442,0.002,0.2,"no_trend"
"1118","S_871",55.0868633,159.9269037,2004,2023,20,0.8449,0.0251,"2003to2023","ndvi.max",-0.00154,0.952,-0.275,0.1075,-0.032,-3.4,"no_trend"
"1119","S_872",55.1299408,159.898729,2004,2023,20,0.8049,0.0345,"2003to2023","ndvi.max",-0.00052,0.8543,-0.053,0.7796,-0.011,-1.3,"no_trend"
"1120","S_874",55.1470289,160.0224433,2004,2023,19,0.8269,0.0286,"2003to2023","ndvi.max",-0.00039,0.7459,-0.033,0.8796,-0.008,-1.1,"no_trend"
"1121","S_875",55.0923428,159.9505346,2004,2023,20,0.8197,0.0417,"2003to2023","ndvi.max",0.00052,0.7062,0.053,0.7796,0.011,1.6,"no_trend"
"1122","S_876",55.0954985,160.0267692,2004,2023,20,0.8565,0.0221,"2003to2023","ndvi.max",-0.00127,1.0039,-0.216,0.2079,-0.027,-2.7,"no_trend"
"1123","S_878",55.0886455,159.974889,2004,2023,20,0.8364,0.0216,"2003to2023","ndvi.max",-0.00072,0.6849,-0.135,0.4415,-0.015,-2.2,"no_trend"
"1124","S_879",55.1113255,160.1560408,2004,2023,19,0.869,0.0418,"2003to2023","ndvi.max",0.00112,0.8958,0.111,0.5445,0.024,2.7,"no_trend"
