"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"731","S_819",55.1079745,159.8794253,2005,2023,19,0.1794,0.0117,"2005to2023","nirv.max",0.00067,0.1689,0.19,0.2889,0.013,7.7,"no_trend"
"732","S_82",55.1224407,159.9281979,2005,2023,16,0.1697,0.0108,"2005to2023","nirv.max",-0.00026,0.1516,-0.048,0.8431,-0.005,-3.3,"no_trend"
"733","S_820",55.0813183,160.0456742,2006,2023,17,0.2506,0.0248,"2005to2023","nirv.max",-0.00101,0.1542,-0.133,0.4995,-0.019,-12.3,"no_trend"
"734","S_821",55.0902847,160.0990255,2005,2023,18,0.2885,0.0253,"2005to2023","nirv.max",0.00077,0.3258,0.059,0.7731,0.015,4.6,"no_trend"
"735","S_822",55.1408215,160.0232259,2005,2023,19,0.186,0.0163,"2005to2023","nirv.max",-6e-04,0.2429,-0.137,0.4487,-0.011,-4.5,"no_trend"
"736","S_823",55.098413,160.0005151,2006,2023,15,0.1736,0.0096,"2005to2023","nirv.max",0.00077,0.1474,0.187,0.3811,0.015,10.2,"no_trend"
"737","S_824",55.1092917,159.8836868,2005,2023,17,0.1688,0.0083,"2005to2023","nirv.max",5e-05,0.184,0.033,0.8926,0.001,0.5,"no_trend"
"738","S_825",55.1240871,159.9592862,2005,2023,19,0.1916,0.0139,"2005to2023","nirv.max",0.00037,0.1833,0.046,0.8202,0.007,3.8,"no_trend"
"739","S_828",55.0883256,160.1069625,2005,2023,19,0.3165,0.0262,"2005to2023","nirv.max",-0.00031,0.2141,-0.046,0.8202,-0.006,-2.8,"no_trend"
"740","S_829",55.1233206,159.9188094,2005,2023,18,0.1843,0.0114,"2005to2023","nirv.max",0.00069,0.2406,0.294,0.1082,0.013,5.4,"no_trend"
"741","S_83",55.1439856,159.9993016,2005,2023,19,0.1755,0.0134,"2005to2023","nirv.max",0.00052,0.1586,0.163,0.3633,0.01,6.3,"no_trend"
"742","S_831",55.0942113,159.9529294,2005,2023,18,0.1737,0.0126,"2005to2023","nirv.max",-0.00038,0.1577,-0.132,0.4838,-0.007,-4.4,"no_trend"
"743","S_832",55.1507351,160.0305412,2005,2023,19,0.1876,0.0121,"2005to2023","nirv.max",3e-04,0.2575,0.098,0.5959,0.006,2.3,"no_trend"
"744","S_833",55.0860842,160.0241779,2005,2023,18,0.3263,0.0222,"2005to2023","nirv.max",-3e-05,0.3131,0,1,-0.001,-0.3,"no_trend"
"745","S_834",55.1364119,159.9689938,2005,2023,19,0.293,0.0236,"2005to2023","nirv.max",0.00011,0.4121,0.02,0.9396,0.002,0.5,"no_trend"
"746","S_838",55.0954165,160.0676679,2005,2023,17,0.334,0.0332,"2005to2023","nirv.max",-0.00135,0.2868,-0.183,0.3444,-0.026,-9.1,"no_trend"
"747","S_839",55.0870994,159.9659209,2005,2023,18,0.18,0.0135,"2005to2023","nirv.max",-0.00086,0.2458,-0.206,0.2661,-0.016,-6.5,"no_trend"
"748","S_84",55.1213155,160.0961141,2005,2023,19,0.1979,0.0133,"2005to2023","nirv.max",-0.00136,0.2405,-0.229,0.1978,-0.026,-10.8,"no_trend"
"749","S_841",55.0931661,159.9486737,2005,2023,17,0.1848,0.0123,"2005to2023","nirv.max",-0.00046,0.2519,-0.217,0.2604,-0.009,-3.6,"no_trend"
"750","S_843",55.1183687,159.9318666,2005,2023,16,0.1742,0.0122,"2005to2023","nirv.max",-0.00112,0.2396,-0.41,0.0377,-0.021,-8.8,"browning"
"751","S_844",55.1378051,159.9285545,2005,2023,17,0.1781,0.0121,"2005to2023","nirv.max",0.00077,0.1983,0.217,0.2604,0.015,7.6,"no_trend"
"752","S_847",55.0851526,159.973394,2005,2023,19,0.2037,0.0173,"2005to2023","nirv.max",-0.00102,0.2196,-0.333,0.0582,-0.019,-8.7,"browning"
"753","S_848",55.109637,159.9100303,2005,2023,19,0.1894,0.0116,"2005to2023","nirv.max",-0.00039,0.2092,-0.124,0.4954,-0.007,-3.3,"no_trend"
"754","S_849",55.1476741,160.0417601,2005,2023,19,0.1889,0.0127,"2005to2023","nirv.max",-0.00089,0.241,-0.255,0.1501,-0.017,-7.1,"no_trend"
"755","S_85",55.0783271,159.9840364,2005,2023,19,0.2226,0.0168,"2005to2023","nirv.max",-0.00133,0.2694,-0.163,0.3633,-0.025,-9.3,"no_trend"
"756","S_850",55.1198306,160.0504434,2005,2023,18,0.3498,0.0389,"2005to2023","nirv.max",-0.0028,0.3291,-0.25,0.174,-0.053,-16.1,"no_trend"
"757","S_851",55.0977804,160.0747832,2005,2023,19,0.2125,0.0114,"2005to2023","nirv.max",-0.00053,0.2252,-0.163,0.3633,-0.01,-4.4,"no_trend"
"758","S_852",55.1015148,160.1670425,2005,2023,19,0.2668,0.0181,"2005to2023","nirv.max",-0.00075,0.285,-0.111,0.5445,-0.014,-4.9,"no_trend"
"759","S_853",55.0978589,160.0658524,2005,2023,19,0.2472,0.0269,"2005to2023","nirv.max",-0.00181,0.1278,-0.281,0.1116,-0.034,-26.6,"no_trend"
"760","S_854",55.0970202,160.0380916,2005,2023,18,0.2031,0.0121,"2005to2023","nirv.max",0.00073,0.249,0.162,0.387,0.014,5.6,"no_trend"
"761","S_855",55.0902854,159.9721085,2005,2023,18,0.1777,0.0125,"2005to2023","nirv.max",-0.00066,0.2486,-0.162,0.387,-0.013,-5.2,"no_trend"
"762","S_857",55.1500803,160.0121645,2005,2023,19,0.174,0.0124,"2005to2023","nirv.max",0.00033,0.1851,0.137,0.4487,0.006,3.2,"no_trend"
"763","S_86",55.085062,159.9846718,2005,2023,18,0.2035,0.0121,"2005to2023","nirv.max",-0.00058,0.266,-0.265,0.1494,-0.011,-4.1,"no_trend"
"764","S_860",55.1079313,159.9217481,2005,2023,18,0.1749,0.0135,"2005to2023","nirv.max",-0.00058,0.2015,-0.176,0.3434,-0.011,-5.5,"no_trend"
"765","S_861",55.0859538,159.9743535,2005,2023,18,0.2196,0.0178,"2005to2023","nirv.max",-0.00114,0.3363,-0.353,0.0529,-0.022,-6.5,"browning"
"766","S_862",55.1494639,160.0531049,2005,2023,18,0.169,0.0084,"2005to2023","nirv.max",-0.00011,0.2186,-0.044,0.8368,-0.002,-0.9,"no_trend"
"767","S_864",55.1405487,160.0552234,2005,2023,19,0.1789,0.0131,"2005to2023","nirv.max",0.00042,0.1801,0.124,0.4954,0.008,4.4,"no_trend"
"768","S_865",55.1408651,160.0806474,2006,2023,18,0.1767,0.013,"2005to2023","nirv.max",-0.00011,0.1806,-0.015,0.9671,-0.002,-1.1,"no_trend"
"769","S_869",55.0932762,160.0022672,2005,2023,18,0.238,0.0181,"2005to2023","nirv.max",-0.00073,0.1483,-0.191,0.3031,-0.014,-9.4,"no_trend"
"770","S_87",55.088009,160.1121242,2005,2023,19,0.272,0.0227,"2005to2023","nirv.max",-0.00088,0.3065,-0.124,0.4954,-0.017,-5.5,"no_trend"
"771","S_872",55.1299408,159.898729,2005,2023,16,0.1682,0.0092,"2005to2023","nirv.max",-0.00113,0.2051,-0.39,0.0478,-0.021,-10.2,"browning"
"772","S_873",55.0911862,160.0887086,2005,2023,18,0.251,0.0244,"2005to2023","nirv.max",-3e-04,0.2307,-0.059,0.7731,-0.006,-2.6,"no_trend"
"773","S_876",55.0954985,160.0267692,2005,2023,19,0.1908,0.0138,"2005to2023","nirv.max",-0.00022,0.2059,-0.046,0.8202,-0.004,-1.9,"no_trend"
"774","S_878",55.0886455,159.974889,2005,2023,18,0.1884,0.0113,"2005to2023","nirv.max",-0.00067,0.2476,-0.176,0.3434,-0.013,-5.3,"no_trend"
"775","S_880",55.1048976,159.9987962,2005,2023,18,0.1741,0.0134,"2005to2023","nirv.max",0.00078,0.2481,0.162,0.387,0.015,6,"no_trend"
"776","S_884",55.1140476,160.1532974,2005,2023,18,0.1862,0.0134,"2005to2023","nirv.max",-0.00031,0.1543,-0.074,0.7108,-0.006,-3.9,"no_trend"
"777","S_885",55.0937132,160.1367282,2005,2023,16,0.2225,0.0193,"2005to2023","nirv.max",-0.00275,0.2678,-0.543,0.0056,-0.052,-19.4,"browning"
"778","S_889",55.0991653,160.0705888,2005,2023,19,0.203,0.0158,"2005to2023","nirv.max",-1e-04,0.1947,-0.033,0.8796,-0.002,-1,"no_trend"
"779","S_890",55.1371265,159.9807763,2005,2023,19,0.3114,0.0291,"2005to2023","nirv.max",-0.00059,0.3483,-0.111,0.5445,-0.011,-3.2,"no_trend"
"780","S_891",55.0981503,160.0320089,2005,2023,18,0.1942,0.0077,"2005to2023","nirv.max",0.00039,0.2147,0.132,0.4838,0.007,3.3,"no_trend"
"781","S_892",55.0985267,160.0193243,2005,2023,18,0.1725,0.01,"2005to2023","nirv.max",0.0014,0.1635,0.529,0.0034,0.027,16.5,"greening"
"782","S_893",55.0878968,159.9673503,2005,2023,17,0.1907,0.0144,"2005to2023","nirv.max",-5e-04,0.2094,-0.133,0.4995,-0.01,-4.8,"no_trend"
"783","S_895",55.0872907,159.9414843,2005,2023,13,0.1806,0.0077,"2005to2023","nirv.max",-0.00076,0.223,-0.273,0.2437,-0.014,-6.3,"no_trend"
"784","S_896",55.1392029,159.921998,2005,2023,19,0.1842,0.0091,"2005to2023","nirv.max",0.00019,0.2226,0.046,0.8202,0.004,1.8,"no_trend"
"785","S_897",55.1166171,159.9492294,2005,2023,16,0.1724,0.0075,"2005to2023","nirv.max",8e-04,0.1905,0.352,0.0748,0.015,7.9,"greening"
"786","S_9",55.0837361,160.0466773,2005,2023,19,0.2448,0.0211,"2005to2023","nirv.max",-0.00098,0.2587,-0.176,0.3247,-0.019,-7.3,"no_trend"
"787","S_90",55.0786171,159.9121455,2005,2023,17,0.1789,0.0126,"2005to2023","nirv.max",0,0.1851,0,1,0,0,"no_trend"
"788","S_900",55.1060904,160.080179,2005,2023,18,0.1883,0.0127,"2005to2023","nirv.max",-0.0016,0.1252,-0.471,0.0095,-0.03,-24,"browning"
"789","S_904",55.1123813,160.158423,2005,2023,18,0.2252,0.014,"2005to2023","nirv.max",-0.00086,0.1701,-0.191,0.3031,-0.016,-9.4,"no_trend"
"790","S_907",55.1138331,159.889431,2005,2023,19,0.1864,0.0139,"2005to2023","nirv.max",-0.00027,0.2273,-0.059,0.7619,-0.005,-2.2,"no_trend"
"791","S_909",55.0900339,160.0031262,2005,2023,19,0.1937,0.0158,"2005to2023","nirv.max",-0.00024,0.1766,-0.046,0.8202,-0.005,-2.8,"no_trend"
"792","S_91",55.1029137,159.8708506,2005,2023,19,0.1753,0.0099,"2005to2023","nirv.max",0.00016,0.1796,0.098,0.5959,0.003,1.7,"no_trend"
"793","S_910",55.0824005,160.0452325,2005,2023,19,0.2116,0.0178,"2005to2023","nirv.max",-0.00165,0.3024,-0.307,0.0814,-0.031,-10.3,"browning"
"794","S_911",55.145171,159.9522607,2005,2023,17,0.1754,0.0161,"2005to2023","nirv.max",8e-04,0.193,0.217,0.2604,0.015,7.8,"no_trend"
"795","S_914",55.1477263,160.0356418,2005,2023,19,0.1923,0.0192,"2005to2023","nirv.max",-0.00026,0.2699,-0.046,0.8202,-0.005,-1.9,"no_trend"
"796","S_915",55.0956845,160.0366466,2005,2023,18,0.1895,0.0076,"2005to2023","nirv.max",1e-05,0.2085,0.029,0.9016,0,0,"no_trend"
"797","S_916",55.0970981,160.1495183,2005,2023,19,0.2829,0.0244,"2005to2023","nirv.max",-0.00243,0.2218,-0.386,0.028,-0.046,-20.7,"browning"
"798","S_917",55.0957561,159.9957475,2005,2023,19,0.2102,0.0149,"2005to2023","nirv.max",-0.00037,0.2798,-0.229,0.1978,-0.007,-2.5,"no_trend"
"799","S_919",55.1085962,159.9405744,2005,2023,19,0.2539,0.0119,"2005to2023","nirv.max",0.00043,0.231,0.098,0.5959,0.008,3.5,"no_trend"
"800","S_92",55.0903818,160.0882166,2005,2023,17,0.1902,0.0146,"2005to2023","nirv.max",-0.00097,0.187,-0.183,0.3444,-0.018,-9.6,"no_trend"
"801","S_920",55.0925292,159.9947271,2005,2023,17,0.1773,0.0152,"2005to2023","nirv.max",0.00024,0.1957,0.1,0.6204,0.005,2.6,"no_trend"
"802","S_921",55.1050936,160.0077355,2005,2023,18,0.1912,0.0123,"2005to2023","nirv.max",0.00036,0.1736,0.118,0.5366,0.007,4,"no_trend"
"803","S_922",55.1130231,160.088832,2005,2023,19,0.1851,0.0099,"2005to2023","nirv.max",0.00044,0.1133,0.137,0.4487,0.008,7.1,"no_trend"
"804","S_925",55.1470503,159.9871392,2005,2023,18,0.1789,0.0127,"2005to2023","nirv.max",-0.00027,0.2318,-0.118,0.5366,-0.005,-2.2,"no_trend"
"805","S_926",55.1110009,160.1038269,2005,2023,19,0.2181,0.018,"2005to2023","nirv.max",-0.00048,0.1768,-0.085,0.6494,-0.009,-5.1,"no_trend"
"806","S_927",55.1039519,159.948459,2005,2023,17,0.1779,0.015,"2005to2023","nirv.max",-0.00145,0.2887,-0.433,0.0217,-0.028,-9.7,"browning"
"807","S_930",55.1367269,159.9285294,2005,2023,17,0.1754,0.0105,"2005to2023","nirv.max",-7e-05,0.1564,-0.05,0.8219,-0.001,-0.6,"no_trend"
"808","S_933",55.1327158,159.9242013,2005,2023,19,0.1903,0.0116,"2005to2023","nirv.max",-2e-04,0.2043,-0.072,0.7049,-0.004,-2,"no_trend"
"809","S_936",55.0840519,159.9761872,2005,2023,19,0.2158,0.0194,"2005to2023","nirv.max",-0.00123,0.2405,-0.19,0.2889,-0.023,-9.6,"no_trend"
"810","S_937",55.077141,160.0610723,2005,2023,18,0.2894,0.018,"2005to2023","nirv.max",-0.00082,0.2039,-0.162,0.387,-0.016,-7.8,"no_trend"
"811","S_94",55.0881701,159.9668868,2005,2023,17,0.1846,0.0084,"2005to2023","nirv.max",-0.00011,0.2471,-0.083,0.6853,-0.002,-0.8,"no_trend"
"812","S_941",55.0878218,159.9767491,2005,2023,19,0.1756,0.0107,"2005to2023","nirv.max",-0.00033,0.2294,-0.098,0.5959,-0.006,-2.6,"no_trend"
"813","S_942",55.1229654,159.9300919,2005,2023,18,0.1726,0.0121,"2005to2023","nirv.max",-0.00014,0.2057,-0.118,0.5366,-0.003,-1.5,"no_trend"
"814","S_944",55.110428,159.9123997,2005,2023,19,0.1801,0.0108,"2005to2023","nirv.max",0.00033,0.1787,0.111,0.5445,0.006,3.4,"no_trend"
"815","S_947",55.1081534,160.1493654,2005,2023,18,0.2807,0.0176,"2005to2023","nirv.max",0.00066,0.3435,0.176,0.3434,0.013,3.8,"no_trend"
"816","S_948",55.1043315,160.0020736,2005,2023,18,0.1745,0.0126,"2005to2023","nirv.max",0.00029,0.2318,0.103,0.5923,0.006,2.6,"no_trend"
"817","S_95",55.1123768,160.1588932,2005,2023,18,0.2269,0.015,"2005to2023","nirv.max",-0.00119,0.2257,-0.25,0.174,-0.023,-10.2,"no_trend"
"818","S_951",55.0911015,159.9711882,2005,2023,18,0.1783,0.0139,"2005to2023","nirv.max",-0.00095,0.2483,-0.309,0.0912,-0.018,-7.2,"browning"
"819","S_952",55.1054974,159.8864245,2005,2023,18,0.171,0.0111,"2005to2023","nirv.max",-3e-04,0.1771,-0.132,0.4838,-0.006,-3.4,"no_trend"
"820","S_953",55.1307968,159.9283918,2005,2023,19,0.1945,0.0168,"2005to2023","nirv.max",-0.00081,0.1981,-0.137,0.4487,-0.015,-7.6,"no_trend"
"821","S_954",55.1053709,160.006802,2006,2023,17,0.1822,0.0116,"2005to2023","nirv.max",0.00052,0.175,0.117,0.5584,0.01,5.7,"no_trend"
"822","S_955",55.0799616,160.077595,2005,2023,18,0.2637,0.0325,"2005to2023","nirv.max",-0.00412,0.3365,-0.574,0.0015,-0.078,-23.2,"browning"
"823","S_956",55.1081546,160.0905807,2005,2023,17,0.1943,0.0137,"2005to2023","nirv.max",-0.00099,0.3055,-0.267,0.1628,-0.019,-6.2,"no_trend"
"824","S_957",55.1105051,159.902055,2005,2023,17,0.1699,0.0103,"2005to2023","nirv.max",4e-05,0.1652,0.033,0.8926,0.001,0.6,"no_trend"
"825","S_958",55.0905342,160.0078394,2005,2023,17,0.1757,0.0138,"2005to2023","nirv.max",-0.00057,0.1586,-0.183,0.3444,-0.011,-6.9,"no_trend"
"826","S_959",55.1113346,159.8992519,2005,2023,19,0.2072,0.0129,"2005to2023","nirv.max",0.00019,0.1334,0.046,0.8202,0.004,3,"no_trend"
"827","S_96",55.1030853,160.0222616,2006,2023,17,0.1722,0.0098,"2005to2023","nirv.max",5e-04,0.1414,0.167,0.3923,0.01,7.1,"no_trend"
"828","S_966",55.0851161,160.0739735,2005,2023,17,0.2647,0.0307,"2005to2023","nirv.max",-0.00247,0.2645,-0.5,0.0079,-0.047,-17.8,"browning"
"829","S_967",55.1278102,159.9311455,2005,2023,19,0.2346,0.0196,"2005to2023","nirv.max",-0.00129,0.1843,-0.307,0.0814,-0.025,-13.6,"browning"
"830","S_968",55.0983719,160.0376565,2005,2023,18,0.1815,0.0097,"2005to2023","nirv.max",5e-04,0.2574,0.191,0.3031,0.01,3.9,"no_trend"
"831","S_969",55.1085833,159.9067144,2005,2023,19,0.223,0.0122,"2005to2023","nirv.max",-0.00016,0.3486,-0.046,0.8202,-0.003,-0.9,"no_trend"
"832","S_970",55.1413129,159.9281652,2005,2023,16,0.1682,0.0087,"2005to2023","nirv.max",0.00064,0.1717,0.333,0.0925,0.012,7,"greening"
"833","S_971",55.0986614,160.0353132,2005,2023,18,0.1928,0.0088,"2005to2023","nirv.max",0.00064,0.2468,0.265,0.1494,0.012,4.9,"no_trend"
"834","S_973",55.1329675,159.9265599,2005,2023,19,0.213,0.0125,"2005to2023","nirv.max",-0.00081,0.1807,-0.294,0.0956,-0.015,-8.3,"browning"
"835","S_975",55.1131622,159.9072885,2005,2023,19,0.203,0.0167,"2005to2023","nirv.max",-0.00156,0.2455,-0.399,0.023,-0.03,-12.2,"browning"
"836","S_976",55.0816598,159.9718993,2005,2023,15,0.1871,0.0096,"2005to2023","nirv.max",0.00039,0.15,0.187,0.3811,0.007,4.7,"no_trend"
"837","S_977",55.0961794,160.0418309,2005,2023,17,0.192,0.0092,"2005to2023","nirv.max",-0.00015,0.1982,-0.067,0.7526,-0.003,-1.5,"no_trend"
"838","S_978",55.0870205,160.1022262,2005,2023,18,0.2691,0.0287,"2005to2023","nirv.max",-0.00094,0.3184,-0.118,0.5366,-0.018,-5.7,"no_trend"
"839","S_979",55.1500127,160.0827777,2005,2023,19,0.1926,0.0178,"2005to2023","nirv.max",-0.00172,0.1856,-0.412,0.0189,-0.033,-17.8,"browning"
"840","S_98",55.1380603,159.9304429,2005,2023,17,0.1746,0.0101,"2005to2023","nirv.max",8e-04,0.2014,0.45,0.017,0.015,7.4,"greening"
"841","S_981",55.0874921,160.0796776,2005,2022,15,0.2618,0.0186,"2005to2023","nirv.max",-0.00092,0.3626,-0.143,0.5112,-0.017,-4.7,"no_trend"
"842","S_987",55.1487724,160.0394349,2005,2023,19,0.202,0.0212,"2005to2023","nirv.max",-0.00097,0.2063,-0.229,0.1978,-0.018,-8.7,"no_trend"
"843","S_988",55.092317,159.9876706,2005,2023,19,0.1788,0.0136,"2005to2023","nirv.max",0.00018,0.218,0.033,0.8796,0.003,1.4,"no_trend"
"844","S_989",55.1442474,160.0943891,2005,2023,18,0.1728,0.0099,"2005to2023","nirv.max",0.00132,0.1645,0.412,0.0235,0.025,15.2,"greening"
"845","S_99",55.1282817,159.9043377,2006,2023,18,0.1764,0.0131,"2005to2023","nirv.max",-0.00075,0.1708,-0.191,0.3031,-0.014,-8.2,"no_trend"
"846","S_990",55.1129217,160.1001172,2005,2023,16,0.1768,0.0158,"2005to2023","nirv.max",-0.00091,0.2236,-0.314,0.1133,-0.017,-7.6,"no_trend"
"847","S_991",55.0914514,160.0271356,2005,2023,19,0.2158,0.014,"2005to2023","nirv.max",-6e-04,0.3136,-0.124,0.4954,-0.011,-3.5,"no_trend"
"848","S_992",55.1102099,159.9410826,2005,2023,18,0.1895,0.0118,"2005to2023","nirv.max",3e-05,0.2391,0,1,0.001,0.4,"no_trend"
"849","S_993",55.0963426,160.1438549,2005,2023,19,0.2599,0.0213,"2005to2023","nirv.max",-0.00063,0.2633,-0.085,0.6494,-0.012,-4.6,"no_trend"
"850","S_994",55.1169776,159.9374787,2005,2023,18,0.1972,0.0153,"2005to2023","nirv.max",-5e-04,0.1452,-0.103,0.5923,-0.01,-6.9,"no_trend"
"851","S_995",55.136771,160.0555944,2005,2023,19,0.1856,0.0126,"2005to2023","nirv.max",-0.00058,0.2537,-0.176,0.3247,-0.011,-4.3,"no_trend"
"852","S_997",55.0856978,160.0058377,2005,2023,19,0.2688,0.0205,"2005to2023","nirv.max",0.00016,0.1692,0.033,0.8796,0.003,1.8,"no_trend"
"853","S_998",55.1490141,160.1039347,2005,2023,19,0.1916,0.016,"2005to2023","nirv.max",-0.00054,0.2116,-0.137,0.4487,-0.01,-4.7,"no_trend"
