"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"865","S_88",55.1008058,160.0367792,2004,2023,18,0.6172,0.0329,"2003to2023","kndvi.max",-0.00049,0.5408,-0.059,0.7731,-0.01,-1.8,"no_trend"
"866","S_880",55.1048976,159.9987962,2004,2023,20,0.6152,0.0214,"2003to2023","kndvi.max",0.00061,0.7691,0.123,0.4841,0.013,1.7,"no_trend"
"867","S_883",55.1112553,159.9453399,2004,2023,20,0.5904,0.0227,"2003to2023","kndvi.max",-0.00083,0.655,-0.064,0.7264,-0.017,-2.6,"no_trend"
"868","S_884",55.1140476,160.1532974,2004,2023,20,0.6242,0.0299,"2003to2023","kndvi.max",9e-05,0.6798,0.053,0.7796,0.002,0.3,"no_trend"
"869","S_886",55.1226671,159.9338485,2004,2023,20,0.583,0.0299,"2003to2023","kndvi.max",-0.00134,0.6738,-0.216,0.2079,-0.028,-4.2,"no_trend"
"870","S_888",55.1219574,159.8844368,2004,2023,20,0.56,0.0326,"2003to2023","kndvi.max",-0.00248,0.4726,-0.275,0.1075,-0.052,-11,"no_trend"
"871","S_889",55.0991653,160.0705888,2004,2023,20,0.6249,0.0257,"2003to2023","kndvi.max",-0.00211,0.7264,-0.38,0.0252,-0.044,-6.1,"browning"
"872","S_890",55.1371265,159.9807763,2004,2023,20,0.6544,0.0256,"2003to2023","kndvi.max",-0.001,0.7989,-0.275,0.1075,-0.021,-2.6,"no_trend"
"873","S_891",55.0981503,160.0320089,2004,2023,20,0.6354,0.0295,"2003to2023","kndvi.max",8e-04,0.7396,0.076,0.6746,0.017,2.3,"no_trend"
"874","S_892",55.0985267,160.0193243,2004,2023,19,0.6061,0.0263,"2003to2023","kndvi.max",0.00164,0.5086,0.242,0.1727,0.034,6.7,"no_trend"
"875","S_893",55.0878968,159.9673503,2004,2023,20,0.6234,0.0314,"2003to2023","kndvi.max",-0.00017,0.7179,-0.029,0.8887,-0.004,-0.6,"no_trend"
"876","S_895",55.0872907,159.9414843,2004,2023,19,0.6092,0.0358,"2003to2023","kndvi.max",-0.00384,0.7246,-0.595,7e-04,-0.081,-11.2,"browning"
"877","S_896",55.1392029,159.921998,2004,2023,20,0.5966,0.0381,"2003to2023","kndvi.max",-0.00144,0.6507,-0.24,0.1617,-0.03,-4.6,"no_trend"
"878","S_897",55.1166171,159.9492294,2004,2023,20,0.6083,0.02,"2003to2023","kndvi.max",-4e-05,0.656,-0.006,1,-0.001,-0.2,"no_trend"
"879","S_898",55.0839304,159.9912238,2004,2023,20,0.6405,0.0242,"2003to2023","kndvi.max",-0.00293,0.8849,-0.497,0.0033,-0.062,-7,"browning"
"880","S_90",55.0786171,159.9121455,2004,2023,20,0.5964,0.0321,"2003to2023","kndvi.max",-0.00183,0.3355,-0.392,0.0209,-0.038,-11.3,"browning"
"881","S_900",55.1060904,160.080179,2004,2023,20,0.6357,0.0227,"2003to2023","kndvi.max",-0.00167,0.8487,-0.322,0.0589,-0.035,-4.1,"browning"
"882","S_904",55.1123813,160.158423,2004,2023,20,0.6382,0.0171,"2003to2023","kndvi.max",0.00048,0.7605,0.099,0.5756,0.01,1.3,"no_trend"
"883","S_905",55.139609,159.9737776,2004,2023,20,0.5895,0.0279,"2003to2023","kndvi.max",-0.00219,0.6008,-0.345,0.0424,-0.046,-7.7,"browning"
"884","S_907",55.1138331,159.889431,2004,2023,20,0.5959,0.034,"2003to2023","kndvi.max",-0.00199,0.5867,-0.275,0.1075,-0.042,-7.2,"no_trend"
"885","S_908",55.1041939,159.8802828,2004,2023,20,0.586,0.0301,"2003to2023","kndvi.max",-0.00085,0.7857,-0.17,0.3273,-0.018,-2.3,"no_trend"
"886","S_909",55.0900339,160.0031262,2004,2023,20,0.6203,0.0373,"2003to2023","kndvi.max",-0.00115,0.7019,-0.146,0.4011,-0.024,-3.4,"no_trend"
"887","S_91",55.1029137,159.8708506,2004,2023,20,0.5699,0.0422,"2003to2023","kndvi.max",-0.00321,0.5467,-0.287,0.0931,-0.067,-12.3,"browning"
"888","S_911",55.145171,159.9522607,2004,2023,20,0.6096,0.0216,"2003to2023","kndvi.max",-0.00088,0.4991,-0.146,0.4011,-0.018,-3.6,"no_trend"
"889","S_914",55.1477263,160.0356418,2004,2023,20,0.6382,0.0286,"2003to2023","kndvi.max",-0.00214,0.8108,-0.345,0.0424,-0.045,-5.6,"browning"
"890","S_915",55.0956845,160.0366466,2004,2023,20,0.6164,0.0328,"2003to2023","kndvi.max",-0.00066,0.6321,-0.099,0.5756,-0.014,-2.2,"no_trend"
"891","S_916",55.0970981,160.1495183,2004,2023,20,0.6714,0.0243,"2003to2023","kndvi.max",-0.00191,0.5289,-0.322,0.0589,-0.04,-7.6,"browning"
"892","S_918",55.1162591,159.8894849,2004,2023,20,0.581,0.0253,"2003to2023","kndvi.max",-0.00045,0.5516,-0.053,0.7796,-0.009,-1.6,"no_trend"
"893","S_919",55.1085962,159.9405744,2004,2023,20,0.6275,0.0226,"2003to2023","kndvi.max",-0.00214,0.9331,-0.637,2e-04,-0.045,-4.8,"browning"
"894","S_920",55.0925292,159.9947271,2004,2023,20,0.6052,0.0354,"2003to2023","kndvi.max",-0.00034,0.7432,-0.064,0.7264,-0.007,-0.9,"no_trend"
"895","S_921",55.1050936,160.0077355,2004,2023,19,0.6235,0.0253,"2003to2023","kndvi.max",-0.00069,0.6679,-0.15,0.4047,-0.014,-2.1,"no_trend"
"896","S_922",55.1130231,160.088832,2004,2023,20,0.606,0.03,"2003to2023","kndvi.max",0.00033,0.6885,0.088,0.6243,0.007,1,"no_trend"
"897","S_923",55.0956127,160.0131385,2004,2023,19,0.6023,0.0214,"2003to2023","kndvi.max",-5e-04,0.643,-0.098,0.5959,-0.011,-1.7,"no_trend"
"898","S_924",55.1385908,159.9996374,2004,2023,20,0.6115,0.0198,"2003to2023","kndvi.max",-0.00113,0.823,-0.216,0.2079,-0.024,-2.9,"no_trend"
"899","S_926",55.1110009,160.1038269,2004,2023,20,0.6442,0.0362,"2003to2023","kndvi.max",-2e-05,0.711,-0.006,1,0,0,"no_trend"
"900","S_930",55.1367269,159.9285294,2004,2023,20,0.5881,0.0312,"2003to2023","kndvi.max",0.00032,0.5836,0.053,0.7796,0.007,1.2,"no_trend"
"901","S_931",55.1381296,159.9563286,2004,2023,20,0.5859,0.0244,"2003to2023","kndvi.max",-0.00128,0.7136,-0.193,0.2629,-0.027,-3.8,"no_trend"
"902","S_933",55.1327158,159.9242013,2004,2023,20,0.5941,0.0504,"2003to2023","kndvi.max",-0.00037,0.717,-0.041,0.8337,-0.008,-1.1,"no_trend"
"903","S_936",55.0840519,159.9761872,2004,2023,20,0.6382,0.0264,"2003to2023","kndvi.max",-0.00102,0.6649,-0.216,0.2079,-0.021,-3.2,"no_trend"
"904","S_938",55.1088912,159.9015484,2004,2023,20,0.5493,0.0346,"2003to2023","kndvi.max",-0.00317,0.6048,-0.345,0.0424,-0.067,-11.1,"browning"
"905","S_939",55.1244004,159.8821386,2004,2023,20,0.5659,0.0273,"2003to2023","kndvi.max",-0.00215,0.5132,-0.322,0.0589,-0.045,-8.8,"browning"
"906","S_94",55.0881701,159.9668868,2004,2023,20,0.605,0.0354,"2003to2023","kndvi.max",-7e-05,0.6684,-0.041,0.8337,-0.001,-0.1,"no_trend"
"907","S_941",55.0878218,159.9767491,2004,2023,20,0.6171,0.029,"2003to2023","kndvi.max",-0.00334,0.6269,-0.404,0.0174,-0.07,-11.2,"browning"
"908","S_944",55.110428,159.9123997,2004,2023,20,0.5992,0.0294,"2003to2023","kndvi.max",-0.00262,0.7141,-0.497,0.0033,-0.055,-7.7,"browning"
"909","S_945",55.100265,160.004793,2004,2023,20,0.6012,0.0248,"2003to2023","kndvi.max",-0.00033,0.4654,-0.076,0.6746,-0.007,-1.5,"no_trend"
"910","S_946",55.1363578,159.9059321,2004,2023,20,0.5572,0.0378,"2003to2023","kndvi.max",-0.00165,0.5251,-0.216,0.2079,-0.035,-6.7,"no_trend"
"911","S_948",55.1043315,160.0020736,2004,2023,20,0.6039,0.0251,"2003to2023","kndvi.max",0.00142,0.6074,0.216,0.2079,0.03,4.9,"no_trend"
"912","S_949",55.0916398,159.9368857,2004,2023,20,0.5888,0.0393,"2003to2023","kndvi.max",-0.00073,0.498,-0.146,0.4011,-0.015,-3,"no_trend"
"913","S_95",55.1123768,160.1588932,2004,2023,19,0.6453,0.0241,"2003to2023","kndvi.max",0.00026,0.7913,0.059,0.7619,0.005,0.6,"no_trend"
"914","S_950",55.1068861,159.8808122,2004,2023,20,0.5779,0.0304,"2003to2023","kndvi.max",-0.00206,0.6338,-0.263,0.1237,-0.043,-6.8,"no_trend"
"915","S_951",55.0911015,159.9711882,2004,2023,20,0.5965,0.0217,"2003to2023","kndvi.max",-0.00023,0.6941,-0.076,0.6746,-0.005,-0.7,"no_trend"
"916","S_952",55.1054974,159.8864245,2004,2023,20,0.6014,0.0297,"2003to2023","kndvi.max",-0.00154,0.6967,-0.298,0.0802,-0.032,-4.6,"browning"
"917","S_953",55.1307968,159.9283918,2004,2023,20,0.602,0.0353,"2003to2023","kndvi.max",-0.00316,0.9195,-0.415,0.0143,-0.066,-7.2,"browning"
"918","S_954",55.1053709,160.006802,2004,2023,19,0.6227,0.0178,"2003to2023","kndvi.max",-0.00149,0.8186,-0.386,0.028,-0.031,-3.8,"browning"
"919","S_956",55.1081546,160.0905807,2004,2023,20,0.631,0.028,"2003to2023","kndvi.max",-0.00059,0.6588,-0.123,0.4841,-0.012,-1.8,"no_trend"
"920","S_961",55.1065619,159.888329,2004,2023,20,0.5884,0.0278,"2003to2023","kndvi.max",-1e-05,0.5428,-0.006,1,0,0,"no_trend"
"921","S_962",55.0840713,159.9038099,2004,2023,19,0.5817,0.0455,"2003to2023","kndvi.max",-0.00501,0.5755,-0.608,5e-04,-0.105,-18.2,"browning"
"922","S_963",55.0934524,160.013554,2004,2023,20,0.6154,0.0265,"2003to2023","kndvi.max",0.00015,0.653,0.018,0.9442,0.003,0.5,"no_trend"
"923","S_964",55.1319214,159.9223008,2004,2023,20,0.5758,0.0413,"2003to2023","kndvi.max",-0.00068,0.6354,-0.135,0.4415,-0.014,-2.2,"no_trend"
"924","S_965",55.1224657,159.888682,2004,2023,20,0.582,0.0219,"2003to2023","kndvi.max",-0.0015,0.725,-0.251,0.1417,-0.032,-4.4,"no_trend"
"925","S_967",55.1278102,159.9311455,2004,2023,20,0.6269,0.0268,"2003to2023","kndvi.max",-0.00215,0.7385,-0.298,0.0802,-0.045,-6.1,"browning"
"926","S_970",55.1413129,159.9281652,2004,2023,20,0.5983,0.037,"2003to2023","kndvi.max",-0.00104,0.7455,-0.251,0.1417,-0.022,-3,"no_trend"
"927","S_971",55.0986614,160.0353132,2004,2023,19,0.6284,0.0284,"2003to2023","kndvi.max",-0.00057,0.8292,-0.059,0.7619,-0.012,-1.4,"no_trend"
"928","S_973",55.1329675,159.9265599,2004,2023,20,0.611,0.0442,"2003to2023","kndvi.max",-0.00147,0.6859,-0.181,0.2939,-0.031,-4.5,"no_trend"
"929","S_974",55.1412825,159.9667585,2004,2023,20,0.5741,0.018,"2003to2023","kndvi.max",0.00034,0.6079,0.076,0.6746,0.007,1.2,"no_trend"
"930","S_976",55.0816598,159.9718993,2004,2023,20,0.6324,0.0242,"2003to2023","kndvi.max",-0.00144,0.6902,-0.263,0.1237,-0.03,-4.3,"no_trend"
"931","S_978",55.0870205,160.1022262,2004,2023,20,0.6657,0.0295,"2003to2023","kndvi.max",-0.00281,0.6383,-0.439,0.0096,-0.059,-9.2,"browning"
"932","S_98",55.1380603,159.9304429,2004,2023,20,0.5878,0.0347,"2003to2023","kndvi.max",-0.00135,0.6233,-0.228,0.1837,-0.028,-4.5,"no_trend"
"933","S_983",55.1211282,159.887241,2004,2023,20,0.5621,0.036,"2003to2023","kndvi.max",-0.00172,0.6322,-0.263,0.1237,-0.036,-5.7,"no_trend"
"934","S_984",55.1141539,159.8823831,2004,2023,20,0.5704,0.037,"2003to2023","kndvi.max",-0.00299,0.6473,-0.404,0.0174,-0.063,-9.7,"browning"
"935","S_985",55.1301675,159.9401404,2004,2023,20,0.5826,0.0325,"2003to2023","kndvi.max",-0.00137,0.9064,-0.251,0.1417,-0.029,-3.2,"no_trend"
"936","S_986",55.1257075,159.9240394,2004,2023,20,0.5856,0.0199,"2003to2023","kndvi.max",-0.00032,0.7528,-0.064,0.7264,-0.007,-0.9,"no_trend"
"937","S_987",55.1487724,160.0394349,2004,2023,20,0.6239,0.0254,"2003to2023","kndvi.max",-0.00056,0.6563,-0.076,0.6746,-0.012,-1.8,"no_trend"
"938","S_988",55.092317,159.9876706,2004,2023,20,0.6119,0.0279,"2003to2023","kndvi.max",-0.00213,0.6545,-0.275,0.1075,-0.045,-6.9,"no_trend"
"939","S_989",55.1442474,160.0943891,2004,2023,20,0.5817,0.025,"2003to2023","kndvi.max",0.00039,0.5666,0.088,0.6243,0.008,1.4,"no_trend"
"940","S_99",55.1282817,159.9043377,2004,2023,19,0.5992,0.0447,"2003to2023","kndvi.max",-0.00025,0.5461,-0.033,0.8796,-0.005,-0.9,"no_trend"
"941","S_990",55.1129217,160.1001172,2004,2023,19,0.6236,0.0357,"2003to2023","kndvi.max",-0.00225,0.7601,-0.229,0.1978,-0.047,-6.2,"no_trend"
"942","S_991",55.0914514,160.0271356,2004,2023,20,0.649,0.031,"2003to2023","kndvi.max",-0.0014,0.7048,-0.24,0.1617,-0.029,-4.1,"no_trend"
"943","S_992",55.1102099,159.9410826,2004,2023,20,0.6047,0.0255,"2003to2023","kndvi.max",-0.00074,0.6298,-0.146,0.4011,-0.016,-2.5,"no_trend"
"944","S_994",55.1169776,159.9374787,2004,2023,19,0.6046,0.0442,"2003to2023","kndvi.max",-0.00181,0.7443,-0.307,0.0814,-0.038,-5.1,"browning"
"945","S_995",55.136771,160.0555944,2004,2023,20,0.6138,0.0269,"2003to2023","kndvi.max",-0.00226,0.9338,-0.368,0.0301,-0.047,-5,"browning"
"946","S_996",55.1171708,159.9473611,2004,2023,20,0.6097,0.0243,"2003to2023","kndvi.max",-0.00135,0.7455,-0.24,0.1617,-0.028,-3.8,"no_trend"
"947","S_998",55.1490141,160.1039347,2004,2023,20,0.6028,0.021,"2003to2023","kndvi.max",-0.00075,0.619,-0.123,0.4841,-0.016,-2.6,"no_trend"
"948","S_999",55.0959127,159.942157,2004,2023,20,0.6017,0.0323,"2003to2023","kndvi.max",-0.00186,0.8479,-0.251,0.1417,-0.039,-4.6,"no_trend"
