"","sample.id","latitude","longitude","first.yr","last.yr","n.yr.obs","si.avg","si.sd","trend.period","si","slope","intercept","tau","pval","total.change","total.change.pcnt","trend.cat"
"165","S_1202",55.1210107,159.9032326,2004,2023,20,0.3909,0.0247,"2003to2023","evi.max",-0.00053,0.2989,-0.146,0.4011,-0.011,-3.7,"no_trend"
"166","S_1205",55.1354936,160.0155601,2004,2023,20,0.3802,0.0206,"2003to2023","evi.max",-0.00023,0.4369,-0.018,0.9442,-0.005,-1.1,"no_trend"
"167","S_1206",55.1185287,159.9107028,2003,2023,21,0.4,0.0261,"2003to2023","evi.max",-0.00023,0.4118,-0.063,0.7212,-0.005,-1.2,"no_trend"
"168","S_1207",55.0953079,159.9506049,2004,2023,19,0.3581,0.0249,"2003to2023","evi.max",0.00094,0.297,0.137,0.4487,0.02,6.7,"no_trend"
"169","S_1208",55.0811094,159.9732958,2004,2023,20,0.4115,0.0357,"2003to2023","evi.max",-0.00256,0.6045,-0.357,0.0358,-0.054,-8.9,"browning"
"170","S_1211",55.1172786,159.8975039,2004,2023,20,0.3599,0.0264,"2003to2023","evi.max",0.00278,0.3308,0.474,0.0051,0.058,17.5,"greening"
"171","S_1213",55.1086071,159.9391638,2004,2023,20,0.4522,0.0289,"2003to2023","evi.max",-0.00135,0.4359,-0.205,0.2342,-0.028,-6.4,"no_trend"
"172","S_1214",55.1405914,160.0811106,2004,2023,20,0.4049,0.0276,"2003to2023","evi.max",-0.00037,0.4742,-0.053,0.7796,-0.008,-1.7,"no_trend"
"173","S_1216",55.1469456,160.0323265,2004,2023,20,0.4337,0.0205,"2003to2023","evi.max",-0.00154,0.5619,-0.228,0.1837,-0.032,-5.7,"no_trend"
"174","S_1218",55.1475006,160.0304579,2004,2023,20,0.4639,0.0277,"2003to2023","evi.max",-0.00037,0.6123,-0.064,0.7264,-0.008,-1.3,"no_trend"
"175","S_1219",55.1002627,160.0372353,2004,2023,20,0.4575,0.0281,"2003to2023","evi.max",0.00137,0.4737,0.17,0.3273,0.029,6.1,"no_trend"
"176","S_122",55.1399732,159.9954361,2004,2023,20,0.4185,0.0226,"2003to2023","evi.max",0.00096,0.5707,0.228,0.1837,0.02,3.5,"no_trend"
"177","S_1220",55.0826588,159.9817929,2004,2023,20,0.3957,0.0217,"2003to2023","evi.max",-0.00016,0.4673,-0.029,0.8887,-0.003,-0.6,"no_trend"
"178","S_1221",55.1301092,159.9476674,2003,2023,21,0.3769,0.0273,"2003to2023","evi.max",0.00141,0.3802,0.284,0.0855,0.03,7.9,"greening"
"179","S_1222",55.1514631,160.0079625,2004,2023,19,0.39,0.0285,"2003to2023","evi.max",-7e-04,0.4533,-0.176,0.3247,-0.015,-3.3,"no_trend"
"180","S_1223",55.1037419,160.0081717,2003,2023,21,0.4125,0.0302,"2003to2023","evi.max",0.00235,0.4216,0.411,0.0125,0.049,11.6,"greening"
"181","S_1224",55.1428323,159.9752681,2003,2023,21,0.4075,0.0221,"2003to2023","evi.max",0.001,0.4392,0.168,0.3145,0.021,4.8,"no_trend"
"182","S_1226",55.1082305,159.881312,2004,2023,20,0.3864,0.0263,"2003to2023","evi.max",0.00151,0.3544,0.333,0.0501,0.032,9,"greening"
"183","S_1228",55.1167291,159.8989027,2004,2023,20,0.4277,0.0259,"2003to2023","evi.max",0.00153,0.4574,0.275,0.1075,0.032,7,"no_trend"
"184","S_1229",55.1524302,160.0837848,2004,2023,20,0.4463,0.0309,"2003to2023","evi.max",-0.00228,0.5152,-0.298,0.0802,-0.048,-9.3,"browning"
"185","S_123",55.1335102,159.9261019,2003,2023,21,0.3898,0.0206,"2003to2023","evi.max",0.00017,0.4122,0.032,0.8711,0.004,1,"no_trend"
"186","S_1231",55.1077185,159.8775387,2003,2023,21,0.3915,0.0259,"2003to2023","evi.max",0.00043,0.5015,0.137,0.4173,0.009,1.8,"no_trend"
"187","S_1232",55.1064607,160.0054187,2004,2023,20,0.4121,0.0336,"2003to2023","evi.max",0.00174,0.4428,0.24,0.1617,0.037,8.4,"no_trend"
"188","S_1234",55.1075851,159.8958759,2003,2023,21,0.332,0.0298,"2003to2023","evi.max",0.00118,0.3458,0.211,0.2058,0.025,7.2,"no_trend"
"189","S_1235",55.1009879,160.0151552,2004,2023,20,0.4131,0.02,"2003to2023","evi.max",0.00151,0.4066,0.263,0.1237,0.032,7.9,"no_trend"
"190","S_1237",55.1173783,159.8838653,2004,2023,20,0.346,0.0305,"2003to2023","evi.max",0.002,0.3047,0.275,0.1075,0.042,13.8,"no_trend"
"191","S_1238",55.1052943,160.0787468,2004,2023,20,0.4913,0.0332,"2003to2023","evi.max",-2e-04,0.4965,-0.041,0.8337,-0.004,-0.8,"no_trend"
"192","S_1239",55.1400009,159.9234284,2003,2023,21,0.369,0.0228,"2003to2023","evi.max",0.00021,0.4597,0.011,0.9741,0.004,0.9,"no_trend"
"193","S_124",55.0946356,159.967513,2004,2023,20,0.4766,0.0335,"2003to2023","evi.max",-0.00244,0.7446,-0.345,0.0424,-0.051,-6.8,"browning"
"194","S_1240",55.1343398,159.8870635,2004,2023,20,0.3458,0.0225,"2003to2023","evi.max",0.00074,0.2896,0.146,0.4011,0.016,5.5,"no_trend"
"195","S_1241",55.10909,159.8742768,2003,2023,21,0.3537,0.0268,"2003to2023","evi.max",0.00153,0.3243,0.242,0.1443,0.032,9.9,"no_trend"
"196","S_1242",55.102363,160.0118987,2004,2023,20,0.3825,0.0279,"2003to2023","evi.max",8e-04,0.4765,0.099,0.5756,0.017,3.6,"no_trend"
"197","S_1244",55.1400364,159.9187228,2004,2023,20,0.4132,0.0278,"2003to2023","evi.max",0.0024,0.4184,0.38,0.0252,0.05,12,"greening"
"198","S_1248",55.0848502,159.9433069,2004,2023,20,0.3442,0.0279,"2003to2023","evi.max",0.00022,0.4112,0.041,0.8337,0.005,1.2,"no_trend"
"199","S_1249",55.1489248,160.0530907,2004,2023,20,0.4736,0.024,"2003to2023","evi.max",-0.00017,0.7685,-0.053,0.7796,-0.004,-0.5,"no_trend"
"200","S_125",55.0897124,159.9763251,2004,2023,20,0.4845,0.0295,"2003to2023","evi.max",-0.00214,0.7219,-0.357,0.0358,-0.045,-6.2,"browning"
"201","S_1250",55.0966123,160.0225665,2004,2023,20,0.5294,0.0329,"2003to2023","evi.max",-0.00064,0.5477,-0.111,0.5289,-0.013,-2.4,"no_trend"
"202","S_1252",55.1416026,160.0886687,2004,2023,20,0.464,0.0294,"2003to2023","evi.max",0.00054,0.4077,0.088,0.6243,0.011,2.7,"no_trend"
"203","S_1254",55.0876341,160.0322081,2004,2023,19,0.5897,0.0297,"2003to2023","evi.max",-0.00124,0.7775,-0.216,0.2255,-0.026,-3.3,"no_trend"
"204","S_1255",55.1201042,160.0499802,2004,2023,20,0.3598,0.0554,"2003to2023","evi.max",-0.00628,0.3194,-0.439,0.0096,-0.132,-41.3,"browning"
"205","S_1256",55.0900532,160.0007764,2004,2023,20,0.4204,0.0265,"2003to2023","evi.max",-0.00026,0.4318,-0.053,0.7796,-0.005,-1.2,"no_trend"
"206","S_1257",55.1378337,159.9247902,2004,2023,20,0.3601,0.0251,"2003to2023","evi.max",0.00052,0.3974,0.088,0.6243,0.011,2.8,"no_trend"
"207","S_1258",55.1454353,160.0195783,2004,2023,19,0.4836,0.0249,"2003to2023","evi.max",0.00097,0.7119,0.176,0.3247,0.02,2.8,"no_trend"
"208","S_126",55.1369768,159.8951222,2003,2023,21,0.3571,0.0293,"2003to2023","evi.max",0.00276,0.373,0.379,0.0212,0.058,15.5,"greening"
"209","S_1260",55.1368772,159.9440629,2003,2023,21,0.3956,0.0284,"2003to2023","evi.max",0.00273,0.4419,0.474,0.0039,0.057,12.9,"greening"
"210","S_1262",55.1387494,159.9459896,2004,2023,20,0.4284,0.0316,"2003to2023","evi.max",0.00269,0.3114,0.322,0.0589,0.056,18,"greening"
"211","S_1263",55.1124756,160.0897578,2004,2023,20,0.4555,0.0223,"2003to2023","evi.max",0.00098,0.3605,0.228,0.1837,0.021,5.8,"no_trend"
"212","S_1264",55.1185113,159.9483336,2003,2023,21,0.3604,0.0246,"2003to2023","evi.max",8e-04,0.4062,0.179,0.2843,0.017,4.2,"no_trend"
"213","S_1265",55.0820002,159.9629783,2004,2023,20,0.4802,0.0298,"2003to2023","evi.max",-0.00148,0.5782,-0.193,0.2629,-0.031,-5.4,"no_trend"
"214","S_1266",55.0762875,159.9694196,2004,2023,19,0.4246,0.0314,"2003to2023","evi.max",-0.00333,0.4897,-0.542,0.0019,-0.07,-14.3,"browning"
"215","S_1267",55.1310667,159.9966261,2004,2023,20,0.4618,0.0289,"2003to2023","evi.max",-0.00019,0.6667,-0.041,0.8337,-0.004,-0.6,"no_trend"
"216","S_1268",55.1154504,159.8894669,2003,2023,21,0.363,0.0269,"2003to2023","evi.max",0.00294,0.3934,0.421,0.0104,0.062,15.8,"greening"
"217","S_1269",55.087165,159.9226805,2004,2023,20,0.3606,0.0278,"2003to2023","evi.max",9e-05,0.3705,0.018,0.9442,0.002,0.5,"no_trend"
"218","S_127",55.0984182,159.9318726,2004,2023,20,0.3853,0.0237,"2003to2023","evi.max",-0.00063,0.2987,-0.076,0.6746,-0.013,-4.4,"no_trend"
"219","S_1271",55.1043931,159.9945516,2003,2023,21,0.3687,0.0242,"2003to2023","evi.max",0.00094,0.4373,0.179,0.2843,0.02,4.6,"no_trend"
"220","S_1272",55.0997191,159.9380151,2004,2023,20,0.4469,0.0317,"2003to2023","evi.max",-0.00244,0.6934,-0.322,0.0589,-0.051,-7.4,"browning"
"221","S_1273",55.1441001,159.9512938,2004,2023,20,0.3983,0.0284,"2003to2023","evi.max",0.00049,0.4568,0.088,0.6243,0.01,2.2,"no_trend"
"222","S_1274",55.1326605,159.8954962,2004,2023,20,0.3763,0.0259,"2003to2023","evi.max",5e-05,0.3019,0.006,1,0.001,0.3,"no_trend"
"223","S_1275",55.1093426,159.8766337,2004,2023,20,0.3795,0.0268,"2003to2023","evi.max",0.00146,0.4168,0.31,0.0689,0.031,7.4,"greening"
"224","S_1278",55.0976845,160.0855941,2004,2023,20,0.4134,0.0156,"2003to2023","evi.max",0.00061,0.3787,0.111,0.5289,0.013,3.4,"no_trend"
"225","S_1279",55.0866116,159.9245478,2004,2023,20,0.4062,0.0259,"2003to2023","evi.max",-0.00098,0.54,-0.158,0.363,-0.021,-3.9,"no_trend"
"226","S_128",55.1419433,160.0806765,2004,2023,20,0.3795,0.0255,"2003to2023","evi.max",-0.00027,0.3449,-0.076,0.6746,-0.006,-1.7,"no_trend"
"227","S_1280",55.0875334,159.9790922,2004,2023,20,0.4103,0.0251,"2003to2023","evi.max",-0.00047,0.4071,-0.064,0.7264,-0.01,-2.5,"no_trend"
"228","S_1281",55.1158886,159.9388643,2004,2023,20,0.345,0.0272,"2003to2023","evi.max",0.00185,0.3564,0.287,0.0931,0.039,10.9,"greening"
"229","S_1282",55.1283477,159.8953997,2003,2023,21,0.345,0.0248,"2003to2023","evi.max",0.00246,0.3551,0.516,0.0016,0.052,14.6,"greening"
"230","S_1284",55.1203024,159.8895748,2003,2023,20,0.3517,0.0308,"2003to2023","evi.max",0.00185,0.3064,0.228,0.1837,0.039,12.7,"no_trend"
"231","S_1285",55.1213634,159.8919505,2003,2023,20,0.4073,0.0313,"2003to2023","evi.max",0.00075,0.4434,0.135,0.4415,0.016,3.6,"no_trend"
"232","S_1287",55.1105525,160.1522561,2004,2023,19,0.401,0.0267,"2003to2023","evi.max",-3e-04,0.2804,-0.033,0.8796,-0.006,-2.1,"no_trend"
"233","S_1289",55.0892147,159.9711424,2004,2023,20,0.4183,0.0381,"2003to2023","evi.max",-0.00318,0.405,-0.216,0.2079,-0.067,-16.5,"no_trend"
"234","S_1290",55.1132075,159.9369201,2004,2023,20,0.3682,0.0208,"2003to2023","evi.max",0.00048,0.3499,0.111,0.5289,0.01,2.9,"no_trend"
"235","S_1291",55.1125208,159.9209132,2003,2023,20,0.3917,0.0246,"2003to2023","evi.max",0.00121,0.434,0.17,0.3273,0.025,5.8,"no_trend"
"236","S_1292",55.1006712,160.0207894,2004,2023,19,0.4241,0.0209,"2003to2023","evi.max",0.00087,0.4256,0.216,0.2255,0.018,4.2,"no_trend"
"237","S_1293",55.0713543,159.9453386,2004,2023,20,0.4159,0.0362,"2003to2023","evi.max",0.00039,0.4392,0.076,0.6746,0.008,1.8,"no_trend"
"238","S_1296",55.0955104,160.0253591,2004,2023,20,0.4,0.0332,"2003to2023","evi.max",0.00011,0.3432,0.018,0.9442,0.002,0.6,"no_trend"
"239","S_1298",55.1283304,159.8977518,2003,2023,21,0.3486,0.0263,"2003to2023","evi.max",0.00286,0.3224,0.421,0.0104,0.06,18.6,"greening"
"240","S_13",55.1400506,159.9168405,2004,2023,20,0.3832,0.0308,"2003to2023","evi.max",0.00185,0.4833,0.251,0.1417,0.039,8.1,"no_trend"
"241","S_130",55.1266028,159.9819299,2004,2023,19,0.6506,0.0586,"2003to2023","evi.max",0.0027,0.6146,0.281,0.1116,0.057,9.3,"no_trend"
"242","S_1301",55.0908851,159.9298171,2004,2023,20,0.3793,0.0255,"2003to2023","evi.max",0.00087,0.5087,0.135,0.4415,0.018,3.5,"no_trend"
"243","S_1302",55.0904926,159.9457901,2004,2023,19,0.4627,0.0341,"2003to2023","evi.max",-0.0019,0.5421,-0.229,0.1978,-0.04,-7.4,"no_trend"
"244","S_1303",55.0974017,160.0564372,2004,2023,20,0.5743,0.0453,"2003to2023","evi.max",0.00144,0.7551,0.205,0.2342,0.03,4,"no_trend"
"245","S_1304",55.1076778,159.8831809,2004,2023,20,0.3669,0.0287,"2003to2023","evi.max",0.00151,0.3145,0.263,0.1237,0.032,10.2,"no_trend"
"246","S_1305",55.1532889,160.0781584,2004,2023,20,0.4969,0.0339,"2003to2023","evi.max",-0.00192,0.592,-0.251,0.1417,-0.04,-6.8,"no_trend"
"247","S_1307",55.1365442,160.0814718,2004,2023,20,0.3987,0.0234,"2003to2023","evi.max",0.0016,0.3378,0.24,0.1617,0.034,10.1,"no_trend"
"248","S_1308",55.0839123,160.0574916,2004,2023,19,0.5051,0.0498,"2003to2023","evi.max",-0.00349,0.7402,-0.229,0.1978,-0.073,-9.9,"no_trend"
"249","S_1309",55.137646,160.0160854,2004,2023,19,0.5215,0.0325,"2003to2023","evi.max",-0.00279,0.3479,-0.386,0.028,-0.059,-17,"browning"
"250","S_131",55.1139149,159.8781448,2003,2023,21,0.342,0.0317,"2003to2023","evi.max",0.00308,0.3927,0.442,0.0071,0.065,16.6,"greening"
"251","S_1310",55.0927038,159.9731074,2004,2023,20,0.4031,0.028,"2003to2023","evi.max",-0.00136,0.5401,-0.158,0.363,-0.029,-5.4,"no_trend"
"252","S_1311",55.1049245,159.9955052,2003,2023,21,0.3935,0.0245,"2003to2023","evi.max",0.00117,0.4757,0.232,0.163,0.025,5.3,"no_trend"
"253","S_1312",55.1398422,159.9441329,2003,2023,21,0.3827,0.0307,"2003to2023","evi.max",0.00273,0.4471,0.326,0.0478,0.057,12.7,"greening"
"254","S_1313",55.1309422,159.9091032,2004,2023,20,0.3582,0.0262,"2003to2023","evi.max",0.00034,0.3486,0.076,0.6746,0.007,2,"no_trend"
"255","S_1314",55.0978868,160.0931221,2004,2023,20,0.4434,0.0296,"2003to2023","evi.max",-0.00092,0.3865,-0.099,0.5756,-0.019,-4.9,"no_trend"
"256","S_1316",55.1431565,160.0957713,2004,2023,20,0.4229,0.0269,"2003to2023","evi.max",0.00202,0.3871,0.357,0.0358,0.042,10.8,"greening"
"257","S_1319",55.1371096,160.0476029,2004,2023,20,0.386,0.0258,"2003to2023","evi.max",0.00022,0.3712,0.041,0.8337,0.005,1.3,"no_trend"
"258","S_1320",55.1352269,159.9129653,2004,2023,20,0.3649,0.026,"2003to2023","evi.max",-8e-05,0.3734,-0.006,1,-0.002,-0.5,"no_trend"
"259","S_1321",55.1194455,159.8961413,2003,2023,21,0.3438,0.0244,"2003to2023","evi.max",0.00039,0.2181,0.042,0.8203,0.008,3.7,"no_trend"
"260","S_1322",55.1198094,159.9196696,2004,2023,20,0.3863,0.0328,"2003to2023","evi.max",0,0.3806,0.006,1,0,0,"no_trend"
"261","S_1324",55.1069218,160.0148354,2004,2023,20,0.4101,0.0268,"2003to2023","evi.max",0,0.4521,-0.006,1,0,0,"no_trend"
"262","S_1325",55.121455,159.9159441,2004,2023,20,0.3821,0.0296,"2003to2023","evi.max",0.0019,0.3816,0.298,0.0802,0.04,10.5,"greening"
"263","S_1326",55.1411513,160.0787724,2004,2023,20,0.3878,0.0247,"2003to2023","evi.max",-0.00045,0.503,-0.053,0.7796,-0.009,-1.8,"no_trend"
"264","S_1327",55.1275729,159.9269055,2004,2023,20,0.3493,0.0235,"2003to2023","evi.max",-0.00022,0.3238,-0.029,0.8887,-0.005,-1.5,"no_trend"
"265","S_1328",55.079076,160.0239989,2004,2023,20,0.4866,0.0357,"2003to2023","evi.max",-0.00298,0.5168,-0.298,0.0802,-0.063,-12.2,"browning"
"266","S_133",55.079089,159.9210848,2004,2023,20,0.4538,0.0273,"2003to2023","evi.max",-0.00145,0.5699,-0.228,0.1837,-0.03,-5.3,"no_trend"
"267","S_1330",55.0903497,159.9974934,2004,2023,19,0.3832,0.0232,"2003to2023","evi.max",0.00191,0.3803,0.268,0.1297,0.04,10.5,"no_trend"
"268","S_1331",55.1363822,159.9026385,2004,2023,20,0.3736,0.0188,"2003to2023","evi.max",0.00115,0.3555,0.275,0.1075,0.024,6.8,"no_trend"
"269","S_1334",55.0921644,160.0384359,2004,2023,19,0.3598,0.0209,"2003to2023","evi.max",-0.00044,0.4875,-0.072,0.7049,-0.009,-1.8,"no_trend"
"270","S_1336",55.1065878,159.9899035,2004,2023,20,0.4276,0.0171,"2003to2023","evi.max",-5e-04,0.5675,-0.076,0.6746,-0.011,-1.9,"no_trend"
"271","S_1337",55.1255269,159.9475589,2004,2023,20,0.4558,0.0346,"2003to2023","evi.max",-0.00075,0.5312,-0.099,0.5756,-0.016,-3,"no_trend"
"272","S_1338",55.1294397,159.893542,2003,2023,21,0.3278,0.0239,"2003to2023","evi.max",-8e-05,0.3059,0,1,-0.002,-0.7,"no_trend"
"273","S_1339",55.0918507,160.0435987,2004,2023,20,0.4008,0.0317,"2003to2023","evi.max",-0.00245,0.5504,-0.392,0.0209,-0.051,-9.3,"browning"
"274","S_134",55.1348728,159.9590742,2004,2023,20,0.4252,0.0237,"2003to2023","evi.max",-0.00083,0.5669,-0.146,0.4011,-0.017,-3,"no_trend"
"275","S_1340",55.1397649,159.9879007,2004,2023,20,0.3552,0.019,"2003to2023","evi.max",0.00158,0.4307,0.368,0.0301,0.033,7.7,"greening"
"276","S_1341",55.1197773,159.9239025,2003,2023,21,0.379,0.0323,"2003to2023","evi.max",0.00136,0.3953,0.221,0.1834,0.029,7.3,"no_trend"
"277","S_1342",55.1011753,160.0565368,2004,2023,20,0.3527,0.0313,"2003to2023","evi.max",0.00048,0.308,0.053,0.7796,0.01,3.2,"no_trend"
"278","S_1343",55.0863847,159.9189024,2004,2023,20,0.4163,0.0257,"2003to2023","evi.max",-0.00075,0.5447,-0.088,0.6243,-0.016,-2.9,"no_trend"
"279","S_1344",55.140118,159.9775552,2003,2023,21,0.3785,0.0231,"2003to2023","evi.max",0.00016,0.344,0.053,0.7703,0.003,0.9,"no_trend"
"280","S_1345",55.0948888,159.9350813,2004,2023,20,0.4026,0.0183,"2003to2023","evi.max",0.00027,0.2902,0.053,0.7796,0.006,2.1,"no_trend"
"281","S_1346",55.0878758,160.0970793,2004,2023,19,0.5231,0.042,"2003to2023","evi.max",0.00234,0.3654,0.346,0.0489,0.049,13.4,"greening"
"282","S_1347",55.1216707,159.8867826,2003,2023,21,0.3357,0.0248,"2003to2023","evi.max",0.00122,0.3589,0.211,0.2058,0.026,7.2,"no_trend"
"283","S_1348",55.1481703,159.9819887,2004,2023,20,0.3758,0.0229,"2003to2023","evi.max",5e-04,0.4234,0.123,0.4841,0.011,2.6,"no_trend"
"284","S_135",55.0898933,160.0200448,2004,2023,19,0.4897,0.0299,"2003to2023","evi.max",-0.00207,0.6254,-0.19,0.2889,-0.043,-6.9,"no_trend"
"285","S_1350",55.0858784,160.109245,2004,2023,20,0.5637,0.0395,"2003to2023","evi.max",-0.00048,0.607,-0.064,0.7264,-0.01,-1.6,"no_trend"
"286","S_1351",55.10576,159.9922343,2004,2023,20,0.4267,0.0294,"2003to2023","evi.max",-0.00119,0.6074,-0.135,0.4415,-0.025,-4.1,"no_trend"
"287","S_1352",55.1376446,160.0480875,2004,2023,20,0.4003,0.0302,"2003to2023","evi.max",0.00024,0.5039,0.076,0.6746,0.005,1,"no_trend"
"288","S_1353",55.0908245,159.9721216,2004,2023,20,0.4226,0.0312,"2003to2023","evi.max",-0.00117,0.5253,-0.158,0.363,-0.025,-4.8,"no_trend"
"289","S_1356",55.0838434,159.898165,2004,2023,20,0.3978,0.0305,"2003to2023","evi.max",0.00248,0.4348,0.322,0.0589,0.052,12,"greening"
"290","S_1357",55.1215184,159.9074779,2004,2023,20,0.3801,0.0312,"2003to2023","evi.max",-0.00023,0.2982,-0.099,0.5756,-0.005,-1.7,"no_trend"
"291","S_1358",55.1411165,159.9874634,2004,2023,20,0.3798,0.019,"2003to2023","evi.max",0.00149,0.4041,0.251,0.1417,0.031,7.7,"no_trend"
"292","S_1359",55.0981437,160.0945396,2004,2023,20,0.4384,0.0282,"2003to2023","evi.max",-6e-04,0.3574,-0.041,0.8337,-0.013,-3.6,"no_trend"
"293","S_136",55.1151664,159.9275589,2003,2023,21,0.3739,0.033,"2003to2023","evi.max",0.00288,0.4442,0.316,0.0556,0.06,13.5,"greening"
"294","S_1361",55.1378489,159.9577337,2003,2023,21,0.3736,0.0285,"2003to2023","evi.max",0.00123,0.3954,0.179,0.2843,0.026,6.6,"no_trend"
"295","S_1362",55.1435051,160.0247067,2004,2023,20,0.4451,0.029,"2003to2023","evi.max",-0.00209,0.5887,-0.287,0.0931,-0.044,-7.5,"browning"
"296","S_1363",55.0884188,160.0350485,2004,2023,20,0.5315,0.0412,"2003to2023","evi.max",-0.00232,0.5638,-0.228,0.1837,-0.049,-8.7,"no_trend"
"297","S_1366",55.0861746,160.0133699,2004,2023,18,0.3886,0.0352,"2003to2023","evi.max",-0.0014,0.3455,-0.162,0.387,-0.029,-8.4,"no_trend"
"298","S_1368",55.1028473,160.0184938,2004,2023,19,0.4064,0.0185,"2003to2023","evi.max",0.00212,0.5869,0.647,2e-04,0.045,7.7,"greening"
"299","S_1369",55.1481968,159.9786942,2004,2023,20,0.3632,0.0254,"2003to2023","evi.max",0.00083,0.3569,0.17,0.3273,0.017,4.8,"no_trend"
"300","S_1371",55.1216157,159.8943082,2003,2023,21,0.3782,0.0331,"2003to2023","evi.max",6e-04,0.3686,0.084,0.6265,0.013,3.5,"no_trend"
"301","S_1372",55.1474966,160.0309285,2004,2023,20,0.4475,0.0263,"2003to2023","evi.max",-0.00062,0.5779,-0.064,0.7264,-0.013,-2.2,"no_trend"
"302","S_1373",55.1002806,160.066387,2004,2023,20,0.3882,0.028,"2003to2023","evi.max",0.00015,0.4328,0.041,0.8337,0.003,0.7,"no_trend"
"303","S_1376",55.1008351,160.0010458,2003,2023,21,0.3739,0.0273,"2003to2023","evi.max",0.00092,0.2819,0.2,0.23,0.019,6.7,"no_trend"
"304","S_1377",55.1421641,159.9912546,2004,2023,20,0.3782,0.0249,"2003to2023","evi.max",-6e-05,0.4591,-0.029,0.8887,-0.001,-0.2,"no_trend"
"305","S_1378",55.1339562,159.9025837,2004,2023,19,0.4392,0.0215,"2003to2023","evi.max",-0.00095,0.5582,-0.163,0.3633,-0.02,-3.6,"no_trend"
"306","S_1379",55.1417816,160.0684347,2004,2023,20,0.4056,0.0255,"2003to2023","evi.max",-0.0013,0.4265,-0.181,0.2939,-0.027,-6.3,"no_trend"
"307","S_138",55.1329954,159.8865631,2004,2023,20,0.5416,0.0426,"2003to2023","evi.max",-0.00653,0.5172,-0.544,0.0013,-0.137,-26.5,"browning"
"308","S_1380",55.1107346,160.010229,2003,2023,21,0.4081,0.0242,"2003to2023","evi.max",0.00212,0.6063,0.379,0.0212,0.045,7.4,"greening"
"309","S_1382",55.1451711,159.9861514,2003,2023,21,0.383,0.0249,"2003to2023","evi.max",-0.00071,0.4227,-0.168,0.3145,-0.015,-3.5,"no_trend"
"310","S_1383",55.0979165,160.0277715,2004,2023,19,0.4055,0.0347,"2003to2023","evi.max",-0.00071,0.3662,-0.085,0.6494,-0.015,-4.1,"no_trend"
"311","S_1384",55.1426994,159.9917386,2003,2023,21,0.3654,0.0276,"2003to2023","evi.max",0.00156,0.3957,0.2,0.23,0.033,8.3,"no_trend"
"312","S_1385",55.1139985,160.1584698,2004,2023,19,0.3943,0.0281,"2003to2023","evi.max",-0.00084,0.3789,-0.072,0.7049,-0.018,-4.8,"no_trend"
"313","S_1386",55.0909157,159.994217,2004,2023,19,0.3964,0.0266,"2003to2023","evi.max",5e-04,0.4246,0.111,0.5445,0.011,2.6,"no_trend"
"314","S_1387",55.1356291,159.8950921,2003,2023,21,0.3447,0.0271,"2003to2023","evi.max",0.00122,0.3698,0.2,0.23,0.026,7,"no_trend"
"315","S_1388",55.108163,160.0896404,2004,2023,19,0.5501,0.0352,"2003to2023","evi.max",-0.00108,0.6892,-0.124,0.4954,-0.023,-3.3,"no_trend"
"316","S_1389",55.0884285,159.9683032,2004,2023,20,0.3941,0.0225,"2003to2023","evi.max",-0.00106,0.4922,-0.123,0.4841,-0.022,-4.5,"no_trend"
"317","S_139",55.1323276,159.9397206,2004,2023,20,0.4799,0.0303,"2003to2023","evi.max",-0.00313,0.7345,-0.439,0.0096,-0.066,-9,"browning"
"318","S_1392",55.1060257,159.9927111,2004,2023,20,0.4624,0.0281,"2003to2023","evi.max",-0.00111,0.7111,-0.099,0.5756,-0.023,-3.2,"no_trend"
"319","S_1393",55.1441005,159.9851836,2004,2023,20,0.4083,0.0332,"2003to2023","evi.max",0.00047,0.329,0.064,0.7264,0.01,3,"no_trend"
"320","S_1394",55.1129561,159.9345626,2004,2023,20,0.3223,0.025,"2003to2023","evi.max",0.00144,0.218,0.287,0.0931,0.03,13.8,"greening"
"321","S_1395",55.1362804,159.9162835,2003,2023,20,0.3831,0.0292,"2003to2023","evi.max",0.00022,0.3052,0.041,0.8337,0.005,1.6,"no_trend"
"322","S_1396",55.1172472,159.937485,2004,2023,20,0.4333,0.028,"2003to2023","evi.max",0.00134,0.3445,0.181,0.2939,0.028,8.1,"no_trend"
"323","S_1397",55.0984218,159.9314025,2004,2023,19,0.375,0.0231,"2003to2023","evi.max",6e-04,0.3556,0.098,0.5959,0.013,3.7,"no_trend"
"324","S_1399",55.0839449,160.0537326,2004,2023,20,0.6319,0.0505,"2003to2023","evi.max",-0.00104,0.6902,-0.076,0.6746,-0.022,-3.2,"no_trend"
"325","S_14",55.0912995,159.9801243,2004,2023,19,0.4048,0.0248,"2003to2023","evi.max",-0.00137,0.4654,-0.268,0.1297,-0.029,-6.2,"no_trend"
"326","S_140",55.0789007,159.9102722,2004,2023,20,0.3817,0.0214,"2003to2023","evi.max",0.00184,0.514,0.333,0.0501,0.039,7.6,"greening"
"327","S_1400",55.1374952,159.8979575,2004,2023,20,0.3336,0.026,"2003to2023","evi.max",0.00078,0.258,0.146,0.4011,0.016,6.2,"no_trend"
"328","S_1401",55.0987044,160.0616434,2004,2023,19,0.3794,0.0282,"2003to2023","evi.max",-0.00192,0.4286,-0.294,0.0956,-0.04,-9.3,"browning"
"329","S_1404",55.0889414,159.9716059,2004,2023,20,0.4335,0.0356,"2003to2023","evi.max",-0.00199,0.335,-0.251,0.1417,-0.042,-12.5,"no_trend"
