Square,Sample,Morph,Length,Status,Site
9,2,T,17,alive,Tel
9,2,T,15,alive,Tel
9,2,T,11,alive,Tel
9,2,T,14,alive,Tel
9,2,T,13,alive,Tel
9,2,T,16,alive,Tel
9,2,T,13,alive,Tel
9,2,T,12,alive,Tel
9,2,T,11,alive,Tel
9,2,T,12,alive,Tel
9,2,T,13,alive,Tel
9,2,T,11,alive,Tel
9,2,T,11,alive,Tel
9,2,T,13,alive,Tel
9,2,T,12,alive,Tel
9,2,T,16,alive,Tel
9,2,T,11,alive,Tel
9,2,T,14,alive,Tel
9,2,T,19,alive,Tel
9,2,T,13,alive,Tel
9,2,T,11,alive,Tel
9,2,T,16,alive,Tel
9,2,T,11,alive,Tel
9,2,T,11,alive,Tel
9,2,T,10,alive,Tel
9,2,T,12,alive,Tel
9,2,T,14,alive,Tel
9,2,T,16,alive,Tel
9,2,E,23,alive,Tel
9,2,E,20,alive,Tel
9,2,E,22,alive,Tel
9,2,E,20,alive,Tel
9,2,E,17,alive,Tel
9,2,E,16,alive,Tel
9,2,E,13,alive,Tel
9,2,E,13,alive,Tel
9,2,E,12,alive,Tel
9,2,E,13,alive,Tel
9,2,E,12,alive,Tel
9,2,E,10,alive,Tel
9,2,E,11,alive,Tel
9,2,E,13,alive,Tel
9,2,E,11,alive,Tel
13,1,T,11,alive,Kur
13,1,T,11,alive,Kur
13,1,T,11,alive,Kur
13,1,T,12,alive,Kur
13,1,T,12,alive,Kur
13,1,T,12,alive,Kur
13,1,T,13,alive,Kur
13,1,T,13,alive,Kur
13,1,T,13,alive,Kur
13,1,T,14,alive,Kur
13,1,T,14,alive,Kur
13,1,T,16,alive,Kur
13,1,T,17,alive,Kur
13,1,T,17,alive,Kur
13,1,T,18,alive,Kur
13,1,T,19,alive,Kur
13,1,T,19,alive,Kur
13,1,T,20,alive,Kur
13,1,T,21,alive,Kur
13,1,T,21,alive,Kur
13,1,T,21,alive,Kur
13,1,T,22,alive,Kur
13,1,T,23,alive,Kur
13,1,T,31,alive,Kur
13,1,E,10,alive,Kur
13,1,E,13,alive,Kur
13,1,E,13,alive,Kur
13,1,E,13,alive,Kur
13,1,E,14,alive,Kur
13,1,E,16,alive,Kur
13,1,E,18,alive,Kur
13,1,E,21,alive,Kur
13,1,E,21,alive,Kur
13,1,E,47,alive,Kur
13,1,E,34,alive,Kur
13,1,E,32,alive,Kur
13,1,E,30,alive,Kur
13,1,E,33,alive,Kur
13,1,E,28,alive,Kur
13,1,E,31,alive,Kur
13,1,E,30,alive,Kur
13,1,E,28,alive,Kur
13,1,E,28,alive,Kur
13,2,T,10,alive,Kur
13,2,T,10,alive,Kur
13,2,T,10,alive,Kur
13,2,T,10,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,11,alive,Kur
13,2,T,12,alive,Kur
13,2,T,12,alive,Kur
13,2,T,12,alive,Kur
13,2,T,12,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,13,alive,Kur
13,2,T,14,alive,Kur
13,2,T,14,alive,Kur
13,2,T,14,alive,Kur
13,2,T,14,alive,Kur
13,2,T,14,alive,Kur
13,2,T,14,alive,Kur
13,2,T,15,alive,Kur
13,2,T,15,alive,Kur
13,2,T,16,alive,Kur
13,2,T,16,alive,Kur
13,2,T,16,alive,Kur
13,2,T,17,alive,Kur
13,2,T,17,alive,Kur
13,2,T,17,alive,Kur
13,2,T,18,alive,Kur
13,2,T,20,alive,Kur
13,2,T,20,alive,Kur
13,2,T,28,alive,Kur
13,2,T,24,alive,Kur
13,2,T,32,alive,Kur
13,2,T,33,alive,Kur
13,2,T,25,alive,Kur
13,2,T,30,alive,Kur
13,2,T,23,alive,Kur
13,2,T,22,alive,Kur
13,2,E,10,alive,Kur
13,2,E,11,alive,Kur
13,2,E,12,alive,Kur
13,2,E,13,alive,Kur
13,2,E,13,alive,Kur
13,2,E,15,alive,Kur
13,2,E,15,alive,Kur
13,2,E,16,alive,Kur
13,2,E,17,alive,Kur
13,2,E,19,alive,Kur
13,2,E,20,alive,Kur
13,2,E,48,alive,Kur
13,2,E,38,alive,Kur
13,2,E,41,alive,Kur
13,2,E,29,alive,Kur
13,2,E,24,alive,Kur
13,2,E,25,alive,Kur
13,2,E,21,alive,Kur
13,2,E,31,alive,Kur
13,2,E,29,alive,Kur
13,3,T,12,alive,Kur
13,3,T,13,alive,Kur
13,3,T,16,alive,Kur
13,3,T,17,alive,Kur
13,3,T,27,alive,Kur
13,3,T,26,alive,Kur
13,3,T,26,alive,Kur
13,3,T,21,alive,Kur
13,3,E,10,alive,Kur
13,3,E,10,alive,Kur
13,3,E,10,alive,Kur
13,3,E,12,alive,Kur
13,3,E,12,alive,Kur
13,3,E,13,alive,Kur
13,3,E,14,alive,Kur
13,3,E,14,alive,Kur
13,3,E,15,alive,Kur
13,3,E,16,alive,Kur
13,3,E,35,alive,Kur
13,3,E,27,alive,Kur
13,3,E,33,alive,Kur
13,3,E,31,alive,Kur
13,3,E,35,alive,Kur
13,3,E,37,alive,Kur
13,3,E,27,alive,Kur
13,3,E,30,alive,Kur
13,3,E,29,alive,Kur
13,3,E,32,alive,Kur
13,3,E,33,alive,Kur
13,3,E,39,alive,Kur
13,3,E,27,alive,Kur
13,3,E,23,alive,Kur
13,3,E,28,alive,Kur
13,3,E,39,alive,Kur
13,3,E,22,alive,Kur
13,3,E,31,alive,Kur
13,3,E,25,alive,Kur
13,A,T,18,dead,Kur
13,A,T,20,dead,Kur
13,A,T,20,dead,Kur
13,A,T,20,dead,Kur
13,A,T,19,dead,Kur
13,A,T,19,dead,Kur
13,A,T,22,dead,Kur
13,A,T,28,dead,Kur
13,A,T,27,dead,Kur
13,A,T,29,dead,Kur
13,A,T,33,dead,Kur
13,A,T,29,dead,Kur
13,A,T,31,dead,Kur
13,A,T,29,dead,Kur
13,A,T,21,dead,Kur
13,A,T,25,dead,Kur
13,A,T,23,dead,Kur
13,A,T,24,dead,Kur
13,A,T,22,dead,Kur
13,A,T,31,dead,Kur
13,A,T,27,dead,Kur
13,A,T,31,dead,Kur
13,A,T,35,dead,Kur
13,A,T,27,dead,Kur
13,A,T,31,dead,Kur
13,A,T,21,dead,Kur
13,A,T,26,dead,Kur
13,A,T,23,dead,Kur
13,A,T,23,dead,Kur
13,A,T,24,dead,Kur
13,A,T,30,dead,Kur
13,A,T,34,dead,Kur
13,A,T,30,dead,Kur
13,A,T,28,dead,Kur
13,A,T,26,dead,Kur
13,A,T,27,dead,Kur
13,A,T,21,dead,Kur
13,A,T,25,dead,Kur
13,A,T,21,dead,Kur
13,A,T,26,dead,Kur
13,A,T,23,dead,Kur
13,A,T,23,dead,Kur
13,A,T,23,dead,Kur
13,A,T,21,dead,Kur
13,A,T,25,dead,Kur
13,A,T,24,dead,Kur
13,A,T,25,dead,Kur
13,A,T,24,dead,Kur
13,A,T,24,dead,Kur
13,A,T,23,dead,Kur
13,A,T,24,dead,Kur
13,A,E,11,dead,Kur
13,A,E,20,dead,Kur
13,A,E,31,dead,Kur
13,A,E,35,dead,Kur
13,A,E,35,dead,Kur
13,A,E,34,dead,Kur
13,A,E,30,dead,Kur
13,A,E,24,dead,Kur
13,B,T,18,dead,Kur
13,B,T,17,dead,Kur
13,B,T,20,dead,Kur
13,B,T,32,dead,Kur
13,B,T,27,dead,Kur
13,B,T,22,dead,Kur
13,B,T,24,dead,Kur
13,B,T,28,dead,Kur
13,B,T,25,dead,Kur
13,B,T,21,dead,Kur
13,B,T,25,dead,Kur
13,B,T,29,dead,Kur
13,B,T,30,dead,Kur
13,B,T,23,dead,Kur
13,B,T,22,dead,Kur
13,B,T,24,dead,Kur
13,B,E,25,dead,Kur
13,B,E,26,dead,Kur
13,C,T,17,dead,Kur
13,C,T,19,dead,Kur
13,C,T,23,dead,Kur
13,C,T,22,dead,Kur
13,C,T,21,dead,Kur
13,C,T,23,dead,Kur
13,C,T,6,dead,Kur
13,C,T,30,dead,Kur
13,C,T,24,dead,Kur
13,C,T,29,dead,Kur
13,C,T,25,dead,Kur
13,C,T,40,dead,Kur
13,C,T,30,dead,Kur
13,C,T,28,dead,Kur
13,C,T,26,dead,Kur
13,C,T,26,dead,Kur
13,C,T,27,dead,Kur
13,C,T,23,dead,Kur
13,C,T,43,dead,Kur
13,C,T,42,dead,Kur
13,C,T,26,dead,Kur
13,C,T,30,dead,Kur
13,C,T,29,dead,Kur
13,C,T,27,dead,Kur
13,C,T,24,dead,Kur
13,C,T,27,dead,Kur
13,C,T,31,dead,Kur
13,C,T,25,dead,Kur
13,C,T,30,dead,Kur
13,C,T,26,dead,Kur
13,C,T,23,dead,Kur
13,C,T,29,dead,Kur
13,C,T,26,dead,Kur
14,1,T,10,alive,Kur
14,1,T,11,alive,Kur
14,1,T,11,alive,Kur
14,1,T,11,alive,Kur
14,1,T,11,alive,Kur
14,1,T,11,alive,Kur
14,1,T,12,alive,Kur
14,1,T,12,alive,Kur
14,1,T,12,alive,Kur
14,1,T,12,alive,Kur
14,1,T,12,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,13,alive,Kur
14,1,T,14,alive,Kur
14,1,T,14,alive,Kur
14,1,T,14,alive,Kur
14,1,T,15,alive,Kur
14,1,T,15,alive,Kur
14,1,T,15,alive,Kur
14,1,T,16,alive,Kur
14,1,T,16,alive,Kur
14,1,T,16,alive,Kur
14,1,T,16,alive,Kur
14,1,T,16,alive,Kur
14,1,T,16,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,18,alive,Kur
14,1,T,19,alive,Kur
14,1,T,19,alive,Kur
14,1,T,19,alive,Kur
14,1,T,19,alive,Kur
14,1,T,20,alive,Kur
14,1,T,20,alive,Kur
14,1,T,26,alive,Kur
14,1,T,31,alive,Kur
14,1,T,29,alive,Kur
14,1,T,32,alive,Kur
14,1,T,22,alive,Kur
14,1,T,24,alive,Kur
14,1,T,21,alive,Kur
14,1,E,11,alive,Kur
14,1,E,11,alive,Kur
14,1,E,11,alive,Kur
14,1,E,11,alive,Kur
14,1,E,12,alive,Kur
14,1,E,13,alive,Kur
14,1,E,13,alive,Kur
14,1,E,13,alive,Kur
14,1,E,14,alive,Kur
14,1,E,14,alive,Kur
14,1,E,16,alive,Kur
14,1,E,18,alive,Kur
14,1,E,19,alive,Kur
14,1,E,20,alive,Kur
14,1,E,35,alive,Kur
14,1,E,32,alive,Kur
14,1,E,30,alive,Kur
14,1,E,29,alive,Kur
14,1,E,33,alive,Kur
14,1,E,32,alive,Kur
14,1,E,25,alive,Kur
14,1,E,30,alive,Kur
14,1,E,28,alive,Kur
14,1,E,30,alive,Kur
14,1,E,22,alive,Kur
14,1,E,22,alive,Kur
14,1,E,26,alive,Kur
14,1,E,26,alive,Kur
14,2,T,11,alive,Kur
14,2,T,11,alive,Kur
14,2,T,11,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,12,alive,Kur
14,2,T,13,alive,Kur
14,2,T,13,alive,Kur
14,2,T,13,alive,Kur
14,2,T,13,alive,Kur
14,2,T,14,alive,Kur
14,2,T,15,alive,Kur
14,2,T,15,alive,Kur
14,2,T,15,alive,Kur
14,2,T,15,alive,Kur
14,2,T,15,alive,Kur
14,2,T,16,alive,Kur
14,2,T,18,alive,Kur
14,2,T,18,alive,Kur
14,2,T,18,alive,Kur
14,2,T,19,alive,Kur
14,2,T,19,alive,Kur
14,2,T,23,alive,Kur
14,2,T,22,alive,Kur
14,2,T,23,alive,Kur
14,2,T,21,alive,Kur
14,2,E,10,alive,Kur
14,2,E,11,alive,Kur
14,2,E,11,alive,Kur
14,2,E,11,alive,Kur
14,2,E,11,alive,Kur
14,2,E,11,alive,Kur
14,2,E,11,alive,Kur
14,2,E,12,alive,Kur
14,2,E,12,alive,Kur
14,2,E,15,alive,Kur
14,2,E,15,alive,Kur
14,2,E,15,alive,Kur
14,2,E,16,alive,Kur
14,2,E,19,alive,Kur
14,2,E,20,alive,Kur
14,2,E,20,alive,Kur
14,2,E,21,alive,Kur
14,2,E,22,alive,Kur
14,2,E,23,alive,Kur
14,2,E,23,alive,Kur
14,2,E,33,alive,Kur
14,2,E,32,alive,Kur
14,2,E,37,alive,Kur
14,2,E,24,alive,Kur
14,2,E,25,alive,Kur
14,2,E,26,alive,Kur
14,2,E,31,alive,Kur
14,2,E,30,alive,Kur
14,2,E,35,alive,Kur
14,2,E,23,alive,Kur
14,2,E,29,alive,Kur
14,2,E,25,alive,Kur
14,2,E,31,alive,Kur
14,2,E,31,alive,Kur
14,2,E,36,alive,Kur
14,3,T,10,alive,Kur
14,3,T,10,alive,Kur
14,3,T,11,alive,Kur
14,3,T,11,alive,Kur
14,3,T,12,alive,Kur
14,3,T,12,alive,Kur
14,3,T,12,alive,Kur
14,3,T,12,alive,Kur
14,3,T,12,alive,Kur
14,3,T,13,alive,Kur
14,3,T,14,alive,Kur
14,3,T,14,alive,Kur
14,3,T,14,alive,Kur
14,3,T,15,alive,Kur
14,3,T,16,alive,Kur
14,3,T,17,alive,Kur
14,3,T,19,alive,Kur
14,3,T,20,alive,Kur
14,3,T,20,alive,Kur
14,3,T,25,alive,Kur
14,3,T,25,alive,Kur
14,3,T,23,alive,Kur
14,3,T,22,alive,Kur
14,3,T,21,alive,Kur
14,3,T,24,alive,Kur
14,3,T,23,alive,Kur
14,3,E,11,alive,Kur
14,3,E,13,alive,Kur
14,3,E,13,alive,Kur
14,3,E,19,alive,Kur
14,3,E,8,alive,Kur
14,3,E,28,alive,Kur
14,3,E,27,alive,Kur
14,3,E,27,alive,Kur
14,3,E,26,alive,Kur
14,3,E,34,alive,Kur
14,3,E,31,alive,Kur
14,3,E,26,alive,Kur
14,3,E,26,alive,Kur
14,3,E,24,alive,Kur
14,3,E,23,alive,Kur
14,3,E,24,alive,Kur
14,3,E,24,alive,Kur
14,3,E,25,alive,Kur
14,A,T,17,dead,Kur
14,A,T,20,dead,Kur
14,A,T,20,dead,Kur
14,A,T,20,dead,Kur
14,A,T,20,dead,Kur
14,A,T,20,dead,Kur
14,A,T,19,dead,Kur
14,A,T,18,dead,Kur
14,A,T,18,dead,Kur
14,A,T,21,dead,Kur
14,A,T,22,dead,Kur
14,A,T,22,dead,Kur
14,A,T,23,dead,Kur
14,A,T,22,dead,Kur
14,A,T,25,dead,Kur
14,A,T,24,dead,Kur
14,A,T,23,dead,Kur
14,A,T,22,dead,Kur
14,A,T,25,dead,Kur
14,A,T,22,dead,Kur
14,A,T,24,dead,Kur
14,A,T,27,dead,Kur
14,A,T,21,dead,Kur
14,A,T,22,dead,Kur
14,A,T,27,dead,Kur
14,A,T,28,dead,Kur
14,A,T,30,dead,Kur
14,A,T,31,dead,Kur
14,A,T,22,dead,Kur
14,A,T,26,dead,Kur
14,A,T,25,dead,Kur
14,A,T,28,dead,Kur
14,A,T,25,dead,Kur
14,A,T,24,dead,Kur
14,A,T,25,dead,Kur
14,A,T,23,dead,Kur
14,A,T,26,dead,Kur
14,A,T,33,dead,Kur
14,A,T,32,dead,Kur
14,A,T,34,dead,Kur
14,A,T,22,dead,Kur
14,A,T,27,dead,Kur
14,A,T,22,dead,Kur
14,A,T,24,dead,Kur
14,A,T,22,dead,Kur
14,A,T,28,dead,Kur
14,A,T,34,dead,Kur
14,A,T,27,dead,Kur
14,A,T,28,dead,Kur
14,A,T,29,dead,Kur
14,A,T,32,dead,Kur
14,A,T,44,dead,Kur
14,A,T,23,dead,Kur
14,A,T,28,dead,Kur
14,A,T,24,dead,Kur
14,A,T,23,dead,Kur
14,A,T,26,dead,Kur
14,A,T,21,dead,Kur
14,A,T,35,dead,Kur
14,A,T,32,dead,Kur
14,A,T,36,dead,Kur
14,A,T,35,dead,Kur
14,A,E,19,dead,Kur
14,A,E,21,dead,Kur
14,A,E,21,dead,Kur
14,A,E,21,dead,Kur
14,A,E,28,dead,Kur
14,A,E,26,dead,Kur
14,A,E,32,dead,Kur
14,A,E,31,dead,Kur
14,A,E,34,dead,Kur
14,A,E,36,dead,Kur
14,A,E,35,dead,Kur
14,A,E,37,dead,Kur
14,A,E,39,dead,Kur
14,A,E,44,dead,Kur
14,B,T,25,dead,Kur
14,B,T,23,dead,Kur
14,B,T,21,dead,Kur
14,B,T,22,dead,Kur
14,C,T,24,dead,Kur
14,C,T,22,dead,Kur
14,C,T,24,dead,Kur
14,C,T,44,dead,Kur
14,C,T,34,dead,Kur
14,C,T,32,dead,Kur
14,C,T,24,dead,Kur
14,C,T,21,dead,Kur
14,C,T,23,dead,Kur
14,C,T,21,dead,Kur
14,C,T,28,dead,Kur
14,C,T,20,dead,Kur
14,C,T,24,dead,Kur
14,C,T,26,dead,Kur
14,C,T,27,dead,Kur
14,C,T,30,dead,Kur
14,C,T,27,dead,Kur
14,C,T,24,dead,Kur
14,C,T,26,dead,Kur
14,C,T,31,dead,Kur
14,C,T,28,dead,Kur
14,C,T,36,dead,Kur
14,C,T,16,dead,Kur
14,C,E,23,dead,Kur
14,C,E,27,dead,Kur
14,C,E,29,dead,Kur
14,C,E,34,dead,Kur
14,C,E,34,dead,Kur
14,C,E,29,dead,Kur
14,C,E,31,dead,Kur
14,C,E,50,dead,Kur
14,C,E,37,dead,Kur
14,C,E,34,dead,Kur
14,C,E,31,dead,Kur
14,C,E,36,dead,Kur
14,C,E,39,dead,Kur
14,C,E,31,dead,Kur
14,C,E,34,dead,Kur
14,C,E,32,dead,Kur
14,C,E,26,dead,Kur
15,1,T,10,alive,Kur
15,1,T,10,alive,Kur
15,1,T,11,alive,Kur
15,1,T,13,alive,Kur
15,1,T,13,alive,Kur
15,1,T,13,alive,Kur
15,1,T,16,alive,Kur
15,1,T,17,alive,Kur
15,1,T,17,alive,Kur
15,1,T,18,alive,Kur
15,1,T,19,alive,Kur
15,1,T,19,alive,Kur
15,1,T,25,alive,Kur
15,1,T,26,alive,Kur
15,1,T,27,alive,Kur
15,1,T,31,alive,Kur
15,1,T,25,alive,Kur
15,1,T,28,alive,Kur
15,1,T,21,alive,Kur
15,1,E,9,alive,Kur
15,1,E,10,alive,Kur
15,1,E,16,alive,Kur
15,1,E,14,alive,Kur
15,1,E,13,alive,Kur
15,1,E,18,alive,Kur
15,1,E,19,alive,Kur
15,1,E,17,alive,Kur
15,1,E,17,alive,Kur
15,1,E,20,alive,Kur
15,1,E,20,alive,Kur
15,1,E,20,alive,Kur
15,1,E,20,alive,Kur
15,1,E,23,alive,Kur
15,1,E,22,alive,Kur
15,1,E,24,alive,Kur
15,1,E,25,alive,Kur
15,1,E,25,alive,Kur
15,1,E,24,alive,Kur
15,1,E,27,alive,Kur
15,1,E,31,alive,Kur
15,1,E,33,alive,Kur
15,1,E,33,alive,Kur
15,1,E,27,alive,Kur
15,1,E,29,alive,Kur
15,1,E,32,alive,Kur
15,1,E,28,alive,Kur
15,1,E,30,alive,Kur
15,1,E,32,alive,Kur
15,1,E,28,alive,Kur
15,1,E,27,alive,Kur
15,1,E,30,alive,Kur
15,1,E,38,alive,Kur
15,1,E,45,alive,Kur
15,1,E,50,alive,Kur
15,1,E,38,alive,Kur
15,2,T,12,alive,Kur
15,2,T,14,alive,Kur
15,2,T,16,alive,Kur
15,2,T,16,alive,Kur
15,2,T,18,alive,Kur
15,2,T,19,alive,Kur
15,2,T,20,alive,Kur
15,2,T,20,alive,Kur
15,2,T,21,alive,Kur
15,2,T,21,alive,Kur
15,2,T,26,alive,Kur
15,2,T,27,alive,Kur
15,2,E,11,alive,Kur
15,2,E,11,alive,Kur
15,2,E,11,alive,Kur
15,2,E,13,alive,Kur
15,2,E,15,alive,Kur
15,2,E,16,alive,Kur
15,2,E,16,alive,Kur
15,2,E,17,alive,Kur
15,2,E,17,alive,Kur
15,2,E,20,alive,Kur
15,2,E,20,alive,Kur
15,2,E,23,alive,Kur
15,2,E,34,alive,Kur
15,2,E,23,alive,Kur
15,2,E,34,alive,Kur
15,2,E,24,alive,Kur
15,2,E,26,alive,Kur
15,2,E,22,alive,Kur
15,2,E,27,alive,Kur
15,2,E,26,alive,Kur
15,2,E,36,alive,Kur
15,2,E,29,alive,Kur
15,2,E,26,alive,Kur
15,2,E,28,alive,Kur
15,2,E,28,alive,Kur
15,2,E,32,alive,Kur
15,2,E,40,alive,Kur
15,3,T,10,alive,Kur
15,3,T,10,alive,Kur
15,3,T,11,alive,Kur
15,3,T,11,alive,Kur
15,3,T,11,alive,Kur
15,3,T,11,alive,Kur
15,3,T,11,alive,Kur
15,3,T,12,alive,Kur
15,3,T,12,alive,Kur
15,3,T,12,alive,Kur
15,3,T,12,alive,Kur
15,3,T,12,alive,Kur
15,3,T,12,alive,Kur
15,3,T,13,alive,Kur
15,3,T,15,alive,Kur
15,3,T,15,alive,Kur
15,3,T,15,alive,Kur
15,3,T,16,alive,Kur
15,3,T,16,alive,Kur
15,3,T,17,alive,Kur
15,3,T,17,alive,Kur
15,3,T,17,alive,Kur
15,3,T,18,alive,Kur
15,3,T,19,alive,Kur
15,3,T,20,alive,Kur
15,3,T,32,alive,Kur
15,3,T,33,alive,Kur
15,3,T,29,alive,Kur
15,3,T,22,alive,Kur
15,3,T,21,alive,Kur
15,3,T,26,alive,Kur
15,3,T,22,alive,Kur
15,3,T,21,alive,Kur
15,3,T,22,alive,Kur
15,3,T,27,alive,Kur
15,3,E,10,alive,Kur
15,3,E,10,alive,Kur
15,3,E,10,alive,Kur
15,3,E,11,alive,Kur
15,3,E,11,alive,Kur
15,3,E,11,alive,Kur
15,3,E,12,alive,Kur
15,3,E,12,alive,Kur
15,3,E,12,alive,Kur
15,3,E,13,alive,Kur
15,3,E,14,alive,Kur
15,3,E,14,alive,Kur
15,3,E,14,alive,Kur
15,3,E,20,alive,Kur
15,3,E,21,alive,Kur
15,3,E,25,alive,Kur
15,3,E,26,alive,Kur
15,3,E,29,alive,Kur
15,3,E,30,alive,Kur
15,3,E,30,alive,Kur
15,3,E,42,alive,Kur
15,3,E,44,alive,Kur
15,A,T,28,dead,Kur
15,A,T,22,dead,Kur
15,A,T,22,dead,Kur
15,A,T,25,dead,Kur
15,A,T,25,dead,Kur
15,A,T,26,dead,Kur
15,A,T,27,dead,Kur
15,A,T,27,dead,Kur
15,A,T,26,dead,Kur
15,A,T,23,dead,Kur
15,A,T,25,dead,Kur
15,A,T,26,dead,Kur
15,A,T,28,dead,Kur
15,A,T,26,dead,Kur
15,A,T,29,dead,Kur
15,A,T,30,dead,Kur
15,A,T,26,dead,Kur
15,A,T,25,dead,Kur
15,A,T,23,dead,Kur
15,A,T,29,dead,Kur
15,A,T,30,dead,Kur
15,A,T,31,dead,Kur
15,A,T,31,dead,Kur
15,A,T,31,dead,Kur
15,A,T,32,dead,Kur
15,A,T,23,dead,Kur
15,A,T,25,dead,Kur
15,A,T,25,dead,Kur
15,A,T,28,dead,Kur
15,A,T,31,dead,Kur
15,A,T,33,dead,Kur
15,A,T,32,dead,Kur
15,A,E,23,dead,Kur
15,A,E,31,dead,Kur
15,A,E,54,dead,Kur
15,A,E,25,dead,Kur
15,A,E,29,dead,Kur
15,A,E,29,dead,Kur
15,A,E,35,dead,Kur
15,B,T,18,dead,Kur
15,B,T,28,dead,Kur
15,B,T,26,dead,Kur
15,B,T,27,dead,Kur
15,B,T,26,dead,Kur
15,B,T,28,dead,Kur
15,B,T,24,dead,Kur
15,B,T,26,dead,Kur
15,B,T,27,dead,Kur
15,B,T,27,dead,Kur
15,B,E,25,dead,Kur
15,C,T,19,dead,Kur
15,C,T,23,dead,Kur
15,C,T,26,dead,Kur
15,C,T,27,dead,Kur
15,C,T,34,dead,Kur
15,C,T,21,dead,Kur
15,C,T,24,dead,Kur
15,C,T,29,dead,Kur
15,C,T,24,dead,Kur
15,C,T,30,dead,Kur
15,C,T,25,dead,Kur
15,C,T,32,dead,Kur
15,C,T,40,dead,Kur
15,C,T,27,dead,Kur
15,C,T,26,dead,Kur
15,C,T,29,dead,Kur
15,C,T,31,dead,Kur
15,C,E,14,dead,Kur
15,C,E,25,dead,Kur
15,C,E,39,dead,Kur
15,C,E,30,dead,Kur
15,C,E,34,dead,Kur
15,C,E,36,dead,Kur
15,C,E,36,dead,Kur
16,1,T,11,alive,Kur
16,1,T,12,alive,Kur
16,1,T,12,alive,Kur
16,1,T,13,alive,Kur
16,1,T,13,alive,Kur
16,1,T,13,alive,Kur
16,1,T,14,alive,Kur
16,1,T,15,alive,Kur
16,1,T,15,alive,Kur
16,1,T,15,alive,Kur
16,1,T,17,alive,Kur
16,1,T,19,alive,Kur
16,1,T,20,alive,Kur
16,1,T,16,alive,Kur
16,1,T,26,alive,Kur
16,1,T,29,alive,Kur
16,1,E,11,alive,Kur
16,1,E,11,alive,Kur
16,1,E,11,alive,Kur
16,1,E,10,alive,Kur
16,1,E,10,alive,Kur
16,1,E,13,alive,Kur
16,1,E,13,alive,Kur
16,1,E,14,alive,Kur
16,1,E,16,alive,Kur
16,1,E,20,alive,Kur
16,1,E,20,alive,Kur
16,1,E,24,alive,Kur
16,1,E,21,alive,Kur
16,1,E,26,alive,Kur
16,1,E,25,alive,Kur
16,1,E,26,alive,Kur
16,1,E,28,alive,Kur
16,1,E,27,alive,Kur
16,1,E,27,alive,Kur
16,2,T,10,alive,Kur
16,2,T,12,alive,Kur
16,2,T,12,alive,Kur
16,2,T,12,alive,Kur
16,2,T,13,alive,Kur
16,2,T,13,alive,Kur
16,2,T,13,alive,Kur
16,2,T,16,alive,Kur
16,2,T,16,alive,Kur
16,2,T,18,alive,Kur
16,2,T,19,alive,Kur
16,2,T,19,alive,Kur
16,2,T,20,alive,Kur
16,2,T,20,alive,Kur
16,2,T,20,alive,Kur
16,2,T,21,alive,Kur
16,2,T,22,alive,Kur
16,2,T,24,alive,Kur
16,2,T,26,alive,Kur
16,2,T,25,alive,Kur
16,2,T,27,alive,Kur
16,2,E,11,alive,Kur
16,2,E,11,alive,Kur
16,2,E,11,alive,Kur
16,2,E,16,alive,Kur
16,2,E,18,alive,Kur
16,2,E,18,alive,Kur
16,2,E,19,alive,Kur
16,2,E,20,alive,Kur
16,2,E,9,alive,Kur
16,2,E,21,alive,Kur
16,2,E,24,alive,Kur
16,2,E,28,alive,Kur
16,2,E,28,alive,Kur
16,2,E,25,alive,Kur
16,2,E,27,alive,Kur
16,2,E,32,alive,Kur
16,2,E,39,alive,Kur
16,2,E,25,alive,Kur
16,2,E,26,alive,Kur
16,2,E,28,alive,Kur
16,2,E,38,alive,Kur
16,2,E,26,alive,Kur
16,2,E,27,alive,Kur
16,2,E,30,alive,Kur
16,2,E,42,alive,Kur
16,3,T,9,alive,Kur
16,3,T,10,alive,Kur
16,3,T,10,alive,Kur
16,3,T,10,alive,Kur
16,3,T,11,alive,Kur
16,3,T,12,alive,Kur
16,3,T,13,alive,Kur
16,3,T,15,alive,Kur
16,3,T,17,alive,Kur
16,3,T,19,alive,Kur
16,3,T,19,alive,Kur
16,3,T,23,alive,Kur
16,3,T,27,alive,Kur
16,3,T,24,alive,Kur
16,3,T,26,alive,Kur
16,3,T,24,alive,Kur
16,3,T,39,alive,Kur
16,3,T,26,alive,Kur
