decimalLatitude	decimalLongitude
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.14922	4.32628
51.08566	4.17177
51.14922	4.32628
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.0505	4.19334
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11526	4.24697
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.00327	3.86759
51.04837	4.06934
51.04837	4.06934
51.04837	4.06934
51.00327	3.86759
51.04837	4.06934
51.04837	4.06934
51.00327	3.86759
51.01906	3.97005
51.00327	3.86759
51.04837	4.06934
51.01906	3.97005
51.01906	3.97005
51.00327	3.86759
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.11526	4.24697
51.08566	4.17177
51.08566	4.17177
51.11526	4.24697
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.00327	3.86759
51.08566	4.17177
51.00327	3.86759
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.00327	3.86759
51.06132	4.43817
51.08566	4.17177
51.08566	4.17177
51.00327	3.86759
51.08566	4.17177
51.00327	3.86759
51.00327	3.86759
51.06132	4.43817
51.06132	4.43817
51.00327	3.86759
51.08566	4.17177
51.00327	3.86759
51.06132	4.43817
51.00327	3.86759
51.06132	4.43817
51.08566	4.17177
51.00327	3.86759
51.08566	4.17177
51.06132	4.43817
51.00327	3.86759
51.06132	4.43817
51.00327	3.86759
51.00327	3.86759
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.06132	4.43817
51.07752	4.43205
51.07752	4.43205
51.07752	4.43205
51.07752	4.43205
51.06132	4.43817
51.07752	4.43205
51.11896	4.26525
51.12342	4.28004
51.11896	4.26525
51.11896	4.26525
51.12342	4.28004
51.07752	4.43205
51.12342	4.28004
51.12342	4.28004
51.11896	4.26525
51.11896	4.26525
51.12342	4.28004
51.12088	4.26938
51.12342	4.28004
51.12342	4.28004
51.12088	4.26938
51.12088	4.26938
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.11792	4.26301
51.12088	4.26938
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.11666	4.25888
51.12342	4.28004
51.12342	4.28004
51.11792	4.26301
51.12342	4.28004
51.12342	4.28004
51.10516	4.14163
51.12342	4.28004
51.12342	4.28004
51.10516	4.14163
51.12342	4.28004
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.10516	4.14163
51.09491	4.04525
51.10516	4.14163
51.09491	4.04525
51.09491	4.04525
51.09491	4.04525
51.09491	4.04525
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.03488	4.42212
51.10141	4.3279
51.03488	4.42212
51.10141	4.3279
51.10141	4.3279
51.10141	4.3279
51.08244	4.36931
51.08244	4.36931
51.04837	4.06934
51.11526	4.24697
51.11526	4.24697
51.04837	4.06934
51.03488	4.42212
51.03488	4.42212
51.11526	4.24697
51.11526	4.24697
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.03488	4.42212
51.07481	4.40192
51.07481	4.40192
51.08244	4.36931
51.07481	4.40192
51.08244	4.36931
51.08244	4.36931
51.08244	4.36931
51.08244	4.36931
51.08244	4.36931
51.08244	4.36931
51.10141	4.3279
51.10141	4.3279
51.10141	4.3279
51.10141	4.3279
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.07481	4.40192
51.07481	4.40192
51.07481	4.40192
51.20551	4.37093
51.07481	4.40192
51.07481	4.40192
51.07481	4.40192
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.07481	4.40192
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12088	4.26938
51.12088	4.26938
51.12342	4.28004
51.12342	4.28004
51.12088	4.26938
51.12342	4.28004
51.12088	4.26938
51.12342	4.28004
51.01906	3.97005
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.12088	4.26938
51.36538	4.22323
51.11896	4.26525
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.12342	4.28004
51.12342	4.28004
51.01906	3.97005
51.01906	3.97005
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.12342	4.28004
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11896	4.26525
51.11896	4.26525
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.11896	4.26525
51.01906	3.97005
51.01906	3.97005
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.01906	3.97005
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.01906	3.97005
51.11896	4.26525
51.11896	4.26525
51.11896	4.26525
51.01906	3.97005
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.15277	4.32561
51.1716	4.32295
51.1716	4.32295
51.15277	4.32561
51.15277	4.32561
51.15277	4.32561
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.1716	4.32295
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.08566	4.17177
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.0505	4.19334
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.01906	3.97005
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.11526	4.24697
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.20551	4.37093
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.11526	4.24697
51.36538	4.22323
51.11526	4.24697
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
51.36538	4.22323
