Bay,Sex,Orient,L
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,10.2
Dvina_Bay,Female,Right,8.7
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,26.3
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,39.2
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,25.2
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,10.5
Dvina_Bay,Female,Right,8.8
Dvina_Bay,Female,Right,10.1
Dvina_Bay,Female,Right,10.9
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,27.0
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,25.9
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,30.8
Dvina_Bay,Female,Right,26.9
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,30.9
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,30.8
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,25.2
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,28.9
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,28.9
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,27.4
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,29.3
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,26.9
Dvina_Bay,Female,Right,26.7
Dvina_Bay,Female,Right,26.7
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,23.5
Dvina_Bay,Female,Right,22.6
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,28.2
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,31.8
Dvina_Bay,Female,Right,37.5
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,23.5
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,22.4
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,30.1
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,27.4
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,26.1
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,27.0
Dvina_Bay,Female,Right,40.5
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,25.8
Dvina_Bay,Female,Right,29.9
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,28.6
Dvina_Bay,Female,Right,23.2
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,35.9
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,39.1
Dvina_Bay,Female,Right,32.5
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,11.9
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,23.8
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,14.1
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,15.0
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,14.9
Dvina_Bay,Female,Right,32.5
Dvina_Bay,Female,Right,25.2
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,13.2
Dvina_Bay,Female,Right,16.0
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,11.9
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,10.0
Dvina_Bay,Female,Right,10.3
Dvina_Bay,Female,Right,7.5
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,9.7
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,15.7
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,29.8
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,27.4
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,23.7
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,27.0
Dvina_Bay,Female,Right,21.1
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,20.9
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,12.0
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,14.2
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,23.5
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,29.4
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,26.1
Dvina_Bay,Female,Right,27.0
Dvina_Bay,Female,Right,31.6
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,21.9
Dvina_Bay,Female,Right,21.6
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,23.8
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,20.9
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,21.1
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,30.8
Dvina_Bay,Female,Right,32.1
Dvina_Bay,Female,Right,31.8
Dvina_Bay,Female,Right,29.2
Dvina_Bay,Female,Right,25.6
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,19.1
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,28.2
Dvina_Bay,Female,Right,25.1
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,34.5
Dvina_Bay,Female,Right,27.6
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,29.3
Dvina_Bay,Female,Right,27.1
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,23.1
Dvina_Bay,Female,Right,18.8
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,23.2
Dvina_Bay,Female,Right,31.5
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,21.9
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,25.6
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,19.3
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,23.8
Dvina_Bay,Female,Right,29.2
Dvina_Bay,Female,Right,23.7
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,29.1
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,18.4
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,20.6
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,30.2
Dvina_Bay,Female,Right,31.5
Dvina_Bay,Female,Right,32.4
Dvina_Bay,Female,Right,31.7
Dvina_Bay,Female,Right,29.7
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,27.9
Dvina_Bay,Female,Right,26.3
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,27.4
Dvina_Bay,Female,Right,26.9
Dvina_Bay,Female,Right,29.0
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,14.4
Dvina_Bay,Female,Right,16.8
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,11.5
Dvina_Bay,Female,Right,12.1
Dvina_Bay,Female,Right,11.8
Dvina_Bay,Female,Right,8.8
Dvina_Bay,Female,Right,29.9
Dvina_Bay,Female,Right,28.9
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,30.4
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,24.1
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,29.7
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,27.0
Dvina_Bay,Female,Right,28.6
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,24.1
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,25.5
Dvina_Bay,Female,Right,24.1
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,22.7
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,27.3
Dvina_Bay,Female,Right,25.4
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,26.9
Dvina_Bay,Female,Right,26.4
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,28.7
Dvina_Bay,Female,Right,24.1
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,23.2
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,27.9
Dvina_Bay,Female,Right,25.9
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,32.4
Dvina_Bay,Female,Right,26.1
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,32.3
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,48.3
Dvina_Bay,Female,Right,29.9
Dvina_Bay,Female,Right,30.6
Dvina_Bay,Female,Right,30.2
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,38.3
Dvina_Bay,Female,Right,34.0
Dvina_Bay,Female,Right,33.4
Dvina_Bay,Female,Right,34.8
Dvina_Bay,Female,Right,37.0
Dvina_Bay,Female,Right,31.5
Dvina_Bay,Female,Right,35.8
Dvina_Bay,Female,Right,35.5
Dvina_Bay,Female,Right,36.5
Dvina_Bay,Female,Right,35.6
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,21.4
Dvina_Bay,Female,Right,34.5
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,22.0
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,25.2
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,34.0
Dvina_Bay,Female,Right,30.2
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,32.8
Dvina_Bay,Female,Right,29.0
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,27.2
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,30.0
Dvina_Bay,Female,Right,32.4
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,34.7
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,23.3
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,29.5
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,22.9
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,22.4
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,23.2
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,22.6
Dvina_Bay,Female,Right,25.6
Dvina_Bay,Female,Right,29.0
Dvina_Bay,Female,Right,22.9
Dvina_Bay,Female,Right,10.5
Dvina_Bay,Female,Right,23.4
Dvina_Bay,Female,Right,31.6
Dvina_Bay,Female,Right,35.5
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,22.6
Dvina_Bay,Female,Right,20.2
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,37.1
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,29.9
Dvina_Bay,Female,Right,23.5
Dvina_Bay,Female,Right,19.6
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,31.7
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,25.3
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,29.2
Dvina_Bay,Female,Right,32.0
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,11.6
Dvina_Bay,Female,Right,22.8
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,12.0
Dvina_Bay,Female,Right,17.6
Dvina_Bay,Female,Right,17.0
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,11.4
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,13.2
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,28.3
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,19.4
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,17.9
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,15.3
Dvina_Bay,Female,Right,43.5
Dvina_Bay,Female,Right,29.8
Dvina_Bay,Female,Right,30.6
Dvina_Bay,Female,Right,29.2
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,25.6
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,26.8
Dvina_Bay,Female,Right,26.9
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,24.3
Dvina_Bay,Female,Right,22.3
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,25.0
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,26.0
Dvina_Bay,Female,Right,24.5
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,28.0
Dvina_Bay,Female,Right,21.3
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,21.7
Dvina_Bay,Female,Right,23.7
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,20.0
Dvina_Bay,Female,Right,24.9
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,17.4
Dvina_Bay,Female,Right,17.5
Dvina_Bay,Female,Right,18.3
Dvina_Bay,Female,Right,22.1
Dvina_Bay,Female,Right,20.3
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,15.5
Dvina_Bay,Female,Right,14.0
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,13.0
Dvina_Bay,Female,Right,14.0
Dvina_Bay,Female,Right,31.7
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,27.8
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,22.5
Dvina_Bay,Female,Right,21.8
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,21.6
Dvina_Bay,Female,Right,24.6
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,21.5
Dvina_Bay,Female,Right,20.8
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,18.2
Dvina_Bay,Female,Right,16.6
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,13.7
Dvina_Bay,Female,Right,29.4
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,20.7
Dvina_Bay,Female,Right,38.0
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,13.0
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,27.7
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,23.6
Dvina_Bay,Female,Right,20.4
Dvina_Bay,Female,Right,18.5
Dvina_Bay,Female,Right,29.0
Dvina_Bay,Female,Right,13.1
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,16.9
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,16.9
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,17.8
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,13.2
Dvina_Bay,Female,Right,13.0
Dvina_Bay,Female,Right,12.0
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,12.5
Dvina_Bay,Female,Right,13.4
Dvina_Bay,Female,Right,28.9
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,18.1
Dvina_Bay,Female,Right,14.5
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,15.2
Dvina_Bay,Female,Right,15.1
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,13.9
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,20.5
Dvina_Bay,Female,Right,12.7
Dvina_Bay,Female,Right,14.2
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,19.2
Dvina_Bay,Female,Right,13.4
Dvina_Bay,Female,Right,16.1
Dvina_Bay,Female,Right,13.0
Dvina_Bay,Female,Right,14.2
Dvina_Bay,Female,Right,13.8
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,13.3
Dvina_Bay,Female,Right,26.2
Dvina_Bay,Female,Right,25.7
Dvina_Bay,Female,Right,10.3
Dvina_Bay,Female,Right,9.6
Dvina_Bay,Female,Right,12.7
Dvina_Bay,Female,Right,11.7
Dvina_Bay,Female,Right,14.8
Dvina_Bay,Female,Right,14.1
Dvina_Bay,Female,Right,13.6
Dvina_Bay,Female,Right,21.0
Dvina_Bay,Female,Right,27.1
Dvina_Bay,Female,Right,22.7
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,24.8
Dvina_Bay,Female,Right,24.0
Dvina_Bay,Female,Right,26.6
Dvina_Bay,Female,Right,25.1
Dvina_Bay,Female,Right,26.5
Dvina_Bay,Female,Right,27.5
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,24.2
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,23.0
Dvina_Bay,Female,Right,24.7
Dvina_Bay,Female,Right,38.0
Dvina_Bay,Female,Right,18.6
Dvina_Bay,Female,Right,19.7
Dvina_Bay,Female,Right,14.9
Dvina_Bay,Female,Right,15.6
Dvina_Bay,Female,Right,16.7
Dvina_Bay,Female,Right,15.4
Dvina_Bay,Female,Right,23.9
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,29.2
Dvina_Bay,Female,Right,28.4
Dvina_Bay,Female,Right,28.8
Dvina_Bay,Female,Right,28.1
Dvina_Bay,Female,Right,30.3
Dvina_Bay,Female,Right,18.7
Dvina_Bay,Female,Right,18.9
Dvina_Bay,Female,Right,22.4
Dvina_Bay,Female,Right,20.1
Dvina_Bay,Female,Right,17.3
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,18.0
Dvina_Bay,Female,Right,21.2
Dvina_Bay,Female,Right,28.5
Dvina_Bay,Female,Right,19.0
Dvina_Bay,Female,Right,15.9
Dvina_Bay,Female,Right,22.2
Dvina_Bay,Female,Right,16.2
Dvina_Bay,Female,Right,16.3
Dvina_Bay,Female,Right,15.8
Dvina_Bay,Female,Right,24.4
Dvina_Bay,Female,Right,19.5
Dvina_Bay,Female,Right,17.2
Dvina_Bay,Female,Right,13.5
Dvina_Bay,Female,Right,14.6
Dvina_Bay,Female,Right,16.4
Dvina_Bay,Female,Right,12.5
Dvina_Bay,Female,Right,16.5
Dvina_Bay,Female,Right,17.1
Dvina_Bay,Female,Right,15.1
